#Wavenumber (cm^-1);   Spectrum at 400.00 K (cm*km*mol^-1); Spectrum (normalised);   Integral (km*mol^-1)
109.94; 0.11326008; 0.032501687498131; 7.6552510954356
110.96; 0.11350893; 0.032573098757367; 7.7707982871046
111.98; 0.11357101; 0.032590913549303; 7.8864086792615
112.99; 0.11345271; 0.032556965580778; 8.0018986394665
114.01; 0.11316475; 0.032474331117408; 8.1170954672838
115.03; 0.11271085; 0.032344077669279; 8.231830248542
116.05; 0.11208503; 0.032164489185233; 8.345927968022
117.07; 0.11127992; 0.031933450732659; 8.4592061277437
118.08; 0.11030335; 0.031653209248104; 8.5714901800528
119.1; 0.10919571; 0.031335355250999; 8.6826467049224
120.12; 0.10803958; 0.031003586317345; 8.7926263309447
121.14; 0.10695479; 0.030692289472233; 8.9015016959493
122.15; 0.10607785; 0.030440638318229; 9.0094843677818
123.17; 0.10553031; 0.030283513460355; 9.1169096661757
124.19; 0.10538614; 0.030242141705306; 9.224188213604
125.21; 0.10564885; 0.030317530300499; 9.3317341849691
126.23; 0.10624631; 0.030488980454981; 9.4398883485122
127.24; 0.10704536; 0.030718279899193; 9.5488559072365
128.26; 0.107881; 0.030958079395546; 9.6586741067985
129.28; 0.10859054; 0.031161692595779; 9.769214595527
130.3; 0.10904194; 0.031291228631217; 9.8802145817111
131.32; 0.10914865; 0.031321850674509; 9.9913231986832
132.33; 0.10886976; 0.031241818984381; 10.10214791728
133.35; 0.10819959; 0.031049503599202; 10.212290435302
134.37; 0.10715506; 0.030749759968062; 10.32136966496
135.39; 0.10576825; 0.030351793930608; 10.429037183582
136.41; 0.10408783; 0.029869572077104; 10.534994099593
137.42; 0.10218697; 0.029324091642182; 10.639016023473
138.44; 0.10017105; 0.028745593005582; 10.740985833238
139.46; 0.098176847; 0.028173326389544; 10.840925627189
140.48; 0.096357987; 0.027651377090878; 10.939013899596
141.5; 0.094857424; 0.027220767915101; 11.035574663767
142.51; 0.093773946; 0.026909847568169; 11.131032493933
143.53; 0.09313395; 0.026726191067202; 11.225838836249
144.55; 0.092879371; 0.026653135785044; 11.320386028038
145.57; 0.092877857; 0.026652701319919; 11.414931678941
146.59; 0.092953764; 0.026674483977965; 11.509554599494
147.6; 0.092931139; 0.026667991393114; 11.604154488638
148.62; 0.09267559; 0.026594657754832; 11.69849424026
149.64; 0.092122361; 0.02643590035264; 11.792270828947
150.66; 0.091282904; 0.02619500551059; 11.885192885998
151.68; 0.090229729; 0.025892781066366; 11.977042856429
152.69; 0.089066462; 0.025558964062962; 12.067708671811
153.71; 0.087894189; 0.025222562652081; 12.157181163494
154.73; 0.086785075; 0.024904285668453; 12.245524625341
155.75; 0.0857703; 0.024613080683158; 12.332835089637
156.77; 0.084843354; 0.024347079553549; 12.419201963117
157.78; 0.083974243; 0.024097675049127; 12.504684119087
158.8; 0.083127023; 0.02385455249719; 12.589303841192
159.82; 0.082273301; 0.023609564098327; 12.67305451117
160.84; 0.081397297; 0.023358181543635; 12.755913447101
161.86; 0.080492273; 0.023098471262428; 12.837851107241
162.87; 0.079551818; 0.022828593521603; 12.918831425021
163.89; 0.078561273; 0.022544341700106; 12.998803410925
164.91; 0.077494018; 0.022238076787607; 13.077688976795
165.93; 0.076314991; 0.021899737214601; 13.155374344678
166.94; 0.074990715; 0.021519716251228; 13.231711656667
167.96; 0.073502464; 0.021092640189471; 13.306533993754
168.98; 0.071857972; 0.020620728417228; 13.379682308795
170; 0.070097406; 0.020115507460719; 13.45103844335
171.02; 0.068291082; 0.019597155556249; 13.520555818441
172.03; 0.066528841; 0.019091453933238; 13.588279307803
173.05; 0.06490343; 0.018625017741616; 13.654348198408
174.07; 0.06349201; 0.018219989493635; 13.718980324768
175.09; 0.062340524; 0.017889553225795; 13.782440288064
176.11; 0.061455001; 0.017635439050541; 13.844998827517
177.12; 0.060802086; 0.017448075247753; 13.906892727698
178.14; 0.060318535; 0.017309312998146; 13.968294393929
179.16; 0.059926881; 0.017196921978156; 14.029297372408
180.18; 0.05955264; 0.017089527881039; 14.089919390146
181.2; 0.059138039; 0.016970551873443; 14.150119362298
182.21; 0.058648443; 0.01683005491995; 14.209820946847
183.23; 0.058070289; 0.016664144913231; 14.268933994762
184.25; 0.057402395; 0.016472482660566; 14.32736715577
185.27; 0.056644978; 0.016255130433375; 14.385029298827
186.29; 0.055791477; 0.016010205453794; 14.441822615169
187.3; 0.054827049; 0.015733448299195; 14.497634185309
188.32; 0.05373463; 0.015419962197517; 14.552333719558
189.34; 0.052506037; 0.015067398913539; 14.605782599134
190.36; 0.051153056; 0.014679140617651; 14.657854202604
191.38; 0.049713027; 0.014265902585802; 14.70845991872
192.39; 0.048245409; 0.013844747474463; 14.757571663653
193.41; 0.046819464; 0.013435551058749; 14.805231858087
194.43; 0.045497041; 0.013056061841663; 14.851545882609
195.45; 0.044316861; 0.012717391397923; 14.896658534637
196.47; 0.043286518; 0.012421718940321; 14.940722341932
197.48; 0.042385621; 0.012163192963984; 14.98386907495
198.5; 0.041579151; 0.011931764238906; 15.026194856597
199.52; 0.040835961; 0.011718494663856; 15.067764102265
200.54; 0.04014512; 0.011520247423585; 15.108630101998
201.56; 0.0395235; 0.011341864192859; 15.148863319011
202.57; 0.039011295; 0.011194879245957; 15.188575134278
203.59; 0.038656896; 0.011093179109884; 15.22792618633
204.61; 0.038496655; 0.011047195539094; 15.267114119694
205.63; 0.038537159; 0.011058818772544; 15.306343284794
206.65; 0.038746726; 0.011118957182687; 15.345785780258
207.66; 0.039059488; 0.011208708953879; 15.385546653221
208.68; 0.039390907; 0.011303814632499; 15.425644896291
209.7; 0.039659607; 0.011380922148498; 15.466016664677
210.72; 0.039808377; 0.011423613942899; 15.506539874338
211.74; 0.039817747; 0.011426302805663; 15.547072622889
212.75; 0.039708261; 0.01139488414732; 15.587493918913
213.77; 0.039531348; 0.011344116294778; 15.627735125055
214.79; 0.039352297; 0.011292734910903; 15.667794065104
215.81; 0.039231011; 0.01125793006466; 15.707729541919
216.82; 0.039206568; 0.0112509157773; 15.747640136056
217.84; 0.039290105; 0.011274887978878; 15.787635767923
218.86; 0.039467872; 0.011325900899595; 15.827812358352
219.88; 0.039713112; 0.011396276214905; 15.868238592294
220.9; 0.040002777; 0.01147939995373; 15.908959693383
221.91; 0.0403334; 0.011574277208149; 15.950017354379
222.93; 0.040730344; 0.011688186273393; 15.991479086926
223.95; 0.041246208; 0.01183622122551; 16.033465946501
224.97; 0.041947142; 0.012037364804296; 16.07616632683
225.99; 0.042889647; 0.012307830823527; 16.119826136926
227; 0.044094062; 0.012653455865891; 16.164711988946
228.02; 0.045523201; 0.013063568848059; 16.211052642882
229.04; 0.047074487; 0.013508733753401; 16.258972438796
230.06; 0.048590938; 0.01394390223031; 16.308435916568
231.08; 0.049891073; 0.014316995569776; 16.35922287636
232.09; 0.050811529; 0.01458113429604; 16.41094682005
233.11; 0.051251033; 0.014707256594931; 16.46311816024
234.13; 0.051202342; 0.014693283978401; 16.515239935342
235.15; 0.050760915; 0.014566609845669; 16.566912356108
236.17; 0.050105334; 0.014378480993987; 16.617917424226
237.18; 0.049453004; 0.014191285065769; 16.668258448581
238.2; 0.049002715; 0.014062067848531; 16.718141097979
239.22; 0.04888052; 0.014027002151033; 16.767899357621
240.24; 0.049105058; 0.014091436715334; 16.817886187772
241.26; 0.049582904; 0.01422856182918; 16.868359443973
242.27; 0.050135349; 0.014387094250752; 16.919395066324
243.29; 0.050548348; 0.014505610540296; 16.970851103785
244.31; 0.050630291; 0.014529125319543; 17.022390555329
245.33; 0.050260345; 0.014422963737429; 17.073553418153
246.35; 0.049413727; 0.014180013938468; 17.123854459871
247.36; 0.048158171; 0.013819713215138; 17.172877400206
248.38; 0.046625222; 0.0133798103884; 17.220339864262
249.4; 0.044967526; 0.01290410952929; 17.266114865287
250.42; 0.043316722; 0.012430386433485; 17.310209418695
251.44; 0.041754837; 0.011982179985299; 17.352714040768
252.45; 0.040306349; 0.01156651451587; 17.39374416488
253.47; 0.038950475; 0.011177426030017; 17.433394068023
254.49; 0.037646595; 0.01080325800634; 17.471716677467
255.51; 0.036362151; 0.010434667435886; 17.508731777645
256.53; 0.035092806; 0.010070409751119; 17.544454739409
257.54; 0.033868536; 0.009719087017166; 17.578931447073
258.56; 0.032744928; 0.009396650761723; 17.612264370674
259.58; 0.031784215; 0.009120959682382; 17.644619329995
260.6; 0.031033649; 0.00890557345293; 17.676210245739
261.61; 0.030508973; 0.008755009764561; 17.707267063355
262.63; 0.030188212; 0.008662962559724; 17.737997360682
263.65; 0.03001703; 0.008613839304034; 17.768553402198
264.67; 0.029922914; 0.008586831298914; 17.799013637431
265.69; 0.029832926; 0.008561007885628; 17.829382268285
266.7; 0.029689246; 0.008519776743466; 17.859604639728
267.72; 0.029458229; 0.008453482932436; 17.889591846028
268.74; 0.029131373; 0.00835968667546; 17.919246326503
269.76; 0.028719463; 0.008241482890884; 17.948481500901
270.78; 0.028243162; 0.008104801138081; 17.97723182106
271.79; 0.027723914; 0.007955795096146; 18.005453568726
272.81; 0.027178258; 0.007799210880476; 18.033119862447
273.83; 0.026616856; 0.007638108112715; 18.060214673543
274.85; 0.026047559; 0.007474739755677; 18.086729964383
275.87; 0.025480352; 0.007311971155648; 18.112667863139
276.88; 0.024931517; 0.007154474678001; 18.138047071581
277.9; 0.02442488; 0.007009087552643; 18.162910545102
278.92; 0.023989345; 0.00688410421814; 18.187330663208
279.94; 0.023653442; 0.006787711788118; 18.21140884613
280.96; 0.023438768; 0.00672610784733; 18.235268500446
281.97; 0.023354632; 0.006701963753671; 18.259042508522
282.99; 0.023395703; 0.006713749696319; 18.28285832469
284.01; 0.023543358; 0.006756121524659; 18.306824446711
285.03; 0.023770114; 0.006821192577499; 18.331021396597
286.05; 0.024045506; 0.00690022046379; 18.355498683851
287.06; 0.024341436; 0.006985142038817; 18.38027721561
288.08; 0.024635438; 0.007069510345177; 18.405355028851
289.1; 0.024911247; 0.007148657895904; 18.430713603307
290.12; 0.02515716; 0.007219226338711; 18.456322506308
291.14; 0.025363457; 0.007278426373055; 18.482141410726
292.15; 0.025520332; 0.007323444019398; 18.508120006964
293.17; 0.025617348; 0.00735128422324; 18.534197362135
294.19; 0.025644606; 0.007359106317289; 18.560302464874
295.21; 0.025594958; 0.007344859075182; 18.58635702797
296.23; 0.025466154; 0.007307896825495; 18.612280473855
297.24; 0.025261867; 0.007249273590954; 18.637995964547
298.26; 0.024991128; 0.007171580953164; 18.663435854056
299.28; 0.024666455; 0.007078411140948; 18.688545241134
300.3; 0.024301587; 0.006973706767492; 18.713283207718
301.32; 0.023909824; 0.006861284468308; 18.737622377163
302.33; 0.023503654; 0.00674472786327; 18.761548082855
303.35; 0.023095551; 0.00662761655474; 18.785058356896
304.37; 0.022699181; 0.00651387220745; 18.808165143296
305.39; 0.02232987; 0.006407892848159; 18.830895986979
306.41; 0.022003424; 0.006314214246863; 18.853294523613
307.42; 0.021733125; 0.006236647873706; 18.875417906534
308.44; 0.021525622; 0.00617710175948; 18.897330060466
309.46; 0.021377206; 0.006134511550717; 18.919091134201
310.48; 0.021272064; 0.006104339468666; 18.9407451775
311.49; 0.021183645; 0.006078966303585; 18.96230921404
312.51; 0.021079279; 0.006049016906433; 18.983767010071
313.53; 0.020927025; 0.006005325325707; 19.005069818708
314.55; 0.020702946; 0.005941022478376; 19.026144524272
315.57; 0.020396763; 0.005853158650422; 19.046907548674
316.58; 0.020014364; 0.005743423492212; 19.067281307151
317.6; 0.019576566; 0.005617790755741; 19.087209406741
318.62; 0.019114641; 0.005485234412875; 19.106667286731
319.64; 0.018663908; 0.005355889783142; 19.125666339746
320.66; 0.018257038; 0.005239132302551; 19.144251216145
321.67; 0.017918498; 0.005141983145623; 19.162491473803
322.69; 0.01766103; 0.00506809882136; 19.180469640354
323.71; 0.017484423; 0.005017418780131; 19.198268028689
324.73; 0.017376391; 0.004986417369009; 19.215956444741
325.75; 0.017315131; 0.004968837888435; 19.233582500998
326.76; 0.017273122; 0.004956782772545; 19.251165794301
327.78; 0.017221728; 0.004942034489414; 19.26869677007
328.8; 0.017136112; 0.004917465687442; 19.286140593104
329.82; 0.016999809; 0.004878351486648; 19.303445665143
330.84; 0.016808072; 0.004823329663815; 19.32055555759
331.85; 0.016569137; 0.004754763663311; 19.337422223639
332.87; 0.016302754; 0.004678321045393; 19.354017723338
333.89; 0.016035987; 0.004601768232886; 19.370341665748
334.91; 0.015796999; 0.004533187023233; 19.386422329484
335.93; 0.01560828; 0.004479031261; 19.402310884715
336.94; 0.015481064; 0.004442524711854; 19.418069940158
337.96; 0.015412535; 0.004422859282141; 19.433759235445
338.98; 0.015386637; 0.004415427460595; 19.449422167452
340; 0.015378355; 0.004413050815833; 19.465076669476
341.02; 0.015360291; 0.004407867078695; 19.480712782888
342.03; 0.015309733; 0.004393358698368; 19.496297430675
343.05; 0.015214349; 0.004365986821531; 19.511784981757
344.07; 0.015075068; 0.004326018038739; 19.527130750042
345.09; 0.014905581; 0.004277381188854; 19.542303988526
346.11; 0.014728843; 0.0042266635552; 19.557297315181
347.12; 0.014571678; 0.004181562688984; 19.572130654732
348.14; 0.014459021; 0.004149234064385; 19.586849313715
349.16; 0.014409222; 0.00413494349055; 19.601517280039
350.18; 0.014431452; 0.004141322724196; 19.616207875613
351.2; 0.014525559; 0.004168328146631; 19.630994267706
352.21; 0.014684075; 0.004213816702665; 19.645942022512
353.23; 0.014895499; 0.004274488006955; 19.661104997436
354.25; 0.015147684; 0.00434685629472; 19.676524685629
355.27; 0.01543023; 0.004427937129166; 19.692231993822
356.28; 0.015735154; 0.004515439668089; 19.708249701707
357.3; 0.016055766; 0.00460744411513; 19.724593778379
358.32; 0.016384405; 0.004701752030838; 19.741272396139
359.34; 0.016710254; 0.004795259313982; 19.75828271371
360.36; 0.017018573; 0.00488373609934; 19.7756068871
361.37; 0.017292352; 0.004962301110962; 19.793209754787
362.39; 0.017516438; 0.005026605967048; 19.811040733091
363.41; 0.017683148; 0.005074445914917; 19.829041414984
364.43; 0.017797385; 0.005107227944338; 19.847158384757
365.45; 0.017879034; 0.005130658355852; 19.865358469496
366.46; 0.017960938; 0.005154161943461; 19.88364192894
367.48; 0.018082124; 0.005188938093196; 19.902048751258
368.5; 0.018277702; 0.005245062148887; 19.920654663124
369.52; 0.01856832; 0.00532845936543; 19.939556411978
370.54; 0.018952684; 0.005438758410014; 19.958849426317
371.55; 0.019405941; 0.005568827339599; 19.978603836776
372.57; 0.019884982; 0.005706295376711; 19.998845890517
373.59; 0.020339329; 0.00583667709823; 20.019550449869
374.61; 0.020724253; 0.005947136843257; 20.040646844874
375.63; 0.021011833; 0.006029662259897; 20.062035984198
376.64; 0.021196286; 0.006082593829114; 20.083612888481
377.66; 0.021291877; 0.006110025107722; 20.105287100913
378.68; 0.021324412; 0.00611936151648; 20.12699443224
379.7; 0.021319604; 0.006117981788393; 20.148696868781
380.72; 0.021292731; 0.006110270175898; 20.170371949701
381.73; 0.021243385; 0.006096109597243; 20.191996798682
382.75; 0.021157082; 0.006071343650264; 20.213533794963
383.77; 0.021012804; 0.006029940902986; 20.234923922533
384.79; 0.020793255; 0.005966938007451; 20.256090558792
385.81; 0.020493626; 0.005880954948607; 20.27695218581
386.82; 0.020125367; 0.005775277476576; 20.297438940988
387.84; 0.019713542; 0.005657098084032; 20.317506476289
388.86; 0.019288963; 0.005535258738904; 20.337141808106
389.88; 0.018878378; 0.005417435183055; 20.356359182436
390.9; 0.018496749; 0.005307920987954; 20.375188074968
391.91; 0.018144734; 0.005206904976623; 20.39365863133
392.93; 0.017812365; 0.005111526681181; 20.411790849833
393.95; 0.017487357; 0.005018260735665; 20.429592224151
394.97; 0.017164585; 0.00492563644406; 20.447065031437
395.99; 0.016852718; 0.004836141506611; 20.464220370809
397; 0.016575027; 0.004756453887611; 20.481093033267
398.02; 0.016363634; 0.004695791479238; 20.497750506311
399.04; 0.016248927; 0.004662874576232; 20.514291212737
400.06; 0.016247841; 0.004662562932159; 20.53083081412
401.07; 0.016355227; 0.004693378963841; 20.547479729044
402.09; 0.016541616; 0.004746866097447; 20.564318380796
403.11; 0.016758605; 0.004809134362386; 20.581377917531
404.13; 0.016950527; 0.004864209273759; 20.598632822208
405.15; 0.017069077; 0.004898228983553; 20.61600840618
406.16; 0.017086564; 0.004903247141842; 20.633401791319
407.18; 0.017003898; 0.004879524886845; 20.650711025847
408.2; 0.016851021; 0.004835654526877; 20.667864638284
409.22; 0.016679685; 0.004786487078565; 20.684843838142
410.24; 0.016550604; 0.004749445339552; 20.701691639263
411.25; 0.016518457; 0.004740220273245; 20.718506715694
412.27; 0.016618624; 0.004768964704042; 20.735423757316
413.29; 0.016858927; 0.00483792327277; 20.752585417734
414.31; 0.017218256; 0.004941038146669; 20.770112858846
415.33; 0.017652213; 0.005065568650282; 20.788082050256
416.34; 0.018104337; 0.005195312448436; 20.806511484133
417.36; 0.018520224; 0.00531465749312; 20.825364273463
418.38; 0.018861395; 0.005412561655164; 20.844564360001
419.4; 0.019115825; 0.005485574179525; 20.864023445246
420.42; 0.019302803; 0.00553923033556; 20.883672865562
421.43; 0.019470897; 0.005587467443095; 20.903493398069
422.45; 0.019689198; 0.005650112206214; 20.923536151888
423.47; 0.020033407; 0.00574888816816; 20.943929296022
424.49; 0.020569524; 0.005902735023967; 20.964868184169
425.51; 0.021338629; 0.006123441298969; 20.986589988128
426.52; 0.022346297; 0.006412606823467; 21.009337553981
427.54; 0.02355943; 0.006760733627365; 21.033320037157
428.56; 0.024911822; 0.007148822900823; 21.058679197034
429.58; 0.026317772; 0.007552281449837; 21.085469552923
430.6; 0.027691099; 0.007946378337167; 21.113657896778
431.61; 0.028965422; 0.008312064534084; 21.143143446381
432.63; 0.030111052; 0.008640820334437; 21.173795197496
433.65; 0.031144552; 0.008937398740786; 21.205499007055
434.67; 0.032128752; 0.009219829768873; 21.238204690024
435.69; 0.033163336; 0.009516719245365; 21.271963535397
436.7; 0.03436836; 0.009862519049459; 21.306949042396
437.72; 0.035864513; 0.01029186270925; 21.343457569067
438.74; 0.037754257; 0.010834153240384; 21.381889773654
439.76; 0.04010704; 0.011509319793479; 21.422717009701
440.78; 0.04295016; 0.012325195941189; 21.46643841912
441.79; 0.04626505; 0.013276453602941; 21.513534243764
442.81; 0.049987553; 0.014344681960337; 21.564419415453
443.83; 0.054010493; 0.015499125244358; 21.619399767023
444.85; 0.058187556; 0.016697796446833; 21.678632188396
445.87; 0.062338649; 0.017889015166277; 21.742090242655
446.88; 0.066257966; 0.019013722268197; 21.809537992828
447.9; 0.069726236; 0.020008994633351; 21.880516292691
448.92; 0.072527844; 0.020812958286814; 21.954346508375
449.94; 0.074471911; 0.021370837621787; 22.030155700325
450.95; 0.075414544; 0.021641340372548; 22.106924452225
451.97; 0.075278102; 0.021602186283609; 22.18355431178
452.99; 0.074063122; 0.021253529455215; 22.25894737428
454.01; 0.071849721; 0.020618360668383; 22.332087290261
455.03; 0.068787527; 0.01973961793355; 22.40211002475
456.04; 0.065075865; 0.018674500564546; 22.468354447654
457.06; 0.060938144; 0.017487119142103; 22.530386848427
458.08; 0.056595484; 0.016240927383889; 22.587998608452
459.1; 0.052244363; 0.014992307614165; 22.641181115504
460.12; 0.048041565; 0.013786251365452; 22.69008535515
461.13; 0.044097624; 0.012654478035492; 22.734974833439
462.15; 0.040477966; 0.011615762601368; 22.776179656249
463.17; 0.037209549; 0.010677841067607; 22.814057371526
464.19; 0.034290366; 0.009840137495299; 22.848963484337
465.21; 0.031699481; 0.009096643983608; 22.881232188111
466.22; 0.029406042; 0.008438507086; 22.911166270285
467.24; 0.027376516; 0.007856104002572; 22.939034382723
468.26; 0.025579942; 0.007340550007596; 22.965073660001
469.28; 0.023991223; 0.006884643138553; 22.989495689995
470.3; 0.0225925; 0.006483258486146; 23.012493880064
471.31; 0.021372648; 0.0061332035639; 23.034250313705
472.33; 0.020325117; 0.005832598750566; 23.054940405824
473.35; 0.01944463; 0.005579929731436; 23.074734200525
474.37; 0.018723621; 0.005373025328743; 23.0937940385
475.39; 0.01814943; 0.005208252564621; 23.112269374888
476.4; 0.017703156; 0.005080187512164; 23.130290423667
477.42; 0.01736054; 0.004981868685585; 23.147962704747
478.44; 0.017094625; 0.004905560367322; 23.16536429492
479.46; 0.016879318; 0.004843774777641; 23.182546712442
480.48; 0.016692757; 0.004790238286043; 23.199539218515
481.49; 0.016519475; 0.004740512403692; 23.216355331614
482.51; 0.01635094; 0.004692148744559; 23.232999882927
483.53; 0.016184615; 0.004644419278245; 23.249475122946
484.55; 0.016022235; 0.004597821889157; 23.26578506628
485.57; 0.015868066; 0.00455358077031; 23.281938072305
486.58; 0.015727715; 0.004513304934887; 23.297948207086
487.6; 0.015607507; 0.004478809436996; 23.313835975959
488.62; 0.01551403; 0.004451984802559; 23.329628588895
489.64; 0.015453235; 0.004434538760746; 23.34535931562
490.66; 0.015428751; 0.004427512707818; 23.361065118802
491.67; 0.015439582; 0.004430620826559; 23.37678194709
492.69; 0.015477999; 0.004441645163895; 23.392537882529
493.71; 0.015528763; 0.004456212659028; 23.408345493174
494.73; 0.015570632; 0.004468227599807; 23.424195724166
495.74; 0.015580428; 0.004471038709695; 23.440055927976
496.76; 0.015538918; 0.004459126789378; 23.455873875892
