#Wavenumber (cm^-1);  Spectrum (K*cm*km*mol^-1); Spectrum (normalised);  Integral (K*km*mol^-1)
506.94; 332.54786; 0.00339351667503; 630006.4363125
507.96; 336.27295; 0.00343152971481; 630348.74766167
508.98; 338.82758; 0.003457598682758; 630693.65952207
510; 340.06624; 0.003470238708061; 631039.83227966
511.01; 340.15321; 0.003471126201804; 631386.09357358
512.03; 339.48592; 0.003464316776713; 631731.67559405
513.05; 338.56817; 0.003454951508422; 632076.32338285
514.07; 337.87527; 0.003447880743618; 632420.26582981
515.09; 337.74904; 0.003446592617422; 632764.07977956
516.1; 338.34532; 0.003452677414127; 633108.50071389
517.12; 339.63721; 0.003465860630093; 633454.23674233
518.14; 341.4616; 0.00348447779361; 633801.82992038
519.16; 343.58902; 0.003506187255955; 634151.58871162
520.18; 345.79797; 0.00352872869904; 634503.59612746
521.19; 347.94025; 0.003550589801688; 634857.78428644
522.21; 349.98859; 0.003571492284555; 635214.0575733
523.23; 352.06066; 0.003592636922493; 635572.44013271
524.25; 354.41237; 0.003616635173752; 635933.21663431
525.27; 357.39474; 0.003647069055738; 636297.02905661
526.28; 361.37317; 0.003687667327955; 636664.89134508
527.3; 366.61938; 0.00374120278332; 637038.09405409
528.32; 373.19983; 0.003808353619306; 637417.99537864
529.34; 380.89486; 0.00388687829428; 637805.72990473
530.36; 389.18331; 0.003971458580814; 638201.90172212
531.37; 397.31409; 0.004054429908643; 638606.35032359
532.39; 404.46086; 0.004127359811628; 639018.07402848
533.41; 409.92734; 0.004183143033429; 639435.36237067
534.43; 413.34798; 0.004218049283853; 639856.13277957
535.45; 414.8228; 0.004233099226627; 640278.40449138
536.46; 414.93932; 0.004234288266193; 640700.79481656
537.48; 414.6663; 0.0042315022073; 641122.90721944
538.5; 415.14272; 0.004236363881088; 641545.50459267
539.52; 417.41863; 0.004259588623945; 641970.41874179
540.54; 422.22038; 0.00430858854442; 642400.22086453
541.55; 429.80563; 0.004385992958808; 642837.7444493
542.57; 439.94612; 0.004489472565948; 643285.59061809
543.59; 452.0373; 0.004612858177122; 643745.74508343
544.61; 465.29698; 0.00474816785912; 644219.39733263
545.62; 478.9918; 0.004887917969169; 644706.99031439
546.64; 492.62732; 0.005027062946655; 645208.46366991
547.66; 506.05503; 0.005164087306975; 645723.60585491
548.68; 519.47928; 0.005301076359392; 646252.41334542
549.7; 533.3789; 0.005442916370772; 646795.37004616
550.71; 548.38017; 0.005595998275709; 647353.59739829
551.73; 565.12395; 0.005766861791815; 647928.86919373
552.75; 584.15981; 0.005961115059099; 648523.51867574
553.77; 605.88153; 0.00618277644351; 649140.27992986
554.79; 630.5003; 0.006434001053747; 649782.10202886
555.8; 658.04472; 0.006715080741266; 650451.96315731
556.82; 688.38218; 0.007024662274547; 651152.70650689
557.84; 721.27055; 0.007360274814678; 651886.92879919
558.86; 756.4609; 0.007719378131491; 652656.97334884
559.88; 793.86901; 0.008101112793883; 653465.09773914
560.89; 833.8096; 0.008508690392414; 654313.87993116
561.91; 877.24642; 0.008951945606808; 655206.87893091
562.93; 925.96987; 0.00944914874635; 656149.47630387
563.95; 982.59443; 0.01002697952408; 657149.71503372
564.97; 1050.2891; 0.010717776305799; 658218.86404022
565.98; 1132.2216; 0.011553864395426; 659371.41681323
567; 1230.7944; 0.012559760029529; 660624.31241904
568.02; 1346.8467; 0.013744026905357; 661995.34427521
569.04; 1479.0504; 0.015093112298511; 663500.95370826
570.06; 1623.7076; 0.016569280632185; 665153.8179334
571.07; 1775.0644; 0.018113815679499; 666960.75686969
572.09; 1926.1038; 0.019655111787934; 668921.44745085
573.11; 2069.6345; 0.021119784643832; 671028.24604039
574.13; 2199.3941; 0.022443928983071; 673267.13436751
575.15; 2310.8861; 0.02358165983821; 675619.51674657
576.16; 2401.7602; 0.024508993346471; 678064.40497334
577.18; 2471.7066; 0.025222768123907; 680580.49565094
578.2; 2521.992; 0.025735910332702; 683147.77470536
579.22; 2554.8631; 0.026071346639454; 685748.51514115
580.24; 2573.0511; 0.026256947837685; 688367.77012517
581.25; 2579.5234; 0.026322995046577; 690993.61359188
582.27; 2577.5016; 0.026302363393697; 693617.39896418
583.29; 2570.6504; 0.026232449663252; 696234.21019112
584.31; 2563.2965; 0.026157406082227; 698843.53541945
585.33; 2560.568; 0.026129562841114; 701450.08313216
586.34; 2568.4306; 0.026209797500296; 704064.63466316
587.36; 2593.6706; 0.026467361511918; 706704.87942975
588.38; 2643.8945; 0.026979876138038; 709396.24994365
589.4; 2727.5553; 0.02783360083152; 712172.78359057
590.41; 2853.9083; 0.029122982192867; 715077.93906321
591.43; 3032.7115; 0.030947596673167; 718165.10848087
592.45; 3273.4966; 0.033404711423353; 721497.38671417
593.47; 3584.3673; 0.036577021430785; 725146.11795086
594.49; 3970.5191; 0.040517544675748; 729187.93502534
595.5; 4432.9048; 0.045236004097635; 733700.44079194
596.52; 4967.584; 0.050692189505028; 738757.22697569
597.54; 5566.1825; 0.056800645567256; 744423.36054003
598.56; 6217.5453; 0.063447540012146; 750752.55334672
599.58; 6910.1883; 0.07051568223487; 757786.8268915
600.59; 7634.7113; 0.077909146988914; 765558.63351916
601.61; 8385.1435; 0.08556700467045; 774094.34772171
602.63; 9158.3816; 0.093457587355656; 783417.1849806
603.65; 9951.4513; 0.101550543513639; 793547.33302284
604.67; 10757.128; 0.10977214901768; 804497.62532712
605.68; 11559.213; 0.117957102673046; 816264.40547748
606.7; 12329.179; 0.125814294898568; 828814.9772003
607.72; 13025.772; 0.132922745276836; 842074.65077526
608.74; 13598.459; 0.138766784941; 855917.29514743
609.76; 13994.49; 0.142808121434125; 870163.08220723
610.77; 14168.207; 0.14458083329652; 884585.70567784
611.79; 14090.381; 0.143786650381764; 898929.10520858
612.81; 13755.159; 0.140365845187477; 912931.26350257
613.83; 13182.726; 0.134524397490784; 926350.71007926
614.85; 12416.88; 0.126709248202182; 938990.55781242
615.86; 11518.087; 0.117537428443967; 950715.47368849
616.88; 10553.784; 0.107697105579519; 961458.77019386
617.9; 9588.308; 0.097844812723564; 971219.25395647
618.92; 8674.8231; 0.088523068056382; 980049.84948876
619.94; 7850.8194; 0.080114442915218; 988041.64487414
620.95; 7137.6529; 0.072836866659509; 995307.46749945
621.97; 6543.3973; 0.066772728138727; 1001968.3635782
622.99; 6067.4556; 0.061915935208855; 1008144.7715597
624.01; 5705.1138; 0.058218383402747; 1013952.3311925
625.03; 5450.5674; 0.055620840140947; 1019500.7735933
626.04; 5297.734; 0.054061236986678; 1024893.6381898
627.06; 5239.0848; 0.053462745575014; 1030226.8004233
628.08; 5263.4675; 0.053711561186193; 1035584.7832327
629.1; 5354.2122; 0.054637574219688; 1041035.1402157
630.12; 5488.637; 0.056009325041772; 1046622.3358822
631.13; 5639.5001; 0.057548822079873; 1052363.103594
632.15; 5778.1965; 0.058964162855684; 1058245.0582974
633.17; 5878.8524; 0.059991315684423; 1064229.4763598
634.19; 5922.1307; 0.060432953266204; 1070257.9498852
635.21; 5897.6479; 0.060183116174931; 1076261.5009377
636.22; 5804.3496; 0.059231044684223; 1082170.0783671
637.24; 5648.8473; 0.057644206482782; 1087920.3611114
638.26; 5442.3413; 0.055536896110995; 1093460.4297167
639.28; 5197.1496; 0.053034813786577; 1098750.9037508
640.29; 4923.8958; 0.050246369059207; 1103763.2172064
641.31; 4630.1038; 0.047248340291286; 1108476.4630952
642.33; 4320.4092; 0.04408803190961; 1112874.4532433
643.35; 3998.0319; 0.040798301693931; 1116944.2771776
644.37; 3666.7499; 0.037417702609225; 1120676.8703924
645.38; 3332.5031; 0.034006848937289; 1124069.2147184
646.4; 3003.9563; 0.030654161464491; 1127127.112597
647.42; 2691.7851; 0.027468580379519; 1129867.2336527
648.44; 2406.9352; 0.02456180213253; 1132317.3897837
649.46; 2158.4856; 0.022026474253696; 1134514.6349622
650.47; 1951.8718; 0.019918063826423; 1136501.55618
651.49; 1788.07; 0.018246532577659; 1138321.7342719
652.51; 1663.976; 0.016980203399443; 1140015.5900295
653.53; 1573.7732; 0.016059720236705; 1141617.6232263
654.55; 1510.7493; 0.015416586777433; 1143155.5008478
655.56; 1468.9058; 0.01498959075048; 1144650.7835327
656.58; 1443.8491; 0.014733897241368; 1146120.5595737
657.6; 1432.7924; 0.014621068081016; 1147579.0804146
658.62; 1433.8855; 0.014632222725275; 1149038.7140095
659.64; 1445.3753; 0.014749471496302; 1150510.0437126
660.65; 1465.1602; 0.014951368414429; 1152001.5135247
661.67; 1491.1127; 0.015216203200943; 1153519.4018625
662.69; 1522.1824; 0.015533256947848; 1155068.9178164
663.71; 1559.899; 0.015918139626165; 1156656.82764
664.73; 1609.6388; 0.016425714207197; 1158295.3704928
665.74; 1681.0043; 0.017153970327299; 1160006.5603538
666.76; 1786.9144; 0.018234740146128; 1161825.5621062
667.78; 1941.4296; 0.019811505390522; 1163801.8536391
668.8; 2156.7809; 0.022009078478316; 1165997.3635224
669.82; 2440.3729; 0.024903020363568; 1168481.5577795
670.83; 2792.5745; 0.028497095521869; 1171324.2781477
671.85; 3205.8855; 0.03271476743975; 1174587.7312184
672.87; 3665.6489; 0.037406467348654; 1178319.2035835
673.89; 4152.0363; 0.042369854430515; 1182545.7974088
674.91; 4642.7029; 0.047376909021034; 1187271.8686257
675.92; 5115.4104; 0.052200698245423; 1192479.1357187
676.94; 5550.0555; 0.05663607604208; 1198128.852682
677.96; 5929.8344; 0.060511566415029; 1204165.1682171
678.98; 6241.6079; 0.063693089132037; 1210518.8557671
680; 6475.7581; 0.066082497405966; 1217110.8980592
681.01; 6625.8958; 0.067614592029882; 1223855.7740962
682.03; 6688.6786; 0.068255265160977; 1230664.5602354
683.05; 6663.8075; 0.068001465624945; 1237448.0287485
684.07; 6554.0999; 0.066881943851515; 1244119.8195826
685.08; 6365.4477; 0.064956824301863; 1250599.5706606
686.1; 6106.5193; 0.062314564498901; 1256815.743812
687.12; 5788.1845; 0.059066086363928; 1262707.8658734
688.14; 5422.7859; 0.055337341147728; 1268228.0278994
689.16; 5023.4476; 0.051262254993127; 1273341.6807724
690.17; 4603.5769; 0.046977643984635; 1278027.923398
691.19; 4176.5873; 0.042620387475258; 1282279.5090286
692.21; 3755.7227; 0.038325634118464; 1286102.6726804
693.23; 3353.7724; 0.034223893558223; 1289516.6682691
694.25; 2982.4914; 0.030435120824513; 1292552.7158183
695.26; 2651.6847; 0.027059371984446; 1295252.016448
696.28; 2368.1167; 0.024165675009506; 1297662.6570414
697.3; 2134.5773; 0.021782499703021; 1299835.5645937
698.32; 1949.4898; 0.019893756477942; 1301820.0611313
699.34; 1807.3358; 0.018443132289826; 1303659.8510215
700.35; 1699.9306; 0.017347105579009; 1305390.3070645
701.37; 1618.2935; 0.016514031927141; 1307037.6599722
702.39; 1554.6246; 0.015864316503229; 1308620.200738
703.41; 1503.8294; 0.01534597199122; 1310151.0341901
704.43; 1464.1437; 0.01494099544225; 1311641.4692791
705.44; 1436.6893; 0.014660834372493; 1313103.9570256
706.46; 1424.1263; 0.014532634028674; 1314553.6561133
707.48; 1428.8527; 0.014580865032815; 1316008.1664963
708.5; 1451.3442; 0.014810381711396; 1317485.5722766
709.52; 1489.168; 0.015196358322441; 1319001.4810698
710.53; 1536.9847; 0.015684308444252; 1320566.0651942
711.55; 1587.5338; 0.016200141605102; 1322182.1060871
712.57; 1633.2937; 0.01666710291316; 1323844.7286066
713.59; 1668.3076; 0.017024405628949; 1325542.9937585
714.61; 1689.6273; 0.017241964561539; 1327262.9614877
715.62; 1697.9561; 0.017326956603536; 1328991.4075135
716.64; 1697.3149; 0.017320413416363; 1330719.2008634
717.66; 1693.8465; 0.017285019794417; 1332443.4635299
718.68; 1694.1116; 0.017287725032907; 1334167.996069
719.7; 1703.3671; 0.017382173674331; 1335901.9502534
720.71; 1724.3034; 0.017595820164685; 1337657.2166675
721.73; 1756.5761; 0.017925150040986; 1339445.3353502
722.75; 1797.2337; 0.018340044437139; 1341274.8416729
723.77; 1841.8907; 0.018795751095895; 1343149.8069224
724.79; 1886.2957; 0.019248886196372; 1345069.9745441
725.8; 1927.8417; 0.019672846355914; 1347032.4342295
726.82; 1966.5975; 0.020068333650747; 1349034.3455828
727.84; 2005.5765; 0.020466098611484; 1351075.9358665
728.86; 2050.1719; 0.020921176667105; 1353162.9224138
729.88; 2106.9028; 0.02150009260161; 1355307.6585571
730.89; 2181.7856; 0.022264241348418; 1357528.6221849
731.91; 2278.7272; 0.023253491244972; 1359848.2681694
732.93; 2398.3139; 0.024473825246104; 1362289.6481976
733.95; 2537.2689; 0.025891804930528; 1364872.4784549
734.96; 2688.6973; 0.02743707062694; 1367609.4562898
735.98; 2843.0716; 0.02901239804371; 1370503.5804882
737; 2989.7712; 0.030509408244949; 1373547.0385408
738.02; 3118.8878; 0.031826991028741; 1376721.9317378
739.04; 3222.9617; 0.032889023167771; 1380002.7676495
740.05; 3298.3192; 0.033658016036462; 1383360.3142226
741.07; 3345.7411; 0.034141937383638; 1386766.1343158
742.09; 3370.301; 0.034392561249288; 1390196.9552883
743.11; 3380.3619; 0.034495228672605; 1393638.0178759
744.13; 3385.8968; 0.034551710092888; 1397084.7147352
745.14; 3396.4563; 0.03465946552794; 1400542.1606959
746.16; 3419.2207; 0.034891767040862; 1404022.779849
747.18; 3457.5874; 0.03528328372726; 1407542.4546435
748.2; 3510.648; 0.035824745731818; 1411116.142809
749.22; 3573.7074; 0.03646824145426; 1414754.0226998
750.23; 3639.7345; 0.037142021357261; 1418459.1153352
751.25; 3701.3817; 0.037771106148752; 1422226.9622142
752.27; 3753.0439; 0.038298298045788; 1426047.3989043
753.29; 3792.4009; 0.038699920343942; 1429907.8993584
754.31; 3821.022; 0.038991987116248; 1433797.5348852
755.32; 3843.8632; 0.039225072342169; 1437710.4217608
756.34; 3867.8006; 0.039469343846598; 1441647.6758581
757.36; 3899.6116; 0.03979396226077; 1445617.312156
758.38; 3943.9669; 0.04024659019281; 1449632.100272
759.4; 4001.9842; 0.040838633320046; 1453705.9475093
760.41; 4070.7225; 0.041540079924644; 1457849.7673802
761.43; 4143.7228; 0.042285018518842; 1462067.8983923
762.45; 4212.4064; 0.04298590693202; 1466355.9463372
763.47; 4267.9209; 0.043552409995537; 1470700.5056397
764.49; 4302.9367; 0.043909732100059; 1475080.7095496
765.5; 4312.9656; 0.044012072976293; 1479471.1224272
766.52; 4296.9619; 0.043848761677847; 1483845.2442114
767.54; 4257.2071; 0.043443079991269; 1488178.8973833
768.56; 4198.6792; 0.042845826397142; 1492452.9716308
769.58; 4128.2004; 0.042126618692614; 1496655.3014813
770.59; 4053.6205; 0.041365560918037; 1500781.7122792
771.61; 3983.1486; 0.040646423625224; 1504836.385708
772.63; 3924.7772; 0.040050767050424; 1508831.639556
773.65; 3885.6372; 0.039651359149676; 1512787.0505394
774.67; 3871.1383; 0.039503403727802; 1516727.7022856
775.68; 3883.9037; 0.039633669481921; 1520681.3486911
776.7; 3922.7307; 0.040029883344014; 1524674.5193051
777.72; 3981.9967; 0.0406346689507; 1528728.0200951
778.74; 4051.9657; 0.041348674352014; 1532852.7463668
779.75; 4120.2728; 0.042045720734669; 1537047.0062516
780.77; 4174.4929; 0.042599014968684; 1541296.4598914
781.79; 4205.2651; 0.042913032848177; 1545577.2382677
782.81; 4209.1004; 0.04295217053652; 1549861.9208581
783.83; 4189.9336; 0.042756581079391; 1554127.0925073
784.84; 4158.7455; 0.042438319108279; 1558360.5159339
785.86; 4131.1448; 0.042156665106078; 1562565.843091
786.88; 4123.4741; 0.042078388708933; 1566763.3618176
787.9; 4148.545; 0.042334227123313; 1570986.4016253
788.92; 4212.3092; 0.042984915045256; 1575274.3506693
789.93; 4312.5191; 0.044007516624027; 1579664.3089768
790.95; 4439.797; 0.04530633621653; 1584183.8307774
791.97; 4580.7339; 0.04674454039044; 1588846.8201907
792.99; 4721.9502; 0.048185595728568; 1593653.5617085
794.01; 4853.7481; 0.049530540096528; 1598594.467853
795.02; 4972.155; 0.050738834714898; 1603655.9071194
796.04; 5078.7592; 0.051826687544046; 1608825.8648329
797.06; 5178.5353; 0.052844862368925; 1614097.3902835
798.08; 5276.5592; 0.053845156700098; 1619468.6998947
799.1; 5374.8722; 0.054848401180072; 1624940.0878175
800.11; 5470.6513; 0.05582578823338; 1630508.9747442
801.13; 5556.3444; 0.056700251728003; 1636165.0935828
802.15; 5621.7176; 0.057367358845457; 1641887.7595077
803.17; 5657.1125; 0.057728549512452; 1647646.4559417
804.19; 5656.8282; 0.057725648345712; 1653404.8629526
805.2; 5621.5348; 0.057365493445246; 1659127.3427601
806.22; 5558.9642; 0.056726985729495; 1664786.1284556
807.24; 5482.6648; 0.055948381151511; 1670367.2445997
808.26; 5409.1662; 0.055198357606956; 1675873.5423587
809.28; 5354.3233; 0.054638707950341; 1681324.0124661
810.29; 5329.7865; 0.054388319810866; 1686749.5051473
811.31; 5340.4767; 0.054497408986659; 1692185.8799725
812.33; 5383.6678; 0.05493815672764; 1697666.2215261
813.35; 5449.8791; 0.055613816317286; 1703213.9633186
814.37; 5525.3488; 0.056383954141687; 1708838.5299439
815.38; 5595.4844; 0.057099659628751; 1714534.4916532
816.4; 5648.4398; 0.057640048109774; 1720284.3595822
817.42; 5677.9114; 0.057940793891267; 1726064.2283256
818.44; 5684.4189; 0.05800720030195; 1731850.721433
819.46; 5674.7029; 0.057908052443911; 1737627.3241324
820.47; 5659.3794; 0.057751682311895; 1743388.3281736
821.49; 5649.4908; 0.057650773140527; 1749139.2659855
822.51; 5652.9453; 0.057686024918583; 1754893.7204072
823.53; 5671.9109; 0.057879561210929; 1760667.4809279
824.55; 5701.9797; 0.058186401177357; 1766471.8501859
825.56; 5733.4148; 0.058507183683765; 1772308.219056
826.58; 5754.1687; 0.058718968855746; 1778165.7144998
827.6; 5753.8345; 0.058715558479649; 1784022.8697081
828.62; 5727.4132; 0.058445939778371; 1789853.1291754
829.63; 5677.8351; 0.057940015280567; 1795632.9203335
830.65; 5616.526; 0.057314380663098; 1801350.3013934
831.67; 5561.8329; 0.056756259655015; 1807012.0072677
832.69; 5535.6618; 0.056489194143741; 1812647.0720982
833.71; 5559.0837; 0.056728205178757; 1818305.9794697
834.72; 5647.8815; 0.057634350883637; 1824055.2791419
835.74; 5809.0175; 0.059278678719479; 1829968.6082784
836.76; 6038.8509; 0.061624035791928; 1836115.8979526
837.78; 6323.6502; 0.064530297686342; 1842553.1009811
838.8; 6642.5503; 0.067784544479626; 1849314.9305752
839.81; 6972.6102; 0.071152672527146; 1856412.7468979
840.83; 7295.0651; 0.0744431946195; 1863838.808387
841.85; 7601.3593; 0.077568803291782; 1871576.6641333
842.87; 7897.2539; 0.080588288243967; 1879615.7278189
843.89; 8203.4262; 0.083712652975956; 1887966.4617074
844.9; 8551.6255; 0.087265886278325; 1896671.6474561
845.92; 8976.5753; 0.091602327452088; 1905809.4137852
846.94; 9505.1547; 0.096996266862726; 1915485.2511266
847.96; 10145.532; 0.103531058714523; 1925812.9653826
848.98; 10879.422; 0.111020109922483; 1936887.7471272
849.99; 11660.17; 0.118987328105743; 1948757.2968323
851.01; 12418.005; 0.126720728373065; 1961398.290254
852.03; 13071.767; 0.133392105685494; 1974704.7853167
853.05; 13544.476; 0.138215910216778; 1988492.4775446
854.07; 13778.798; 0.140607071640358; 2002518.6997184
855.08; 13748.339; 0.140296249840438; 2016513.9151502
856.1; 13461.808; 0.137372316646543; 2030217.4551169
857.12; 12959.176; 0.132243159978977; 2043409.337092
858.14; 12301.202; 0.125528800906764; 2055931.430398
859.16; 11555.566; 0.117919886510194; 2067694.4983828
860.17; 10783.511; 0.110041376882918; 2078671.6472531
861.19; 10030.409; 0.102356274970073; 2088882.1703216
862.21; 9322.1089; 0.095128358361994; 2098371.6749246
863.23; 8666.9905; 0.088443139535089; 2107194.2973034
864.25; 8061.9584; 0.082269031181848; 2115401.0230339
865.26; 7499.7508; 0.07653192956457; 2123035.4457647
866.28; 6975.022; 0.071177283972599; 2130135.7172054
867.3; 6487.5729; 0.066203062670804; 2136739.7864624
868.32; 6042.3814; 0.061660063119306; 2142890.6699879
869.34; 5647.2193; 0.057627593399941; 2148639.2955122
870.35; 5309.2748; 0.054179006192119; 2154043.9081893
871.37; 5032.2064; 0.05135163501155; 2159166.4772009
872.39; 4814.5641; 0.049130683193541; 2164067.4957094
873.41; 4649.8289; 0.047449626974552; 2168800.820854
874.42; 4527.7295; 0.046203651884197; 2173409.85415
875.44; 4436.195; 0.045269579260513; 2177925.7092409
876.46; 4363.3117; 0.044525834604086; 2182367.3722715
877.48; 4298.8713; 0.043868246334098; 2186743.4377196
878.5; 4235.3517; 0.04322005445642; 2191054.8429373
879.51; 4168.3516; 0.042536345481181; 2195298.0449635
880.53; 4096.5569; 0.04180370954833; 2199468.1630697
881.55; 4021.3031; 0.041035774896279; 2203561.6760753
882.57; 3945.7908; 0.040265202356074; 2207578.3208585
883.59; 3874.0597; 0.03953321543555; 2211521.9464383
884.6; 3809.9236; 0.038878732424228; 2215400.2842888
885.62; 3756.1478; 0.038329972092368; 2219223.8806206
886.64; 3714.127; 0.037901166790484; 2223004.7015878
887.66; 3684.1748; 0.037595516679989; 2226755.0325881
888.68; 3666.2843; 0.037412951349169; 2230487.1517887
889.69; 3660.9833; 0.03735885678397; 2234213.8748538
890.71; 3669.8029; 0.037448857241851; 2237949.5758532
891.73; 3694.9753; 0.03770573142276; 2241710.9012941
892.75; 3738.2822; 0.038147660855996; 2245516.3112934
893.77; 3799.361; 0.038770945354928; 2249383.8968562
894.78; 3874.0999; 0.039533625660323; 2253327.5633844
895.8; 3953.8531; 0.040347474873146; 2257352.415192
896.82; 4026.0212; 0.041083921202271; 2261450.7310013
897.84; 4076.1137; 0.041595094944432; 2265600.0388308
898.86; 4090.8834; 0.041745813770995; 2269764.3815796
899.87; 4061.6921; 0.041447928337855; 2273899.0088634
900.89; 3987.0962; 0.040686707289736; 2277957.7007695
901.91; 3873.8032; 0.039530597956589; 2281901.0652405
902.93; 3735.6032; 0.038120322742401; 2285703.7480622
903.95; 3590.4784; 0.036639382739478; 2289358.7001746
904.96; 3456.6401; 0.035273616913147; 2292877.4106145
905.98; 3348.5649; 0.034170753122783; 2296286.1051382
907; 3274.1016; 0.033410885204139; 2299618.9992603
908.02; 3233.394; 0.032995480578168; 2302910.4548736
909.04; 3219.8308; 0.03285707359709; 2306188.1036777
910.05; 3222.6487; 0.032885829129116; 2309468.6210083
911.07; 3230.3645; 0.032964565753556; 2312756.9926626
912.09; 3234.016; 0.033001827837092; 2316049.0814362
913.11; 3229.3158; 0.032953864193375; 2319336.3855253
914.13; 3217.2001; 0.032830228365498; 2322611.3564259
915.14; 3202.781; 0.032683087270412; 2325871.6492589
916.16; 3193.1942; 0.03258525784622; 2329122.1831537
917.18; 3195.1468; 0.032605183341033; 2332374.7046706
918.2; 3212.9891; 0.03278725681031; 2335645.3888814
919.22; 3247.8852; 0.033143357424651; 2338951.595864
920.23; 3298.2156; 0.033656958840281; 2342309.0369928
921.25; 3360.8823; 0.034296447217741; 2345730.2701165
922.27; 3432.8687; 0.03503103937171; 2349224.7823005
923.29; 3512.3461; 0.035842074156863; 2352800.199071
924.3; 3598.8429; 0.036724739085564; 2356463.6658008
925.32; 3692.4066; 0.037679518876141; 2360222.3763412
926.34; 3792.1342; 0.038697198778098; 2364082.6053
927.36; 3894.7387; 0.039744236283265; 2368047.2812605
928.38; 3993.8447; 0.040755573008137; 2372112.8427809
929.39; 4080.4417; 0.041639260437391; 2376266.5563121
930.41; 4144.4784; 0.042292729111837; 2380485.4564924
931.43; 4177.1217; 0.042625840811542; 2384737.5861323
932.45; 4172.9246; 0.042583011100244; 2388985.4432801
933.47; 4131.1543; 0.042156762049743; 2393190.780131
934.48; 4055.826; 0.041388067155265; 2397319.4360159
935.5; 3954.4529; 0.040353595590031; 2401344.8984565
936.52; 3835.9789; 0.039144616243246; 2405249.7594442
937.54; 3708.6225; 0.037844995589931; 2409024.9770647
938.56; 3578.343; 0.036515545881054; 2412667.5757773
939.57; 3448.3556; 0.035189076934768; 2416177.8529467
940.59; 3319.698; 0.033876178060696; 2419557.162212
941.61; 3192.4619; 0.03257778502032; 2422806.9506205
942.63; 3067.0978; 0.031298494984293; 2425929.1238296
943.65; 2945.2463; 0.03005504961337; 2428927.2574398
944.66; 2829.806; 0.028877027950502; 2431807.8778553
945.68; 2724.2961; 0.027800342011128; 2434581.093764
946.7; 2631.8554; 0.026857021982241; 2437260.2089924
947.72; 2554.3386; 0.026065994328673; 2439860.4154262
948.74; 2491.8841; 0.025428671366557; 2442397.0459416
949.75; 2443.0972; 0.024930820745377; 2444884.0135172
950.77; 2405.7256; 0.024549458652797; 2447332.9383878
951.79; 2377.5196; 0.024261627808431; 2449753.1507146
952.81; 2356.9284; 0.024051502924275; 2452152.4020726
953.83; 2343.3922; 0.023913371467298; 2454537.8742304
954.84; 2337.1809; 0.023849987658051; 2456917.0235524
955.86; 2338.9144; 0.023867677325806; 2459297.9374746
956.88; 2349.0043; 0.023970640682417; 2461689.1225336
957.9; 2367.2465; 0.024156794969771; 2464098.8773232
958.92; 2392.6944; 0.024416480516971; 2466534.5369416
959.93; 2423.8135; 0.024734038370935; 2469001.874468
960.95; 2458.8117; 0.025091180874562; 2471504.8386273
961.97; 2496.0029; 0.025470702057962; 2474045.6618609
962.99; 2534.0906; 0.025859371661981; 2476625.2566969
964.01; 2572.32; 0.026249487257301; 2479243.7674661
965.02; 2610.5115; 0.02663921609842; 2481901.1555324
966.04; 2649.0145; 0.027032123671299; 2484597.7379783
967.06; 2688.6207; 0.02743628895486; 2487334.6378087
968.08; 2730.4545; 0.027863185997228; 2490114.1226894
969.09; 2775.8502; 0.0283264307913; 2492939.8183773
970.11; 2826.2361; 0.028840598562028; 2495816.8047237
971.13; 2883.0744; 0.029420610470179; 2498751.6500954
972.15; 2947.9165; 0.030082297926517; 2501752.5019338
973.17; 3022.6095; 0.03084450984094; 2504829.3879257
974.18; 3109.6201; 0.031732417891241; 2507994.8469905
975.2; 3212.3465; 0.032780699336702; 2511264.8771348
976.22; 3335.2132; 0.03403450441383; 2514659.98027
977.24; 3483.3454; 0.035546133719786; 2518205.8756194
978.26; 3661.7164; 0.037366337773547; 2521933.3448769
979.27; 3873.8433; 0.039531007160902; 2525876.750187
980.29; 4120.3179; 0.042046180961964; 2530071.0559627
981.31; 4397.6038; 0.044875771642237; 2534547.6269105
982.33; 4697.5498; 0.047936599496034; 2539329.5299269
983.35; 5007.9116; 0.051103716384389; 2544427.3678109
984.36; 5313.8944; 0.054226147345371; 2549836.683052
985.38; 5600.4; 0.057149821342519; 2555537.6486033
986.4; 5854.4127; 0.059741918411252; 2561497.1881132
987.42; 6066.8895; 0.061910158386866; 2567673.0198434
988.44; 6233.658; 0.063611963611593; 2574018.6146875
989.45; 6355.1423; 0.06485166185474; 2580487.8752958
990.47; 6435.1152; 0.065667753017379; 2587038.5448671
991.49; 6478.9786; 0.066115361308479; 2593633.865503
992.51; 6492.1925; 0.066250203824056; 2600242.6373223
993.53; 6479.3606; 0.066119259464281; 2606838.3468444
994.54; 6444.1832; 0.06576028829699; 2613398.2472948
995.56; 6390.1192; 0.065208587000465; 2619903.1128814
996.58; 6321.304; 0.064506355662409; 2626337.9275359
997.6; 6243.162; 0.063708948095209; 2632693.1969973
998.62; 6162.2737; 0.06288351564508; 2638966.1256771
999.63; 6085.3641; 0.062098684222409; 2645160.7637745
1000.65; 6017.6519; 0.061407708554116; 2651286.4737808
1001.67; 5961.0954; 0.060830572301213; 2657354.6116889
1002.69; 5913.1796; 0.060341610903905; 2663373.9733725
1003.71; 5866.7612; 0.059867929869157; 2669346.083128
1004.72; 5811.1716; 0.059300660440455; 2675261.6050054
