#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 1.9326393; 1.9673434456722
1.02; 2.0296482; 4.0334377594618
2.04; 2.3162987; 6.3913298921134
3.05; 2.7800424; 9.2212930811303
4.07; 3.4018116; 12.684190517901
5.09; 4.1584904; 16.917354250945
6.11; 5.0258084; 22.033410296472
7.13; 5.9811742; 28.121987485892
8.14; 7.0059478; 35.25373999766
9.16; 8.0867425; 43.485694928187
10.18; 9.2155435; 52.866720523194
11.20; 10.388721; 63.441989826181
12.22; 11.605328; 75.255713270265
13.23; 12.865316; 88.352049696672
14.25; 14.168313; 102.77478088128
15.27; 15.51343; 118.56678310589
16.29; 16.900059; 135.77031421339
17.31; 18.329124; 154.42857181076
18.32; 19.803837; 174.58802345544
19.34; 21.329027; 196.30005294154
20.36; 22.908589; 219.62000788782
21.38; 24.541471; 244.6021658902
22.40; 26.217573; 271.29052395951
23.41; 27.915479; 299.70727667279
24.43; 29.603758; 329.84262469411
25.45; 31.246568; 361.65028215346
26.47; 32.812641; 395.05213471558
27.48; 34.285157; 429.95294528006
28.50; 35.669081; 466.26253019801
29.52; 36.992873; 503.9196786623
30.54; 38.303092; 542.91057356438
31.56; 39.652811; 583.27542373208
32.57; 41.087152; 625.10037162736
33.59; 42.630585; 668.49646728118
34.61; 44.280332; 713.57193418049
35.63; 46.008327; 760.40642550766
36.65; 47.77123; 809.03547663124
37.66; 49.525206; 859.44999903001
38.68; 51.240506; 911.6106234457
39.70; 52.911077; 965.47181663894
40.72; 54.55624; 1021.0077147133
41.74; 56.21437; 1078.2315175509
42.75; 57.931151; 1137.2029291551
43.77; 59.746562; 1198.0223513215
44.79; 61.684683; 1260.8146964544
45.81; 63.748907; 1325.7083324489
46.83; 65.923012; 1392.8151136641
47.84; 68.176581; 1462.2159314977
48.86; 70.472296; 1533.9536879305
49.88; 72.77275; 1608.0332070078
50.90; 75.04539; 1684.4261756371
