#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 1.3424672; 1.3665736670033
1.02; 1.4227676; 2.8148896820689
2.04; 1.6589731; 4.5036527449103
3.05; 2.0365864; 6.5768097739945
4.07; 2.5306325; 9.152884504109
5.09; 3.1060766; 12.314736482319
6.11; 3.7207107; 16.102259459504
7.13; 4.3310373; 20.511068508415
8.14; 4.9002853; 25.499347451784
9.16; 5.4064055; 31.002834923521
10.18; 5.8473278; 36.955162330718
11.20; 6.2412847; 43.308520857666
12.22; 6.6214984; 50.048920478255
13.23; 7.026466; 57.201559629757
14.25; 7.4887009; 64.824734039689
15.27; 8.0254497; 72.994295481877
16.29; 8.6343126; 81.783653165153
17.31; 9.2950607; 91.245623837262
18.32; 9.9768528; 101.40162948455
19.34; 10.648301; 112.24113995515
20.36; 11.287003; 123.73082171566
21.38; 11.885546; 135.82979510584
22.40; 12.452329; 148.5057284526
23.41; 13.007363; 161.74666222873
24.43; 13.574821; 175.56524415209
25.45; 14.17494; 189.9947209973
26.47; 14.817815; 205.07861706553
27.48; 15.500757; 220.85771876985
28.50; 16.209576; 237.35836743094
29.52; 16.922957; 254.58520706821
30.54; 17.618315; 272.51989120414
31.56; 18.277348; 291.1254424603
32.57; 18.889896; 310.35454138666
33.59; 19.455433; 330.15933301831
34.61; 19.982283; 350.5004345444
35.63; 20.485231; 371.35351586824
36.65; 20.982483; 392.71277786584
37.66; 21.492803; 414.59152425908
38.68; 22.033379; 437.02055321823
39.70; 22.618471; 460.04518074519
40.72; 23.258591; 483.72142288281
41.74; 23.959763; 508.1114275934
42.75; 24.722579; 533.27794614808
43.77; 25.541122; 559.27770622542
44.79; 26.40226; 586.1540676005
45.81; 27.286103; 613.9301434319
46.83; 28.168321; 642.60427878435
47.84; 29.024467; 672.14993414138
48.86; 29.835607; 702.52129445076
49.88; 30.593657; 733.66431753563
50.90; 31.304439; 765.53088603797
51.92; 31.986748; 798.09201491179
52.93; 32.666926; 831.34553633997
53.95; 33.370105; 865.31486374759
54.97; 34.110831; 900.03821796459
55.99; 34.886574; 935.55124470695
57.01; 35.677032; 971.86892402796
58.02; 36.450271; 1008.9737269489
59.04; 37.174102; 1046.8153581693
60.06; 37.828755; 1085.3233984873
61.08; 38.415823; 1124.4290482994
62.10; 38.959307; 1164.0879414078
63.11; 39.497318; 1204.2945067675
64.13; 40.066582; 1245.0805584936
65.15; 40.685099; 1286.4962337947
66.17; 41.339681; 1328.5782454994
67.19; 41.983945; 1371.3160899581
68.20; 42.548873; 1414.6290068842
69.22; 42.963485; 1458.3639808933
70.24; 43.17916; 1502.3185025152
71.26; 43.189328; 1546.2833742439
72.27; 43.03739; 1590.0935802556
73.29; 42.809534; 1633.6718382245
74.31; 42.614192; 1677.0512463118
75.33; 42.554463; 1720.3698536169
76.35; 42.702102; 1763.8387506687
77.36; 43.080955; 1807.6933036503
78.38; 43.66432; 1852.1416970153
79.40; 44.385897; 1897.3246246569
80.42; 45.159676; 1943.2952264078
81.44; 45.90174; 1990.0212174691
82.45; 46.547274; 2037.4043342102
83.47; 47.058731; 2085.3080911995
84.49; 47.424857; 2133.5845493553
85.51; 47.653644; 2182.0939029994
86.53; 47.763911; 2230.7155028932
87.54; 47.779767; 2279.3532438991
88.56; 47.729951; 2327.9402745092
89.58; 47.651105; 2376.4470427577
90.60; 47.59175; 2424.8933910422
91.62; 47.612973; 2473.3613432892
92.63; 47.782907; 2522.0022804296
93.65; 48.164634; 2571.0317997948
94.67; 48.800024; 2620.7081181522
95.69; 49.694204; 2671.2946731009
96.71; 50.806014; 2723.0130025795
97.72; 52.04852; 2775.9961500859
98.74; 53.30097; 2830.2542379014
99.76; 54.430203; 2885.6618354141
100.78; 55.316621; 2941.9717689971
101.80; 55.878283; 2998.8534497686
102.81; 56.086915; 3055.9475092783
103.83; 55.971744; 3112.9243292717
104.85; 55.610207; 3169.5331206651
105.87; 55.108103; 3225.6307913377
106.89; 54.574408; 3281.1851833442
107.90; 54.097238; 3336.2538371302
108.92; 53.726827; 3390.9454281824
109.94; 53.469258; 3445.3748255689
110.96; 53.291654; 3499.6234293518
111.98; 53.136465; 3553.7140579241
112.99; 52.940346; 3607.6050459017
114.01; 52.652291; 3661.2028059876
115.03; 52.246447; 3714.3874349726
116.05; 51.726901; 3767.0431876118
117.07; 51.124118; 3819.0853340452
118.08; 50.484977; 3870.4768622235
119.10; 49.859729; 3921.2319152496
120.12; 49.289706; 3971.4067089487
121.14; 48.798951; 4021.0819357516
122.15; 48.391685; 4070.3425829237
123.17; 48.055814; 4119.2613280489
124.19; 47.771127; 4167.8902741214
125.21; 47.519562; 4216.2631381676
126.23; 47.294352; 4264.4067479444
127.24; 47.105018; 4312.3576235874
128.26; 46.976187; 4360.1773548759
129.28; 46.939881; 4407.9601284776
130.30; 47.022954; 4455.8274665144
131.32; 47.233189; 4503.9088149181
132.33; 47.548601; 4552.3112385958
133.35; 47.914169; 4601.0857948803
134.37; 48.248477; 4650.2006619813
135.39; 48.459801; 4699.5306478469
136.41; 48.468025; 4748.869005627
137.42; 48.226361; 4797.9613597429
138.44; 47.736253; 4846.5548056052
139.46; 47.050439; 4894.4501223442
140.48; 46.262556; 4941.543407688
141.50; 45.485893; 4987.8460835789
142.51; 44.827386; 5033.4784285402
143.53; 44.364485; 5078.6395603479
144.55; 44.131476; 5123.5634987843
145.57; 44.118582; 5168.4743111165
146.59; 44.282825; 5213.5523158542
147.60; 44.565855; 5258.9184331467
148.62; 44.912035; 5304.6369470553
149.64; 45.280691; 5350.7307365112
150.66; 45.649179; 5397.1996307811
151.68; 46.007199; 5444.0329744294
152.69; 46.346073; 5491.2112772934
153.71; 46.648356; 5538.6972906238
