#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 49.126598; 50.008756690133
1.02; 51.786237; 102.72491162295
2.04; 59.629078; 163.42473955533
3.05; 72.249431; 236.97154282684
4.07; 88.986663; 327.55612533011
5.09; 108.9685; 438.48136099891
6.11; 131.19779; 572.03504633959
7.13; 154.68317; 729.49583991455
8.14; 178.5935; 911.2963117416
9.16; 202.39722; 1117.3279477755
10.18; 225.94307; 1347.3282428086
11.20; 249.45008; 1601.2576602576
12.22; 273.4024; 1879.5695062277
13.23; 298.37673; 2183.3041398963
14.25; 324.85521; 2513.9927238145
15.27; 353.08319; 2873.4161788164
16.29; 383.01558; 3263.3095106781
17.31; 414.36277; 3685.1129347203
18.32; 446.71035; 4139.8447940997
19.34; 479.65992; 4628.1178934501
20.36; 512.93387; 5150.2624440521
21.38; 546.40525; 5706.4794149404
22.40; 580.04853; 6296.9437861815
23.41; 613.84262; 6921.8090835225
24.43; 647.67868; 7581.1180326928
25.45; 681.32261; 8274.6750472612
26.47; 714.45684; 9001.9612767164
27.48; 746.78871; 9762.1599607485
28.50; 778.17985; 10554.313464434
29.52; 808.73745; 11377.573285957
30.54; 838.8211; 12231.456971528
31.56; 868.95238; 13116.012992885
32.57; 899.65572; 14031.82369521
33.59; 931.29027; 14979.837004492
34.61; 963.93922; 15961.085530873
35.63; 997.40337; 16976.399120638
36.65; 1031.3057; 18026.223817456
37.66; 1065.2701; 19110.622849336
38.68; 1099.1083; 20229.467649959
39.70; 1132.9432; 21382.754960762
40.72; 1167.2225; 22570.937063942
41.74; 1202.612; 23795.144177165
42.75; 1239.8059; 25057.213129548
43.77; 1279.3153; 26359.500863203
44.79; 1321.3041; 27704.531460824
45.81; 1365.5251; 29094.577138212
46.83; 1411.37; 30531.290886727
47.84; 1458.0157; 32015.487984586
48.86; 1504.6185; 33547.124735718
49.88; 1550.4961; 35125.462868151
50.90; 1595.2474; 36749.355925126
51.92; 1638.7811; 38417.564321657
52.93; 1681.251; 40129.005272217
53.95; 1722.927; 41882.870584172
54.97; 1764.0429; 43678.590113765
55.99; 1804.6714; 45515.667715901
57.01; 1844.6629; 47393.454942833
58.02; 1883.6638; 49310.943439089
59.04; 1921.202; 51266.644191802
60.06; 1956.8016; 53258.583825795
61.08; 1990.0784; 55284.397782461
62.10; 2020.7724; 57341.456921777
63.11; 2048.7024; 59426.947596422
64.13; 2073.6634; 61537.84749059
65.15; 2095.3248; 63670.797681083
66.17; 2113.2017; 65821.945837796
67.19; 2126.7591; 67986.894799796
68.20; 2135.6587; 70160.903196611
69.22; 2140.0997; 72339.432376527
70.24; 2141.1427; 74519.023207358
71.26; 2140.8834; 76698.350153549
72.27; 2142.3676; 78879.187946092
73.29; 2149.2052; 81066.986061334
74.31; 2164.9426; 83270.80423639
75.33; 2192.3377; 85502.509457418
76.35; 2232.7254; 87775.327573803
77.36; 2285.6468; 90102.017408339
78.38; 2348.8378; 92493.032905237
79.40; 2418.5658; 94955.028519766
80.42; 2490.2096; 97489.954410529
81.44; 2558.9224; 100094.82699591
82.45; 2620.2312; 102762.10926915
83.47; 2670.4827; 105480.54537752
84.49; 2707.1273; 108236.28419939
85.51; 2728.8901; 111014.17659616
86.53; 2735.8884; 113799.19292508
87.54; 2729.7211; 116577.93125693
88.56; 2713.4898; 119340.14677487
89.58; 2691.6621; 122080.14259954
90.60; 2669.6887; 124797.77052561
91.62; 2653.3423; 127498.75845249
92.63; 2647.848; 130194.15345209
93.65; 2656.9823; 132898.84682245
94.67; 2682.3689; 135629.38257464
95.69; 2723.1806; 138401.46290968
96.71; 2776.3542; 141227.67169619
97.72; 2837.2717; 144115.89184884
98.74; 2900.723; 147068.70265492
99.76; 2961.8825; 150083.77119148
100.78; 3017.044; 153154.99175867
101.80; 3063.956; 156273.96670625
