#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 138.0557; 140.53474254321
1.02; 142.06286; 285.14860015078
2.04; 153.85152; 441.76281134533
3.05; 172.7606; 617.6256437488
4.07; 197.80321; 818.98077812198
5.09; 227.80852; 1050.8800251585
6.11; 261.56749; 1317.14444166
7.13; 297.94831; 1620.4429657566
8.14; 335.95908; 1962.4348074071
9.16; 374.75499; 2343.9192125978
10.18; 413.60929; 2764.9556188867
11.20; 451.88194; 3224.9519321278
12.22; 489.02133; 3722.7545389102
13.23; 524.61867; 4256.7937079205
14.25; 558.50659; 4825.3293137647
15.27; 590.86293; 5426.8022751517
16.29; 622.26261; 6060.2387588783
17.31; 653.62477; 6725.6005729794
18.32; 686.03324; 7423.9528080789
19.34; 720.45684; 8157.3467784137
20.36; 757.44444; 8928.3925310112
21.38; 796.89676; 9739.5990476049
22.40; 838.00755; 10592.654571365
23.41; 879.41895; 11487.865113787
24.43; 919.56389; 12423.941473352
25.45; 957.09813; 13398.226066134
26.47; 991.28498; 14407.311401173
27.48; 1022.2049; 15447.871831024
28.50; 1050.7194; 16517.45883805
29.52; 1078.2065; 17615.026551282
30.54; 1106.1638; 18741.053610038
31.56; 1135.8222; 19897.271629908
32.57; 1167.8989; 21086.142277591
33.59; 1202.5554; 22310.291778503
34.61; 1239.5381; 23572.088062473
35.63; 1278.4008; 24873.444937083
36.65; 1318.6826; 26215.806920048
37.66; 1359.9419; 27600.169090615
38.68; 1401.6293; 29026.967226758
39.70; 1442.8714; 30495.748093699
40.72; 1482.3029; 32004.668508808
41.74; 1518.0845; 33550.012992302
42.75; 1548.1817; 35125.995127233
43.77; 1570.8693; 36725.072249496
44.79; 1585.317; 38338.856521516
45.81; 1592.0507; 39959.495466264
46.83; 1593.0977; 41581.200158774
47.84; 1591.7157; 43201.498049893
48.86; 1591.7456; 44821.826407051
49.88; 1596.7571; 46447.256236697
50.90; 1609.2356; 48085.388600775
51.92; 1630.0494; 49744.708571702
