#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 23.901045; 24.330232387368
1.02; 25.298283; 50.08279265621
2.04; 29.433265; 80.044586677246
3.05; 36.150743; 116.84448276325
4.07; 45.235089; 162.8918508978
5.09; 56.454619; 220.36021652507
6.11; 69.592554; 291.20243393911
7.13; 84.451768; 377.17069001241
8.14; 100.83354; 479.81488470844
9.16; 118.50427; 600.44712254603
10.18; 137.17195; 740.08224535959
11.20; 156.49195; 899.38429296734
12.22; 176.10965; 1078.6563183673
13.23; 195.72971; 1277.9007146
14.25; 215.18669; 1496.9514796695
15.27; 234.48634; 1735.6484520789
16.29; 253.79423; 1994.0000263506
17.31; 273.36785; 2272.2767048975
18.32; 293.45098; 2570.997141627
19.34; 314.16666; 2890.8052467269
20.36; 335.44863; 3232.277472588
21.38; 357.0383; 3595.7270592273
22.40; 378.55021; 3981.0748376401
23.41; 399.58223; 4387.8323099615
24.43; 419.83046; 4815.2016053358
25.45; 439.16781; 5262.2554847265
26.47; 457.6622; 5728.1358514642
27.48; 475.53569; 6212.2106620622
28.50; 493.08929; 6714.1542823565
29.52; 510.62849; 7233.9520532739
30.54; 528.4178; 7771.8585702843
31.56; 546.67243; 8328.3475189487
32.57; 565.57279; 8904.0762150858
33.59; 585.27398; 9499.8598734678
34.61; 605.88652; 10116.626203167
35.63; 627.42335; 10755.316100987
36.65; 649.7338; 11416.717070831
37.66; 672.46237; 12101.254750192
38.68; 695.06972; 12808.805735318
39.70; 716.93104; 13538.610596196
40.72; 737.49308; 14289.346729873
41.74; 756.43945; 15059.369444952
42.75; 773.80089; 15847.06536206
43.77; 789.96173; 16651.21231666
44.79; 805.55072; 17471.228190608
45.81; 821.25082; 18307.22608519
46.83; 837.5967; 19159.863378813
47.84; 854.83609; 20030.049634067
48.86; 872.90629; 20918.630565451
49.88; 891.52994; 21826.169571512
50.90; 910.38489; 22752.902101387
51.92; 929.27191; 23698.860807592
52.93; 948.20687; 24664.094485337
53.95; 967.39828; 25648.864184512
54.97; 987.12364; 26653.713458328
55.99; 1007.5648; 27679.370969118
57.01; 1028.6828; 28726.525652767
58.02; 1050.1965; 29795.580394999
59.04; 1071.6844; 30886.508829609
60.06; 1092.7689; 31998.900436997
61.08; 1113.3041; 33132.195950086
62.10; 1133.473; 34286.022540432
63.11; 1153.7368; 35460.4767724
64.13; 1174.633; 36656.202429613
65.15; 1196.4883; 37874.175912539
66.17; 1219.1547; 39115.222750079
67.19; 1241.8809; 40379.403955625
68.20; 1263.3948; 41665.485324678
69.22; 1282.1948; 42970.70430025
70.24; 1296.9776; 44290.971541166
71.26; 1307.0682; 45621.510603665
72.27; 1312.7106; 46957.793363298
73.29; 1315.1124; 48296.521051397
74.31; 1316.2133; 49636.36935687
75.33; 1318.2332; 50978.273889981
76.35; 1323.1292; 52325.16234589
77.36; 1332.1177; 53681.200648999
78.38; 1345.401; 55050.760786485
79.40; 1362.1727; 56437.393790572
80.42; 1380.8899; 57843.080112667
81.44; 1399.7231; 59267.937877138
82.45; 1417.0457; 60710.429261226
83.47; 1431.8222; 62167.962498349
84.49; 1443.7971; 63637.685694501
85.51; 1453.4512; 65117.236252799
86.53; 1461.7644; 66605.24930883
87.54; 1469.8764; 68101.520017578
88.56; 1478.7498; 69606.823542006
89.58; 1488.9281; 71122.488092956
90.60; 1500.4353; 72649.866508655
91.62; 1512.8223; 74189.854371884
92.63; 1525.3233; 75742.567665573
93.65; 1537.071; 77307.239661192
94.67; 1547.3192; 78882.343887042
95.69; 1555.6307; 80465.90879667
96.71; 1562.0044; 82055.961860191
97.72; 1566.9232; 83651.022086323
98.74; 1571.3089; 85250.54677204
99.76; 1576.3788; 86855.232352294
100.78; 1583.4128; 88467.078258439
101.80; 1593.4637; 90089.15552404
102.81; 1607.0677; 91725.081067639
103.83; 1624.0311; 93378.274686681
104.85; 1643.3629; 95051.147255571
105.87; 1663.3921; 96744.408626983
106.89; 1682.0586; 98456.671689006
107.90; 1697.3113; 100184.46135444
108.92; 1707.5091; 101922.63193515
109.94; 1711.719; 103665.08801213
110.96; 1709.8393; 105405.6306556
111.98; 1702.5354; 107138.73824876
112.99; 1691.0368; 108860.14070506
114.01; 1676.8814; 110567.1336459
115.03; 1661.6936; 112258.6660631
116.05; 1647.0427; 113935.28449513
117.07; 1634.3788; 115599.01155712
118.08; 1624.9958; 117253.18717392
119.10; 1619.9636; 118902.24023571
120.12; 1619.9961; 120551.32633115
121.14; 1625.2785; 122205.78969894
122.15; 1635.3272; 123870.48222698
123.17; 1648.9745; 125549.06709539
124.19; 1664.5438; 127243.50090403
125.21; 1680.2112; 128953.88341053
126.23; 1694.4632; 130678.77382524
127.24; 1706.5036; 132415.92085895
128.26; 1716.4531; 134163.19609501
129.28; 1725.2464; 135919.42245022
130.30; 1734.2352; 137684.79905896
131.32; 1744.6212; 139460.74811504
132.33; 1756.9122; 141249.20887482
133.35; 1770.6036; 143051.60698219
134.37; 1784.2104; 144867.85621178
135.39; 1795.6527; 146695.7532059
136.41; 1802.8723; 148530.99939241
137.42; 1804.471; 150367.87305179
138.44; 1800.1573; 152200.35553529
139.46; 1790.8544; 154023.36804428
140.48; 1778.4467; 155833.74999137
141.50; 1765.2623; 157630.7108281
142.51; 1753.4743; 159415.67197327
143.53; 1744.6139; 161191.61359945
144.55; 1739.3354; 162962.18200868
145.57; 1737.4715; 164730.85297617
146.59; 1738.3137; 166500.38134551
147.60; 1740.9883; 168272.63235572
148.62; 1744.7793; 170048.74239755
149.64; 1749.2968; 171829.45110297
150.66; 1754.46; 173615.4156867
151.68; 1760.3374; 175407.36321
152.69; 1766.9377; 177206.02950085
153.71; 1774.0472; 179011.93300919
154.73; 1781.1819; 180825.09933906
155.75; 1787.6662; 182644.86640396
156.77; 1792.8033; 184469.86282956
157.78; 1796.0694; 186298.18401977
158.80; 1797.2629; 188127.7201371
159.82; 1796.5625; 189956.54323635
160.84; 1794.4831; 191783.24956601
161.86; 1791.7516; 193607.17537348
162.87; 1789.1443; 195428.44702207
163.89; 1787.3297; 197247.87155749
164.91; 1786.7521; 199066.70809336
165.93; 1787.57; 200886.37718162
166.94; 1789.6524; 202708.16614713
167.96; 1792.6233; 204532.97931477
168.98; 1795.9408; 206361.16959703
170.00; 1799.0016; 208192.47558334
171.02; 1801.2554; 210026.07589898
172.03; 1802.3181; 211860.75790902
173.05; 1802.062; 213695.17929162
174.07; 1800.6665; 215528.18010127
175.09; 1798.6073; 217359.08471791
176.11; 1796.5788; 219187.92441332
177.12; 1795.3546; 221015.51788626
178.14; 1795.6093; 222843.3706988
179.16; 1797.7389; 224673.39136776
180.18; 1801.7191; 226507.46364015
181.20; 1807.0386; 228346.95100768
182.21; 1812.73; 230192.23193917
183.23; 1817.4991; 232042.36761635
184.25; 1819.9398; 233894.98776592
185.27; 1818.8001; 235746.44781501
186.29; 1813.2591; 237592.26729814
187.30; 1803.1644; 239427.81084261
188.32; 1789.1858; 241249.12477028
189.34; 1772.8412; 243053.80062572
190.36; 1756.37; 244841.70949612
191.38; 1742.4484; 246615.4467826
192.39; 1733.7743; 248380.35417801
193.41; 1732.5815; 250144.04742213
194.43; 1740.1743; 251915.469808
195.45; 1756.5843; 253703.59677512
196.47; 1780.444; 255516.01189128
197.48; 1809.1336; 257357.63187818
198.50; 1839.1984; 259229.85648185
199.52; 1866.9688; 261130.35012675
200.54; 1889.2617; 263053.53699202
201.56; 1904.0101; 264991.73714256
202.57; 1910.6795; 266936.72643594
203.59; 1910.3735; 268881.40420454
204.61; 1905.6029; 270821.22575895
205.63; 1899.7688; 272755.10842077
206.65; 1896.4737; 274685.63679535
207.66; 1898.8129; 276618.54637619
208.68; 1908.7957; 278561.61801631
209.70; 1927.0138; 280523.23492877
210.72; 1952.6161; 282510.9138831
211.74; 1983.5797; 284530.11241518
212.75; 2017.2037; 286583.53870019
213.77; 2050.7056; 288671.06852993
214.79; 2081.7822; 290790.23300363
215.81; 2109.0101; 292937.11424742
216.82; 2132.0072; 295107.40562139
217.84; 2151.3413; 297297.37817959
218.86; 2168.2373; 299504.55014935
219.88; 2184.1925; 301727.96383404
220.90; 2200.6198; 303968.09978928
221.91; 2218.6195; 306226.55867733
222.93; 2238.9186; 308505.68116841
223.95; 2261.9431; 310808.24166092
224.97; 2287.9326; 313137.25834673
225.99; 2316.9885; 315495.852686
227.00; 2348.9861; 317887.01914087
228.02; 2383.3561; 320313.17284183
229.04; 2418.8307; 322775.43813845
230.06; 2453.3012; 325272.7928541
231.08; 2483.9307; 327801.32714294
232.09; 2507.5847; 330353.9401594
233.11; 2521.5159; 332920.73456201
234.13; 2524.12; 335490.17982404
235.15; 2515.5072; 338050.85756563
236.17; 2497.6628; 340593.37049847
237.18; 2474.0898; 343111.88715901
238.20; 2449.0005; 345604.86394793
239.22; 2426.2911; 348074.72361947
240.24; 2408.6218; 350526.59670178
241.26; 2396.8931; 352966.53048652
242.27; 2390.2742; 355399.72650858
243.29; 2386.7369; 357829.32164797
244.31; 2383.8702; 360255.99866389
245.33; 2379.6607; 362678.39055184
246.35; 2372.9561; 365093.95749442
247.36; 2363.4793; 367499.87743394
248.38; 2351.4494; 369893.55149785
249.40; 2337.034; 372272.55130862
250.42; 2319.9163; 374634.12600495
251.44; 2299.204; 376974.61645343
252.45; 2273.7482; 379289.1940133
253.47; 2242.7542; 381572.22104129
254.49; 2206.4282; 383818.26973982
255.51; 2166.3717; 386023.54265915
256.53; 2125.5222; 388187.23257857
257.54; 2087.6062; 390312.32561431
258.56; 2056.2549; 392405.50432471
259.58; 2034.0605; 394476.0901888
260.60; 2021.8766; 396534.27330947
261.61; 2018.5824; 398589.10311753
262.63; 2021.3839; 400646.78468088
263.65; 2026.5521; 402709.72727153
264.67; 2030.3822; 404776.56869987
265.69; 2030.106; 406843.12904855
266.70; 2024.5295; 408904.01272318
267.72; 2014.2543; 410954.43668219
268.74; 2001.4609; 412991.83752617
269.76; 1989.3298; 415016.88940536
270.78; 1981.2498; 417033.7162101
271.79; 1979.9959; 419049.26662135
272.81; 1987.0558; 421072.00363382
273.83; 2002.253; 423110.210796
274.85; 2023.7583; 425170.30937516
275.87; 2048.498; 427255.59196063
276.88; 2072.8817; 429365.69608611
277.90; 2093.6801; 431496.97203759
278.92; 2108.8335; 433643.67354757
279.94; 2117.9691; 435799.67472971
280.96; 2122.4718; 437960.25940381
281.97; 2125.078; 440123.49715261
282.99; 2129.1072; 442290.83645679
284.01; 2137.5617; 444466.78205922
285.03; 2152.3763; 446657.80823205
286.05; 2174.0482; 448870.89544289
287.06; 2201.7483; 451112.18015894
288.08; 2233.8435; 453386.13644401
289.10; 2268.6135; 455695.48709593
290.12; 2304.8767; 458041.75213419
291.14; 2342.2804; 460426.09251288
292.15; 2381.1426; 462849.99288046
293.17; 2421.9115; 465315.39427593
294.19; 2464.4638; 467824.11203112
295.21; 2507.5319; 470376.67132023
296.23; 2548.515; 472970.94964476
297.24; 2583.7873; 475601.13366137
298.26; 2609.44; 478257.43099744
299.28; 2622.2313; 480926.7492859
300.30; 2620.4434; 483594.24756871
301.32; 2604.376; 486245.38994759
302.33; 2576.3312; 488867.98393363
303.35; 2540.1162; 491453.712632
304.37; 2500.2427; 493998.8518592
305.39; 2461.0813; 496504.12646785
306.41; 2426.2121; 498973.90571761
307.42; 2398.1122; 501415.08050098
308.44; 2378.181; 503835.96609363
309.46; 2366.9818; 506245.45138718
310.48; 2364.5244; 508652.43516253
311.49; 2370.4353; 511065.43600861
312.51; 2383.9575; 513492.20190734
313.53; 2403.8333; 515939.20051168
314.55; 2428.2073; 518411.01073244
315.57; 2454.7005; 520909.78996565
316.58; 2480.7434; 523435.07966223
317.60; 2504.1351; 525984.18110191
318.62; 2523.681; 528553.17946868
319.64; 2539.6839; 531138.46810796
320.66; 2554.0809; 533738.41221598
321.67; 2570.1162; 536354.67963309
322.69; 2591.5924; 538992.80883206
323.71; 2621.8865; 541661.77615809
324.73; 2663.0086; 544372.60398005
325.75; 2714.9664; 547136.32257856
326.76; 2775.6048; 549961.76848868
327.78; 2840.9345; 552853.71725106
328.80; 2905.8186; 555811.71516021
329.82; 2964.7999; 558829.75353224
330.84; 3012.854; 561896.70886719
331.85; 3045.9273; 564997.33146138
332.87; 3061.2378; 568113.53943311
333.89; 3057.4047; 571225.84553061
334.91; 3034.5128; 574314.84857254
335.93; 2994.1726; 577362.78707427
336.94; 2939.56; 580355.13232708
337.96; 2875.3307; 583282.09490866
338.98; 2807.2815; 586139.78633418
340.00; 2741.6792; 588930.69742355
341.02; 2684.2977; 591663.19663201
342.03; 2639.3464; 594349.93736551
343.05; 2608.5723; 597005.35138584
344.07; 2590.8266; 599642.70101665
345.09; 2582.283; 602271.35365974
346.11; 2577.3098; 604894.94382117
347.12; 2569.7916; 607510.8807662
348.14; 2554.5486; 610111.30096581
349.16; 2528.4645; 612685.16868189
350.18; 2491.0269; 615220.92659871
351.20; 2444.1737; 617708.98997136
352.21; 2391.5571; 620143.49191586
353.23; 2337.5087; 622522.97489412
354.25; 2286.0508; 624850.07599536
355.27; 2240.2422; 627130.54586044
356.28; 2201.9902; 629372.07686601
357.30; 2172.2781; 631583.36227229
358.32; 2151.6047; 633773.60300443
359.34; 2140.3773; 635952.4147745
360.36; 2139.0489; 638129.87422186
361.37; 2147.9189; 640316.3630013
362.39; 2166.6831; 642521.95288708
363.41; 2193.9397; 644755.28881341
364.43; 2226.9095; 647022.18655119
365.45; 2261.568; 649324.36521775
366.46; 2293.2532; 651658.7980638
367.48; 2317.6363; 654018.05182821
368.50; 2331.7965; 656391.72008883
369.52; 2335.0673; 658768.71786644
370.54; 2329.3551; 661139.90087027
371.55; 2318.7675; 663500.30608801
372.57; 2308.5851; 665850.34610642
373.59; 2303.8176; 668195.53304228
374.61; 2307.7279; 670544.70049875
375.63; 2320.7515; 672907.12540394
376.64; 2340.1516; 675289.29875726
377.66; 2360.5594; 677692.24638451
378.68; 2375.3017; 680110.20097978
379.70; 2378.1842; 682531.08987209
380.72; 2365.2524; 684938.81474875
381.73; 2336.0317; 687316.79420795
382.75; 2293.8775; 689651.86250322
383.77; 2245.3004; 691937.48144817
384.79; 2198.4161; 694175.37416806
385.81; 2160.9167; 696375.0941601
386.82; 2138.1044; 698551.5921553
387.84; 2131.5169; 700721.38441269
388.86; 2138.522; 702898.30755059
389.88; 2152.991; 705089.95948106
390.90; 2166.8721; 707295.74174144
391.91; 2172.2401; 709506.98845764
392.93; 2163.279; 711709.11317076
393.95; 2137.6826; 713885.1817702
394.97; 2097.1312; 716019.97081398
395.99; 2046.7615; 718103.48571429
397.00; 1993.8168; 720133.10516959
398.02; 1945.8735; 722113.92044913
399.04; 1909.1252; 724057.32747946
400.06; 1887.1499; 725978.36465138
401.07; 1880.4218; 727892.55294976
402.09; 1886.5986; 729813.0289162
403.11; 1901.4071; 731748.57930834
404.13; 1919.8136; 733702.86667509
405.15; 1937.1374; 735674.78896467
406.16; 1949.8483; 737659.65035578
407.18; 1955.929; 739650.70170724
408.20; 1954.8415; 741640.6460042
409.22; 1947.2385; 743622.85080251
410.24; 1934.5983; 745592.18836214
411.25; 1918.9132; 747545.55924195
412.27; 1902.4808; 749482.2026383
413.29; 1887.7581; 751403.85892858
414.31; 1877.2015; 753314.76908144
415.33; 1873.0283; 755221.43110174
416.34; 1876.8979; 757132.03215371
417.36; 1889.5848; 759055.54793199
418.38; 1910.7599; 761000.61907282
419.40; 1938.985; 762974.42210903
420.42; 1971.9618; 764981.79409383
421.43; 2006.9842; 767024.81742337
422.45; 2041.463; 769102.93861638
423.47; 2073.3634; 771213.5330895
424.49; 2101.4347; 773352.70298159
425.51; 2125.1921; 775516.05686859
426.52; 2144.7107; 777699.2798004
427.54; 2160.3532; 779898.42616919
428.56; 2172.5561; 782109.99451376
429.58; 2181.7399; 784330.91160988
430.60; 2188.3262; 786558.53321435
431.61; 2192.7688; 788790.67727123
432.63; 2195.497; 791025.59844476
433.65; 2196.7146; 793261.75914324
434.67; 2196.1035; 795497.2977323
435.69; 2192.5671; 797729.23643199
436.70; 2184.1956; 799952.65330729
437.72; 2168.5829; 802160.17707166
438.74; 2143.5022; 804342.16982138
439.76; 2107.7887; 806487.80777536
440.78; 2062.1508; 808586.98827859
441.79; 2009.6035; 810632.67795281
442.81; 1955.3034; 812623.09244875
443.83; 1905.746; 814563.05965078
444.85; 1867.5027; 816464.09680401
445.87; 1845.8352; 818343.07740805
446.88; 1843.5783; 820219.76055466
447.90; 1860.5966; 822113.76764592
448.92; 1893.9385; 824041.71536125
449.94; 1938.5913; 826015.11761306
450.95; 1988.577; 828039.40320993
451.97; 2038.0679; 830114.06837203
452.99; 2082.2549; 832233.71400073
454.01; 2117.8452; 834389.58907107
455.03; 2143.2137; 836571.28817933
456.04; 2158.3355; 838768.38053959
457.06; 2164.6396; 840971.89028448
458.08; 2164.8587; 843175.62302278
459.10; 2162.847; 845377.3079406
460.12; 2163.2737; 847579.42718535
461.13; 2171.0966; 849789.50987572
462.15; 2190.8091; 852019.65900004
463.17; 2225.5781; 854285.20146748
464.19; 2276.5064; 856602.58673014
465.21; 2342.2817; 858986.92838927
466.22; 2419.4039; 861449.77717451
467.24; 2503.0182; 863997.741736
468.26; 2588.1874; 866632.40477832
469.28; 2671.2894; 869351.662112
470.30; 2751.1834; 872152.24804694
471.31; 2829.8637; 875032.92720453
472.33; 2912.4959; 877997.7223845
473.35; 3006.9155; 881058.63263061
474.37; 3122.8115; 884237.51995348
475.39; 3270.8467; 887567.10071228
476.40; 3461.8921; 891091.15746178
477.42; 3706.4085; 894864.12139333
478.44; 4013.8696; 898950.06741846
479.46; 4392.0489; 903420.98368306
480.48; 4846.0268; 908354.02988469
481.49; 5376.8961; 913827.47810875
482.51; 5980.3138; 919915.17945961
483.53; 6645.1899; 926679.69601869
484.55; 7352.8712; 934164.60157272
485.57; 8077.1421; 942386.7836431
486.58; 8785.2457; 951329.7846898
487.60; 9439.9559; 960939.2524277
488.62; 10002.557; 971121.42365563
489.64; 10436.442; 981745.27143135
490.66; 10710.937; 992648.54356159
491.67; 10804.887; 1003647.451872
492.69; 10709.514; 1014549.2753317
493.71; 10430.097; 1025166.663548
494.73; 9986.0576; 1035332.0392928
495.74; 9409.2895; 1044910.2900042
496.76; 8740.7548; 1053808.0011685
497.78; 8025.759; 1061977.8775425
498.80; 7308.5899; 1069417.7066937
499.82; 6627.4196; 1076164.1338622
500.83; 6010.3832; 1082282.4446361
501.85; 5473.5311; 1087854.2631293
502.87; 5020.9499; 1092965.373509
503.89; 4646.854; 1097695.6703953
504.91; 4339.0047; 1102112.5899229
505.92; 4082.5534; 1106268.4531501
506.94; 3863.402; 1110201.2296513
507.96; 3670.4175; 1113937.5562709
508.98; 3496.2499; 1117496.5877975
510.00; 3336.9265; 1120893.4350197
511.01; 3190.713; 1124141.4431274
512.03; 3056.8374; 1127253.1716662
513.05; 2934.5702; 1130240.4374954
514.07; 2822.8946; 1133114.0223415
515.09; 2720.7101; 1135883.5878527
516.10; 2627.2937; 1138558.0594548
517.12; 2542.6675; 1141146.3852701
518.14; 2467.6111; 1143658.3069216
519.16; 2403.2412; 1146104.702789
520.18; 2350.2953; 1148497.2019647
521.19; 2308.3996; 1150847.0531855
522.21; 2275.6315; 1153163.5478292
523.23; 2248.5894; 1155452.5147668
524.25; 2223.01; 1157715.4429715
525.27; 2194.7741; 1159949.6282637
526.28; 2161.0023; 1162149.4353885
527.30; 2120.8955; 1164308.4154753
528.32; 2076.0402; 1166421.7348124
529.34; 2030.0562; 1168488.2444309
530.36; 1987.6566; 1170511.593073
531.37; 1953.3711; 1172500.0405704
532.39; 1930.2898; 1174464.9922474
533.41; 1919.1871; 1176418.6418967
534.43; 1918.2836; 1178371.371828
535.45; 1923.7169; 1180329.6326362
536.46; 1930.586; 1182294.8859078
537.48; 1934.2593; 1184263.8783777
538.50; 1931.5578; 1186230.1209017
539.52; 1921.4692; 1188186.0936142
540.54; 1905.1975; 1190125.502442
541.55; 1885.5731; 1192044.9344824
542.57; 1866.047; 1193944.4898003
543.59; 1849.6192; 1195827.3223577
544.61; 1838.0496; 1197698.3775083
545.62; 1831.5783; 1199562.8451932
546.64; 1829.1913; 1201424.882999
547.66; 1829.2728; 1203287.0038182
548.68; 1830.3722; 1205150.2437477
549.70; 1831.8044; 1207014.9415545
550.71; 1833.9046; 1208881.7773361
551.73; 1837.9088; 1210752.6892322
552.75; 1845.5678; 1212631.3976212
553.77; 1858.6711; 1214523.4445871
554.79; 1878.635; 1216435.813907
555.80; 1906.2287; 1218376.272449
556.82; 1941.4283; 1220352.5627286
557.84; 1983.3495; 1222371.5269096
558.86; 2030.2405; 1224438.2241556
559.88; 2079.5934; 1226555.1604519
560.89; 2128.4866; 1228721.867956
561.91; 2174.2617; 1230935.1725396
562.93; 2215.5127; 1233190.4688206
563.95; 2253.1786; 1235484.107452
564.97; 2291.3472; 1237816.6000078
565.98; 2337.307; 1240195.877713
567.00; 2400.5092; 1242639.4925106
568.02; 2490.4041; 1245174.6164423
569.04; 2613.5388; 1247835.0861348
570.06; 2770.6712; 1250655.5098632
571.07; 2954.831; 1253663.4003451
572.09; 3151.1234; 1256871.107952
573.11; 3338.641; 1260269.7004492
574.13; 3494.2355; 1263826.6814359
575.15; 3597.2991; 1267488.5767316
576.16; 3634.3355; 1271188.1734697
577.18; 3602.0845; 1274854.9400247
578.20; 3508.3351; 1278426.2738095
579.22; 3370.1998; 1281856.9918207
580.24; 3210.3235; 1285124.9625692
581.25; 3052.052; 1288231.8197806
582.27; 2914.814; 1291198.9746358
583.29; 2810.8299; 1294060.2781643
584.31; 2743.8236; 1296853.37219
585.33; 2709.826; 1299611.8581614
586.34; 2699.6129; 1302359.9475962
587.36; 2701.9613; 1305110.4275683
588.38; 2706.8135; 1307865.8469353
589.40; 2707.5923; 1310622.0590487
590.41; 2702.237; 1313372.8196862
591.43; 2692.9222; 1316114.0982475
592.45; 2684.764; 1318847.0721764
593.47; 2684.0484; 1321579.3176454
594.49; 2696.5831; 1324324.322915
595.50; 2726.6848; 1327099.9704243
596.52; 2777.0844; 1329926.9225316
597.54; 2849.7248; 1332827.8193582
598.56; 2947.105; 1335827.8451053
599.58; 3073.5825; 1338956.6194222
600.59; 3235.959; 1342250.6860455
601.61; 3442.8131; 1345755.3212557
602.63; 3702.3835; 1349524.1879189
603.65; 4019.2985; 1353615.6603425
604.67; 4390.9351; 1358085.442778
605.68; 4804.5134; 1362976.2301105
606.70; 5236.0449; 1368306.297876
607.72; 5651.8977; 1374059.6858027
608.74; 6013.0816; 1380180.7433505
609.76; 6281.5665; 1386575.1070185
610.77; 6427.275; 1393117.7956395
611.79; 6434.0625; 1399667.393647
612.81; 6303.1522; 1406083.7306069
613.83; 6053.1014; 1412245.526627
614.85; 5716.2782; 1418064.4511203
615.86; 5332.743; 1423492.9533711
616.88; 4943.0819; 1428524.7974202
617.90; 4581.9279; 1433189.0023258
618.92; 4273.5967; 1437539.3393261
619.94; 4030.5641; 1441642.2796515
620.95; 3854.6748; 1445566.1722964
621.97; 3740.2503; 1449373.5857191
622.99; 3677.8808; 1453117.5096699
624.01; 3657.7152; 1456840.9059507
625.03; 3671.4476; 1460578.28121
626.04; 3712.7688; 1464357.7196643
627.06; 3776.5987; 1468202.1341487
628.08; 3857.7606; 1472129.1680032
629.10; 3949.826; 1476149.9204676
630.12; 4044.6607; 1480267.2105126
631.13; 4132.8598; 1484474.2834774
632.15; 4204.901; 1488754.691254
633.17; 4252.6002; 1493083.6547728
634.19; 4270.3901; 1497430.7276673
635.21; 4256.0437; 1501763.1965211
636.22; 4210.6798; 1506049.4868746
637.24; 4138.1225; 1510261.9169702
638.26; 4043.8625; 1514378.3945296
639.28; 3933.9446; 1518382.9803663
640.29; 3814.067; 1522265.5359887
641.31; 3689.0699; 1526020.8500058
642.33; 3562.8404; 1529647.6678089
643.35; 3438.534; 1533147.9470813
644.37; 3318.9353; 1536526.4799975
645.38; 3206.7654; 1539790.8288037
646.40; 3104.7961; 1542951.3772065
647.42; 3015.7171; 1546021.247076
648.44; 2941.8066; 1549015.8792118
649.46; 2884.5305; 1551952.2067639
650.47; 2844.2325; 1554847.5127102
651.49; 2820.047; 1557718.1989128
652.51; 2810.0918; 1560578.7510975
653.53; 2811.8915; 1563441.1352802
654.55; 2822.8937; 1566314.7192741
655.56; 2840.8965; 1569206.6292933
656.58; 2864.2391; 1572122.3010531
657.60; 2891.7106; 1575065.9376906
658.62; 2922.2667; 1578040.6790992
659.64; 2954.7615; 1581048.4987707
660.65; 2987.9448; 1584090.0976584
661.67; 3020.9046; 1587165.24822
662.69; 3053.963; 1590274.050794
663.71; 3089.8121; 1593419.3461337
664.73; 3134.4817; 1596610.1132282
665.74; 3197.6546; 1599865.1876174
666.76; 3291.9339; 1603216.2342291
667.78; 3430.9272; 1606708.7700201
668.80; 3626.3709; 1610400.2591025
669.82; 3884.8687; 1614354.8878489
670.83; 4205.0413; 1618635.4383986
671.85; 4575.8884; 1623293.4952878
672.87; 4976.9331; 1628359.7984579
673.89; 5380.2984; 1633836.7101021
674.91; 5754.3851; 1639694.4257729
675.92; 6068.4139; 1645871.8092797
676.94; 6296.8835; 1652281.7649817
677.96; 6423.0353; 1658820.1377138
678.98; 6440.6936; 1665376.4858266
680.00; 6354.2625; 1671844.8508501
681.01; 6177.0915; 1678132.8634043
682.03; 5928.7474; 1684168.0724018
683.05; 5631.8763; 1689901.0794646
684.07; 5309.289; 1695305.706548
685.08; 4981.7114; 1700376.8737803
686.10; 4666.3852; 1705127.0525206
687.12; 4376.4689; 1709582.1089613
688.14; 4121.041; 1713777.1508683
689.16; 3905.4583; 1717752.7389293
690.17; 3731.8593; 1721551.6106865
691.19; 3599.6839; 1725215.9335862
692.21; 3506.162; 1728785.0552169
693.23; 3446.777; 1732293.7254503
694.25; 3415.7303; 1735770.7915425
695.26; 3406.4273; 1739238.3875038
696.28; 3411.9876; 1742711.6436939
697.30; 3425.7745; 1746198.9343119
698.32; 3441.9243; 1749702.6647142
699.34; 3455.8567; 1753220.5776672
700.35; 3464.7284; 1756747.5216351
701.37; 3467.7761; 1760277.5680879
702.39; 3466.4745; 1763806.2895591
703.41; 3464.4309; 1767332.9307494
704.43; 3466.9627; 1770862.149185
705.44; 3480.3561; 1774405.0014863
706.46; 3510.8823; 1777978.9281851
707.48; 3563.7232; 1781606.644601
708.50; 3642.0078; 1785314.051394
709.52; 3746.1678; 1789127.4885578
710.53; 3873.7663; 1793070.8155199
711.55; 4019.8623; 1797162.86187
712.57; 4177.8534; 1801415.7363294
713.59; 4340.6348; 1805834.3152906
