#Wavenumber (cm^-1);  Spectrum at 400.00 K (cm*km*mol^-1);  Integral (km*mol^-1)
0.00; 0.00078960924; 0.00080378813682668
1.02; 0.00082088066; 0.001639409226712
2.04; 0.00091356254; 0.0025693764665168
3.05; 0.001064276; 0.0036527635102842
4.07; 0.0012674683; 0.0049429915956603
5.09; 0.0015155879; 0.0064857946809334
6.11; 0.0017994227; 0.0083175292963624
7.13; 0.0021086547; 0.010464048759377
8.14; 0.0024326466; 0.012940377994747
9.16; 0.0027614162; 0.015751380570657
10.18; 0.0030866793; 0.018893486904531
11.20; 0.0034027624; 0.022357352152765
12.22; 0.0037071411; 0.026131061863565
13.23; 0.0040003692; 0.030203265038777
14.25; 0.0042852637; 0.034565478580358
15.27; 0.0045654107; 0.03921286964547
16.29; 0.0048433021; 0.044143142178679
17.31; 0.0051186514; 0.049353708391728
18.32; 0.0053875338; 0.054837985318026
19.34; 0.0056428849; 0.060582198610629
20.36; 0.0058765288; 0.066564251314476
21.38; 0.0060823773; 0.072755848968635
22.40; 0.0062599035; 0.079128160616158
23.41; 0.0064166708; 0.08566005464698
24.43; 0.0065687684; 0.092346777399711
25.45; 0.0067385153; 0.099206295144992
26.47; 0.0069496416; 0.10628073035887
27.48; 0.0072210522; 0.11363144994447
28.50; 0.0075609082; 0.12132812819672
29.52; 0.0079628509; 0.12943396676385
30.54; 0.0084056795; 0.1379905857376
31.56; 0.008856813; 0.14700643916774
32.57; 0.0092787726; 0.15645182925241
33.59; 0.0096370789; 0.16626195968825
34.61; 0.009907653; 0.17634752288447
35.63; 0.010082092; 0.18661065751229
36.65; 0.010169887; 0.19696316356956
37.66; 0.010197447; 0.20734372480459
38.68; 0.010204401; 0.2177313644886
39.70; 0.010237904; 0.22815310859614
40.72; 0.010345693; 0.23868457749466
41.74; 0.010568561; 0.24944291616208
42.75; 0.010933021; 0.26057225965801
43.77; 0.011445246; 0.27222302612646
44.79; 0.01208769; 0.2845277724324
45.81; 0.012819865; 0.29757784218293
46.83; 0.013584204; 0.31140597540551
47.84; 0.014316693; 0.32597975082262
48.86; 0.014960407; 0.34120879921711
49.88; 0.015478619; 0.35696536510414
50.90; 0.015863671; 0.37311389740187
51.92; 0.016138569; 0.38954226386216
52.93; 0.016350337; 0.40618620157585
53.95; 0.016556888; 0.42304039888722
54.97; 0.016811514; 0.44015379449805
55.99; 0.01715015; 0.45761190726539
57.01; 0.017585657; 0.4755133468623
58.02; 0.018110804; 0.49394936359506
59.04; 0.018708267; 0.51299357199756
60.06; 0.019363097; 0.53270436951109
61.08; 0.020072029; 0.55313682884635
62.10; 0.020845156; 0.57435629814225
63.11; 0.021698625; 0.59644456187093
64.13; 0.022640849; 0.61949196938166
65.15; 0.023657838; 0.6435746278929
66.17; 0.024704226; 0.66872246375446
67.19; 0.025704994; 0.69488903808893
68.20; 0.026569189; 0.72193532600948
69.22; 0.02721248; 0.74963645655613
70.24; 0.027581837; 0.7777135766013
71.26; 0.027674309; 0.80588482934885
72.27; 0.027543321; 0.83392274153536
73.29; 0.027289638; 0.86170241563833
74.31; 0.027038889; 0.88922683777319
75.33; 0.026911642; 0.91662172787037
76.35; 0.026994256; 0.94410071530276
77.36; 0.027318366; 0.97190963280268
78.38; 0.027854243; 1.0002640502526
79.40; 0.028519287; 1.0292954539865
80.42; 0.029198877; 1.0590186506278
81.44; 0.029773852; 1.0893271471645
82.45; 0.030147742; 1.1200162478676
83.47; 0.030267566; 1.1508273240602
84.49; 0.030134175; 1.181502613749
85.51; 0.029800934; 1.2118386788782
86.53; 0.029362216; 1.2417281473194
87.54; 0.028935083; 1.2711828127196
88.56; 0.028638389; 1.3003354574221
89.58; 0.028573286; 1.3294218292308
90.60; 0.028808138; 1.3587472701037
91.62; 0.029369574; 1.388644229251
92.63; 0.030240129; 1.419427376124
93.65; 0.031362065; 1.451352605179
94.67; 0.03264645; 1.4845852825793
95.69; 0.033986293; 1.5191818620798
96.71; 0.035272254; 1.5550874947965
97.72; 0.036409029; 1.5921503156579
98.74; 0.03732995; 1.6301505941185
99.76; 0.038006981; 1.6688400607518
100.78; 0.038453493; 1.7079840577625
101.80; 0.038718319; 1.747397635913
102.81; 0.038871611; 1.7869672587875
103.83; 0.038985519; 1.8266528348973
104.85; 0.039114759; 1.8664699721139
105.87; 0.039282903; 1.9064582726886
