#Wavenumber (cm^-1);  Spectrum at 400.00 K (cm*km*mol^-1);  Integral (km*mol^-1)
0.00; 0.0038352203; 0.0039040887254047
1.02; 0.0039905212; 0.0079662671064385
2.04; 0.0044473013; 0.012493427911974
3.05; 0.0051796674; 0.017766105858422
4.07; 0.0061490245; 0.024025547428699
5.09; 0.0073097612; 0.03146656892844
6.11; 0.0086152214; 0.040236492527624
7.13; 0.010022621; 0.050439088283885
8.14; 0.01149592; 0.062141438962762
9.16; 0.013006247; 0.075381237384475
10.18; 0.014530154; 0.09017230763054
11.20; 0.016046556; 0.10650700891374
12.22; 0.017533523; 0.12435537842524
13.23; 0.018966113; 0.14366206322972
14.25; 0.020316085; 0.16434296097943
15.27; 0.021553809; 0.1862838087053
16.29; 0.022652077; 0.20934264554326
17.31; 0.023590936; 0.2333572000731
18.32; 0.024362346; 0.25815701712291
19.34; 0.024973368; 0.28357882782457
20.36; 0.025446821; 0.30948259380065
21.38; 0.025818883; 0.33576510304759
22.40; 0.026133767; 0.36236815032931
23.41; 0.026436376; 0.38927923997051
24.43; 0.026764416; 0.41652426062999
25.45; 0.027141733; 0.44415337408543
26.47; 0.027574458; 0.47222298269814
27.48; 0.028050944; 0.50077763278794
28.50; 0.02854553; 0.52983575007665
29.52; 0.029025178; 0.55938212912423
30.54; 0.029457278; 0.58936836675431
31.56; 0.029816668; 0.61972044819152
32.57; 0.030090283; 0.65035105776594
33.59; 0.030278592; 0.68117335802997
34.61; 0.030393986; 0.71211312397491
35.63; 0.030457005; 0.74311704095361
36.65; 0.030491656; 0.77415623127262
37.66; 0.03052089; 0.8052251798546
38.68; 0.030562889; 0.83633688189182
39.70; 0.030628369; 0.86751523983722
40.72; 0.030718905; 0.89878575978798
41.74; 0.030826463; 0.93016576907524
42.75; 0.030934589; 0.96165584544606
43.77; 0.031021822; 0.99323472133628
44.79; 0.031067517; 1.0248601125489
45.81; 0.031059336; 1.0564771761947
46.83; 0.031000537; 1.0880343847575
47.84; 0.030914332; 1.1195038404294
48.86; 0.030842693; 1.1509003709449
49.88; 0.030838244; 1.182292372516
50.90; 0.030950165; 1.213798304611
51.92; 0.031207554; 1.2455662475997
52.93; 0.031605436; 1.2777392177483
53.95; 0.032098693; 1.310414301677
54.97; 0.03260727; 1.3436070951771
55.99; 0.033032585; 1.3772328412641
57.01; 0.033281188; 1.4111116541663
58.02; 0.033288919; 1.4449983372625
59.04; 0.033038173; 1.4786297714554
60.06; 0.032562776; 1.5117772725945
61.08; 0.031938908; 1.5442897026801
62.10; 0.031264968; 1.5761160914181
63.11; 0.030636815; 1.6073030470558
64.13; 0.030125979; 1.6379699939675
65.15; 0.02976704; 1.6682715562025
66.17; 0.029556826; 1.6983591299009
67.19; 0.02946396; 1.7283521699968
68.20; 0.029443982; 1.7583248726927
69.22; 0.02945407; 1.7883078448973
70.24; 0.029462491; 1.818299389569
71.26; 0.029450697; 1.8482789278734
72.27; 0.029409247; 1.8782162721175
73.29; 0.02933108; 1.908074045653
74.31; 0.029206225; 1.93780472233
75.33; 0.029020812; 1.9673466565485
76.35; 0.028760823; 1.9966239327772
77.36; 0.028418627; 2.0255528692458
78.38; 0.027998993; 2.0540546358207
79.40; 0.027521485; 2.0820703199579
80.42; 0.027017869; 2.1095733447175
81.44; 0.026525387; 2.1365750439895
82.45; 0.026078662; 2.163121996412
83.47; 0.025703567; 2.1892871188431
84.49; 0.025415459; 2.2151589595888
85.51; 0.025222107; 2.2408339758559
86.53; 0.025129413; 2.2664146337205
87.54; 0.025146593; 2.2920127805275
88.56; 0.025287584; 2.3177544494902
89.58; 0.025567081; 2.3437806345453
90.60; 0.025992153; 2.3702395243361
91.62; 0.026552686; 2.3972690133907
92.63; 0.027215038; 2.4249727479625
93.65; 0.02792251; 2.4533966585754
94.67; 0.028603906; 2.4825142009253
95.69; 0.029188262; 2.5122265924082
96.71; 0.029621203; 2.5423796987713
97.72; 0.029877347; 2.5727935491717
98.74; 0.029964308; 2.6032959220748
99.76; 0.02991676; 2.6337498927095
100.78; 0.029782705; 2.664067401486
101.80; 0.029607025; 2.6942060753911
102.81; 0.029418438; 2.7241527760871
103.83; 0.029224684; 2.7539022436779
104.85; 0.029017505; 2.7834408114274
105.87; 0.028785101; 2.8127428021895
106.89; 0.028526705; 2.8417817574036
107.90; 0.028262934; 2.8705522049543
108.92; 0.028037106; 2.8990927695045
109.94; 0.027906144; 2.9275000195004
110.96; 0.027923698; 2.9559251393979
111.98; 0.02812124; 2.9845513481645
