#Wavenumber (cm^-1);  Spectrum at 400.00 K (cm*km*mol^-1);  Integral (km*mol^-1)
0.00; 0.00419396; 0.0042692702895097
1.02; 0.0043920555; 0.0087401932344917
2.04; 0.0049627749; 0.013792083899545
3.05; 0.0058420526; 0.019739041304025
4.07; 0.0069428076; 0.026806519862568
5.09; 0.0081769837; 0.035130336403959
6.11; 0.0094745088; 0.044774977474098
7.13; 0.010793198; 0.055761987768922
8.14; 0.012117524; 0.068097104425566
9.16; 0.013448632; 0.081787231086788
10.18; 0.014791182; 0.096844016252565
11.20; 0.016143245; 0.11327714339029
12.22; 0.017493479; 0.13108474972354
13.23; 0.018826159; 0.15024896715977
14.25; 0.020130945; 0.17074140067111
15.27; 0.02141212; 0.19253801493718
16.29; 0.022692344; 0.21563784197801
17.31; 0.024008434; 0.24007739150847
18.32; 0.025400234; 0.26593373354568
19.34; 0.026896747; 0.29331346094689
20.36; 0.028505034; 0.32233035531565
21.38; 0.030206503; 0.35307927228138
22.40; 0.031962431; 0.38561564729577
23.41; 0.033727074; 0.4199483534333
24.43; 0.035463864; 0.45604903702128
25.45; 0.037158901; 0.4938751947211
26.47; 0.038826806; 0.53339920803213
27.48; 0.040506461; 0.57463303724501
28.50; 0.042247452; 0.61763912034306
29.52; 0.044091106; 0.66252196353786
30.54; 0.046051864; 0.70940077385379
31.56; 0.048104997; 0.75836958470486
32.57; 0.050185194; 0.80945594614881
33.59; 0.052197811; 0.86259106571962
34.61; 0.054041172; 0.91760264663448
35.63; 0.055635074; 0.97423675140749
36.65; 0.056948441; 1.0322078068357
37.66; 0.058018367; 1.0912680007425
38.68; 0.058954148; 1.1512807798824
39.70; 0.059923002; 1.2122798100228
40.72; 0.061118551; 1.2744958580564
41.74; 0.06271775; 1.3383398212012
42.75; 0.064835494; 1.4043395568018
43.77; 0.067487762; 1.4730391861031
44.79; 0.070573049; 1.5448795051322
45.81; 0.073878369; 1.6200844965714
46.83; 0.077110787; 1.698579949983
47.84; 0.07994976; 1.7799653552854
48.86; 0.082110561; 1.8635503632221
49.88; 0.083406055; 1.9484541279097
50.90; 0.083793528; 2.03375232343
51.92; 0.083395424; 2.1186452659461
52.93; 0.082487317; 2.2026137948185
53.95; 0.081452726; 2.2855291546006
54.97; 0.080711427; 2.3676899039466
55.99; 0.08063456; 2.4497724067247
57.01; 0.081464483; 2.532699735474
58.02; 0.083258467; 2.6174532620003
59.04; 0.085871865; 2.7048671148332
60.06; 0.088988176; 2.7954532376418
61.08; 0.092191847; 2.8893005598897
62.10; 0.095067572; 2.9860752454064
63.11; 0.097300866; 3.0851233283715
64.13; 0.098752334; 3.1856489432865
65.15; 0.099483878; 3.2869192386671
66.17; 0.099728397; 3.3884384436706
67.19; 0.099811468; 3.4900422105847
68.20; 0.10004875; 3.5918875170714
69.22; 0.10065094; 3.6943458351682
70.24; 0.10166597; 3.7978374019194
71.26; 0.10297551; 3.9026620239495
72.27; 0.10434506; 4.008880792194
73.29; 0.10550841; 4.1162838050509
74.31; 0.10625667; 4.2244485147596
75.33; 0.10650175; 4.332862700997
76.35; 0.10629489; 4.4410663097717
77.36; 0.10579805; 4.5487641558737
78.38; 0.10522302; 4.6558766491754
