#Wavenumber (cm^-1);  Spectrum at 400.00 K (cm*km*mol^-1);  Integral (km*mol^-1)
0.00; 0.0015555643; 0.0015834973668592
1.02; 0.0016591952; 0.0032724864772894
2.04; 0.0019574437; 0.0052650796545001
3.05; 0.0024161447; 0.0077246106711009
4.07; 0.0029897211; 0.010768017747625
5.09; 0.0036344129; 0.014467693231151
6.11; 0.0043203577; 0.018865630929822
7.13; 0.0050385483; 0.023994655710115
8.14; 0.0058002996; 0.029899110404935
9.16; 0.0066293312; 0.036647483542792
10.18; 0.0075491336; 0.04433217581459
11.20; 0.0085700417; 0.053056108428893
12.22; 0.0096807126; 0.062910656107319
13.23; 0.010847277; 0.073952716446662
14.25; 0.012020738; 0.086189308887965
15.27; 0.013150159; 0.09957560356249
16.29; 0.014197024; 0.11402756175782
17.31; 0.01514566; 0.12944519029335
18.32; 0.016006173; 0.14573878379113
19.34; 0.016809259; 0.16284988440383
20.36; 0.017595404; 0.18076124655019
21.38; 0.01840301; 0.19949471639531
22.40; 0.019260015; 0.21910058079585
23.41; 0.020181573; 0.23964455120345
24.43; 0.02117324; 0.26119799587159
25.45; 0.022236392; 0.28383368341445
26.47; 0.023371543; 0.30762490524829
27.48; 0.024576548; 0.33264277046089
28.50; 0.025839798; 0.35894656933605
29.52; 0.027131983; 0.38656575680858
30.54; 0.028402105; 0.41547787446715
31.56; 0.029582774; 0.44559186147184
32.57; 0.030606375; 0.47674783005733
33.59; 0.031428681; 0.50874087144048
34.61; 0.032051931; 0.54136835381052
35.63; 0.032537587; 0.57449021361734
36.65; 0.033001092; 0.60808390166846
37.66; 0.033586541; 0.64227355074749
38.68; 0.034426537; 0.67731828006695
39.70; 0.035598721; 0.7135562420756
40.72; 0.037093061; 0.7513153771987
41.74; 0.03880178; 0.79081391529731
42.75; 0.040537216; 0.83207905155508
43.77; 0.042074188; 0.87490875948662
44.79; 0.043205674; 0.91889027109182
45.81; 0.043796253; 0.96347296679822
46.83; 0.043818475; 1.0080782836026
47.84; 0.043362449; 1.0522193853692
48.86; 0.04261678; 1.0956014288668
49.88; 0.04182681; 1.1381793165305
50.90; 0.041241575; 1.180161459837
51.92; 0.04106273; 1.2219615470516
52.93; 0.041406812; 1.2641118950023
53.95; 0.042287837; 1.3071590887609
54.97; 0.043621961; 1.3515643624118
