#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 1.9002199; 1.9343418269398
1.02; 2.0030227; 3.9733325509533
2.04; 2.3043144; 6.3190252157576
3.05; 2.7848329; 9.153864968249
4.07; 3.418635; 12.633887884281
5.09; 4.1798448; 16.888789531514
6.11; 5.04814; 22.027578241433
7.13; 6.010994; 28.146510735843
8.14; 7.0620676; 35.33539085564
9.16; 8.1967888; 43.679368135014
10.18; 9.4073962; 53.255691550577
11.20; 10.680028; 64.127499682007
12.22; 11.995624; 76.338527742929
13.23; 13.334755; 89.912733378321
14.25; 14.68467; 104.86109404283
15.27; 16.045581; 121.1948029776
16.29; 17.43313; 138.94097711971
17.31; 18.8752; 158.15511635288
18.32; 20.40334; 178.92483630042
19.34; 22.041297; 201.361925516
20.36; 23.794517; 225.58371686668
21.38; 25.64443; 251.68864025303
22.40; 27.549761; 279.73310856685
23.41; 29.454607; 309.71662729666
24.43; 31.300572; 341.57925855743
25.45; 33.038846; 375.21137832073
26.47; 34.63833; 410.47170366027
27.48; 36.087675; 447.20739934652
28.50; 37.391657; 485.27049278081
29.52; 38.564511; 524.52750131403
30.54; 39.62377; 564.86278965338
31.56; 40.587401; 606.17901273356
32.57; 41.474961; 648.39873334734
33.59; 42.311114; 691.46962180124
34.61; 43.128354; 735.37242474156
35.63; 43.965904; 780.12781790532
36.65; 44.863613; 825.79704028554
37.66; 45.85233; 872.47273367882
38.68; 46.944544; 920.26025339057
39.70; 48.129719; 969.25423057704
40.72; 49.377303; 1019.5181942525
41.74; 50.647266; 1071.0749252783
42.75; 51.904609; 1123.9115779527
43.77; 53.132096; 1177.997759331
44.79; 54.335713; 1233.3091700869
45.81; 55.540182; 1289.846679199
46.83; 56.77615; 1347.6423494767
47.84; 58.064583; 1406.7495893108
48.86; 59.405693; 1467.2220216794
49.88; 60.778142; 1529.091547326
50.90; 62.149968; 1592.3575326786
51.92; 63.497184; 1656.9949256886
52.93; 64.821776; 1722.9806965494
53.95; 66.159999; 1790.3287204581
54.97; 67.57509; 1859.1172462968
55.99; 69.134892; 1929.4935827023
57.01; 70.8818; 2001.6481959419
