#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 2.8375224; 2.8884753932382
1.02; 2.9905371; 5.9327131549808
2.04; 3.4358102; 9.4302196307385
3.05; 4.135344; 13.639821356721
4.07; 5.0356687; 18.765914788352
5.09; 6.0789836; 24.954057741508
6.11; 7.2131176; 32.296700247903
7.13; 8.3977347; 40.845231809476
8.14; 9.6061768; 50.623905295274
9.16; 10.824297; 61.642572843996
10.18; 12.048625; 73.907553034416
11.20; 13.285771; 87.431894409129
12.22; 14.553408; 102.2466359931
13.23; 15.881293; 118.4131066075
14.25; 17.309709; 136.03364313601
15.27; 18.883146; 155.25587046028
16.29; 20.638932; 176.26541261173
17.31; 22.593256; 199.2643727261
18.32; 24.729241; 224.4376727498
19.34; 26.992388; 251.91475908667
20.36; 29.297215; 281.73806013698
21.38; 31.54552; 313.85003829486
22.40; 33.65261; 348.10694263989
23.41; 35.574438; 384.32018527181
24.43; 37.327253; 422.31771784753
25.45; 38.992705; 462.0106093764
26.47; 40.705125; 503.44666971251
27.48; 42.622709; 546.83474777371
28.50; 44.889189; 592.53000521676
29.52; 47.595598; 640.98027012603
30.54; 50.752186; 692.64380545052
31.56; 54.278178; 747.89664884981
32.57; 58.012584; 806.95095583255
33.59; 61.743967; 869.80364941598
34.61; 65.252391; 936.22776720529
35.63; 68.35389; 1005.8090772837
36.65; 70.937495; 1078.0203858139
37.66; 72.987034; 1152.3180364252
38.68; 74.58391; 1228.2412387779
39.70; 75.891684; 1305.4956978144
40.72; 77.127203; 1384.0078624479
41.74; 78.525314; 1463.9432436904
42.75; 80.304235; 1545.6894894299
43.77; 82.636962; 1629.8103506756
44.79; 85.631316; 1716.9793352838
45.81; 89.318676; 1807.9018930445
46.83; 93.65001; 1903.2335622647
47.84; 98.497894; 2003.5001683415
48.86; 103.6644; 2109.0260542087
49.88; 108.89612; 2219.8776081563
50.90; 113.90802; 2335.8310555375
51.92; 118.41643; 2456.3738697181
52.93; 122.17878; 2580.7465916432
53.95; 125.03388; 2708.0256858935
54.97; 126.93422; 2837.2392438285
55.99; 127.96129; 2967.4983150219
57.01; 128.31807; 3098.1205702182
58.02; 128.29813; 3228.7225272233
59.04; 128.2374; 3359.2626693149
60.06; 128.45971; 3490.0291123173
61.08; 129.229; 3621.5786608831
62.10; 130.71891; 3754.644871877
63.11; 133.00433; 3890.0375448446
64.13; 136.07246; 4028.5534377932
65.15; 139.84468; 4170.909290367
66.17; 144.19847; 4317.6971117118
67.19; 148.98048; 4469.3528076907
68.20; 154.00804; 4626.1263502712
69.22; 159.06351; 4788.0461375622
70.24; 163.89103; 4954.8801388701
71.26; 168.20689; 5126.1074922953
72.27; 171.72991; 5300.9211306542
73.29; 174.23089; 5478.2806569942
74.31; 175.59025; 5657.0239547004
75.33; 175.84689; 5836.0284976854
76.35; 175.21979; 6014.39468204
77.36; 174.08978; 6191.6105625902
78.38; 172.93966; 6367.6556708282
79.40; 172.26417; 6543.0131614754
80.42; 172.47171; 6718.5819159426
81.44; 173.8041; 6895.5069903837
82.45; 176.29683; 7074.9695602669
83.47; 179.79076; 7257.9887973515
84.49; 183.99126; 7445.2839654836
85.51; 188.55665; 7637.2265035438
86.53; 193.18924; 7833.8848084876
87.54; 197.70257; 8035.1374918104
88.56; 202.04696; 8240.8125735138
89.58; 206.289; 8450.8058706443
90.60; 210.55559; 8665.1423777641
91.62; 214.96308; 8883.9655193485
92.63; 219.55538; 9107.4634229066
93.65; 224.27041; 9335.7610258629
94.67; 228.94418; 9568.8163193994
95.69; 233.35004; 9806.3565929509
96.71; 237.2612; 10047.878254571
97.72; 240.519; 10292.716218661
98.74; 243.08967; 10540.171011011
99.76; 245.09535; 10789.667498932
100.78; 246.81108; 11040.910525465
101.80; 248.62524; 11294.000295489
102.81; 250.96736; 11549.474236841
103.83; 254.21343; 11808.252542032
104.85; 258.586; 12071.481934907
105.87; 264.07161; 12340.295437332
106.89; 270.38085; 12615.53147669
107.90; 276.9719; 12897.47691873
108.92; 283.14569; 13185.707014952
109.94; 288.20129; 13479.083492156
110.96; 291.61778; 13775.937809944
111.98; 293.21267; 14074.415651123
112.99; 293.22376; 14372.90478472
114.01; 292.27685; 14670.430005641
115.03; 291.23301; 14966.892642267
116.05; 290.94889; 15263.066056829
117.07; 292.01717; 15560.326939412
118.08; 294.56915; 15860.185625101
119.10; 298.20904; 16163.749558523
120.12; 302.11161; 16471.286136877
121.14; 305.26203; 16782.029710971
122.15; 306.76764; 17094.305928433
123.17; 306.14338; 17405.946683099
124.19; 303.47784; 17714.874027157
125.21; 299.42387; 18019.674610313
126.23; 295.01596; 18319.988126702
127.24; 291.37367; 18616.59395008
128.26; 289.38825; 18911.178702317
129.28; 289.49239; 19205.869459637
130.30; 291.5819; 19502.68725535
131.32; 295.10376; 19803.090145897
132.33; 299.26743; 20107.731474634
133.35; 303.29753; 20416.475271501
134.37; 306.63744; 20728.618958111
135.39; 309.03895; 21043.207274948
136.41; 310.52012; 21359.303360021
137.42; 311.22514; 21676.117117602
138.44; 311.25554; 21992.96182121
139.46; 310.55035; 22309.088678159
140.48; 308.87021; 22623.50522509
141.50; 305.89742; 22934.895593757
142.51; 301.41623; 23241.724311451
143.53; 295.50314; 23542.533753811
144.55; 288.64782; 23836.364780198
145.57; 281.74586; 24123.169903176
146.59; 275.94605; 24404.07107732
147.60; 272.38551; 24681.347769866
148.62; 271.88616; 24958.116153156
149.64; 274.7047; 25237.753682179
150.66; 280.41603; 25523.205104788
151.68; 287.97311; 25816.349306065
152.69; 295.93294; 26117.596273502
153.71; 302.78823; 26425.821623172
154.73; 307.31089; 26738.650851721
155.75; 308.81004; 27053.00614961
156.77; 307.23336; 27365.756457295
157.78; 303.09041; 27674.289413685
158.80; 297.23205; 27976.858812344
159.82; 290.5648; 28272.641244981
160.84; 283.79634; 28561.533671375
161.86; 277.29339; 28843.806374273
162.87; 271.09074; 29119.765053429
163.89; 265.03462; 29389.558855409
164.91; 258.99555; 29653.205144496
165.93; 253.06231; 29910.811652404
166.94; 247.63737; 30162.89580845
167.96; 243.39296; 30410.659335361
168.98; 241.09983; 30656.08855611
170.00; 241.38874; 30901.811878983
171.02; 244.52923; 31150.732082667
172.03; 250.30316; 31405.529897303
173.05; 258.01521; 31668.178242772
174.07; 266.63308; 31939.599208901
175.09; 275.00637; 32219.543830368
176.11; 282.09062; 32506.699907192
177.12; 287.10926; 32798.964740573
178.14; 289.61688; 33093.782229449
179.16; 289.46763; 33388.447782368
180.18; 286.72667; 33680.323159274
181.20; 281.57726; 33966.956655592
182.21; 274.26633; 34246.147945729
183.23; 265.10523; 34516.013633994
184.25; 254.5107; 34775.094543538
185.27; 243.04962; 35022.508571334
186.29; 231.44752; 35258.112160959
187.30; 220.53593; 35482.608220108
188.32; 211.14052; 35697.540155235
189.34; 203.93798; 35905.140214914
190.36; 199.32475; 36108.044206738
191.38; 197.33923; 36308.927027983
192.39; 197.66262; 36510.139047404
193.41; 199.69916; 36713.424171887
194.43; 202.71352; 36919.777782863
195.45; 205.98887; 37129.465568333
196.47; 208.96683; 37342.184779499
197.48; 211.33861; 37557.31836067
198.50; 213.0716; 37774.216050463
199.52; 214.37074; 37992.436215701
200.54; 215.58796; 38211.895454818
201.56; 217.10186; 38432.89578107
