#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 25.124221; 25.575372795281
1.02; 26.035954; 52.078850077067
2.04; 28.719914; 81.314482982021
3.05; 33.029774; 114.93736731358
4.07; 38.744908; 154.37801177048
5.09; 45.600661; 200.79751691484
6.11; 53.32214; 255.07715462673
7.13; 61.654632; 317.83890980159
8.14; 70.384333; 389.4871235452
9.16; 79.345402; 470.25731916489
10.18; 88.413013; 560.25795072409
11.20; 97.486019; 659.49451176445
12.22; 106.46585; 767.87215648112
13.23; 115.2391; 885.18058323674
14.25; 123.66963; 1011.0709329537
15.27; 131.60292; 1145.0370277823
16.29; 138.88107; 1286.4119603741
17.31; 145.36461; 1434.3868564621
18.32; 150.9559; 1588.0534515645
19.34; 155.61979; 1746.4676807299
20.36; 159.39854; 1908.7285137544
21.38; 162.41925; 2074.0643051212
22.40; 164.89164; 2241.9168751996
23.41; 167.09341; 2412.0107511868
24.43; 169.3406; 2584.3921794942
25.45; 171.94213; 2759.4218446453
26.47; 175.14254; 2937.7093901248
27.48; 179.06361; 3119.9884167577
28.50; 183.6602; 3306.9465719099
29.52; 188.70727; 3499.0424269522
30.54; 193.82976; 3696.3527571495
31.56; 198.576; 3898.494556782
32.57; 202.52148; 4104.652681543
33.59; 205.3778; 4313.7184204166
34.61; 207.07667; 4524.5135345592
35.63; 207.80312; 4736.0481459845
36.65; 207.9658; 4947.7483526437
37.66; 208.11001; 5159.595365126
38.68; 208.79617; 5372.1408546938
39.70; 210.47554; 5586.3958689209
40.72; 213.39511; 5803.6228784313
41.74; 217.55337; 6025.0828197485
42.75; 222.71394; 6251.7960037128
43.77; 228.46894; 6484.3675278945
44.79; 234.33356; 6722.9089850544
45.81; 239.84951; 6967.0654395905
46.83; 244.67663; 7216.1356892471
47.84; 248.65723; 7469.2580204232
48.86; 251.84337; 7725.623701481
49.88; 254.48243; 7984.6758370591
50.90; 256.96184; 8246.2518982219
51.92; 259.71979; 8510.6354330083
52.93; 263.13718; 8778.4977292335
53.95; 267.43354; 9050.7335284365
54.97; 272.59428; 9328.2227429342
55.99; 278.35396; 9611.575058641
57.01; 284.24762; 9900.9268736011
58.02; 289.72323; 10195.852616928
59.04; 294.28639; 10495.423462036
60.06; 297.63438; 10798.402416257
61.08; 299.73488; 11103.51959456
62.10; 300.82033; 11409.741714538
63.11; 301.29618; 11716.448222983
64.13; 301.59229; 12023.456161227
65.15; 302.00888; 12330.88817156
66.17; 302.61262; 12638.934756422
67.19; 303.2223; 12947.601976957
68.20; 303.49179; 13256.543518951
