#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 1.0467709; 1.0655676127987
1.02; 1.079414; 2.1643644596904
2.04; 1.1764695; 3.361959611382
3.05; 1.3350153; 4.720947541454
4.07; 1.5494064; 6.2981764375539
5.09; 1.8107886; 8.1414810871588
6.11; 2.1073823; 10.286705361772
7.13; 2.4258096; 12.756074871096
8.14; 2.7532336; 15.558747903964
9.16; 3.0796467; 18.693695369731
10.18; 3.3994876; 22.154227025348
11.20; 3.7119833; 25.932865801453
12.22; 4.0200966; 30.025150625972
13.23; 4.3284903; 34.431366937169
14.25; 4.641255; 39.155964199226
15.27; 4.9601514; 44.205184291776
16.29; 5.2838245; 49.583889609481
17.31; 5.6080258; 55.292617896416
18.32; 5.926554; 61.325594103964
19.34; 6.2325198; 67.670030330773
20.36; 6.519662; 74.306764910019
21.38; 6.7836292; 81.212206727105
22.40; 7.0232305; 88.361552345872
23.41; 7.2415362; 95.733123674863
24.43; 7.4464495; 103.31328795017
25.45; 7.65017; 111.10083090197
26.47; 7.8670549; 119.10915334354
27.48; 8.1098748; 127.36465592575
28.50; 8.3852237; 135.90045180625
29.52; 8.6895627; 144.74605164727
30.54; 9.0076365; 153.91543695257
31.56; 9.3145404; 163.39723718091
32.57; 9.5815581; 173.15084982766
33.59; 9.7844295; 183.11097680695
34.61; 9.9115344; 193.20049116226
35.63; 9.9691535; 203.34865919923
36.65; 9.9817387; 213.50963846641
37.66; 9.986777; 223.67574650164
38.68; 10.025737; 233.88151391719
39.70; 10.133991; 244.19747936843
40.72; 10.332916; 254.71594221308
41.74; 10.626463; 265.53322326332
42.75; 11.002764; 276.73356228926
43.77; 11.439547; 288.37852800111
44.79; 11.911008; 300.50342032056
45.81; 12.393738; 313.11971129563
46.83; 12.870272; 326.22109259883
47.84; 13.330138; 339.79059823997
48.86; 13.769396; 353.80724889744
49.88; 14.189853; 368.25190678
50.90; 14.598637; 383.11268917473
51.92; 15.007783; 398.38996501024
52.93; 15.432844; 414.0999338798
53.95; 15.889613; 430.2748743584
54.97; 16.389055; 446.95822476484
55.99; 16.931853; 464.19412047109
57.01; 17.504994; 482.01344888466
58.02; 18.082625; 500.42078063831
59.04; 18.632025; 519.38737823723
60.06; 19.123275; 538.8540465554
61.08; 19.539157; 558.74406500435
62.10; 19.881043; 578.98210885428
63.11; 20.16757; 599.51182439687
64.13; 20.425644; 620.30424900069
65.15; 20.676661; 641.35219760659
66.17; 20.923327; 662.65124185718
67.19; 21.143007; 684.17391102425
68.20; 21.29149; 705.84772903757
69.22; 21.317256; 727.54777616823
70.24; 21.182076; 749.11021578918
71.26; 20.880821; 770.36599052168
72.27; 20.453019; 791.18628175119
73.29; 19.98114; 811.52621959434
74.31; 19.575001; 831.45272641081
75.33; 19.346478; 851.14660592944
76.35; 19.381951; 870.87659552601
77.36; 19.720711; 890.95142845989
78.38; 20.345424; 911.66219211135
79.40; 21.186846; 933.22948748773
80.42; 22.140625; 955.76768840745
81.44; 23.090771; 979.273096394
82.45; 23.933229; 1003.6360910599
83.47; 24.593971; 1028.6716919427
84.49; 25.038486; 1054.1597902702
85.51; 25.272469; 1079.8860727566
86.53; 25.335659; 1105.676679971
87.54; 25.291808; 1131.4226492047
88.56; 25.217445; 1157.0929197947
89.58; 25.191091; 1182.736363478
90.60; 25.283511; 1208.4738863942
91.62; 25.548988; 1234.4816536618
92.63; 26.017796; 1260.9666467888
93.65; 26.690679; 1288.1366063623
94.67; 27.536879; 1316.1679607076
95.69; 28.497372; 1345.1770555915
96.71; 29.494297; 1375.2009771403
97.72; 30.445926; 1406.1936155486
98.74; 31.284523; 1438.0399103743
99.76; 31.972719; 1470.5867585338
100.78; 32.51337; 1503.6839657441
101.80; 32.948912; 1537.2245360832
102.81; 33.348816; 1571.1721912055
103.83; 33.787422; 1605.5663289061
104.85; 34.317978; 1640.5005498685
105.87; 34.950787; 1676.0789432491
106.89; 35.643061; 1712.3620410922
107.90; 36.305022; 1749.3189865002
108.92; 36.821822; 1786.8020125343
109.94; 37.085455; 1824.5534052774
110.96; 37.026996; 1862.2452896391
111.98; 36.638769; 1899.5419755479
112.99; 35.978876; 1936.1669185969
114.01; 35.156232; 1971.9544459614
115.03; 34.300788; 2006.8711680961
116.05; 33.528672; 2041.0019095387
117.07; 32.913643; 2074.5065778607
118.08; 32.473807; 2107.5635121652
119.10; 32.176981; 2140.3182899826
120.12; 31.961448; 2172.8536649569
121.14; 31.763713; 2205.1877536453
122.15; 31.543038; 2237.297205228
123.17; 31.294653; 2269.1538119072
124.19; 31.048394; 2300.759737181
125.21; 30.855203; 2332.1690021964
126.23; 30.76803; 2363.4895286082
127.24; 30.824801; 2394.8678457691
128.26; 31.039151; 2426.4643624066
129.28; 31.400686; 2458.4289056584
130.30; 31.88255; 2490.8839657346
131.32; 32.45169; 2523.9183862005
132.33; 33.077189; 2557.5895371068
133.35; 33.734055; 2591.9293496955
134.37; 34.402654; 2626.9497670861
135.39; 35.066061; 2662.6455040617
136.41; 35.708175; 2698.9948851103
137.42; 36.314298; 2735.9612732993
138.44; 36.873926; 2773.4973392379
139.46; 37.383805; 2811.5524391491
140.48; 37.8488; 2850.0808841258
141.50; 38.27908; 2889.0473355796
142.51; 38.683911; 2928.4258878697
143.53; 39.06422; 2968.1915778881
144.55; 39.406976; 3008.3061788739
145.57; 39.684087; 3048.7028671705
146.59; 39.857015; 3089.2755881061
147.60; 39.886428; 3129.878250723
148.62; 39.744622; 3170.3365607716
149.64; 39.427596; 3210.472152438
150.66; 38.963752; 3250.1355704167
151.68; 38.4168; 3289.2422150632
152.69; 37.88147; 3327.8039172667
153.71; 37.471724; 3365.9485149224
154.73; 37.302483; 3403.9208326435
155.75; 37.467402; 3442.0610310185
156.77; 38.016741; 3480.7604327074
157.78; 38.940517; 3520.4001986717
158.80; 40.162093; 3561.2834759331
159.82; 41.545682; 3603.5751874517
160.84; 42.917968; 3647.2638273054
161.86; 44.099882; 3692.1556046696
162.87; 44.941014; 3737.9036180647
163.89; 45.347609; 3784.0655270845
164.91; 45.296523; 3830.1754333047
165.93; 44.831721; 3875.8121902867
166.94; 44.045431; 3920.6485388851
167.96; 43.051004; 3964.4726031636
168.98; 41.956712; 4007.1827256776
170.00; 40.848543; 4048.7647799885
171.02; 39.785728; 4089.2649339283
172.03; 38.807356; 4128.7691472671
173.05; 37.944107; 4167.3946104339
174.07; 37.227715; 4205.2908176622
175.09; 36.692745; 4242.6424483928
176.11; 36.36955; 4279.6650813508
177.12; 36.271871; 4316.5882808695
178.14; 36.385287; 4353.626932692
179.16; 36.66254; 4390.9478161923
180.18; 37.028743; 4428.641478339
181.20; 37.39527; 4466.7082491483
182.21; 37.677654; 4505.0624749086
183.23; 37.811612; 4543.5530643319
184.25; 37.762748; 4581.993912175
185.27; 37.528584; 4620.1963914104
186.29; 37.134663; 4657.9978757235
187.30; 36.627994; 4695.2835929867
188.32; 36.070536; 4732.0018419746
189.34; 35.533295; 4768.1732031114
190.36; 35.08953; 4803.8928301811
191.38; 34.804928; 4839.3227452562
192.39; 34.724178; 4874.6704600742
193.41; 34.856387; 4910.1527577728
194.43; 35.164727; 4945.9489327582
195.45; 35.566535; 4982.1541307221
196.47; 35.947839; 5018.7474800834
197.48; 36.191329; 5055.5886913558
198.50; 36.210927; 5092.4498526582
199.52; 35.982047; 5129.0780240656
200.54; 35.556346; 5165.2728500897
201.56; 35.054017; 5200.9563270008
202.57; 34.634088; 5236.2123340476
203.59; 34.451051; 5271.2820177572
204.61; 34.611375; 5306.5149043753
205.63; 35.143858; 5342.289835316
206.65; 35.993195; 5378.9293542608
207.66; 37.038245; 5416.6326896502
208.68; 38.12835; 5455.4457051143
209.70; 39.125644; 5495.2739218854
210.72; 39.940423; 5535.9315486987
211.74; 40.550186; 5577.2098884603
212.75; 40.999117; 5618.9452205406
213.77; 41.381062; 5661.0693558868
214.79; 41.81315; 5703.6333385719
215.81; 42.408161; 5746.8030164588
216.82; 43.252001; 5790.8316875302
217.84; 44.3897; 5836.0184861352
218.86; 45.820662; 5882.6619430691
219.88; 47.502531; 5931.0174699926
220.90; 49.3626; 5981.2664669168
221.91; 51.315572; 6033.5035047636
222.93; 53.28548; 6087.7458242023
223.95; 55.227684; 6143.9652231129
224.97; 57.144742; 6202.13610429
225.99; 59.089233; 6262.2863939054
227.00; 61.148586; 6324.5330154893
228.02; 63.412063; 6389.0837590734
229.04; 65.927001; 6456.1946014399
230.06; 68.657571; 6526.0850461401
231.08; 71.461799; 6598.8300736896
232.09; 74.099356; 6674.2600207363
233.11; 76.273812; 6751.9034699143
234.13; 77.701209; 6830.999947645
235.15; 78.186182; 6910.5901069533
236.17; 77.681695; 6989.6667200103
237.18; 76.311457; 7067.3484902928
238.20; 74.344871; 7143.0283605534
239.22; 72.129565; 7216.4531447381
240.24; 70.000913; 7287.7110539069
241.26; 68.196134; 7357.1317750415
242.27; 66.799458; 7425.1307410309
243.29; 65.734735; 7492.0458645797
244.31; 64.806112; 7558.0156905539
245.33; 63.771885; 7622.9327174218
246.35; 62.426485; 7686.4801851203
247.36; 60.664413; 7748.2339401704
248.38; 58.507534; 7807.7920852058
249.40; 56.090486; 7864.8897797353
250.42; 53.612964; 7919.4654640515
251.44; 51.277407; 7971.6636519655
252.45; 49.233269; 8021.7809952142
253.47; 47.544402; 8070.1791446653
254.49; 46.186586; 8117.1950957588
255.51; 45.071744; 8163.0761863075
256.53; 44.087543; 8207.9554029612
257.54; 43.138017; 8251.8680425878
258.56; 42.172784; 8294.798116974
259.58; 41.197769; 8336.7356677082
260.60; 40.266755; 8377.7254869251
261.61; 39.458546; 8417.8925840592
262.63; 38.847654; 8457.437819123
263.65; 38.477198; 8496.6059465196
264.67; 38.341432; 8535.6358697317
265.69; 38.38276; 8574.7078629237
266.70; 38.504778; 8613.9040656862
267.72; 38.599077; 8653.1962602287
268.74; 38.57976; 8692.4687914591
269.76; 38.416611; 8731.5752435456
270.78; 38.156556; 8770.4169708445
271.79; 37.92467; 8809.0226487366
272.81; 37.90066; 8847.6038846674
273.83; 38.273883; 8886.5650464014
274.85; 39.187506; 8926.456236466
275.87; 40.687605; 8967.8744630671
276.88; 42.693714; 9011.3348211589
277.90; 45.002285; 9057.1452049104
278.92; 47.325093; 9105.3201073078
279.94; 49.353474; 9155.5598139319
280.96; 50.830528; 9207.3030977479
281.97; 51.610231; 9259.8400859105
282.99; 51.686243; 9312.4544510609
284.01; 51.182905; 9364.5564395976
285.03; 50.313082; 9415.7729861245
286.05; 49.317756; 9465.9763340643
287.06; 48.406975; 9515.2525454614
288.08; 47.719443; 9563.828879219
289.10; 47.309899; 9611.988314947
290.12; 47.162785; 9659.9979948878
291.14; 47.221804; 9708.0677536503
292.15; 47.420925; 9756.3402094865
293.17; 47.704406; 9804.9012357952
294.19; 48.030077; 9853.7937814453
295.21; 48.358413; 9903.0205587247
296.23; 48.63618; 9952.5300913202
297.24; 48.785413; 10002.191536568
298.26; 48.705479; 10051.771612898
299.28; 48.289774; 10100.928519243
300.30; 47.451842; 10149.232446413
301.32; 46.151372; 10196.212552061
302.33; 44.410197; 10241.420215813
303.35; 42.31205; 10284.492056555
304.37; 39.985863; 10325.195939143
305.39; 37.578152; 10363.448876091
306.41; 35.223552; 10399.304931872
307.42; 33.022492; 10432.920403461
308.44; 31.031789; 10464.509426092
309.46; 29.26898; 10494.303984283
310.48; 27.726478; 10522.528342225
311.49; 26.388882; 10549.391085167
312.51; 25.246587; 10575.091020867
313.53; 24.301189; 10599.828582458
314.55; 23.561765; 10623.813442054
315.57; 23.034619; 10647.261690544
316.58; 22.711335; 10670.380849034
317.60; 22.560263; 10693.346223072
318.62; 22.52516; 10716.275863862
319.64; 22.532038; 10739.21250675
320.66; 22.502531; 10762.119111993
321.67; 22.369929; 10784.890734332
322.69; 22.093236; 10807.380695216
323.71; 21.665163; 10829.434895759
324.73; 21.111807; 10850.925804212
325.75; 20.484177; 10871.77781219
326.76; 19.84403; 10891.978177971
327.78; 19.248062; 10911.571874813
328.80; 18.734806; 10930.643098712
329.82; 18.317618; 10949.289643144
330.84; 17.985218; 10967.597818891
331.85; 17.708907; 10985.62472179
332.87; 17.453684; 11003.391819392
333.89; 17.189559; 11020.890048199
334.91; 16.899652; 11038.093164659
335.93; 16.58313; 11054.974075044
336.94; 16.252894; 11071.518820289
337.96; 15.929752; 11087.734620413
338.98; 15.635689; 11103.651076866
340.00; 15.388787; 11119.31619823
341.02; 15.201251; 11134.790416274
342.03; 15.080542; 11150.14175736
343.05; 15.032326; 11165.444016982
344.07; 15.063329; 11180.777835664
345.09; 15.182389; 11196.23285272
346.11; 15.398933; 11211.908302159
347.12; 15.719203; 11227.909772915
348.14; 16.141554; 11244.341178331
349.16; 16.652536; 11261.292741311
