#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 7.0165124; 7.1425068874369
1.02; 7.2383211; 14.510805396441
2.04; 7.8836324; 22.536002973995
3.05; 8.8957952; 31.591538658837
4.07; 10.192047; 41.966602712941
5.09; 11.67876; 53.855076354008
6.11; 13.268522; 67.361858679842
7.13; 14.895389; 82.52472195956
8.14; 16.524669; 99.346122128249
9.16; 18.154502; 117.8266221257
10.18; 19.808405; 137.99072342957
11.20; 21.520433; 159.89759551125
12.22; 23.317124; 183.63342203688
13.23; 25.20197; 209.28793967574
14.25; 27.148092; 236.92352549247
15.27; 29.102717; 266.54883556328
16.29; 31.003262; 298.10881824304
17.31; 32.800525; 331.49833744671
18.32; 34.481121; 366.59863109933
19.34; 36.080347; 403.32686747218
20.36; 37.678929; 441.6823913185
21.38; 39.382169; 481.77174004813
22.40; 41.286351; 523.79946371936
23.41; 43.442657; 568.02221417496
24.43; 45.83109; 614.67628586297
25.45; 48.354787; 663.89937289095
26.47; 50.859032; 715.67167278225
27.48; 53.171006; 769.79746269155
28.50; 55.148878; 825.93664099633
29.52; 56.724791; 883.68003036173
30.54; 57.927483; 942.64770802359
31.56; 58.876382; 1002.5813244018
32.57; 59.748131; 1063.4023438988
33.59; 60.725516; 1125.2182989766
34.61; 61.944619; 1188.2752484865
35.63; 63.456677; 1252.8714076531
36.65; 65.216414; 1319.2589032833
37.66; 67.100172; 1387.5639828416
38.68; 68.947747; 1457.7498138173
39.70; 70.614538; 1529.632366343
40.72; 72.017588; 1602.9431635277
41.74; 73.161193; 1677.4181004696
42.75; 74.134144; 1752.8834605162
43.77; 75.079378; 1829.3110273463
44.79; 76.14515; 1906.8235041364
45.81; 77.432605; 1985.6465546437
46.83; 78.955929; 2066.0202836597
47.84; 80.627939; 2148.0960463903
48.86; 82.27668; 2231.8501558937
49.88; 83.689416; 2317.04237048
50.90; 84.67186; 2403.2346703335
51.92; 85.105219; 2489.8681108972
52.93; 84.983542; 2576.3776890346
53.95; 84.419235; 2662.3128275623
54.97; 83.61429; 2747.4285662975
55.99; 82.8057; 2831.7211960532
57.01; 82.202247; 2915.3995366816
58.02; 81.932972; 2998.803766164
59.04; 82.023925; 3082.3005820729
60.06; 82.410027; 3166.1904334265
61.08; 82.976427; 3250.6568553312
62.10; 83.613149; 3335.7714330389
63.11; 84.262121; 3421.5466364949
64.13; 84.938872; 3508.0107426602
65.15; 85.721254; 3595.2712806735
66.17; 86.710661; 3683.5389920061
67.19; 87.982167; 3773.1010417477
68.20; 89.5445; 3864.2534784029
69.22; 91.326734; 3957.2201522954
70.24; 93.19779; 4052.0914809462
71.26; 95.011488; 4148.8090758447
72.27; 96.659555; 4247.2043320863
73.29; 98.111819; 4347.0779299206
74.31; 99.428002; 4448.2913450937
75.33; 100.73688; 4550.8371391083
76.35; 102.1912; 4654.8633747334
77.36; 103.91568; 4760.6450553586
78.38; 105.96674; 4868.514619941
79.40; 108.31695; 4978.7766048151
80.42; 110.86655; 5091.6339672672
81.44; 113.4738; 5207.1453995884
82.45; 115.99058; 5325.2188069562
83.47; 118.28974; 5445.6326558791
84.49; 120.27734; 5568.0698019085
85.51; 121.89128; 5692.1498655911
86.53; 123.09394; 5817.4541865157
87.54; 123.86833; 5943.5467984914
88.56; 124.22286; 6070.000306375
89.58; 124.20329; 6196.4338937543
90.60; 123.90384; 6322.5626561559
91.62; 123.46745; 6448.2471882324
92.63; 123.06831; 6573.5254147453
93.65; 122.87739; 6698.6092954205
94.67; 123.01975; 6823.8380914469
95.69; 123.53783; 6949.5942691044
96.71; 124.37448; 7076.2021242138
97.72; 125.3834; 7203.8370117427
98.74; 126.36513; 7332.471261387
99.76; 127.11804; 7461.8719385103
100.78; 127.48845; 7591.6496775302
101.80; 127.40532; 7721.3427993782
102.81; 126.89073; 7850.5120875156
103.83; 126.046; 7978.8214714121
104.85; 125.02102; 8106.0874779756
105.87; 123.97818; 8232.2919170512
106.89; 123.06145; 8357.563164154
107.90; 122.37726; 8482.1379308221
108.92; 121.98782; 8606.3162645567
109.94; 121.91344; 8730.4188891091
110.96; 122.13852; 8854.7506347552
111.98; 122.61702; 8979.5694693873
112.99; 123.27609; 9105.0592141202
114.01; 124.0192; 9231.305405635
115.03; 124.73138; 9358.2765681959
116.05; 125.28913; 9485.8155000927
117.07; 125.57519; 9613.64562477
118.08; 125.49643; 9741.3955745578
119.10; 125.00134; 9868.641545536
120.12; 124.09289; 9994.9627557416
121.14; 122.83331; 10120.001768624
122.15; 121.33875; 10243.519384114
123.17; 119.76372; 10365.433687832
124.19; 118.27721; 10485.834780429
125.21; 117.0342; 10604.970543115
126.23; 116.14794; 10723.204129982
127.24; 115.66874; 10840.949915079
128.26; 115.57481; 10958.600089241
129.28; 115.77832; 11076.457419524
130.30; 116.14641; 11194.689449082
131.32; 116.53303; 11313.315043458
132.33; 116.81376; 11432.226406104
133.35; 116.91472; 11551.240541613
134.37; 116.82802; 11670.166428257
135.39; 116.61001; 11788.870386806
136.41; 116.36362; 11907.323530561
137.42; 116.21085; 12025.621163713
138.44; 116.26349; 12143.972381149
139.46; 116.5999; 12262.666043183
140.48; 117.25283; 12382.024363989
141.50; 118.2095; 12502.356533147
142.51; 119.42164; 12623.92261263
143.53; 120.82178; 12746.913969351
144.55; 122.34154; 12871.452377189
145.57; 123.92889; 12997.606640226
146.59; 125.5619; 13125.423233828
147.60; 127.25722; 13254.96559514
148.62; 129.07173; 13386.355046879
149.64; 131.09616; 13519.805277112
150.66; 133.44126; 13655.642726428
151.68; 136.21911; 13794.307904571
152.69; 139.52402; 13936.337336992
153.71; 143.41826; 14082.330936728
154.73; 147.92546; 14232.91267199
155.75; 153.03085; 14388.691470977
156.77; 158.68335; 14550.224277385
157.78; 164.79307; 14717.976506932
158.80; 171.22006; 14892.271144212
159.82; 177.75729; 15073.220393516
160.84; 184.11784; 15260.64440933
161.86; 189.94187; 15453.997039011
162.87; 194.83594; 15652.331620739
163.89; 198.4473; 15854.342406247
164.91; 200.55989; 16058.503718974
165.93; 201.18418; 16263.300535334
166.94; 200.60648; 16467.509272955
167.96; 199.37034; 16670.459673622
168.98; 198.18253; 16872.200932936
170.00; 197.76227; 17073.514392117
171.02; 198.67552; 17275.757498504
172.03; 201.20503; 17480.57553582
173.05; 205.2977; 17689.559739029
174.07; 210.60471; 17903.946243645
175.09; 216.59741; 18124.433057082
176.11; 222.71598; 18351.148309694
177.12; 228.4985; 18583.749923376
178.14; 233.65031; 18821.595856132
179.16; 238.04094; 19063.911260793
180.18; 241.64741; 19309.89790127
181.20; 244.48362; 19558.771672733
182.21; 246.55734; 19809.756402571
183.23; 247.87867; 20062.086197071
184.25; 248.51443; 20315.063164505
185.27; 248.65684; 20568.185097832
186.29; 248.66378; 20821.314099718
187.30; 249.03723; 21074.823249697
188.32; 250.33274; 21329.651179612
189.34; 253.02411; 21587.218802921
190.36; 257.36881; 21849.209150405
191.38; 263.32343; 22117.261041632
192.39; 270.5406; 22392.659696044
193.41; 278.44998; 22676.109760916
194.43; 286.39653; 22967.649066804
195.45; 293.79259; 23266.71724584
196.47; 300.24168; 23572.350324353
197.48; 305.60767; 23883.44574391
198.50; 310.02495; 24199.037762806
199.52; 313.86212; 24518.535852964
200.54; 317.65693; 24841.896904282
201.56; 322.03507; 25169.714710123
202.57; 327.6155; 25503.213154155
203.59; 334.9006; 25844.127517216
204.61; 344.15433; 26194.461769233
205.63; 355.28613; 26556.127718043
206.65; 367.77377; 26930.505541493
207.66; 380.66377; 27318.004835552
208.68; 392.6774; 27717.73348222
209.70; 402.42141; 28127.381114273
210.72; 408.66699; 28543.38647611
211.74; 410.62974; 28961.389834382
212.75; 408.17343; 29376.892770559
