#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 6.8430415; 6.9659209411594
1.02; 7.1465073; 14.24075698882
2.04; 8.037772; 22.422862063868
3.05; 9.4625144; 32.055293393871
4.07; 11.339748; 43.598667283539
5.09; 13.573845; 57.416255301662
6.11; 16.067373; 73.772147579556
7.13; 18.731999; 92.840514194157
8.14; 21.495355; 114.72185824325
9.16; 24.302946; 139.46120882171
10.18; 27.115521; 167.06363914481
11.20; 29.903489; 197.5041007401
12.22; 32.64057; 230.7307925725
13.23; 35.298796; 266.6634439247
14.25; 37.84634; 305.18938459639
15.27; 40.248666; 346.16078960191
16.29; 42.47258; 389.39604377451
17.31; 44.492074; 434.6870552042
18.32; 46.294554; 481.81291333449
19.34; 47.886015; 530.55880986361
20.36; 49.29378; 580.73775061497
21.38; 50.56561; 632.21136008541
22.40; 51.764308; 684.90519159972
23.41; 52.957632; 738.81377544097
24.43; 54.204539; 793.99165754583
25.45; 55.540262; 850.52924801524
26.47; 56.964113; 908.51625720029
27.48; 58.434406; 967.999961366
28.50; 59.873876; 1028.9489831476
29.52; 61.186314; 1091.2340106732
30.54; 62.281428; 1154.6338164099
31.56; 63.101334; 1218.8682512636
32.57; 63.640275; 1283.651305154
33.59; 63.950079; 1348.7497262056
34.61; 64.127863; 1414.0291236342
35.63; 64.288353; 1479.4718932869
36.65; 64.528932; 1545.1595612596
37.66; 64.898845; 1611.2237849572
38.68; 65.38338; 1677.7812446803
39.70; 65.909103; 1744.8738674818
40.72; 66.369033; 1812.4346789203
41.74; 66.659532; 1880.2912060237
42.75; 66.716439; 1948.2056619298
43.77; 66.538264; 2015.9387437936
44.79; 66.188997; 2083.3162867341
45.81; 65.780364; 2150.2778587324
46.83; 65.4404; 2216.8933615719
47.84; 65.279244; 2283.3448148147
48.86; 65.362827; 2349.8813519452
49.88; 65.701005; 2416.762139597
50.90; 66.250796; 2484.2025906827
51.92; 66.930244; 2552.3346913375
52.93; 67.636145; 2621.1853678339
53.95; 68.259914; 2690.6710150457
54.97; 68.699295; 2760.6039331245
