#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 0.51782079; 0.52711922245469
1.02; 0.55546856; 1.092562247824
2.04; 0.66877307; 1.7733443708296
3.05; 0.85788135; 2.6466305699937
4.07; 1.1204991; 3.7872503076264
5.09; 1.4498055; 5.2630897928742
6.11; 1.8340125; 7.130035342662
7.13; 2.2582974; 9.4288846089808
8.14; 2.7086079; 12.186130529499
9.16; 3.1757702; 15.418927591163
10.18; 3.6579988; 19.14261249359
11.20; 4.1604987; 23.377820598525
12.22; 4.6921265; 28.154202915171
13.23; 5.260425; 33.50908857609
14.25; 5.8671425; 39.481586485728
15.27; 6.5062088; 46.104626259445
16.29; 7.1651267; 53.398416014359
17.31; 7.8293185; 61.368324351831
18.32; 8.4877575; 70.008495198596
19.34; 9.137722; 79.310301933034
20.36; 9.7868773; 89.27292072028
21.38; 10.451896; 99.912499445224
22.40; 11.154007; 111.26679690909
23.41; 11.912772; 123.39348434452
24.43; 12.739754; 136.36200413455
25.45; 13.633638; 150.24045947215
26.47; 14.577931; 165.08016390479
27.48; 15.541888; 180.90113476546
28.50; 16.484838; 197.68198855326
29.52; 17.363571; 215.35735408506
30.54; 18.141802; 233.82492567772
31.56; 18.799997; 252.96251176231
32.57; 19.343142; 272.65299523004
33.59; 19.803886; 292.81249670643
34.61; 20.239134; 313.41506208295
35.63; 20.719682; 334.50680386409
36.65; 21.314643; 356.2041905309
37.66; 22.074379; 378.67495549194
38.68; 23.016646; 402.10490781137
39.70; 24.120187; 426.65821696095
40.72; 25.327929; 452.44095606826
41.74; 26.559039; 479.47691179372
42.75; 27.726285; 507.70107371423
43.77; 28.753652; 536.97105057893
44.79; 29.589403; 567.09178594351
45.81; 30.211793; 597.84608740417
46.83; 30.627467; 629.02352725522
47.84; 30.865143; 660.44291102123
48.86; 30.968398; 691.96740407248
49.88; 30.990877; 723.51477927983
50.90; 30.995297; 755.06665386202
51.92; 31.055194; 786.67950117408
52.93; 31.256468; 818.49723636174
53.95; 31.695289; 850.76167319312
54.97; 32.469986; 883.81471729965
