#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 7.4242082; 7.5575235698618
1.02; 7.7714551; 15.468529517581
2.04; 8.7793806; 24.405560158724
3.05; 10.354679; 34.946176931839
4.07; 12.365946; 47.534176306244
5.09; 14.670596; 62.46820951607
6.11; 17.138365; 79.91432512758
7.13; 19.665106; 99.93255467785
8.14; 22.175735; 122.5064957279
9.16; 24.620218; 147.56881532125
10.18; 26.968991; 175.02208407766
11.20; 29.212903; 204.75955866998
12.22; 31.368564; 236.69140362428
13.23; 33.484966; 270.77765403733
14.25; 35.644314; 307.06202711204
15.27; 37.950919; 345.69442455498
16.29; 40.506757; 386.928555481
17.31; 43.378989; 431.08649428338
18.32; 46.570248; 478.49299764443
19.34; 50.004106; 529.39501928205
20.36; 53.534477; 583.89080651263
21.38; 56.979964; 641.8939514936
22.40; 60.174904; 703.14940672614
23.41; 63.021914; 767.30299568522
24.43; 65.528787; 834.00847363978
25.45; 67.816554; 903.04279961986
26.47; 70.094248; 974.39571921937
27.48; 72.606226; 1048.3057245443
28.50; 75.566415; 1125.2290739983
29.52; 79.097766; 1205.7471861541
30.54; 83.193631; 1290.4347122086
31.56; 87.711447; 1379.7211807307
32.57; 92.400417; 1473.7808179031
33.59; 96.956366; 1572.4782141398
34.61; 101.0909; 1675.3843871548
35.63; 104.59941; 1781.8620756324
36.65; 107.41349; 1891.20437018
37.66; 109.62688; 2002.7998022649
38.68; 111.48956; 2116.2913601909
39.70; 113.36997; 2231.6970934806
40.72; 115.69115; 2349.4656908974
41.74; 118.85089; 2470.4507724862
42.75; 123.13928; 2595.8012453392
43.77; 128.66838; 2726.7801083192
44.79; 135.32815; 2864.538326656
45.81; 142.7792; 3009.8813892126
46.83; 150.48791; 3163.0715836457
47.84; 157.80191; 3323.7071137991
48.86; 164.05615; 3490.7091956608
49.88; 168.69247; 3662.4308555871
50.90; 171.37044; 3836.878573009
51.92; 172.04599; 4012.0139670763
52.93; 170.99782; 4186.0823739627
53.95; 168.79034; 4357.903651977
54.97; 166.17456; 4527.0621871523
55.99; 163.94365; 4693.9497496114
57.01; 162.77221; 4859.6448362042
58.02; 163.07644; 5025.6496178999
59.04; 164.93027; 5193.5415118831
60.06; 168.06117; 5364.6205341881
61.08; 171.9299; 5539.6377583792
62.10; 175.87532; 5718.671246619
63.11; 179.28676; 5901.1774364504
64.13; 181.75716; 6086.1983867193
65.15; 183.17487; 6272.6624993924
66.17; 183.72993; 6459.6916360408
67.19; 183.83614; 6646.8288958242
68.20; 183.99541; 6834.1282840791
69.22; 184.64715; 7022.0911128766
70.24; 186.04781; 7211.4797523641
71.26; 188.21297; 7403.0724361058
72.27; 190.93234; 7597.4333219497
73.29; 193.84427; 7794.7584260935
74.31; 196.53978; 7994.8274387578
75.33; 198.66148; 8197.0562496675
76.35; 199.97089; 8400.6179874506
77.36; 200.3735; 8604.5895690339
78.38; 199.90756; 8808.0868412072
79.40; 198.71312; 9010.3682197188
80.42; 196.999; 9210.9046999345
81.44; 195.0182; 9409.4248104061
82.45; 193.05156; 9605.9429655082
83.47; 191.3915; 9800.7712511767
84.49; 190.31601; 9994.5047419352
85.51; 190.04894; 10187.966359546
86.53; 190.71219; 10382.103143578
87.54; 192.28438; 10577.840346017
88.56; 194.5825; 10775.916937505
89.58; 197.27858; 10976.738014376
90.60; 199.95174; 11180.28026217
91.62; 202.16439; 11386.074891943
92.63; 203.54261; 11593.272484298
93.65; 203.84067; 11800.773489257
94.67; 202.97588; 12007.394180595
95.69; 201.03066; 12212.034717804
96.71; 198.2285; 12413.822776195
