#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 0.10688374; 0.10880303299482
1.02; 0.11255438; 0.22337853326512
2.04; 0.1291568; 0.35485457742815
3.05; 0.15557687; 0.5132251163717
4.07; 0.19029033; 0.70693246376183
5.09; 0.23171336; 0.94280666353022
6.11; 0.27846685; 1.2262738960616
7.13; 0.32945981; 1.5616497694078
8.14; 0.38379066; 1.9523320964754
9.16; 0.44056137; 2.4008045650985
10.18; 0.49875256; 2.9085131476039
11.20; 0.55728651; 3.475806761992
12.22; 0.61531491; 4.1021707856877
13.23; 0.67264241; 4.7868917330575
14.25; 0.73009479; 5.5300967238103
15.27; 0.7896137; 6.3338893986953
16.29; 0.85393349; 7.2031568464472
17.31; 0.92585088; 8.1456330908709
18.32; 1.0072768; 9.1709974043413
19.34; 1.0983851; 10.289106019624
20.36; 1.197183; 11.507786603498
21.38; 1.2997056; 12.830830829936
22.40; 1.4008204; 14.256805523302
23.41; 1.4953977; 15.779055831263
24.43; 1.5794619; 17.386879902673
25.45; 1.6509395; 19.067465054614
26.47; 1.7097791; 20.807946361558
27.48; 1.7574677; 22.596972623555
28.50; 1.796201; 24.425427767009
29.52; 1.8280854; 26.286339790262
30.54; 1.8546979; 28.174342189397
31.56; 1.8771356; 30.085185247628
32.57; 1.8964313; 32.015670437267
33.59; 1.9140263; 33.964066615165
34.61; 1.9319644; 35.930722969361
35.63; 1.9526171; 37.918402950094
36.65; 1.9780181; 39.931940037181
37.66; 2.0091276; 41.977145193782
38.68; 2.045455; 44.059330071482
39.70; 2.085355; 46.182131427771
40.72; 2.1270169; 48.347342823234
41.74; 2.1698112; 50.556116957543
42.75; 2.2154043; 52.811302979894
43.77; 2.2680423; 55.120072202331
44.79; 2.3336679; 57.495645447505
45.81; 2.4179958; 59.957060821491
46.83; 2.5241365; 62.526522899775
47.84; 2.650638; 65.224758036235
48.86; 2.7907608; 68.065632115424
49.88; 2.9334195; 71.051726541444
50.90; 3.0656358; 74.172411518384
51.92; 3.1757874; 77.405226074674
52.93; 3.2566175; 80.720322210896
53.95; 3.3070328; 84.086738872186
54.97; 3.3321313; 87.47870471066
55.99; 3.3415206; 90.880228445743
57.01; 3.3465603; 94.286882442485
58.02; 3.3574857; 97.70465800373
59.04; 3.3813204; 101.1466963076
60.06; 3.4211131; 104.62924179424
61.08; 3.47649; 108.16815856846
62.10; 3.5450376; 111.77685385672
63.11; 3.6237873; 115.46571293386
64.13; 3.7101557; 119.24249134057
65.15; 3.8020332; 123.11279706592
66.17; 3.8971504; 127.07992797335
67.19; 3.992198; 131.143813225
68.20; 4.0822846; 135.29940279348
69.22; 4.1611567; 139.53528079803
70.24; 4.2222521; 143.83335128325
71.26; 4.2602704; 148.1701226967
72.27; 4.2726849; 152.51953157575
73.29; 4.2605996; 156.85663811774
74.31; 4.2285766; 161.16114667212
75.33; 4.1834437; 165.4197118299
76.35; 4.1324744; 169.6263924819
77.36; 4.0815812; 173.78126600367
78.38; 4.0341643; 177.88787120314
79.40; 3.9910287; 181.95056617885
80.42; 3.9513857; 185.97290626397
81.44; 3.9145526; 189.95775188653
82.45; 3.8816853; 193.90913999931
83.47; 3.856836; 197.83523256979
84.49; 3.8468407; 201.75115042823
85.51; 3.8599401; 205.68040283947
86.53; 3.9034934; 209.6539906898
87.54; 3.981508; 213.70699397914
