#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 2.3842537; 2.4270673432715
1.02; 2.4461857; 4.9171788726539
2.04; 2.6264353; 7.5907766287532
3.05; 2.9091712; 10.552187385724
4.07; 3.2706435; 13.881561332638
5.09; 3.682879; 17.630573253441
6.11; 4.1182381; 21.822761958813
7.13; 4.5540611; 26.45859968303
8.14; 4.9763937; 31.524353759165
9.16; 5.3817542; 37.002747289691
10.18; 5.7762217; 42.882691732222
11.20; 6.1717973; 49.165315051432
12.22; 6.5808703; 55.86435707455
13.23; 7.0104211; 63.000663222322
14.25; 7.4579556; 70.592540173241
15.27; 7.9108488; 78.64544287839
16.29; 8.349739; 87.14511683983
17.31; 8.7551455; 96.057477180717
18.32; 9.1150954; 105.33625096138
19.34; 9.430826; 114.9364249099
20.36; 9.7180003; 124.82892984727
21.38; 10.00234; 135.01088042769
22.40; 10.310718; 145.50674649397
23.41; 10.660745; 156.35892510894
24.43; 11.052908; 167.61030889618
25.45; 11.468793; 179.28504538459
26.47; 11.876901; 191.37521774581
27.48; 12.24469; 203.83978417669
28.50; 12.552835; 216.61802841733
29.52; 12.806359; 229.65434932765
30.54; 13.037996; 242.92646665909
31.56; 13.301632; 256.46695391179
32.57; 13.657263; 270.36945795417
33.59; 14.152128; 284.77571323314
34.61; 14.804348; 299.8459002826
35.63; 15.594783; 315.72071659076
36.65; 16.470107; 332.48657530319
37.66; 17.35624; 350.15447909807
38.68; 18.177744; 368.65863762343
39.70; 18.876834; 387.87444017837
40.72; 19.426015; 407.64928536414
41.74; 19.830748; 427.83613134787
42.75; 20.122143; 448.31960416263
43.77; 20.342967; 469.0278663841
44.79; 20.532224; 489.92878486919
45.81; 20.713496; 511.01422978882
46.83; 20.890406; 532.27976173333
47.84; 21.049777; 553.7075266016
48.86; 21.170317; 575.25799537275
49.88; 21.233048; 596.87232174823
50.90; 21.229534; 618.48307163304
51.92; 21.165174; 640.02830496552
52.93; 21.056854; 661.46327371403
53.95; 20.926325; 682.76536906733
54.97; 20.792022; 703.9307498908
55.99; 20.662488; 724.96427081044
57.01; 20.533843; 745.8668365138
58.02; 20.39234; 766.62535871982
59.04; 20.221303; 787.20977295702
60.06; 20.010199; 807.57929224222
61.08; 19.762728; 827.69689615229
62.10; 19.500865; 847.54793479423
63.11; 19.262854; 867.15668924186
64.13; 19.094999; 886.59457463979
65.15; 19.039241; 905.97570029869
66.17; 19.120283; 925.43932307671
67.19; 19.336717; 945.12326668244
68.20; 19.659819; 965.13611434337
69.22; 20.041446; 985.53744149161
70.24; 20.429383; 1006.3336714658
71.26; 20.785572; 1027.4924864785
72.27; 21.10103; 1048.9724249144
73.29; 21.401726; 1070.7584580039
74.31; 21.74228; 1092.8911606377
75.33; 22.188418; 1115.4780123801
76.35; 22.79313; 1138.680435442
77.36; 23.57416; 1162.6779125721
78.38; 24.500497; 1187.618361409
79.40; 25.49299; 1213.569125537
80.42; 26.439674; 1240.4835724903
81.44; 27.221652; 1268.1940398078
82.45; 27.741942; 1296.4341397189
83.47; 27.948817; 1324.8848295358
84.49; 27.847152; 1353.2320283708
85.51; 27.495209; 1381.2209645647
86.53; 26.988831; 1408.6944297801
87.54; 26.438476; 1435.607657542
88.56; 25.945943; 1462.0195083775
89.58; 25.586716; 1488.0656815729
90.60; 25.401267; 1513.9230752391
91.62; 25.395528; 1539.7746263945
92.63; 25.548195; 1565.7815861051
93.65; 25.821296; 1592.0665508227
94.67; 26.170607; 1618.7070993237
95.69; 26.553627; 1645.7375458926
96.71; 26.934203; 1673.1554025079
97.72; 27.284021; 1700.9293589355
98.74; 27.581763; 1729.0064031361
99.76; 27.810865; 1757.3166639901
100.78; 27.956791; 1785.7754703485
101.80; 28.004657; 1814.2830022452
102.81; 27.938119; 1842.7228016572
103.83; 27.740266; 1870.9611949363
104.85; 27.396891; 1898.8500479749
105.87; 26.901752; 1926.2348706187
106.89; 26.262484; 1952.9689464876
107.90; 25.505177; 1978.9321160778
