#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 12.929303; 13.161472983497
1.02; 13.573759; 26.978974409824
2.04; 15.469927; 42.7266928019
3.05; 18.50186; 61.560787491962
4.07; 22.466658; 84.43087572911
5.09; 27.074356; 111.99140145426
6.11; 31.968462; 144.533916735
7.13; 36.772936; 181.9671786446
8.14; 41.15969; 223.8659669121
9.16; 44.919274; 269.59184991891
10.18; 48.011431; 318.46541537645
11.20; 50.575191; 369.94877709324
12.22; 52.889761; 423.78827118592
13.23; 55.293849; 480.07502334214
14.25; 58.086126; 539.20419340654
15.27; 61.43748; 601.7448970921
16.29; 65.343122; 668.26137603743
17.31; 69.630089; 739.1418019961
18.32; 74.01746; 814.48838210266
19.34; 78.209167; 894.10193902411
20.36; 81.988706; 977.56290378338
21.38; 85.285058; 1064.3794123786
22.40; 88.189477; 1154.1524945488
23.41; 90.919708; 1246.7048344287
24.43; 93.745583; 1342.1337930384
25.45; 96.9019; 1440.7757455199
26.47; 100.51712; 1543.0978381866
27.48; 104.57938; 1649.5551302186
28.50; 108.94744; 1760.4589237406
29.52; 113.39914; 1875.894354899
30.54; 117.69815; 1995.7059878271
31.56; 121.65641; 2119.5469630614
32.57; 125.17399; 2246.968679778
33.59; 128.24847; 2377.5200882342
34.61; 130.95825; 2510.8299343962
35.63; 133.43241; 2646.6583675415
36.65; 135.82225; 2784.9195552094
37.66; 138.28459; 2925.6873041973
38.68; 140.9779; 3069.1967246273
39.70; 144.06316; 3215.8468081491
40.72; 147.69713; 3366.1961161202
41.74; 152.00819; 3520.9338952751
42.75; 157.05442; 3680.8085164538
43.77; 162.77549; 3846.5069459205
44.79; 168.95918; 4018.5001039681
45.81; 175.24446; 4196.8913992572
46.83; 181.17445; 4381.3191702873
47.84; 186.2955; 4570.9599546552
48.86; 190.27935; 4764.656117887
49.88; 193.03154; 4961.1538956138
50.90; 194.7475; 5159.3984449398
51.92; 195.8897; 5358.8057054211
52.93; 197.08363; 5559.4283388234
53.95; 198.95742; 5761.9584072276
54.97; 201.97113; 5967.5563037525
55.99; 206.28827; 6177.5488572961
57.01; 211.73035; 6393.0812219239
58.02; 217.82946; 6614.8222135139
59.04; 223.96149; 6842.8053453404
60.06; 229.51692; 7076.4436699068
61.08; 234.05449; 7314.7010360616
62.10; 237.39108; 7556.3549102985
63.11; 239.60521; 7800.2626709349
64.13; 240.96166; 8045.5512455018
65.15; 241.79144; 8291.6845023537
66.17; 242.37304; 8538.409800219
67.19; 242.8559; 8785.6266284268
68.20; 243.24705; 9033.2416281064
69.22; 243.45611; 9281.0694382429
70.24; 243.37257; 9528.8122109496
71.26; 242.94013; 9776.1147844081
72.27; 242.19851; 10022.662412478
73.29; 241.27992; 10268.27495999
74.31; 240.36769; 10512.958895337
75.33; 239.63874; 10756.90079231
76.35; 239.21578; 11000.412132852
77.36; 239.14671; 11243.853162352
78.38; 239.41391; 11487.566192604
79.40; 239.96127; 11731.836405877
80.42; 240.71925; 11976.878211351
81.44; 241.61145; 12222.828241785
82.45; 242.53774; 12469.72119378
83.47; 243.34419; 12717.435078224
84.49; 243.80082; 12965.613796789
85.51; 243.60911; 13213.597357737
86.53; 242.45116; 13460.402179279
87.54; 240.07496; 13704.788131334
88.56; 236.39182; 13945.424805776
89.58; 231.5517; 14181.134443694
90.60; 225.9637; 14411.155742449
91.62; 220.24399; 14635.354620588
92.63; 215.09633; 14854.313405916
93.65; 211.15401; 15069.259079008
94.67; 208.8268; 15281.835746967
95.69; 208.19787; 15493.772191905
96.71; 209.00184; 15706.527043364
97.72; 210.69088; 15921.001264447
98.74; 212.56949; 16137.387836252
99.76; 213.95854; 16355.188393858
100.78; 214.34204; 16573.379337631
101.80; 213.45841; 16790.670791773
102.81; 211.31722; 17005.782602148
103.83; 208.14677; 17217.667031453
104.85; 204.29849; 17425.634081906
105.87; 200.1438; 17629.371833685
106.89; 195.99618; 17828.887489104
