#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 1.0118383; 1.0300077051872
1.02; 1.0684996; 2.117694231771
2.04; 1.236159; 3.3760508017666
3.05; 1.5076726; 4.9107964328484
4.07; 1.8708514; 6.8152424467883
5.09; 2.3088654; 9.1655678382384
6.11; 2.8019418; 12.017823671171
7.13; 3.3305375; 15.408167175972
8.14; 3.8794076; 19.357236666901
9.16; 4.4413178; 23.878306499033
10.18; 5.0189384; 28.9873692561
11.20; 5.6238838; 34.712240269852
12.22; 6.272852; 41.097732969552
13.23; 6.9819899; 48.205097379206
14.25; 7.7614404; 56.105908771429
15.27; 8.6121055; 64.872660583908
16.29; 9.5258296; 74.56954410644
17.31; 10.488767; 85.246656231061
18.32; 11.48624; 96.939152894938
19.34; 12.506623; 109.67035525115
20.36; 13.542155; 123.45568416972
21.38; 14.586078; 138.30368218545
22.40; 15.62752; 154.21182364967
23.41; 16.647149; 171.1579032564
24.43; 17.616965; 189.0912134494
25.45; 18.506219; 207.92974593201
26.47; 19.29274; 227.5689229972
27.48; 19.975989; 247.9036177192
28.50; 20.586327; 268.85961055824
29.52; 21.185382; 290.42541557211
30.54; 21.855215; 312.67308122983
31.56; 22.678402; 335.75871610664
32.57; 23.715346; 359.89991452916
33.59; 24.987199; 385.33580453363
34.61; 26.47154; 412.28268963962
35.63; 28.113382; 440.90089909487
36.65; 29.847937; 471.28481099601
37.66; 31.626246; 503.47896450755
38.68; 33.432807; 537.51211932436
39.70; 35.286944; 573.43270606593
40.72; 37.226152; 611.32732276439
41.74; 39.277608; 651.31023307064
42.75; 41.430053; 693.48423876679
43.77; 43.619441; 737.88694777184
44.79; 45.73717; 784.44541279923
45.81; 47.660672; 832.96192016952
46.83; 49.296349; 883.14347593612
47.84; 50.618245; 934.67066475967
48.86; 51.685852; 987.28463203279
49.88; 52.631437; 1040.8611638503
50.90; 53.618998; 1095.4429898466
51.92; 54.788814; 1151.2156384056
52.93; 56.208549; 1208.4335156425
53.95; 57.850783; 1267.3231164066
54.97; 59.607581; 1328.0010614278
55.99; 61.338476; 1390.4409836303
57.01; 62.934632; 1454.5057232347
58.02; 64.374328; 1520.0360114522
59.04; 65.746756; 1586.9633717061
60.06; 67.231945; 1655.4025905212
61.08; 69.040768; 1725.6831130478
62.10; 71.334268; 1798.2983193618
63.11; 74.150347; 1873.7801733121
64.13; 77.364724; 1952.5341238084
65.15; 80.702331; 2034.6856140703
66.17; 83.798834; 2119.9892109688
67.19; 86.295368; 2207.8341714887
68.20; 87.9386; 2297.351871169
69.22; 88.656234; 2387.6000914372
70.24; 88.58533; 2477.7761348445
71.26; 88.044639; 2567.4017780483
72.27; 87.458012; 2656.4302601057
73.29; 87.249186; 2745.246166372
74.31; 87.735453; 2834.5570720503
75.33; 89.047533; 2925.2036176279
76.35; 91.096; 3017.9354145843
77.36; 93.593026; 3113.2090767649
78.38; 96.124697; 3211.0598706373
79.40; 98.25683; 3311.0810837129
80.42; 99.648531; 3412.5189887479
81.44; 100.14476; 3514.462036589
82.45; 99.823009; 3616.0775525669
83.47; 98.979514; 3716.8344263364
84.49; 98.055682; 3816.6508796198
85.51; 97.521599; 3915.9236588166
86.53; 97.746788; 4015.4256708412
87.54; 98.894049; 4116.0955456167
88.56; 100.86779; 4218.7746079028
89.58; 103.33417; 4323.9643294217
90.60; 105.80987; 4431.6742067348
91.62; 107.79611; 4541.4059943217
92.63; 108.91998; 4652.2818354029
93.65; 109.04262; 4763.2825131761
94.67; 108.30319; 4873.5304898256
95.69; 107.08686; 4982.540288653
96.71; 105.92705; 5090.3694567669
97.72; 105.37119; 5197.6327777381
98.74; 105.84728; 5305.380738379
99.76; 107.56617; 5414.8784605647
100.78; 110.48104; 5527.3433905134
101.80; 114.30821; 5643.7042148781
102.81; 118.59734; 5764.4311846124
103.83; 122.82874; 5889.465542222
104.85; 126.51384; 6018.2511696552
105.87; 129.27902; 6149.8516341955
106.89; 130.92123; 6283.1237992404
107.90; 131.43085; 6416.9147302991
108.92; 130.98246; 6550.2492248617
109.94; 129.89662; 6682.4783786091
110.96; 128.57706; 6813.3642733702
111.98; 127.43065; 6943.0831716938
112.99; 126.78153; 7072.1412984993
114.01; 126.79576; 7201.2139121678
115.03; 127.43538; 7330.9376267667
116.05; 128.45824; 7461.7025711014
117.07; 129.47084; 7593.4983017733
118.08; 130.02703; 7725.860205399
119.10; 129.75034; 7857.9404568144
120.12; 128.44719; 7988.6941534767
121.14; 126.1767; 8117.1365918348
122.15; 123.25339; 8242.6032202714
123.17; 120.17751; 8364.9387438486
124.19; 117.51051; 8484.5593673533
125.21; 115.73031; 8602.367830594
126.23; 115.10899; 8719.5438137251
127.24; 115.64821; 8837.2687004894
128.26; 117.09047; 8956.4617443913
129.28; 119.00006; 9077.5986721879
130.30; 120.88668; 9200.6560989675
131.32; 122.33264; 9325.1854476541
132.33; 123.08603; 9450.4817146541
133.35; 123.09563; 9575.7877492442
134.37; 122.48367; 9700.4708394962
135.39; 121.47291; 9824.1250155331
136.41; 120.2972; 9946.5823747331
137.42; 119.12718; 10067.848698994
138.44; 118.03343; 10188.001633086
139.46; 116.9942; 10307.096683018
140.48; 115.93783; 10425.116392966
141.50; 114.79858; 10541.976392721
142.51; 113.56184; 10657.577445274
143.53; 112.28072; 10771.874371482
144.55; 111.05842; 10884.927049159
145.57; 110.00451; 10996.906897259
146.59; 109.18313; 11108.050613262
147.60; 108.57401; 11218.574266815
148.62; 108.06257; 11328.577298133
149.64; 107.4647; 11437.971727018
150.66; 106.57953; 11546.46509065
151.68; 105.25368; 11653.608796568
152.69; 103.43631; 11758.902494776
153.71; 101.20689; 11861.92674552
154.73; 98.766291; 11962.466567533
155.75; 96.392846; 12060.590325215
156.77; 94.376034; 12156.661054979
157.78; 92.946566; 12251.276648368
158.80; 92.222652; 12345.155329002
159.82; 92.186909; 12438.997623931
160.84; 92.699166; 12533.361375276
161.86; 93.539993; 12628.581051311
162.87; 94.471208; 12724.748664263
163.89; 95.295558; 12821.755430587
164.91; 95.898974; 12919.376448032
165.93; 96.264996; 13017.370060357
166.94; 96.459961; 13115.562138679
167.96; 96.596539; 13213.89324659
168.98; 96.78945; 13312.420729748
170.00; 97.118693; 13411.283368195
171.02; 97.611927; 13510.648097364
172.03; 98.250097; 13610.66245628
173.05; 98.991474; 13711.431505396
174.07; 99.802165; 13813.025802775
175.09; 100.67848; 13915.512147564
176.11; 101.64947; 14018.986917752
177.12; 102.75579; 14123.587875576
178.14; 104.01096; 14229.466549579
179.16; 105.35978; 14336.718259793
180.18; 106.65216; 14445.285559991
181.20; 107.64782; 14554.866399934
182.21; 108.05743; 14664.864200359
183.23; 107.61317; 14774.409767736
184.25; 106.1497; 14882.465586119
185.27; 103.66996; 14987.997133688
186.29; 100.37252; 15090.172028356
187.30; 96.627427; 15188.534579688
188.32; 92.90334; 15283.106171338
189.34; 89.664695; 15374.380961919
190.36; 87.268099; 15463.216120427
191.38; 85.888258; 15550.646660597
192.39; 85.494755; 15637.676631434
193.41; 85.884769; 15725.103619794
194.43; 86.758996; 15813.420533582
195.45; 87.814704; 15902.812112543
196.47; 88.825771; 15993.232913966
197.48; 89.685911; 16084.529300854
198.50; 90.40558; 16176.558279957
199.52; 91.06984; 16269.263446739
200.54; 91.777548; 16362.689029939
201.56; 92.587016; 16456.93861706
202.57; 93.488395; 16552.105768626
203.59; 94.410931; 16648.212022332
204.61; 95.258956; 16745.181529426
205.63; 95.95961; 16842.864271691
206.65; 96.501884; 16941.099025461
207.66; 96.951355; 17039.791320765
208.68; 97.435421; 17138.976375142
209.70; 98.10542; 17238.843459217
210.72; 99.089921; 17339.712723235
211.74; 100.45512; 17441.971699509
212.75; 102.18355; 17545.990148305
213.77; 104.17429; 17652.035081922
214.79; 106.25996; 17760.203133453
215.81; 108.23205; 17870.378688873
216.82; 109.86673; 17982.218274708
217.84; 110.94756; 18095.158107188
218.86; 111.28647; 18208.442935416
219.88; 110.74617; 18321.177761402
220.90; 109.26581; 18432.405637803
221.91; 106.88641; 18541.211388224
222.93; 103.76776; 18646.842487321
223.95; 100.18606; 18748.827570998
224.97; 96.504836; 18847.065329772
225.99; 93.119281; 18941.85673941
227.00; 90.383981; 19033.863731745
228.02; 88.541718; 19123.995380104
229.04; 87.673035; 19213.242746055
230.06; 87.681404; 19302.498632062
231.08; 88.318564; 19392.403118916
232.09; 89.242699; 19483.248335778
233.11; 90.093191; 19574.959316123
234.13; 90.562573; 19667.148107938
235.15; 90.449837; 19759.222138469
236.17; 89.686984; 19850.519618122
237.18; 88.339316; 19940.445229973
238.20; 86.585736; 20028.585773049
239.22; 84.686989; 20114.793473151
240.24; 82.947818; 20199.230772501
241.26; 81.67604; 20282.37345678
242.27; 81.14005; 20364.970525908
243.29; 81.52759; 20447.962094961
244.31; 82.911874; 20532.362804766
245.33; 85.233839; 20619.127174561
246.35; 88.308791; 20709.021713244
247.36; 91.860526; 20802.531765066
248.38; 95.577458; 20899.825493461
249.40; 99.176599; 21000.782991629
250.42; 102.45653; 21105.079313978
251.44; 105.32265; 21212.293228954
252.45; 107.77716; 21322.005727129
253.47; 109.87883; 21433.85763057
254.49; 111.68945; 21547.552674616
255.51; 113.22887; 21662.814776388
256.53; 114.45685; 21779.326912879
257.54; 115.28919; 21896.686338211
258.56; 115.64069; 22014.403566143
259.58; 115.47631; 22131.953468281
260.60; 114.848; 22248.86377963
261.61; 113.89971; 22364.808773214
262.63; 112.83618; 22479.671135748
263.65; 111.8653; 22593.545185237
264.67; 111.13475; 22706.67556163
265.69; 110.68604; 22819.349169912
266.70; 110.443; 22931.775380637
267.72; 110.23904; 23043.993962343
268.74; 109.87371; 23155.840661486
269.76; 109.17955; 23266.980730541
270.78; 108.07695; 23376.998399266
271.79; 106.60047; 23485.513080421
272.81; 104.88983; 23592.286400949
273.83; 103.15067; 23697.289334458
274.85; 101.5994; 23800.713135689
275.87; 100.40994; 23902.926123129
276.88; 99.678595; 24004.394631267
277.90; 99.416036; 24105.595865617
278.92; 99.566776; 24206.950546823
279.94; 100.04742; 24308.794506155
280.96; 100.78927; 24411.393631133
281.97; 101.76918; 24514.990261981
282.99; 103.01629; 24619.85639633
284.01; 104.58978; 24726.324275678
285.03; 106.53324; 24834.77051407
286.05; 108.82066; 24945.545249668
287.06; 111.31469; 25058.858797525
288.08; 113.7567; 25174.658204922
289.10; 115.79982; 25292.537421199
290.12; 117.082; 25411.721849159
291.14; 117.32106; 25531.149624626
292.15; 116.40269; 25649.642535452
293.17; 114.431; 25766.128357913
294.19; 111.72028; 25879.854781251
295.21; 108.72484; 25990.531976771
296.23; 105.92511; 26098.359169334
297.24; 103.70404; 26203.92540959
298.26; 102.25313; 26308.014682702
299.28; 101.5385; 26411.376497585
300.30; 101.33765; 26514.533849976
301.32; 101.3333; 26617.686777488
302.33; 101.23182; 26720.736401443
303.35; 100.86574; 26823.413368668
304.37; 100.24709; 26925.460583743
305.39; 99.556415; 27026.804718416
306.41; 99.074815; 27127.658605009
307.42; 99.085252; 27228.523116084
308.44; 99.777116; 27330.091914217
309.46; 101.18411; 27433.092973895
310.48; 103.17177; 27538.117383044
311.49; 105.47373; 27645.48509177
312.51; 107.76183; 27755.181984426
313.53; 109.72784; 27866.880191063
314.55; 111.15572; 27980.031920239
315.57; 111.9693; 28094.011837675
316.58; 112.24839; 28208.275856898
317.60; 112.21291; 28322.503757115
318.62; 112.17871; 28436.696841417
319.64; 112.49154; 28551.208379076
320.66; 113.44847; 28666.694028523
321.67; 115.21982; 28783.982829934
322.69; 117.78869; 28903.886636409
323.71; 120.92618; 29026.984266083
324.73; 124.21581; 29153.430601916
325.75; 127.13023; 29282.843694416
326.76; 129.14729; 29414.310062097
327.78; 129.87803; 29546.520295807
328.80; 129.17064; 29678.010434632
329.82; 127.157; 29807.450777516
330.84; 124.22357; 29933.905006898
331.85; 120.91071; 30056.986887107
332.87; 117.76818; 30176.869817092
333.89; 115.20946; 30294.148073948
334.91; 113.40904; 30409.593582378
335.93; 112.27374; 30523.88340812
336.94; 111.49488; 30637.380388597
337.96; 110.66274; 30750.030277651
338.98; 109.40557; 30861.40042973
340.00; 107.50964; 30970.840604287
341.02; 104.9847; 31077.710496783
342.03; 102.05873; 31181.601877525
343.05; 99.10784; 31282.489382409
344.07; 96.546012; 31380.769056292
345.09; 94.708582; 31477.17830592
346.11; 93.761984; 31572.623959497
347.12; 93.661887; 31667.967718966
348.14; 94.167211; 31763.825876141
349.16; 94.902912; 31860.43294515
350.18; 95.453596; 31957.600587272
351.20; 95.464454; 32054.779282316
352.21; 94.725822; 32151.206081713
353.23; 93.22201; 32246.102065009
354.25; 91.132828; 32338.871351075
355.27; 88.786459; 32429.252135543
356.28; 86.573576; 32517.380300095
357.30; 84.842873; 32603.746683702
358.32; 83.80488; 32689.056435456
359.34; 83.471277; 32774.026593325
360.36; 83.649542; 32859.178217105
361.37; 83.998303; 32944.684864926
362.39; 84.130684; 33030.326270931
363.41; 83.73676; 33115.566678987
364.43; 82.687749; 33199.739239188
365.45; 81.087638; 33282.282955579
366.46; 79.252736; 33362.958821185
367.48; 77.622085; 33441.974753874
368.50; 76.62446; 33519.97514749
369.52; 76.542995; 33597.892613467
370.54; 77.420534; 33676.703376324
371.55; 79.036536; 33757.159159783
372.57; 80.963581; 33839.576591529
373.59; 82.685959; 33923.747329763
374.61; 83.743226; 34008.994320215
375.63; 83.854496; 34094.354578703
376.64; 82.98678; 34178.831540183
377.66; 81.349763; 34261.642088428
378.68; 79.323109; 34342.389590655
379.70; 77.34259; 34421.121009708
380.72; 75.781517; 34498.263324396
381.73; 74.86177; 34574.469375482
382.75; 74.615962; 34650.425205426
383.77; 74.904505; 34726.674759012
384.79; 75.474788; 34803.504836805
385.81; 76.039804; 34880.910075704
386.82; 76.352192; 34958.633311939
387.84; 76.255978; 35036.258606792
388.86; 75.708404; 35113.326494886
389.88; 74.774137; 35189.443339507
390.90; 73.600499; 35264.365471201
391.91; 72.384023; 35338.049282879
392.93; 71.336546; 35410.666808295
393.95; 70.655282; 35482.590836342
394.97; 70.49808; 35554.354840078
395.99; 70.963622; 35626.592745434
397.00; 72.076649; 35699.963664154
398.02; 73.779547; 35775.068058777
399.04; 75.932518; 35852.364085753
400.06; 78.324439; 35932.094985251
401.07; 80.695182; 36014.239198064
402.09; 82.768279; 36098.493734413
403.11; 84.290836; 36184.298168107
404.13; 85.07596; 36270.901824254
405.15; 85.04173; 36357.470635909
406.16; 84.239747; 36443.223062804
407.18; 82.865845; 36527.576917678
408.20; 81.246324; 36610.282169097
409.22; 79.795927; 36691.510979635
410.24; 78.949481; 36771.878144511
411.25; 79.076762; 36852.37487593
412.27; 80.398026; 36934.216597071
413.29; 82.922321; 37018.627942002
414.31; 86.429339; 37106.609279652
415.33; 90.506619; 37198.74111227
416.34; 94.638824; 37295.079351153
417.36; 98.328805; 37395.173831784
418.38; 101.21735; 37498.208730787
419.40; 103.1654; 37603.226656586
420.42; 104.27158; 37709.370620732
421.43; 104.81765; 37816.07046569
422.45; 105.15817; 37923.116940187
423.47; 105.59015; 38030.603161118
424.49; 106.24665; 38138.757666948
425.51; 107.05008; 38247.730033235
426.52; 107.74096; 38357.405682305
427.54; 107.97065; 38467.315141409
428.56; 107.42449; 38576.668633171
429.58; 105.93135; 38684.502179298
430.60; 103.52174; 38789.882840014
431.61; 100.41624; 38892.102243141
432.63; 96.952063; 38990.795259462
433.65; 93.476796; 39085.950604447
434.67; 90.248957; 39177.820148182
435.69; 87.379273; 39266.768477921
436.70; 84.829606; 39353.121356311
437.72; 82.464093; 39437.066244103
438.74; 80.128882; 39518.633988582
439.76; 77.728986; 39597.758741868
440.78; 75.275279; 39674.385727197
441.79; 72.88848; 39748.583054151
442.81; 70.763658; 39820.617403937
443.83; 69.111848; 39890.970283055
444.85; 68.100386; 39960.293537539
445.87; 67.810111; 40029.321304188
446.88; 68.218642; 40098.764937755
447.90; 69.20905; 40169.216763967
448.92; 70.596438; 40241.080891262
449.94; 72.162941; 40314.539651289
450.95; 73.693575; 40389.556530927
451.97; 75.00871; 40465.912160596
452.99; 75.991203; 40543.267925895
454.01; 76.606274; 40621.249806709
455.03; 76.910709; 40699.541589436
456.04; 77.047; 40777.972111053
457.06; 77.21935; 40856.578077663
458.08; 77.652771; 40935.625247701
459.10; 78.54248; 41015.578103201
460.12; 80.005888; 41097.02064529
461.13; 82.051004; 41180.545026631
462.15; 84.571695; 41266.635362932
463.17; 87.372661; 41355.576961633
464.19; 90.217749; 41447.414736629
465.21; 92.887884; 41541.970594634
466.22; 95.232091; 41638.912753908
467.24; 97.197816; 41737.855936533
468.26; 98.8339; 41838.46458157
469.28; 100.26817; 41940.533251755
470.30; 101.66875; 42044.02765055
471.31; 103.20143; 42149.082257138
472.33; 104.99446; 42255.962082402
473.35; 107.11756; 42365.00313483
474.37; 109.57688; 42476.547674437
475.39; 112.32253; 42590.887168045
476.40; 115.26335; 42708.220289563
477.42; 118.28345; 42828.627738343
478.44; 121.25658; 42952.061707184
479.46; 124.05664; 43078.346012335
480.48; 126.56407; 43207.182778776
481.49; 128.6691; 43338.162367843
482.51; 130.27266; 43470.774314507
483.53; 131.28638; 43604.41818581
484.55; 131.63267; 43738.414565167
485.57; 131.24656; 43872.017901506
486.58; 130.08081; 44004.434552712
487.60; 128.11535; 44134.850446815
488.62; 125.3709; 44262.472617322
489.64; 121.92479; 44386.586792382
490.66; 117.92471; 44506.629055387
491.67; 113.59503; 44622.263889956
492.69; 109.22967; 44733.454978626
493.71; 105.16736; 44840.510811701
494.73; 101.7486; 44944.086491105
495.74; 99.258767; 45045.12763231
496.76; 97.867369; 45144.752390995
497.78; 97.577531; 45244.082106956
498.80; 98.201266; 45344.046758668
499.82; 99.372677; 45445.203855831
500.83; 100.60343; 45547.613811214
501.85; 101.3737; 45650.807858573
502.87; 101.24005; 45753.865857052
503.89; 99.934048; 45855.594406063
504.91; 97.423871; 45954.76770314
505.92; 93.919133; 46050.373327956
506.94; 89.814127; 46141.800233311
507.96; 85.583023; 46228.920057405
508.98; 81.656385; 46312.04273329
510.00; 78.31562; 46391.764654754
511.01; 75.637495; 46468.760360527
512.03; 73.505241; 46543.585523844
513.05; 71.680937; 46616.553624892
514.07; 69.913264; 46687.722310361
515.09; 68.042802; 46756.986946988
516.10; 66.068364; 46824.241690731
517.12; 64.152022; 46889.545681088
518.14; 62.562585; 46953.231692682
519.16; 61.579011; 47015.91646861
520.18; 61.38882; 47078.407638766
521.19; 62.017061; 47141.538330613
522.21; 63.309105; 47205.984267321
523.23; 64.970482; 47272.121414895
524.25; 66.646933; 47339.965116277
525.27; 68.015259; 47409.20171477
526.28; 68.854613; 47479.292739277
527.30; 69.077905; 47549.611065818
528.32; 68.719462; 47619.564512566
529.34; 67.890954; 47688.674574118
530.36; 66.727065; 47756.599846534
531.37; 65.342405; 47823.115594777
532.39; 63.812986; 47888.074460824
533.41; 62.183377; 47951.37445531
534.43; 60.489891; 48012.950554238
