#Wavenumber (cm^-1);  Spectrum at 400.00 K (cm*km*mol^-1);  Integral (km*mol^-1)
141.50; 0.093886248; 15.527678317129
142.51; 0.093544395; 15.622902474818
143.53; 0.093070761; 15.717644493472
144.55; 0.092416761; 15.811720767958
145.57; 0.091599617; 15.904965225004
146.59; 0.090657405; 15.99725055112
147.60; 0.089604143; 16.088463702297
148.62; 0.088402874; 16.178454013291
149.64; 0.086966628; 16.266982288229
150.66; 0.085186539; 16.353698508762
151.68; 0.082976772; 16.438165281666
152.69; 0.08032021; 16.519927789222
153.71; 0.077298364; 16.598614187701
154.73; 0.074093686; 16.674038362929
155.75; 0.070960803; 16.746273397921
156.77; 0.068172703; 16.815670267617
157.78; 0.065955968; 16.882810597223
158.80; 0.064433216; 16.948400830681
159.82; 0.063589772; 17.013132474221
160.84; 0.063275209; 17.077543906041
161.86; 0.063240463; 17.14191996816
162.87; 0.063200668; 17.206255520689
163.89; 0.06290595; 17.270291063414
164.91; 0.062199876; 17.333607853109
165.93; 0.061049061; 17.395753162703
166.94; 0.059536577; 17.456358829433
167.96; 0.057823244; 17.51522039714
168.98; 0.056090801; 17.572318412643
170.00; 0.054485968; 17.627782776751
171.02; 0.053082809; 17.681818785667
172.03; 0.051873413; 17.734623681994
173.05; 0.050786476; 17.78632212316
174.07; 0.049723874; 17.836938880971
175.09; 0.048600119; 17.886411704743
176.11; 0.047370363; 17.934632690355
177.12; 0.046038657; 17.981498056797
178.14; 0.044646769; 18.026946540802
179.16; 0.043251454; 18.070974654576
180.18; 0.041901704; 18.113628781175
181.20; 0.040625979; 18.154984274495
182.21; 0.039433783; 18.19512616438
183.23; 0.038328799; 18.234143227964
184.25; 0.0373253; 18.272138772706
185.27; 0.036458091; 18.309251536001
186.29; 0.035779222; 18.345673240362
187.30; 0.035340875; 18.381648725729
188.32; 0.035170373; 18.417450647749
189.34; 0.035247469; 18.453331050137
190.36; 0.035494041; 18.489462452447
191.38; 0.035782187; 18.525887174866
192.39; 0.035959985; 18.562492887842
193.41; 0.035887644; 18.599024960873
194.43; 0.035472855; 18.635134796536
195.45; 0.034694316; 18.670452113041
196.47; 0.033606436; 18.704662014711
197.48; 0.032324463; 18.737566923497
198.50; 0.030995387; 18.769118890013
199.52; 0.029763798; 18.799417152407
200.54; 0.028742362; 18.828675636914
201.56; 0.027993889; 18.857172208225
202.57; 0.027527541; 18.885194057164
203.59; 0.027307256; 18.912991665755
204.61; 0.027267559; 18.940748863735
205.63; 0.027331187; 18.968570832218
206.65; 0.027424203; 18.99648748697
207.66; 0.027486421; 19.024467477535
208.68; 0.027477043; 19.052437921568
209.70; 0.027376506; 19.080306023032
210.72; 0.027185626; 19.107979817316
211.74; 0.02692254; 19.135385801323
212.75; 0.026617427; 19.162481193514
213.77; 0.026305071; 19.189258620746
214.79; 0.026016042; 19.215741829134
215.81; 0.025768304; 19.241972851055
216.82; 0.025561694; 19.267993552531
217.84; 0.025377445; 19.293826696026
218.86; 0.025183592; 19.319462506337
219.88; 0.024945107; 19.34485554888
220.90; 0.024635715; 19.369933643981
221.91; 0.024247463; 19.394616514843
222.93; 0.023794577; 19.418838367805
223.95; 0.023310065; 19.442567008244
224.97; 0.022836035; 19.465813106089
225.99; 0.022411012; 19.488626548842
227.00; 0.022058606; 19.511081258103
228.02; 0.021781373; 19.533253756375
229.04; 0.02156178; 19.555202717836
230.06; 0.021369601; 19.576956049394
231.08; 0.021172822; 19.598509069016
232.09; 0.020948041; 19.619833271111
233.11; 0.020686806; 19.640891547073
234.13; 0.020396068; 19.661653863823
235.15; 0.020093183; 19.682107857507
236.17; 0.019797865; 19.702261229317
237.18; 0.01952435; 19.722136175445
238.20; 0.019276699; 19.741759023012
239.22; 0.019048643; 19.761149719168
240.24; 0.018827609; 19.780315413148
241.26; 0.018600977; 19.799250405233
242.27; 0.018361961; 19.817942089011
243.29; 0.018112891; 19.836380230304
244.31; 0.01786479; 19.854565815891
245.33; 0.017633602; 19.872516062099
246.35; 0.017434594; 19.890263725947
247.36; 0.017276971; 19.907850936841
248.38; 0.017160499; 19.92531958384
249.40; 0.017075061; 19.942701259474
250.42; 0.017003077; 19.960009658163
251.44; 0.016923781; 19.977237336794
252.45; 0.016817986; 19.994357321017
253.47; 0.016672007; 20.011328704393
254.49; 0.016479898; 20.028104529341
255.51; 0.016243788; 20.04464000477
256.53; 0.015972584; 20.060899405698
257.54; 0.015679604; 20.076860565758
258.56; 0.015379717; 20.092516454447
259.58; 0.015086415; 20.10787377415
260.60; 0.014809118; 20.122948817683
261.61; 0.014551001; 20.137761108507
262.63; 0.014307698; 20.15232572755
263.65; 0.014067402; 20.166645735862
264.67; 0.01381282; 20.180706590752
265.69; 0.013525186; 20.194474646002
266.70; 0.013189929; 20.207901424492
267.72; 0.012802873; 20.220934196917
268.74; 0.012375203; 20.233531619468
269.76; 0.011935287; 20.245681226252
270.78; 0.011525918; 20.25741411376
271.79; 0.011196696; 20.268811867331
272.81; 0.010992792; 20.280002055069
273.83; 0.01094279; 20.291141343212
274.85; 0.011049052; 20.302388801472
275.87; 0.011283779; 20.313875201532
276.88; 0.011592578; 20.325675945351
277.90; 0.011905201; 20.337794925873
278.92; 0.012150915; 20.350164032887
279.94; 0.012274414; 20.362658856232
280.96; 0.012247885; 20.375126674299
281.97; 0.012075952; 20.387419472681
282.99; 0.011792365; 20.399423591846
284.01; 0.011449793; 20.411078987354
285.03; 0.011106052; 20.422384468731
286.05; 0.010810869; 20.433389466366
287.06; 0.010596698; 20.444176447935
288.08; 0.01047541; 20.454839963484
289.10; 0.01044059; 20.465468033476
290.12; 0.010473492; 20.476129596571
291.14; 0.010549937; 20.486868977233
292.15; 0.010645802; 20.497705944716
293.17; 0.010739936; 20.508638736341
294.19; 0.010814694; 20.519647628407
295.21; 0.010855297; 20.530697852628
296.23; 0.010849418; 20.541742091816
297.24; 0.010787865; 20.5527236728
298.26; 0.010666291; 20.563581496265
299.28; 0.010487004; 20.574256813898
300.30; 0.010259682; 20.584700727487
301.32; 0.010000135; 20.594880433639
302.33; 0.0097271653; 20.604782268173
303.35; 0.0094584676; 20.614410580049
304.37; 0.0092070779; 20.623782988071
305.39; 0.0089797347; 20.6329239705
306.41; 0.0087777763; 20.641859368046
307.42; 0.0086001299; 20.650613929214
308.44; 0.008447036; 20.659212647403
309.46; 0.0083227917; 20.667684890229
310.48; 0.0082361459; 20.676068931321
311.49; 0.0081979157; 20.684414055784
312.51; 0.0082165391; 20.692778138033
313.53; 0.0082931812; 20.701220238666
314.55; 0.0084183239; 20.709789729089
315.57; 0.0085713537; 20.718514997261
316.58; 0.0087236859; 20.727395333066
317.60; 0.0088447534; 20.736398910384
318.62; 0.0089091835; 20.745468074701
319.64; 0.0089030117; 20.754530956437
320.66; 0.0088270029; 20.763516464496
321.67; 0.0086959852; 20.772368602228
322.69; 0.0085342998; 20.781056151117
323.71; 0.0083686497; 20.789575075378
324.73; 0.0082204481; 20.797943136806
325.75; 0.0080999574; 20.806188543917
326.76; 0.0080040203; 20.814336291153
327.78; 0.0079181272; 20.82239660301
328.80; 0.0078222521; 20.830359318122
329.82; 0.0076986961; 20.838196258503
330.84; 0.0075394904; 20.845871134376
331.85; 0.007350949; 20.853354083244
332.87; 0.0071537624; 20.860636304633
333.89; 0.0069783681; 20.867739982262
334.91; 0.0068568174; 20.87471992646
335.93; 0.0068135105; 20.881655786098
336.94; 0.0068576153; 20.888636542512
337.96; 0.0069795367; 20.895741409652
338.98; 0.0071526007; 20.903022448541
340.00; 0.0073395243; 20.910493767544
341.02; 0.0075017761; 20.918130251915
342.03; 0.0076090725; 20.925875959403
343.05; 0.0076462632; 20.933659525375
344.07; 0.0076157333; 20.94141201328
345.09; 0.0075348721; 20.949082187895
346.11; 0.0074296565; 20.956645257594
347.12; 0.0073264957; 20.964103314085
348.14; 0.00724484; 20.971478248619
349.16; 0.0071926245; 20.978800029947
350.18; 0.00716558; 20.986094281128
351.20; 0.0071501886; 20.993372864624
352.21; 0.0071289986; 21.0006298776
353.23; 0.0070864628; 21.007843590919
354.25; 0.007013541; 21.014983073007
355.27; 0.0069099064; 21.022017059583
356.28; 0.0067834667; 21.028922335971
357.30; 0.006647739; 21.035689447443
358.32; 0.0065181494; 21.042324642259
359.34; 0.0064084391; 21.048848156772
360.36; 0.0063280937; 21.055289883053
361.37; 0.0062812144; 21.061683888255
362.39; 0.0062667434; 21.06806316257
363.41; 0.0062795958; 21.074455520085
364.43; 0.0063121469; 21.080881013212
365.45; 0.0063556353; 21.08735077567
366.46; 0.0064012823; 21.093867004816
367.48; 0.0064411517; 21.100423819248
368.50; 0.0064688834; 21.107008863436
369.52; 0.0064803934; 21.113605624286
370.54; 0.0064744823; 21.120196367851
371.55; 0.0064531448; 21.12676539079
372.57; 0.0064213126; 21.133302009931
373.59; 0.0063858639; 21.139802543798
374.61; 0.0063539746; 21.14627061574
375.63; 0.0063311781; 21.152715481852
376.64; 0.006319716; 21.159148680064
377.66; 0.0063177875; 21.165579915104
378.68; 0.0063200902; 21.172013494246
379.70; 0.0063196391; 21.178446614162
380.72; 0.006310379; 21.184870307722
381.73; 0.0062897552; 21.191273007101
382.75; 0.0062603145; 21.197645737085
383.77; 0.0062296579; 21.203987260053
384.79; 0.0062085907; 21.210307337504
385.81; 0.0062079549; 21.216626767686
386.82; 0.0062351549; 21.222973886328
387.84; 0.0062915816; 21.229378444855
388.86; 0.0063719013; 21.235864765454
389.88; 0.0064655569; 21.242446423358
390.90; 0.0065600206; 21.249124241302
391.91; 0.0066446621; 21.25588822061
392.93; 0.0067138062; 21.262722585615
393.95; 0.0067678277; 21.269611942149
394.97; 0.0068118799; 21.27654614197
395.99; 0.0068528252; 21.283522022329
397.00; 0.0068957259; 21.290541573766
398.02; 0.0069415161; 21.297607737622
399.04; 0.0069870366; 21.304720239385
400.06; 0.0070276113; 21.311874044445
401.07; 0.0070611573; 21.319061997905
402.09; 0.0070919747; 21.32628132213
403.11; 0.007132269; 21.333541664221
404.13; 0.0072002469; 21.34087120485
405.15; 0.0073150276; 21.348317587258
406.16; 0.0074900626; 21.355942147763
407.18; 0.007727603; 21.36380851419
408.20; 0.0080165626; 21.37196902902
409.22; 0.0083348921; 21.380453589517
410.24; 0.0086557762; 21.389264796174
411.25; 0.008955357; 21.398380963132
412.27; 0.0092190055; 21.407765512888
413.29; 0.0094437595; 21.417378852521
414.31; 0.0096361979; 21.427188086203
415.33; 0.0098070111; 21.437171200356
416.34; 0.0099649397; 21.447315078997
417.36; 0.010112924; 21.457609599558
418.38; 0.010248136; 21.468041759628
419.40; 0.010365602; 21.478593494869
420.42; 0.010463367; 21.489244751172
421.43; 0.010546442; 21.499980573797
422.45; 0.010627551; 21.510798961623
423.47; 0.010724568; 21.521716109539
424.49; 0.010856468; 21.532767525264
425.51; 0.011040544; 21.544006323101
426.52; 0.011292966; 21.555502074924
427.54; 0.011632528; 21.567343486012
428.56; 0.012085031; 21.579645526146
429.58; 0.012684355; 21.592557652324
430.60; 0.013467206; 21.606266687071
431.61; 0.014461704; 21.620988077787
432.63; 0.015674166; 21.636943702412
433.65; 0.017081567; 21.654332000081
434.67; 0.018637146; 21.673303810357
435.69; 0.020292596; 21.693960797025
436.70; 0.0220331; 21.716389541745
437.72; 0.02391389; 21.740732849382
438.74; 0.026082355; 21.767283561176
439.76; 0.028770932; 21.796571128356
440.78; 0.032253736; 21.829404040159
441.79; 0.036772281; 21.866836635502
442.81; 0.042448407; 21.910047282558
443.83; 0.049210765; 21.960141717471
444.85; 0.056760964; 22.017921929353
445.87; 0.064595947; 22.083677816305
446.88; 0.072086696; 22.157058962274
447.90; 0.078595494; 22.237065783586
448.92; 0.083600835; 22.322167826056
449.94; 0.086795539; 22.410521939485
450.95; 0.088131254; 22.500235753534
451.97; 0.087798845; 22.5896111888
452.99; 0.086153639; 22.677311876006
454.01; 0.083610543; 22.762423801216
455.03; 0.080541291; 22.844411360124
456.04; 0.077202655; 22.923000331307
457.06; 0.073711988; 22.998035954047
458.08; 0.070069928; 23.069364116661
459.10; 0.066215309; 23.13676844431
460.12; 0.062089161; 23.199972531115
461.13; 0.057685121; 23.25869349469
462.15; 0.053071553; 23.312718045697
463.17; 0.048382393; 23.361969234292
464.19; 0.04378473; 23.406540200324
465.21; 0.039437725; 23.44668610287
466.22; 0.035457981; 23.482780797421
467.24; 0.031901765; 23.515255417612
468.26; 0.028767036; 23.544539018898
469.28; 0.026011097; 23.571017193592
470.30; 0.023575329; 23.595015860769
471.31; 0.02140779; 23.61680806689
472.33; 0.019477054; 23.636634866938
473.35; 0.01777484; 23.654728886674
474.37; 0.016309128; 23.671330875094
475.39; 0.015092091; 23.686693972237
476.40; 0.014127887; 23.701075551112
477.42; 0.013404376; 23.71472062754
478.44; 0.012890886; 23.72784299347
479.46; 0.012542044; 23.740610253487
480.48; 0.012306027; 23.753137257517
481.49; 0.012134578; 23.765489734316
482.51; 0.01199192; 23.777696990918
483.53; 0.011860068; 23.789770028786
484.55; 0.011739072; 23.801719897116
485.57; 0.011642002; 23.81357095327
486.58; 0.011586061; 23.825365063427
487.60; 0.011582364; 23.837155410245
488.62; 0.011627611; 23.848991816901
489.64; 0.011700463; 23.860902383046
490.66; 0.011764144; 23.872877773517
491.67; 0.011774854; 23.884864067267
492.69; 0.011693615; 23.89676766267
493.71; 0.011497926; 23.908472055064
494.73; 0.011189572; 23.919862556423
495.74; 0.010796062; 23.930852481465
496.76; 0.010365224; 23.941403831922
497.78; 0.0099546031; 23.951537188318
498.80; 0.0096188081; 23.961328719937
499.82; 0.0093983266; 23.970895810873
500.83; 0.0093125611; 23.980375596192
501.85; 0.0093582855; 23.989901926974
502.87; 0.0095130429; 23.999585794177
503.89; 0.0097417745; 24.009502500208
504.91; 0.010004521; 24.019686671216
505.92; 0.010263358; 24.030134326785
506.94; 0.010487481; 24.04081012971
507.96; 0.010656192; 24.051657673568
508.98; 0.010760062; 24.062610952306
510.00; 0.010800706; 24.073605605152
511.01; 0.010789504; 24.084588854994
512.03; 0.01074538; 24.095527188269
513.05; 0.010691706; 24.106410883274
514.07; 0.010652511; 24.117254680033
515.09; 0.010648438; 24.128094330148
516.10; 0.010693104; 24.138979448645
517.12; 0.010790629; 24.149963843741
518.14; 0.010934889; 24.161095089168
519.16; 0.011110727; 24.1724053297
520.18; 0.011296905; 24.183905091898
521.19; 0.011470203; 24.19558126381
522.21; 0.011609829; 24.207399568881
523.23; 0.011701307; 24.219310994519
524.25; 0.011739141; 24.231260933102
525.27; 0.011727855; 24.243199383478
526.28; 0.011681352; 24.255090495438
527.30; 0.011620817; 24.266919985346
528.32; 0.011571628; 24.278699403284
529.34; 0.011559767; 24.290466747008
530.36; 0.011608172; 24.302283365547
531.37; 0.011733357; 24.314227416654
532.39; 0.011942517; 24.326384383121
533.41; 0.01223142; 24.338835440586
534.43; 0.012583526; 24.351644926814
535.45; 0.012970946; 24.364848789636
536.46; 0.013357828; 24.378446482064
537.48; 0.013706336; 24.392398940833
