#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 0.93205212; 0.94878883902516
1.02; 1.0020642; 1.9688469877043
2.04; 1.2082249; 3.1987678338588
3.05; 1.5398962; 4.7663157448668
4.07; 1.9822697; 6.7841807721731
5.09; 2.5195897; 9.3490143219027
6.11; 3.1378314; 12.543191321108
7.13; 3.8259246; 16.437817418625
8.14; 4.5752269; 21.095200935053
9.16; 5.3776689; 26.569435811287
10.18; 6.22351; 32.904700465599
11.20; 7.099784; 40.131974188581
12.22; 7.990224; 48.265677404193
13.23; 8.8768788; 57.301956953271
14.25; 9.7429911; 67.219901496215
15.27; 10.576249; 77.986067010644
16.29; 11.371396; 89.561657777351
17.31; 12.131407; 101.91090668866
18.32; 12.866929; 115.00888494168
19.34; 13.594217; 128.84721097588
20.36; 14.332217; 143.4367890322
21.38; 15.099586; 158.80751637262
22.40; 15.912296; 175.00554736011
23.41; 16.782066; 192.08896603369
24.43; 17.715463; 210.12254278108
25.45; 18.713213; 229.17178643099
26.47; 19.76928; 249.29606016336
27.48; 20.86964; 270.54045320786
28.50; 21.991259; 292.92660562687
29.52; 23.102261; 316.44371065177
30.54; 24.164453; 341.04208147525
31.56; 25.138853; 366.63234887663
32.57; 25.993826; 393.09294220918
33.59; 26.714064; 420.28670623889
34.61; 27.30753; 448.08459295074
35.63; 27.807303; 476.39122719056
36.65; 28.266247; 505.16504711175
37.66; 28.744634; 534.42584461954
38.68; 29.293553; 564.24541703965
39.70; 29.939167; 594.72219742647
40.72; 30.673617; 625.94661616151
41.74; 31.456925; 657.96840838916
42.75; 32.230965; 690.77814034361
43.77; 32.942239; 724.3119181654
44.79; 33.566496; 758.48116216958
45.81; 34.12664; 793.2206092101
46.83; 34.696701; 828.54035340414
47.84; 35.388728; 864.56455163179
48.86; 36.325065; 901.54190045048
49.88; 37.603522; 939.82066301408
50.90; 39.265766; 979.79151841679
51.92; 41.278613; 1021.8113656921
52.93; 43.534051; 1066.1271511627
53.95; 45.868084; 1112.8188812788
54.97; 48.092882; 1161.775359675
55.99; 50.03311; 1212.7069070585
57.01; 51.55684; 1265.1895449972
58.02; 52.593943; 1318.7279096159
59.04; 53.139276; 1372.8213998011
60.06; 53.242483; 1427.0199499056
61.08; 52.989537; 1480.9610124402
62.10; 52.482264; 1534.385692752
63.11; 51.821198; 1587.1374359464
64.13; 51.095003; 1639.1499440993
65.15; 50.377257; 1690.4318175801
66.17; 49.729447; 1741.0542491565
67.19; 49.207854; 1791.1457208676
68.20; 48.871409; 1840.8947064617
69.22; 48.787489; 1890.5582647349
70.24; 49.032707; 1940.4714450658
71.26; 49.686487; 1991.0501451198
72.27; 50.816662; 2042.7793141117
73.29; 52.45882; 2096.1801290348
74.31; 54.59402; 2151.754485496
75.33; 57.13191; 2209.9123048532
76.35; 59.906889; 2270.8949331508
77.36; 62.692806; 2334.7135046257
78.38; 65.236814; 2401.121766134
79.40; 67.306568; 2469.6369478569
80.42; 68.739202; 2539.6104894191
81.44; 69.477815; 2610.3359067951
82.45; 69.583171; 2681.1685726378
83.47; 69.214978; 2751.626433561
84.49; 68.586526; 2821.4445572827
85.51; 67.905562; 2890.5694892208
86.53; 67.319519; 2959.0978541681
87.54; 66.882488; 3027.1813404957
88.56; 66.554471; 3094.9309204075
89.58; 66.232655; 3162.3529047647
90.60; 65.803541; 3229.3380697617
91.62; 65.197703; 3295.7065176723
92.63; 64.428248; 3361.2916940285
93.65; 63.600115; 3426.0338665719
94.67; 62.88774; 3490.0508723423
95.69; 62.489619; 3553.6626079894
96.71; 62.575777; 3617.3620484591
97.72; 63.245616; 3681.7433568367
98.74; 64.508746; 3747.410476363
99.76; 66.292356; 3814.89323444
100.78; 68.469143; 3884.5918674575
101.80; 70.893224; 3956.7581107859
102.81; 73.430301; 4031.5069883942
103.83; 75.972434; 4108.8436474326
104.85; 78.435332; 4188.6874308398
105.87; 80.743698; 4270.8810314822
106.89; 82.814949; 4355.1830760937
107.90; 84.551767; 4441.2531261094
108.92; 85.849604; 4528.6443184171
109.94; 86.618409; 4616.8181212395
110.96; 86.811264; 4705.188242185
111.98; 86.448937; 4793.1895300848
112.99; 85.629935; 4880.3571085961
