#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 14.764486; 15.029609503837
1.02; 15.526096; 30.834505038035
2.04; 17.761903; 48.915355746311
3.05; 21.335127; 70.633594411374
4.07; 26.048306; 97.149645685035
5.09; 31.677535; 129.39600915068
6.11; 38.002791; 168.08121024947
7.13; 44.826707; 213.71286336597
8.14; 51.980699; 266.62697213741
9.16; 59.323684; 327.01592202268
10.18; 66.741619; 394.95601023806
11.20; 74.154344; 470.4419325495
12.22; 81.530503; 553.4364666901
13.23; 88.904713; 643.93762766646
14.25; 96.386834; 742.05526552955
15.27; 104.15371; 848.07924942532
16.29; 112.41905; 962.51698942434
17.31; 121.3852; 1086.0818847111
18.32; 131.18809; 1219.6256998571
19.34; 141.85017; 1364.0230561424
20.36; 153.25488; 1520.0299148057
21.38; 165.15014; 1688.1456279445
22.40; 177.18061; 1868.5078417598
23.41; 188.94158; 2060.8422174611
24.43; 200.04325; 2264.4776178571
25.45; 210.17385; 2478.4255254181
26.47; 219.15153; 2701.5123307176
27.48; 226.95761; 2932.5453818775
28.50; 233.74511; 3170.4878133383
29.52; 239.81863; 3414.6128327964
30.54; 245.58355; 3664.6062871076
31.56; 251.4675; 3920.5893528395
32.57; 257.82477; 4183.0438455385
33.59; 264.84245; 4452.6420303483
34.61; 272.47382; 4730.0086247083
35.63; 280.42443; 5015.4685920381
36.65; 288.20746; 5308.8513502791
37.66; 295.26811; 5609.421545868
38.68; 301.15467; 5915.9840015314
39.70; 305.6948; 6227.1681135413
40.72; 309.12553; 6541.8445663394
41.74; 312.13026; 6859.5797042823
42.75; 315.75628; 7181.0059695261
43.77; 321.21764; 7507.9916651789
44.79; 329.62171; 7843.5323400815
45.81; 341.68345; 8191.3513495732
46.83; 357.5011; 8555.2720406274
47.84; 376.45598; 8938.4879845125
48.86; 397.27058; 9342.8922963763
49.88; 418.2194; 9768.6216007753
50.90; 437.44812; 10213.924910225
51.92; 453.32867; 10675.393932783
52.93; 464.76861; 11148.508326446
53.95; 471.40551; 11628.378790657
54.97; 473.6466; 12110.530587819
55.99; 472.55334; 12591.569501205
57.01; 469.60758; 13069.609756822
58.02; 466.42199; 13544.407217962
59.04; 464.46518; 14017.212732893
60.06; 464.86008; 14490.420234728
61.08; 468.28773; 14967.116938049
62.10; 474.99607; 15450.64243819
63.11; 484.88434; 15944.233772919
