#Wavenumber (cm^-1);  Spectrum at 400.00 K (cm*km*mol^-1);  Integral (km*mol^-1)
0.00; 0.0069908221; 0.0071163551803072
1.02; 0.0073288067; 0.014576764131127
2.04; 0.0083229966; 0.023049215522854
3.05; 0.0099118517; 0.033139052828313
4.07; 0.01198787; 0.04534218709535
5.09; 0.014397785; 0.059998510443276
6.11; 0.016953779; 0.077256725768511
7.13; 0.019458722; 0.097064865341713
8.14; 0.021742219; 0.11919750585467
9.16; 0.023698154; 0.14332120369932
10.18; 0.025311267; 0.1690869816358
11.20; 0.026661876; 0.19622762059479
12.22; 0.02790407; 0.22463275950871
13.23; 0.029221523; 0.25437900898214
14.25; 0.030773186; 0.2857047845396
15.27; 0.032645502; 0.31893649730986
16.29; 0.034826501; 0.35438837247874
17.31; 0.037210437; 0.39226699206898
18.32; 0.039631782; 0.43261043638264
19.34; 0.041917716; 0.47528086221733
20.36; 0.04394223; 0.52001215582458
21.38; 0.045664558; 0.56649670542959
22.40; 0.047140016; 0.61448320785337
23.41; 0.048500542; 0.66385466698836
24.43; 0.049912088; 0.71466301905356
25.45; 0.051523186; 0.76711139900804
26.47; 0.053421181; 0.82149185555401
27.48; 0.055609277; 0.87809970019068
28.50; 0.058010039; 0.93715141658951
29.52; 0.060492078; 0.99872974184512
30.54; 0.062909524; 1.062768922422
31.56; 0.065140785; 1.1290794302342
32.57; 0.067115002; 1.197399606237
33.59; 0.068820347; 1.2674557496701
34.61; 0.070295548; 1.3390135840692
35.63; 0.071611842; 1.4119113486651
36.65; 0.072854668; 1.4860742569817
37.66; 0.074112245; 1.5615173242344
38.68; 0.075472814; 1.6383453916268
39.70; 0.077026457; 1.716755000612
40.72; 0.078863844; 1.7970349903688
41.74; 0.081065038; 1.8795557014532
42.75; 0.083676646; 1.9647349164731
43.77; 0.086683043; 2.0529745132475
44.79; 0.089983768; 2.1445741061351
45.81; 0.093390986; 2.239642100043
46.83; 0.096656385; 2.3380341295506
47.84; 0.099526866; 2.4393481843056
48.86; 0.10181622; 2.5429927059484
49.88; 0.10347071; 2.6483214252507
50.90; 0.10460423; 2.754804013912
51.92; 0.10548588; 2.8621840900588
52.93; 0.1064774; 2.9705734921896
53.95; 0.1079352; 3.0804468688729
54.97; 0.11010581; 3.1925298283354
55.99; 0.11304798; 3.3076077974705
57.01; 0.11660784; 3.4263095443879
58.02; 0.12045658; 3.5489291485565
59.04; 0.12417995; 3.6753389803462
60.06; 0.12739093; 3.8050174549909
61.08; 0.12983007; 3.9371788661967
62.10; 0.1314224; 4.0709611954639
63.11; 0.13227575; 4.205612203543
64.13; 0.13262543; 4.3406191684173
65.15; 0.13274766; 4.4757505557493
66.17; 0.13287305; 4.6110095831371
67.19; 0.13312817; 4.7465283124361
68.20; 0.1335208; 4.8824467239531
69.22; 0.13396748; 5.0188198395041
70.24; 0.13434746; 5.1555797608556
71.26; 0.1345601; 5.2925561409987
72.27; 0.1345651; 5.4295376014535
73.29; 0.13439448; 5.566345378778
