#Wavenumber (cm^-1);  Spectrum at 400.00 K (cm*km*mol^-1);  Integral (km*mol^-1)
0.00; 0.0021833139; 0.0022225193705353
1.02; 0.0022628776; 0.0045260311571919
2.04; 0.0025005788; 0.0070715124728562
3.05; 0.0028926546; 0.01001611006794
4.07; 0.0034306083; 0.013508321295048
5.09; 0.0040991605; 0.017681089810535
6.11; 0.0048754078; 0.022644044538169
7.13; 0.0057301426; 0.028477082455713
8.14; 0.0066315127; 0.0352276762373
9.16; 0.0075502701; 0.042913525386348
10.18; 0.0084651427; 0.051530675349518
11.20; 0.0093666353; 0.061065505856597
12.22; 0.010257942; 0.071507647746045
13.23; 0.011152506; 0.082860417589028
14.25; 0.012068814; 0.095145948951111
15.27; 0.013023847; 0.10840366295594
16.29; 0.014027029; 0.12268257302786
17.31; 0.015076262; 0.13802955677395
18.32; 0.016156971; 0.15447665572958
19.34; 0.017244158; 0.17203046438819
20.36; 0.018306668; 0.19066586219856
21.38; 0.019312448; 0.21032510088608
22.40; 0.020233608; 0.23092204057546
23.41; 0.021050438; 0.25235047758736
24.43; 0.021754026; 0.27449513699935
25.45; 0.022347463; 0.29724389046029
26.47; 0.022845729; 0.32049985669157
27.48; 0.023274255; 0.34419204400484
28.50; 0.023666062; 0.3682830737629
29.52; 0.024057391; 0.39277245979475
30.54; 0.024482117; 0.41769419809947
31.56; 0.024965753; 0.44310825774585
32.57; 0.025520403; 0.46908692718428
33.59; 0.02614216; 0.49569851847815
34.61; 0.026812123; 0.52299210266654
35.63; 0.027501246; 0.55098718410765
36.65; 0.028178058; 0.57967123146842
37.66; 0.028817232; 0.609005929989
38.68; 0.029406536; 0.63894051445991
39.70; 0.029950115; 0.66942843884419
40.72; 0.030467166; 0.70044269889912
41.74; 0.030986577; 0.73198569732484
42.75; 0.031539356; 0.7640914006473
43.77; 0.032151228; 0.79681996330987
44.79; 0.032837452; 0.83024707283065
45.81; 0.033600842; 0.86445128021831
46.83; 0.034432716; 0.8995022992063
47.84; 0.03531558; 0.93545203566143
48.86; 0.036226132; 0.97232867498601
49.88; 0.0371377; 1.0101332513231
50.90; 0.038022119; 1.0488381275502
51.92; 0.038851775; 1.0883875582573
52.93; 0.039602663; 1.1287013600928
53.95; 0.040258648; 1.1696829267898
54.97; 0.040816099; 1.211231954539
55.99; 0.041287096; 1.2532604369129
57.01; 0.041699269; 1.2957084932953
58.02; 0.042091122; 1.3385554392674
59.04; 0.042503341; 1.3818220063861
60.06; 0.042968346; 1.4255619281252
61.08; 0.043501479; 1.4698445569076
62.10; 0.044097077; 1.5147334787678
63.11; 0.044731162; 1.5602678711887
64.13; 0.04537017; 1.6064527463319
65.15; 0.045982853; 1.6532613061885
66.17; 0.046551209; 1.7006484281678
67.19; 0.047076598; 1.748570373325
68.20; 0.047578908; 1.7970036485662
69.22; 0.048089166; 1.8459563445291
70.24; 0.048638263; 1.8954679977923
71.26; 0.049245709; 1.9455980040043
72.27; 0.049912101; 1.9964063685333
73.29; 0.050617581; 2.0479328817021
74.31; 0.051326541; 2.100181085297
75.33; 0.051997092; 2.153111881511
76.35; 0.052592806; 2.2066490887365
77.36; 0.053094044; 2.2606965348778
78.38; 0.053506637; 2.3151639827127
79.40; 0.053866229; 2.3699974794309
80.42; 0.054237132; 2.4252085397809
81.44; 0.054705023; 2.4808958920818
82.45; 0.055363557; 2.5372536039912
83.47; 0.056296259; 2.5945607662156
84.49; 0.057556659; 2.653150961414
85.51; 0.059151222; 2.7133643527336
86.53; 0.061030169; 2.7754904310708
87.54; 0.063090257; 2.8397135905259
88.56; 0.06519074; 2.9060749508261
89.58; 0.06717981; 2.9744610987532
90.60; 0.068925167; 3.0446239449597
91.62; 0.070340466; 3.1162275038386
92.63; 0.071400302; 3.1889099300809
93.65; 0.072139999; 3.2623453361542
94.67; 0.0726415; 3.3362912483886
95.69; 0.073011201; 3.4106135001547
96.71; 0.073357695; 3.4852884680669
97.72; 0.073776215; 3.5603894718527
98.74; 0.074342643; 3.6360670739397
99.76; 0.075115071; 3.7125309746806
100.78; 0.076137431; 3.7900355939599
101.80; 0.077439246; 3.8688654043237
102.81; 0.079028558; 3.9493130665006
103.83; 0.080880026; 4.0316454431801
104.85; 0.082924633; 4.1160591415037
105.87; 0.085049038; 4.2026353920011
106.89; 0.087110009; 4.2913096227045
107.90; 0.088963448; 4.3818705734816
108.92; 0.090500577; 4.473996255161
109.94; 0.091679226; 4.5673217508559
110.96; 0.092538091; 4.6615215347565
111.98; 0.093187063; 4.7563819433579
112.99; 0.093775322; 4.8518411748739
114.01; 0.094447569; 4.9479847249231
115.03; 0.095303695; 5.0449997743527
116.05; 0.096376291; 5.1431066800696
117.07; 0.097633607; 5.2424934789349
118.08; 0.09900564; 5.343276947977
119.10; 0.10042191; 5.4455021165992
120.12; 0.10184493; 5.5491758655964
121.14; 0.10328542; 5.6543159665175
122.15; 0.1047927; 5.7609904102948
123.17; 0.10642431; 5.8693257609239
124.19; 0.10820712; 5.9794759378372
125.21; 0.11010607; 6.0915591646644
126.23; 0.11201377; 6.2055843471024
127.24; 0.11376642; 6.3213936529863
128.26; 0.11518168; 6.4386436342909
129.28; 0.11610625; 6.5568347879834
130.30; 0.11645781; 6.6753838088182
131.32; 0.11624831; 6.7937195755607
132.33; 0.11558233; 6.9113774043857
133.35; 0.11463195; 7.0280677865114
134.37; 0.11359661; 7.1437042353737
135.39; 0.11265933; 7.2583865710595
136.41; 0.11195029; 7.3723471380882
137.42; 0.11152547; 7.4858752582513
138.44; 0.11136351; 7.5992385050753
139.46; 0.11137994; 7.7126184804835
140.48; 0.1114549; 7.826074762797
141.50; 0.11146828; 7.9395446626338
142.51; 0.11133522; 8.0528791151756
143.53; 0.11103413; 8.165907064674
144.55; 0.11061959; 8.2785130363471
145.57; 0.11021478; 8.3907069239183
146.59; 0.10998168; 8.50266352884
147.60; 0.11007382; 8.6147139242026
148.62; 0.11058206; 8.7272816907777
149.64; 0.11148894; 8.840772616648
150.66; 0.11264703; 8.9554424338236
151.68; 0.11379248; 9.0712782634577
152.69; 0.11459497; 9.1879310016848
153.71; 0.11473458; 9.3047258569948
154.73; 0.11398572; 9.4207584052212
155.75; 0.11228458; 9.5350592577818
156.77; 0.10975901; 9.6467891916769
157.78; 0.10671; 9.7554153659774
158.80; 0.10354736; 9.8608221122561
159.82; 0.10069604; 9.9633263399454
160.84; 0.098497974; 10.063593027319
161.86; 0.09713566; 10.162472937114
162.87; 0.096597177; 10.260804695327
163.89; 0.096690148; 10.359231093422
164.91; 0.097098606; 10.458073284153
165.93; 0.097465582; 10.557289040421
166.94; 0.097478688; 10.656518138184
167.96; 0.096937182; 10.755196006574
168.98; 0.095785816; 10.852701833561
170.00; 0.09411077; 10.948502536494
171.02; 0.09210308; 11.042259497022
172.03; 0.090002451; 11.133878108497
173.05; 0.088037763; 11.223496752261
174.07; 0.086379386; 11.311427239682
175.09; 0.08511366; 11.398069272273
176.11; 0.084242891; 11.483824899895
177.12; 0.083707007; 11.569035021159
178.14; 0.08341731; 11.653950243187
179.16; 0.083290051; 11.738735920812
180.18; 0.083268532; 11.823499693683
181.20; 0.083326917; 11.908322899372
182.21; 0.083455692; 11.993277192542
183.23; 0.08363576; 12.078414787305
184.25; 0.083812976; 12.163732780297
185.27; 0.083885737; 12.249124841028
186.29; 0.083714187; 12.334342271432
187.30; 0.083151722; 12.418987135781
188.32; 0.082090357; 12.502551576947
189.34; 0.08050459; 12.584501776042
190.36; 0.078476581; 12.664387548718
191.38; 0.076190237; 12.741945921932
192.39; 0.073891912; 12.817164699359
193.41; 0.071827576; 12.890282072133
194.43; 0.070176015; 12.961718226736
195.45; 0.069000791; 13.03195805466
196.47; 0.068238666; 13.10142207184
197.48; 0.067730137; 13.170368428166
198.50; 0.067282905; 13.23885952216
199.52; 0.0667468; 13.306804884786
200.54; 0.06607378; 13.374065141191
201.56; 0.065341194; 13.440579656752
202.57; 0.064729162; 13.506471150384
203.59; 0.064459119; 13.572087751685
204.61; 0.064714469; 13.637964288255
205.63; 0.065570698; 13.704712429743
206.65; 0.066958955; 13.772873756134
207.66; 0.068675352; 13.842782301229
208.68; 0.070432547; 13.914479594744
209.70; 0.071936146; 13.987707486743
210.72; 0.072961189; 14.061978828999
211.74; 0.073405413; 14.136702371951
212.75; 0.073305098; 14.211323798081
213.77; 0.072812266; 14.285443542392
214.79; 0.07214389; 14.35888290903
215.81; 0.071520731; 14.431687927194
216.82; 0.071113753; 14.50407865899
217.84; 0.071010736; 14.576364524084
218.86; 0.07120761; 14.648850798797
219.88; 0.071621447; 14.721758341753
220.90; 0.072117476; 14.795170820434
221.91; 0.072541557; 14.869014994986
222.93; 0.072751327; 14.943072707004
223.95; 0.072641894; 15.01701902089
224.97; 0.072163887; 15.09047874346
225.99; 0.071332326; 15.163091973035
227.00; 0.070224661; 15.234577647807
228.02; 0.068966676; 15.304782747639
229.04; 0.067706775; 15.37370532252
230.06; 0.066582433; 15.441483366586
231.08; 0.06568619; 15.508349073598
232.09; 0.065040703; 15.574557702191
