#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 1.9185497; 1.9530007864917
1.02; 1.9757542; 3.9642332821704
2.04; 2.1440139; 6.1467469642412
3.05; 2.4137452; 8.6038354474589
4.07; 2.7704401; 11.424023945392
5.09; 3.1964673; 14.677889722816
6.11; 3.6729442; 18.416788395383
7.13; 4.1813163; 22.673187922491
8.14; 4.70446; 27.462125169713
9.16; 5.2273541; 32.783346102989
10.18; 5.7375472; 38.623921534838
11.20; 6.2256986; 44.96141410165
12.22; 6.6863625; 51.767842647107
13.23; 7.1189388; 59.014615165761
14.25; 7.5284437; 66.678245935479
15.27; 7.9255672; 74.746131323106
16.29; 8.3255096; 83.221140794413
17.31; 8.7453615; 92.123541457941
18.32; 9.2002725; 101.48902181101
19.34; 9.6991827; 111.36237128176
20.36; 10.241288; 121.78756091814
21.38; 10.814468; 132.79622247139
22.40; 11.396539; 144.3974071403
23.41; 11.959479; 156.57164107017
24.43; 12.475837; 169.27150491711
25.45; 12.925762; 182.42937283703
26.47; 13.302726; 195.97097344252
27.48; 13.616206; 209.83168389941
28.50; 13.89041; 223.97152231678
29.52; 14.159238; 238.38501509709
30.54; 14.458811; 253.10346045893
31.56; 14.819599; 268.18917263685
32.57; 15.260206; 283.72340392029
33.59; 15.784279; 299.79111874916
34.61; 16.380921; 316.46618987561
35.63; 17.027906; 333.79986295912
36.65; 17.69624; 351.81387134752
37.66; 18.354552; 370.49801286463
38.68; 18.972257; 389.81095150374
39.70; 19.521339; 409.68283267291
40.72; 19.977372; 430.01893541475
41.74; 20.320749; 450.70458109298
42.75; 20.538861; 471.61225506236
43.77; 20.629186; 492.61187585883
44.79; 20.602402; 513.58423239142
45.81; 20.484061; 534.43612301483
46.83; 20.313434; 555.11432214103
47.84; 20.138917; 575.61487063735
48.86; 20.010567; 595.98476455081
49.88; 19.971456; 616.31484460695
50.90; 20.050132; 636.72501415726
51.92; 20.25625; 657.34500216127
52.93; 20.580409; 678.29497068954
53.95; 20.997937; 699.66996446278
54.97; 21.475097; 721.53068687371
55.99; 21.975709; 743.90101045117
57.01; 22.466389; 766.77082459902
58.02; 22.919557; 790.10194463087
59.04; 23.314449; 813.83504813076
60.06; 23.637139; 837.89663586482
61.08; 23.880699; 862.20615663778
62.10; 24.046057; 886.68400477698
63.11; 24.143207; 911.26074742403
64.13; 24.19168; 935.88683341812
65.15; 24.219054; 960.54078534275
66.17; 24.256875; 985.23323781765
67.19; 24.334474; 1010.0046819427
68.20; 24.472287; 1034.916413715
69.22; 24.676871; 1060.0364030403
70.24; 24.939458; 1085.4236951813
71.26; 25.238773; 1111.1156774127
72.27; 25.547262; 1137.1216881159
73.29; 25.8386; 1163.4242676524
74.31; 26.093848; 1189.9866792731
75.33; 26.304207; 1216.7632264808
76.35; 26.469664; 1243.7082027032
77.36; 26.594531; 1270.7802876559
78.38; 26.682003; 1297.9414149325
79.40; 26.73023; 1325.1516359963
80.42; 26.731608; 1352.3632595253
81.44; 26.67559; 1379.5178593785
82.45; 26.553868; 1406.5485510883
83.47; 26.365794; 1433.3877918031
84.49; 26.121914; 1459.9787731375
85.51; 25.844255; 1486.2871094041
86.53; 25.56328; 1512.3094248988
87.54; 25.312545; 1538.0765034332
88.56; 25.122694; 1563.6503218945
89.58; 25.016303; 1589.1158392949
90.60; 25.004492; 1614.569332752
91.62; 25.085448; 1640.1052367285
92.63; 25.244562; 1665.8031111652
93.65; 25.455759; 1691.7159749961
