#Wavenumber (cm^-1);  Spectrum at 400.00 K (cm*km*mol^-1);  Integral (km*mol^-1)
139.46; 0.035352648; 5.0307600191587
140.48; 0.035086748; 5.0664768142791
141.50; 0.035165412; 5.10227368612
142.51; 0.035535297; 5.1384470849599
143.53; 0.036096621; 5.1751918871363
144.55; 0.036725218; 5.2125765743623
145.57; 0.037295856; 5.2505421466787
146.59; 0.037702311; 5.2889214719448
147.60; 0.037871617; 5.3274731435534
148.62; 0.03777184; 5.3659232467219
149.64; 0.037414046; 5.4040091315277
150.66; 0.036849682; 5.4415205181348
151.68; 0.036164376; 5.4783342926229
152.69; 0.035468642; 5.5144398400905
153.71; 0.034885541; 5.5499518151425
154.73; 0.034535387; 5.585107348931
155.75; 0.034518273; 5.620245461315
156.77; 0.034896275; 5.655768363398
157.78; 0.035678425; 5.6920874609139
158.80; 0.036812206; 5.7295606981129
159.82; 0.038185008; 5.7684313888466
160.84; 0.039637432; 5.8087805846248
161.86; 0.040987636; 5.8505042292796
162.87; 0.042062862; 5.8933224073351
163.89; 0.042731725; 5.9368214590178
164.91; 0.042929816; 5.9805221588333
165.93; 0.04267228; 6.0239606980241
166.94; 0.042050157; 6.0667659429705
167.96; 0.041211583; 6.1087175560082
168.98; 0.040333028; 6.1497748379475
170.00; 0.039588184; 6.1900739011687
171.02; 0.03912201; 6.2298984195956
172.03; 0.03903484; 6.2696342022219
173.05; 0.039377457; 6.3097187542418
174.07; 0.040154275; 6.3505940732453
175.09; 0.041329804; 6.3926660298047
176.11; 0.042834245; 6.4362694429598
177.12; 0.044566867; 6.4816365900805
178.14; 0.046399298; 6.5288690736862
179.16; 0.048183145; 6.5779174358924
180.18; 0.049765853; 6.6285769263762
181.20; 0.051015441; 6.6805084434535
182.21; 0.051849718; 6.733289218682
183.23; 0.052261303; 6.7864889703467
184.25; 0.052328418; 6.8397570416048
185.27; 0.0522043; 6.8928987667803
186.29; 0.052084675; 6.9459187188306
187.30; 0.052160627; 6.9990159858861
188.32; 0.052570372; 7.0525303560325
189.34; 0.053364991; 7.1068536138026
190.36; 0.054499122; 7.1623313682648
191.38; 0.055849273; 7.2191835179574
192.39; 0.057252803; 7.2774644008513
193.41; 0.058553689; 7.3370695295431
194.43; 0.05963963; 7.3977800997941
195.45; 0.060459559; 7.4593253215811
196.47; 0.061019178; 7.5214402116504
197.48; 0.061361131; 7.5839031953706
198.50; 0.061541863; 7.6465501563873
199.52; 0.06161695; 7.7092735527231
200.54; 0.061640852; 7.772021280312
201.56; 0.061678501; 7.8348073324339
202.57; 0.061818923; 7.897736328503
203.59; 0.062178729; 7.9610315910276
204.61; 0.062887082; 8.0250479269859
205.63; 0.064052296; 8.0902504002451
206.65; 0.06571965; 8.1571501681945
207.66; 0.067836214; 8.2262045068545
208.68; 0.070238255; 8.2977040197058
209.70; 0.072670007; 8.37167895107
210.72; 0.074831652; 8.4478543441026
211.74; 0.076443733; 8.5256707653711
212.75; 0.077309091; 8.60436808407
213.77; 0.077354259; 8.6831113820784
214.79; 0.076639425; 8.7611270099664
215.81; 0.075336673; 8.8378164918793
216.82; 0.073685842; 8.9128254995887
217.84; 0.071942572; 8.986059932934
218.86; 0.070332435; 9.0576553172246
219.88; 0.069019835; 9.1279145307313
220.90; 0.068093375; 9.1972306477493
221.91; 0.067564224; 9.2660081124915
222.93; 0.067372356; 9.334590263916
223.95; 0.06739747; 9.4031979803012
224.97; 0.06747479; 9.4718844050281
225.99; 0.067418058; 9.5405130793266
227.00; 0.067051039; 9.6087681432928
228.02; 0.066244698; 9.6762023868413
229.04; 0.064951979; 9.7423206984134
230.06; 0.063228748; 9.8066848356795
231.08; 0.061230627; 9.8690149713561
232.09; 0.059181639; 9.9292593265437
