#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 2.4391667; 2.4829664469682
1.02; 2.5128887; 5.040978666956
2.04; 2.7342885; 7.824366356666
3.05; 3.102733; 10.982814686946
4.07; 3.6134468; 14.661147623896
5.09; 4.2541292; 18.991667534347
6.11; 5.0035007; 24.085015330129
7.13; 5.8330195; 30.022777509087
8.14; 6.7115858; 36.8548822071
9.16; 7.6116849; 44.603248976953
10.18; 8.5147457; 53.270892681261
11.20; 9.4138057; 62.853740617253
12.22; 10.312706; 73.351630291222
13.23; 11.222424; 84.775573450128
14.25; 12.156143; 97.150002402918
15.27; 13.124854; 110.51053757349
16.29; 14.13467; 124.89902199305
17.31; 15.186047; 140.3577629248
18.32; 16.274283; 156.92428042436
19.34; 17.390423; 174.62698093153
20.36; 18.5221; 193.48167913307
21.38; 19.654447; 213.48905799424
22.40; 20.771684; 234.6337355433
23.41; 21.859711; 256.88597758582
24.43; 22.909313; 280.20666963776
25.45; 23.918636; 304.55480913542
26.47; 24.893211; 329.89502384028
27.48; 25.842386; 356.20145804148
28.50; 26.772546; 383.45475449022
29.52; 27.679355; 411.63114327125
30.54; 28.542546; 440.68622375776
31.56; 29.326623; 470.53946017318
32.57; 29.98906; 501.06702908053
33.59; 30.494714; 532.10933202173
34.61; 30.83228; 563.4952627312
35.63; 31.027118; 595.07953006533
36.65; 31.145325; 626.78412711925
37.66; 31.28653; 658.63246431479
38.68; 31.566537; 690.76583715811
39.70; 32.094273; 723.43642218791
40.72; 32.949178; 756.97726342174
41.74; 34.164809; 791.75556517106
42.75; 35.722247; 828.11927091865
43.77; 37.554037; 866.34765961557
44.79; 39.556983; 906.61496131967
45.81; 41.610746; 948.97290560749
46.83; 43.598952; 993.35475781219
47.84; 45.429744; 1039.600276343
48.86; 47.052811; 1087.4980076919
49.88; 48.469738; 1136.8381098981
50.90; 49.734433; 1187.4656167634
51.92; 50.941371; 1239.3217345056
52.93; 52.20191; 1292.461025969
53.95; 53.612825; 1347.0365681209
54.97; 55.225194; 1403.2534322102
55.99; 57.02382; 1461.3012198629
57.01; 58.925928; 1521.2852716099
58.02; 60.802419; 1583.1795106918
59.04; 62.516978; 1646.8190969855
60.06; 63.970737; 1711.9385472819
61.08; 65.136364; 1778.2445555312
62.10; 66.067623; 1845.4985450836
63.11; 66.878589; 1913.5780624792
64.13; 67.698106; 1982.4918127595
65.15; 68.615369; 2052.3392970788
66.17; 69.637308; 2123.2270719977
67.19; 70.675405; 2195.171584965
68.20; 71.569317; 2268.026061249
69.22; 72.14103; 2341.4625163094
70.24; 72.261411; 2415.0215146942
71.26; 71.905727; 2488.2184421097
72.27; 71.178072; 2560.6746480428
73.29; 70.295468; 2632.2324006005
74.31; 69.536426; 2703.017481864
75.33; 69.170763; 2773.4303332518
76.35; 69.393017; 2844.0694304504
77.36; 70.2794; 2915.6108267012
78.38; 71.779103; 2988.6788557841
79.40; 73.739033; 3063.7420090144
80.42; 75.950858; 3141.0567050294
81.44; 78.204152; 3220.6651572291
82.45; 80.330365; 3302.4380020016
83.47; 82.228096; 3386.142655791
84.49; 83.86786; 3471.5165179909
85.51; 85.281112; 3558.3290098249
86.53; 86.54173; 3646.4247569893
87.54; 87.747701; 3735.748130213
88.56; 89.00751; 3826.3539340867
89.58; 90.431417; 3918.4092139661
90.60; 92.124366; 4012.1878432561
91.62; 94.176139; 4108.0550887284
92.63; 96.645977; 4206.4365230119
93.65; 99.542672; 4307.7666677518
94.67; 102.80561; 4412.4183466268
95.69; 106.2956; 4520.6226817294
96.71; 109.80446; 4632.3988837754
97.72; 113.08869; 4747.5182875043
98.74; 115.92471; 4865.5246409901
99.76; 118.17405; 4985.820723026
100.78; 119.839; 5107.811651518
101.80; 121.08725; 5231.0732418663
102.81; 122.22937; 5355.4974670613
103.83; 123.64646; 5481.3642301967
104.85; 125.6824; 5609.3034922262
105.87; 128.53086; 5740.1423598103
106.89; 132.15403; 5874.669457469
107.90; 136.26454; 6013.3808744472
108.92; 140.38378; 6156.2855058046
109.94; 143.96478; 6302.8354422102
110.96; 146.5441; 6452.011015578
111.98; 147.87496; 6602.5413409956
112.99; 147.99772; 6753.1966293293
114.01; 147.22423; 6903.0645471399
115.03; 146.04175; 7051.7287431323
116.05; 144.96959; 7199.3015285299
117.07; 144.41729; 7346.3121014929
118.08; 144.58982; 7493.4983003543
119.10; 145.46636; 7641.5767748401
120.12; 146.85122; 7791.0649773385
121.14; 148.47019; 7942.2012278336
122.15; 150.0728; 8094.9688626069
123.17; 151.50446; 8249.1938666229
124.19; 152.72971; 8404.6661197184
125.21; 153.80959; 8561.2376448753
126.23; 154.85391; 8718.872241756
127.24; 155.97482; 8877.647877415
128.26; 157.26159; 9037.7333887458
129.28; 158.78185; 9199.3664636401
130.30; 160.6002; 9362.8505407389
131.32; 162.79748; 9528.5713465497
132.33; 165.47652; 9697.0193026867
133.35; 168.75006; 9868.7995857949
134.37; 172.71762; 10044.618672394
135.39; 177.44472; 10225.24973896
136.41; 182.95582; 10411.490867118
137.42; 189.24339; 10604.132472516
138.44; 196.28468; 10803.94181013
139.46; 204.05131; 11011.657239252
140.48; 212.49868; 11227.971721622
141.50; 221.53232; 11453.482065271
142.51; 230.96196; 11688.591378317
143.53; 240.46461; 11933.373974164
144.55; 249.58021; 12187.435863117
145.57; 257.75511; 12449.81944441
146.59; 264.43253; 12719.000354191
147.60; 269.17218; 12993.006022908
148.62; 271.76832; 13269.654444052
149.64; 272.33288; 13546.877560995
150.66; 271.31735; 13823.06691114
151.68; 269.46172; 14097.367318335
152.69; 267.67641; 14369.850353424
153.71; 266.87851; 14641.521156323
154.73; 267.81468; 14914.144940971
155.75; 270.9069; 15189.916476023
156.77; 276.15477; 15471.030111124
157.78; 283.11874; 15759.232772688
158.80; 290.9936; 16055.451704779
159.82; 298.76168; 16359.578201267
160.84; 305.39519; 16670.457330272
161.86; 310.06128; 16986.086333792
162.87; 312.27793; 17303.971786132
163.89; 311.9789; 17621.552841009
164.91; 309.46999; 17936.579941031
165.93; 305.29204; 18247.354064118
166.94; 300.03706; 18552.77884897
167.96; 294.18112; 18852.24253517
168.98; 287.99204; 19145.406005968
170.00; 281.54287; 19432.004494486
171.02; 274.82053; 19711.759932074
172.03; 267.88018; 19984.450399888
173.05; 260.97429; 20250.110963052
174.07; 254.59208; 20509.274710925
175.09; 249.3788; 20763.131567547
176.11; 245.95239; 21013.500491232
177.12; 244.67972; 21262.573884565
178.14; 245.49649; 21512.478719145
179.16; 247.84515; 21764.774384881
180.18; 250.7655; 22020.042845685
181.20; 253.11936; 22277.707430243
182.21; 253.88215; 22536.148502754
183.23; 252.41079; 22793.091794426
184.25; 248.60547; 23046.161440005
185.27; 242.92002; 23293.443534405
186.29; 236.22561; 23533.911007108
187.30; 229.57772; 23767.611218184
188.32; 223.95986; 23995.592695127
189.34; 220.07497; 24219.619515408
190.36; 218.23025; 24441.768496924
191.38; 218.32673; 24664.015689366
192.39; 219.93403; 24887.899037215
193.41; 222.41485; 25114.307755541
194.43; 225.06308; 25343.412260414
195.45; 227.23; 25574.722594208
196.47; 228.42625; 25807.250664079
197.48; 228.39547; 26039.747401241
198.50; 227.15636; 26270.982776648
199.52; 225.00683; 26500.030022398
200.54; 222.48182; 26726.506919407
201.56; 220.26114; 26950.723258184
202.57; 219.03576; 27173.692212562
203.59; 219.35682; 27396.987985198
204.61; 221.5035; 27622.468985583
205.63; 225.40776; 27851.924360445
206.65; 230.66201; 28086.728328754
207.66; 236.61349; 28327.590655771
208.68; 242.52384; 28574.469457337
209.70; 247.75198; 28826.670277235
210.72; 251.91213; 29083.105957929
211.74; 254.9659; 29342.65023728
212.75; 257.2267; 29604.495920262
213.77; 259.27886; 29868.430611402
214.79; 261.83423; 30134.966563347
215.81; 265.56291; 30405.298142592
216.82; 270.93761; 30681.100936186
217.84; 278.12687; 30964.222086281
218.86; 286.96109; 31256.336091861
219.88; 296.98143; 31558.650377308
220.90; 307.56482; 31871.738091171
221.91; 318.1006; 32195.550776581
222.93; 328.17826; 32529.622083291
223.95; 337.73461; 32873.421340214
224.97; 347.10969; 33226.764023504
225.99; 356.97664; 33590.150841144
227.00; 368.14275; 33964.9042755
228.02; 381.25995; 34353.010449584
229.04; 396.52125; 34756.651971226
230.06; 413.43968; 35177.515723461
231.08; 430.79694; 35616.048417808
232.09; 446.8078; 36070.879472846
233.11; 459.48193; 36538.612248594
234.13; 467.09778; 37014.097628351
235.15; 468.6561; 37491.169313537
236.17; 464.17394; 37963.678355096
237.18; 454.71875; 38426.562424644
238.20; 442.15803; 38876.660215548
239.22; 428.68796; 39313.046059763
240.24; 416.27589; 39736.796950264
241.26; 406.18014; 40150.270808176
242.27; 398.68716; 40556.1171374
243.29; 393.13646; 40956.313086614
244.31; 388.21315; 41351.497322625
245.33; 382.40629; 41740.770421054
246.35; 374.48558; 42121.980578362
247.36; 363.85367; 42492.367913399
248.38; 350.68056; 42849.345595709
249.40; 335.80209; 43191.177635481
250.42; 320.43837; 43517.370067898
251.44; 305.83664; 43828.698565595
252.45; 292.95297; 44126.912051937
253.47; 282.26044; 44414.241000491
254.49; 273.72091; 44692.877076916
255.51; 266.90388; 44964.573705169
256.53; 261.19506; 45230.459005705
257.54; 256.02114; 45491.077477716
258.56; 251.02426; 45746.609341761
259.58; 246.14462; 45997.173940196
260.60; 241.60041; 46243.11273165
261.61; 237.7828; 46485.165362757
262.63; 235.10317; 46724.490247406
263.65; 233.83884; 46962.528099213
264.67; 234.02193; 47200.752323666
265.69; 235.40515; 47440.384607141
266.70; 237.51966; 47682.169371812
267.72; 239.81558; 47926.291287363
268.74; 241.85035; 48172.484509848
269.76; 243.46999; 48420.326451906
270.78; 244.92181; 48669.646284348
271.79; 246.84945; 48920.928372369
272.81; 250.15253; 49175.572856777
273.83; 255.73636; 49435.901431234
274.85; 264.21794; 49704.863890165
275.87; 275.67802; 49985.492216144
276.88; 289.54295; 50280.234446755
277.90; 304.64462; 50590.349519285
