#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 0.4794904; 0.48810053258795
1.02; 0.49339445; 0.99035479573111
2.04; 0.53309191; 1.5330193579798
3.05; 0.59316857; 2.1368393651034
4.07; 0.66646763; 2.8152746502492
5.09; 0.74616881; 3.574842298371
6.11; 0.82755552; 4.4172581069068
7.13; 0.90889432; 5.342473302062
8.14; 0.99122267; 6.3514952086034
9.16; 1.0772657; 7.4481052220838
10.18; 1.1700051; 8.6391198947535
11.20; 1.2714881; 9.9334399606597
12.22; 1.3822873; 11.340548740131
13.23; 1.5016914; 12.86920574177
14.25; 1.6283934; 14.526839964621
15.27; 1.7612609; 16.319727604006
16.29; 1.8998082; 18.253650413811
17.31; 2.0441875; 20.334545042986
18.32; 2.1947706; 22.568726825208
19.34; 2.3515763; 24.96253005898
20.36; 2.5138255; 27.52149592202
21.38; 2.6797927; 30.249409293965
22.40; 2.8469396; 33.147470947132
23.41; 3.0121786; 36.213738745357
24.43; 3.1721063; 39.442806124088
25.45; 3.3231536; 42.825633080734
26.47; 3.4617531; 46.349548344101
27.48; 3.5847112; 49.99862963291
28.50; 3.6898993; 53.754787882165
29.52; 3.7771696; 57.599783543834
30.54; 3.8491447; 61.518046770576
31.56; 3.9113924; 65.499675453011
32.57; 3.9715983; 69.542591159731
33.59; 4.037711; 73.652806737109
34.61; 4.115531; 77.842239675864
35.63; 4.2066248; 82.124402246658
36.65; 4.307537; 86.509288999449
37.66; 4.4109252; 90.999420563681
38.68; 4.5085393; 95.588919005476
39.70; 4.595143; 100.26657630629
40.72; 4.6719134; 105.02238258971
41.74; 4.747813; 109.85545136965
42.75; 4.8380305; 114.78035766837
43.77; 4.9596423; 119.82905952458
44.79; 5.1257739; 125.04687619998
45.81; 5.3402813; 130.48305208621
46.83; 5.5949845; 136.17850485119
47.84; 5.8707108; 142.15463516392
48.86; 6.1420891; 148.40701684957
49.88; 6.3846706; 154.90633596519
50.90; 6.5820559; 161.60658485311
51.92; 6.7306383; 168.45808421103
52.93; 6.8403689; 175.42128455884
53.95; 6.9313212; 182.4770704527
54.97; 7.02726; 189.63051786522
55.99; 7.1483835; 196.90726378512
57.01; 7.3055743; 204.3440231628
58.02; 7.497836; 211.97649668238
59.04; 7.7134055; 219.82841061544
60.06; 7.9337744; 227.90465059501
61.08; 8.1389928; 236.18979400377
62.10; 8.3124299; 244.65148896567
63.11; 8.4436401; 253.24675024994
64.13; 8.5288673; 261.9287691046
65.15; 8.5696511; 270.652304138
66.17; 8.5706082; 279.37681345144
67.19; 8.5375636; 288.06768483364
68.20; 8.4768193; 296.69672112285
69.22; 8.3956692; 305.24315007647
70.24; 8.3036039; 313.69586049278
71.26; 8.2132553; 322.05659996953
72.27; 8.1401636; 330.34293520248
73.29; 8.1008852; 338.58928680515
74.31; 8.1096435; 346.84455395015
75.33; 8.1743922; 355.16573243333
76.35; 8.2935813; 363.60824036048
77.36; 8.4548974; 372.21496111073
78.38; 8.6367696; 381.00681984586
79.40; 8.8126091; 389.97767559043
80.42; 8.9568257; 399.09533765689
81.44; 9.0509575; 408.30882184124
82.45; 9.0880342; 417.56004844119
83.47; 9.0737091; 426.79669274107
84.49; 9.0236718; 435.98240119935
85.51; 8.9581047; 445.10136521787
86.53; 8.8950527; 454.1561449877
87.54; 8.8450913; 463.16006627712
88.56; 8.8093563; 472.12761085531
89.58; 8.7818479; 481.06715302669
90.60; 8.7553139; 489.97968478903
91.62; 8.7285107; 498.86493198808
92.63; 8.7118456; 507.73321488618
93.65; 8.7287056; 516.61866047967
94.67; 8.8111525; 525.58803348699
95.69; 8.9906998; 534.7401779085
96.71; 9.2868329; 544.19377310223
97.72; 9.6970652; 554.06496700147
98.74; 10.192142; 564.44012804581
