#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 16.712028; 17.012122885479
1.02; 17.391616; 34.716037914157
2.04; 19.390669; 54.454902487718
3.05; 22.597839; 77.458527554877
4.07; 26.851157; 104.79184676849
5.09; 31.966055; 137.33191180994
6.11; 37.76271; 175.77272065517
7.13; 44.086332; 220.65070392768
8.14; 50.817488; 272.3807134144
9.16; 57.873505; 331.29344375942
10.18; 65.204858; 397.66917578906
11.20; 72.790926; 471.76719787363
12.22; 80.637656; 553.85285159715
13.23; 88.776605; 644.22360432591
14.25; 97.262269; 743.23239663332
15.27; 106.16407; 851.3028368747
16.29; 115.55148; 968.9292525352
17.31; 125.47456; 1096.6569410699
18.32; 135.94592; 1235.044022099
19.34; 146.9313; 1384.6137412813
20.36; 158.35402; 1545.8113022332
21.38; 170.11311; 1718.9791116665
22.40; 182.10847; 1904.3576807286
23.41; 194.26236; 2102.1083812006
24.43; 206.52651; 2312.343453292
25.45; 218.86981; 2535.1434783037
26.47; 231.25054; 2770.5465449908
27.48; 243.58571; 3018.506286698
28.50; 255.73474; 3278.8332215406
29.52; 267.51102; 3551.1478967436
30.54; 278.72501; 3834.8779264593
31.56; 289.24852; 4129.3204379765
32.57; 299.07792; 4433.7688553723
33.59; 308.36999; 4747.676198045
34.61; 317.43073; 5070.8069820469
35.63; 326.65319; 5403.3258376804
36.65; 336.42005; 5745.7869326857
37.66; 347.00218; 6099.020174363
38.68; 358.4894; 6463.9469177571
39.70; 370.78044; 6841.385403835
40.72; 383.63835; 7231.9126915146
41.74; 396.79324; 7635.8310915886
42.75; 410.054; 8053.2483689719
43.77; 423.38476; 8484.2357823602
44.79; 436.91204; 8928.9933832858
45.81; 450.85278; 9387.9420630532
46.83; 465.38356; 9861.6824425685
47.84; 480.49613; 10350.806771543
48.86; 495.89543; 10855.606921524
49.88; 510.98732; 11375.769962278
50.90; 524.97821; 11910.175123505
51.92; 537.07306; 12456.892318108
52.93; 546.72436; 13013.43412588
53.95; 553.86269; 13577.242441704
54.97; 559.03653; 14146.317501589
55.99; 563.4075; 14719.842026067
57.01; 568.58175; 15298.633707388
58.02; 576.30081; 15885.283066364
59.04; 588.05469; 16483.897364648
60.06; 604.70479; 17099.460749817
61.08; 626.20939; 17736.914890515
62.10; 651.52547; 18400.139708677
63.11; 678.72332; 19091.05076261
64.13; 705.30159; 19809.017348015
65.15; 728.64269; 20550.744160381
66.17; 746.51297; 21310.662153966
67.19; 757.49872; 22081.763165087
68.20; 761.28085; 22856.714222802
69.22; 758.68729; 23629.025147047
70.24; 751.51243; 24394.032375906
71.26; 742.14667; 25149.505666034
72.27; 733.10176; 25895.771620113
73.29; 726.53949; 26635.357472467
74.31; 723.90708; 27372.263642398
75.33; 725.75345; 28111.049334762
76.35; 731.75546; 28855.94481677
77.36; 740.93193; 29610.181549893
78.38; 751.97962; 30375.664353017
79.40; 763.63907; 31153.015971133
80.42; 774.99523; 31941.927670354
81.44; 785.63883; 32741.674102408
82.45; 795.65428; 33551.615822864
83.47; 805.44866; 34371.527800742
84.49; 815.48242; 35201.65371726
85.51; 825.99191; 36042.477841867
86.53; 836.79911; 36894.303222826
87.54; 847.28007; 37756.797777257
88.56; 856.51607; 38628.694175931
89.58; 863.59191; 39507.793472785
90.60; 867.95345; 40391.332629468
91.62; 869.70737; 41276.657201363
92.63; 869.75432; 42162.029565073
