#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 0.028254193; 0.028761549324212
1.02; 0.029645995; 0.058939892829343
2.04; 0.033702832; 0.09324792163459
3.05; 0.040095089; 0.13406299207859
4.07; 0.048355191; 0.18328648978334
5.09; 0.057982729; 0.24231040562169
6.11; 0.06855873; 0.31210023420607
7.13; 0.079841802; 0.39337574334682
8.14; 0.091819865; 0.48684440371809
9.16; 0.10469885; 0.59342331445953
10.18; 0.11882397; 0.71438098394165
11.20; 0.13454759; 0.85134462957411
12.22; 0.15207593; 1.006151366457
13.23; 0.17133827; 1.180566330445
14.25; 0.19192284; 1.3759355032638
15.27; 0.21310899; 1.5928712640676
16.29; 0.23399896; 1.83107210414
17.31; 0.25372116; 2.0893492925723
18.32; 0.27165053; 2.3658778104991
19.34; 0.28758023; 2.6586220714852
20.36; 0.301789; 2.9658302545104
21.38; 0.31497828; 3.286464555571
22.40; 0.32809317; 3.620449247552
23.41; 0.34207903; 3.9686709336629
24.43; 0.35764553; 4.3327386548534
25.45; 0.37510595; 4.7145803268031
26.47; 0.39433125; 5.1159925214349
27.48; 0.41481858; 5.5382599399376
28.50; 0.43583615; 5.981922329783
29.52; 0.45658702; 6.4467082180997
30.54; 0.47634011; 6.9316018933952
31.56; 0.49450224; 7.4349838374234
32.57; 0.51063981; 7.954793123976
33.59; 0.52448284; 8.4886940185801
34.61; 0.53594833; 9.034266291364
35.63; 0.54519917; 9.5892555243831
36.65; 0.55272106; 10.151901712473
37.66; 0.55936914; 10.721315354317
38.68; 0.56632669; 11.297811487093
39.70; 0.57493884; 11.883074420502
40.72; 0.58643046; 12.480035323734
41.74; 0.60157203; 13.092409689066
42.75; 0.62039647; 13.723946526731
43.77; 0.64207427; 14.377550425618
44.79; 0.66501677; 15.054508803273
45.81; 0.6872083; 15.754057200141
46.83; 0.70668967; 16.473436788888
47.84; 0.72205823; 17.208460908417
48.86; 0.73283448; 17.954454789492
49.88; 0.73958032; 18.707315643571
50.90; 0.74372828; 19.46439893594
51.92; 0.74716982; 20.224985575583
52.93; 0.75172401; 20.990208179677
53.95; 0.75864149; 21.762472483555
54.97; 0.76828407; 22.544552514275
55.99; 0.78006277; 23.338622752959
57.01; 0.79263927; 24.145495329593
58.02; 0.80432115; 24.964259556218
59.04; 0.81353327; 25.792401316849
60.06; 0.81923692; 26.626349150661
61.08; 0.8211939; 27.462289105471
62.10; 0.82002225; 28.297036374024
63.11; 0.81704781; 29.128755783645
64.13; 0.81400359; 29.957376315856
65.15; 0.81265785; 30.784626937225
66.17; 0.81445661; 31.613708622146
67.19; 0.8202526; 32.448690369668
68.20; 0.83016512; 33.293762639755
69.22; 0.84358522; 34.152495991493
70.24; 0.85931247; 35.027239004432
71.26; 0.87578987; 35.918755303201
72.27; 0.89139156; 36.826153441305
73.29; 0.90471408; 37.747113334938
74.31; 0.91482412; 38.678364809456
75.33; 0.92142142; 39.616332052975
76.35; 0.92488627; 40.557826369533
77.36; 0.92619529; 41.500653208049
78.38; 0.92670936; 42.444003346997
79.40; 0.9278622; 43.38852702396
80.42; 0.93080373; 44.336045059054
81.44; 0.93607359; 45.288927578289
82.45; 0.94338766; 46.249255503298
83.47; 0.95160857; 47.217951966071
84.49; 0.95893551; 48.194106933342
85.51; 0.96329532; 49.174700004608
86.53; 0.96285787; 50.154847766382
87.54; 0.95655119; 51.128575601828
88.56; 0.94443514; 52.089969817927
89.58; 0.92781524; 53.034445690586
90.60; 0.90904119; 53.959810396942
91.62; 0.89102086; 54.866831179512
92.63; 0.87656544; 55.759136976067
93.65; 0.86773766; 56.642456474158
94.67; 0.86538083; 57.523376817359
95.69; 0.8689591; 58.407939686938
96.71; 0.87674999; 59.300433341895
97.72; 0.88632773; 60.202676721271
98.74; 0.89519316; 61.113944725347
99.76; 0.90136889; 62.031499361029
100.78; 0.90379916; 62.951527909501
101.80; 0.90246305; 63.870196353664
102.81; 0.89820312; 64.784528368772
103.83; 0.89235661; 65.692908892296
104.85; 0.8863255; 66.595150005883
105.87; 0.88122101; 67.49219496636
106.89; 0.87767262; 68.385627815616
107.90; 0.87582114; 69.277175938139
108.92; 0.87544818; 70.168344406023
109.94; 0.87615475; 71.060232134477
110.96; 0.87750212; 71.953491427946
111.98; 0.87906434; 72.848340991732
112.99; 0.88039606; 73.744546192297
114.01; 0.88096721; 74.641332797568
115.03; 0.88013664; 75.53727391274
116.05; 0.87722129; 76.430247333396
117.07; 0.87167151; 77.317571319202
118.08; 0.86330595; 78.196379527402
119.10; 0.85251621; 79.064204240818
120.12; 0.84034142; 79.919635544555
121.14; 0.82834522; 80.762855231174
122.15; 0.81829265; 81.595841843098
123.17; 0.81170102; 82.422118451612
124.19; 0.80939673; 83.246049396904
125.21; 0.8112269; 84.071843379046
126.23; 0.81603766; 84.902534499104
127.24; 0.82195106; 85.739245212328
128.26; 0.82687353; 86.580966782541
129.28; 0.82908526; 87.424939799951
130.30; 0.82772422; 88.26752733646
131.32; 0.82300451; 89.105310411695
132.33; 0.81609291; 89.936057773913
133.35; 0.80868123; 90.759260368409
134.37; 0.80239725; 91.576066143408
135.39; 0.79825511; 92.388655401221
136.41; 0.79633522; 93.199290293156
137.42; 0.79580534; 94.009385789322
138.44; 0.79527557; 94.818941999498
139.46; 0.79336208; 95.626550365116
140.48; 0.78926049; 96.429983486907
141.50; 0.78312626; 97.227172228452
142.51; 0.77612851; 98.017237559784
143.53; 0.77015878; 98.801225959343
144.55; 0.76729626; 99.582300444849
145.57; 0.76921142; 100.36532447797
146.59; 0.77670287; 101.15597448126
147.60; 0.78950619; 101.95965771826
148.62; 0.80641123; 102.78054954813
149.64; 0.82561731; 103.62099233926
150.66; 0.84518416; 104.48135334205
151.68; 0.86342336; 105.36028106171
152.69; 0.87912172; 106.25518903761
153.71; 0.89156913; 107.16276794059
154.73; 0.90044312; 108.07938018141
155.75; 0.90564836; 109.00129112745
156.77; 0.90720539; 109.92478706282
157.78; 0.90523682; 110.84627908665
158.80; 0.90003616; 111.76247706251
159.82; 0.89215582; 112.67065319365
