#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 8.0695901; 8.2144945492452
1.02; 8.3817857; 16.746790693205
2.04; 9.2875724; 26.201138631237
3.05; 10.701371; 37.094672813367
4.07; 12.50149; 49.820650625655
5.09; 14.555807; 64.63783395178
6.11; 16.748057; 81.686632846101
7.13; 18.998558; 101.02634511269
8.14; 21.274968; 122.68334447528
9.16; 23.591281; 146.69825047907
10.18; 25.995958; 173.1610143297
11.20; 28.552233; 202.22595523911
12.22; 31.315038; 234.10331211871
13.23; 34.309646; 269.02905076747
14.25; 37.516979; 307.21971659745
15.27; 40.869582; 348.82318732104
16.29; 44.260298; 393.8782603974
17.31; 47.562812; 442.29515055549
18.32; 50.65985; 493.86469150887
19.34; 53.471941; 548.29681982951
20.36; 55.978447; 605.28046378789
21.38; 58.223905; 664.5498868955
22.40; 60.306738; 725.93954412693
23.41; 62.353033; 789.41224064923
24.43; 64.483346; 855.05350392829
25.45; 66.783354; 923.03607659661
26.47; 69.288092; 993.56836410522
27.48; 71.984667; 1066.8456483706
28.50; 74.83136; 1143.0207441832
29.52; 77.784635; 1222.2021459383
30.54; 80.822449; 1304.4759117021
31.56; 83.953864; 1389.9373224543
32.57; 87.210619; 1478.713969039
33.59; 90.623949; 1570.9652386101
34.61; 94.196172; 1666.8528768749
35.63; 97.878934; 1766.4894080334
36.65; 101.56751; 1869.8807551266
37.66; 105.11435; 1976.8826273317
38.68; 108.35767; 2087.1860642737
39.70; 111.15588; 2200.3379506875
40.72; 113.41682; 2315.7913759514
41.74; 115.11416; 2432.9726207827
42.75; 116.28809; 2551.3488735942
43.77; 117.0331; 2670.4835141215
44.79; 117.47868; 2790.0717368436
45.81; 117.76885; 2909.955339368
46.83; 118.04429; 3030.1193317576
47.84; 118.42814; 3150.674065136
48.86; 119.0148; 3271.8259953011
49.88; 119.86154; 3393.8398658309
50.90; 120.98389; 3516.9962419869
51.92; 122.35724; 3641.5506326686
52.93; 123.9262; 3767.7021545377
53.95; 125.62083; 3895.5787401601
54.97; 127.37533; 4025.2413260397
55.99; 129.14212; 4156.7024326035
57.01; 130.89523; 4289.9481315684
58.02; 132.62059; 4424.9501657442
59.04; 134.29735; 4561.6590747095
60.06; 135.87973; 4699.9787802507
61.08; 137.29025; 4839.7343262888
62.10; 138.43179; 4980.6519159657
63.11; 139.21777; 5122.369601847
64.13; 139.61035; 5264.4869169676
65.15; 139.65112; 5406.6457323792
66.17; 139.4692; 5548.6193613538
67.19; 139.25954; 5690.3795641448
68.20; 139.23612; 5832.1159264499
69.22; 139.57592; 5974.1981866981
70.24; 140.37446; 6117.0933333144
71.26; 141.63017; 6261.2667313513
72.27; 143.26304; 6407.102326012
73.29; 145.15912; 6554.8680481175
74.31; 147.22065; 6704.7323170228
75.33; 149.3996; 6856.8146599069
76.35; 151.69947; 7011.2381702518
77.36; 154.1449; 7168.1510221427
78.38; 156.73385; 7327.6993214753
79.40; 159.39636; 7489.957937778
80.42; 161.98222; 7654.8488477183
81.44; 164.28839; 7822.0873381828
82.45; 166.11919; 7991.1895041027
83.47; 167.3571; 8161.5518119608
84.49; 168.01525; 8332.5840856614
85.51; 168.24812; 8503.853408288
86.53; 168.31271; 8675.1884795108
87.54; 168.4918; 8846.7058576625
88.56; 169.00631; 9018.7469919672
89.58; 169.94856; 9191.7472892662
90.60; 171.26034; 9366.0829207393
91.62; 172.76296; 9541.9481619527
92.63; 174.22662; 9719.3033446186
93.65; 175.4525; 9897.9064224716
94.67; 176.33768; 10077.410570718
