#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 27.656032; 28.152647371615
1.02; 28.711847; 57.380069020837
2.04; 31.749009; 89.699190467626
3.05; 36.40749; 126.76044467688
4.07; 42.180808; 169.69868691922
5.09; 48.527496; 219.09758393008
6.11; 54.979856; 275.06470435439
7.13; 61.222787; 337.38685982956
8.14; 67.127496; 405.71975396413
9.16; 72.740051; 479.76598650703
10.18; 78.237495; 559.4083801876
11.20; 83.870266; 644.78469209947
12.22; 89.908086; 736.30724379359
13.23; 96.599375; 834.64123909817
14.25; 104.14565; 940.65701193938
15.27; 112.68615; 1055.3666477081
16.29; 122.28652; 1179.8490515797
17.31; 132.92796; 1315.1639812288
18.32; 144.49815; 1462.256862017
19.34; 156.78909; 1621.8613905872
20.36; 169.50765; 1794.4128598218
21.38; 182.30182; 1979.9882446
22.40; 194.80091; 2178.2871664089
23.41; 206.66281; 2388.6609883405
24.43; 217.61889; 2610.187631496
25.45; 227.5074; 2841.7803469561
26.47; 236.28895; 3082.3122990069
27.48; 244.0422; 3330.7367277021
28.50; 250.94162; 3586.1844654523
29.52; 257.22216; 3848.0255288462
30.54; 263.13744; 4115.8880889951
31.56; 268.91842; 4389.6354411692
32.57; 274.74025; 4669.3091641042
33.59; 280.70424; 4955.0539652436
34.61; 286.84094; 5247.0456685666
35.63; 293.13711; 5545.4465992112
36.65; 299.58396; 5850.4101470021
37.66; 306.2379; 6162.1471165015
38.68; 313.27829; 6481.0508997958
39.70; 321.04338; 6807.8592088562
40.72; 330.02645; 7143.8118929367
41.74; 340.82111; 7490.7530752397
42.75; 354.01648; 7851.1265740678
43.77; 370.05726; 8227.8288924054
44.79; 389.09688; 8623.9127292517
45.81; 410.87983; 9042.1706648475
46.83; 434.68856; 9484.6648603228
47.84; 459.38052; 9952.2944069061
48.86; 483.5217; 10444.498635334
49.88; 505.59965; 10959.177265203
50.90; 524.27591; 11492.867513855
51.92; 538.62211; 12041.161580512
52.93; 548.28144; 12599.288430088
53.95; 553.51002; 13162.737744678
54.97; 555.08107; 13727.786323342
55.99; 554.07137; 14291.807072879
57.01; 551.58515; 14853.296949525
58.02; 548.49388; 15411.64004827
59.04; 545.27177; 15966.703183745
