#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 16.096641; 16.385685878764
1.02; 16.992528; 33.683346480904
2.04; 19.594177; 53.629372856125
3.05; 23.664263; 77.718571226393
4.07; 28.870364; 107.10735553078
5.09; 34.860618; 142.59396013005
6.11; 41.337537; 184.67378926729
7.13; 48.109772; 233.6474616043
8.14; 55.108691; 289.74573108991
9.16; 62.367408; 353.23306087647
10.18; 69.971093; 424.46061422968
11.20; 77.995627; 503.85679716996
12.22; 86.454545; 591.86379314329
13.23; 95.271017; 688.84557771318
14.25; 104.28345; 795.00162482316
15.27; 113.28263; 910.31845356398
16.29; 122.0687; 1034.5791209057
17.31; 130.50983; 1167.43250008
18.32; 138.58421; 1308.5052445725
19.34; 146.39144; 1457.5254118318
20.36; 154.1289; 1614.4219803928
21.38; 162.03871; 1779.37039683
22.40; 170.34; 1952.7691645059
23.41; 179.1656; 2135.1520148466
24.43; 188.52139; 2327.058656505
25.45; 198.27987; 2528.8990101356
26.47; 208.20982; 2740.847625422
27.48; 218.03325; 2962.7960609053
28.50; 227.49293; 3194.3740455677
29.52; 236.41114; 3435.030384814
30.54; 244.72306; 3684.1479020289
31.56; 252.47672; 3941.1583097219
32.57; 259.80169; 4205.6252187421
33.59; 266.85832; 4477.2754766263
34.61; 273.7847; 4755.9764850369
35.63; 280.65795; 5041.6741693968
36.65; 287.48086; 5334.3172801255
37.66; 294.19529; 5633.7953876574
38.68; 300.71509; 5939.9103729729
39.70; 306.96523; 6252.3877316914
40.72; 312.91314; 6570.9198090356
41.74; 318.58268; 6895.2232309212
42.75; 324.04821; 7225.0903271515
43.77; 329.4137; 7560.4192545499
44.79; 334.78609; 7901.2170429585
45.81; 340.2528; 8247.5797128387
46.83; 345.86974; 8599.6601785021
47.84; 351.6611; 8957.6360038258
48.86; 357.62794; 9321.6858136985
49.88; 363.75993; 9691.9777209628
50.90; 370.04582; 10068.668401296
51.92; 376.48054; 10451.90934643
52.93; 383.0694; 10841.857465249
53.95; 389.83149; 11238.689098844
54.97; 396.80319; 11642.617621696
55.99; 404.04087; 12053.91379672
57.01; 411.61999; 12472.925181876
58.02; 419.62751; 12900.087877983
59.04; 428.14695; 13335.922999253
60.06; 437.23842; 13781.012841105
61.08; 446.9193; 14235.957403479
62.10; 457.15204; 14701.318453332
63.11; 467.84317; 15177.562612766
64.13; 478.85345; 15665.014756888
65.15; 490.01428; 16163.828150805
66.17; 501.14347; 16673.970577757
67.19; 512.05459; 17195.220049548
68.20; 522.55941; 17727.162982887
69.22; 532.46861; 18269.193046865
70.24; 541.5995; 18820.517966845
71.26; 549.7988; 19380.189418228
72.27; 556.98115; 19947.172189537
73.29; 563.17465; 20520.459683996
