#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 55.192633; 56.18371873967
1.02; 57.326768; 114.5398953051
2.04; 63.519357; 179.19986013217
3.05; 73.182365; 253.69634985273
4.07; 85.463507; 340.69451219461
5.09; 99.404958; 441.88447002064
6.11; 114.10953; 558.04305032884
7.13; 128.87782; 689.23510951689
8.14; 143.28953; 835.09766946348
9.16; 157.21746; 995.13825455629
10.18; 170.77831; 1168.9832045622
11.20; 184.23779; 1356.5293273839
12.22; 197.89501; 1557.9779085312
13.23; 211.97384; 1773.758131161
14.25; 226.54588; 2004.3720625648
15.27; 241.50215; 2250.2108284349
16.29; 256.57934; 2511.3975292507
17.31; 271.43286; 2787.7044666109
18.32; 285.73538; 3078.5707486548
19.34; 299.27104; 3383.2157511458
20.36; 311.99454; 3700.8127279037
21.38; 324.03443; 4030.6657934822
22.40; 335.63889; 4372.3317047353
23.41; 347.08441; 4725.6486592898
24.43; 358.58462; 5090.6723296108
25.45; 370.24028; 5467.5609550155
26.47; 382.05754; 5856.4790435975
27.48; 394.0341; 6257.5887560902
28.50; 406.28076; 6671.1650414991
29.52; 419.12314; 7097.8143137822
30.54; 433.12585; 7538.7177391668
31.56; 449.00369; 7995.7841179293
32.57; 467.42541; 8471.6030162269
33.59; 488.76093; 8969.1405530956
34.61; 512.85426; 9491.2040629883
35.63; 538.90806; 10039.789217163
36.65; 565.53679; 10615.481261866
37.66; 590.99279; 11217.086419149
38.68; 613.51129; 11841.614434968
39.70; 631.67756; 12484.634935742
40.72; 644.70968; 13140.921567463
41.74; 652.57667; 13805.216455548
42.75; 655.92668; 14472.921515258
43.77; 655.86183; 15140.560557463
44.79; 653.6438; 15805.941740907
45.81; 650.42975; 16468.051157558
46.83; 647.11653; 17126.787855776
47.84; 644.3227; 17782.680559772
48.86; 642.48133; 18436.698833007
49.88; 641.97442; 19090.201092631
50.90; 643.22824; 19744.979689294
51.92; 646.71148; 20403.304074068
52.93; 652.82503; 21067.851779534
53.95; 661.72442; 21741.458689215
54.97; 673.15189; 22426.698264955
55.99; 686.35917; 23125.382286136
57.01; 700.17365; 23838.128852393
58.02; 713.20775; 24564.14356356
59.04; 724.15686; 25301.304002512
60.06; 732.09478; 26046.544895939
61.08; 736.67218; 26796.445384911
62.10; 738.15592; 27547.85625608
63.11; 737.30142; 28298.39728527
64.13; 735.10782; 29046.705328937
65.15; 732.5432; 29792.402694514
66.17; 730.33153; 30535.848677762
67.19; 728.86359; 31277.800359683
68.20; 728.24289; 32019.120199545
69.22; 728.42681; 32760.627261634
70.24; 729.39145; 33503.11628012
71.26; 731.24862; 34247.495822622
72.27; 734.27183; 34994.952858535
73.29; 738.83081; 35747.050742009
74.31; 745.27208; 36505.705558849
75.33; 753.79879; 37273.040203286
76.35; 764.39321; 38051.159506517
77.36; 776.79607; 38841.904381539
78.38; 790.52676; 39646.626507979
79.40; 804.91293; 40465.993135717
80.42; 819.10658; 41299.808286771
81.44; 832.09103; 42146.841052937
82.45; 842.71263; 43004.686142598
83.47; 849.7829; 43869.728464163
84.49; 852.27894; 44737.31164373
85.51; 849.62355; 45602.191757923
86.53; 841.97186; 46459.282778373
87.54; 830.39351; 47304.58753999
88.56; 816.84418; 48136.099665041
89.58; 803.87308; 48954.407769373
90.60; 794.10167; 49762.769003025
91.62; 789.59963; 50566.547355839
92.63; 791.34039; 51372.097723237
93.65; 798.91294; 52185.356625236
94.67; 810.59583; 53010.508196772
95.69; 823.78557; 53849.086355216
96.71; 835.65723; 54699.749353138
97.72; 843.86074; 55558.763170355
98.74; 847.05117; 56421.024711113
99.76; 845.11374; 57281.314031741
100.78; 839.049; 58135.429712172
101.80; 830.58984; 58980.934323346
102.81; 821.69098; 59817.380281261
103.83; 814.0445; 60646.042459729
104.85; 808.73509; 61469.299886256
105.87; 806.08248; 62289.857062544
106.89; 805.65635; 63109.980463628
107.90; 806.4146; 63930.875730971
108.92; 806.91404; 64752.279408107
109.94; 805.5615; 65572.30625596
110.96; 800.8903; 66387.578023072
111.98; 791.84675; 67193.643846641
112.99; 778.05079; 67985.665973646
114.01; 759.96871; 68759.281330294
115.03; 738.92633; 69511.476450328
116.05; 716.9148; 70241.264778062
117.07; 696.20013; 70949.966470548
118.08; 678.82106; 71640.977022009
119.10; 666.11686; 72319.055243729
120.12; 658.43711; 72989.315811257
121.14; 655.1365; 73656.216498603
122.15; 654.86278; 74322.838548996
123.17; 656.04054; 74990.65951231
124.19; 657.38024; 75659.844228678
125.21; 658.23271; 76329.896727241
126.23; 658.67041; 77000.394782618
127.24; 659.28324; 77671.516667173
128.26; 660.78647; 78344.168778725
129.28; 663.6053; 79019.690333659
130.30; 667.5991; 79699.277409965
131.32; 672.02206; 80383.366870441
132.33; 675.71554; 81071.216135676
133.35; 677.43678; 81760.817540722
134.37; 676.18499; 82449.144682946
135.39; 671.40544; 83132.606446476
136.41; 663.01988; 83807.532072576
137.42; 651.31467; 84470.54229917
138.44; 636.77549; 85118.752274577
139.46; 619.96638; 85749.851295186
140.48; 601.50933; 86362.161831913
141.50; 582.15366; 86954.769141522
142.51; 562.86572; 87527.742152398
143.53; 544.84967; 88082.375603404
144.55; 529.43952; 88621.322190832
145.57; 517.86571; 89148.487136158
146.59; 510.9675; 89668.629997447
147.60; 508.96059; 90186.729914423
148.62; 511.35884; 90707.271148874
149.64; 517.09283; 91233.649338456
150.66; 524.79073; 91767.86365711
151.68; 533.12235; 92310.559199867
152.69; 541.08407; 92861.359437015
153.71; 548.13048; 93419.332617838
154.73; 554.12464; 93983.407593134
155.75; 559.15451; 94552.602756163
156.77; 563.31441; 95126.03251475
157.78; 566.55684; 95702.762932309
158.80; 568.68019; 96281.654828969
159.82; 569.45073; 96861.331101369
160.84; 568.79376; 97440.338600206
161.86; 566.95607; 98017.475409567
162.87; 564.55435; 98592.167373497
163.89; 562.47461; 99164.742251023
164.91; 561.65379; 99736.481572606
165.93; 562.82686; 100309.41502571
166.94; 566.3382; 100885.92287857
167.96; 572.08901; 101468.28480818
168.98; 579.63391; 102058.32711576
170.00; 588.37651; 102657.26901478
171.02; 597.77177; 103265.77487772
172.03; 607.44142; 103884.12403168
173.05; 617.14916; 104512.35524986
174.07; 626.64749; 105150.25535257
175.09; 635.47205; 105797.13848245
176.11; 642.79407; 106451.47510367
177.12; 647.4305; 107110.53141662
178.14; 648.05734; 107770.22582368
179.16; 643.59097; 108425.37365518
180.18; 633.62742; 109070.37902252
181.20; 618.78732; 109700.27780976
182.21; 600.8247; 110311.89142448
183.23; 582.42019; 110904.77005027
184.25; 566.67512; 111481.62087068
185.27; 556.42103; 112048.03347182
186.29; 553.52712; 112611.50019391
187.30; 558.40113; 113179.92844865
188.32; 569.83285; 113759.99369584
189.34; 585.23576; 114355.73844064
190.36; 601.23125; 114967.76590722
191.38; 614.42423; 115593.22325672
192.39; 622.16816; 116226.56359463
193.41; 623.12507; 116860.87802949
194.43; 617.48764; 117489.45379901
195.45; 606.82593; 118107.1764131
196.47; 593.62172; 118711.45770599
197.48; 580.62956; 119302.51354735
198.50; 570.23774; 119882.99095742
199.52; 563.98683; 120457.10520895
200.54; 562.34936; 121029.55259386
201.56; 564.79752; 121604.49209337
202.57; 570.11033; 122184.83981022
203.59; 576.81616; 122772.01377
204.61; 583.6415; 123366.13562853
205.63; 589.84726; 123966.57468746
206.65; 595.37176; 124572.63744295
207.66; 600.75499; 125184.18009771
208.68; 606.87752; 125801.9552235
209.70; 614.59494; 126427.58634829
210.72; 624.37573; 127063.17390168
211.74; 636.0493; 127710.64464293
212.75; 648.74214; 128371.03614819
213.77; 661.03004; 129043.93620028
214.79; 671.27406; 129727.2642288
215.81; 678.05433; 130417.49428088
216.82; 680.58259; 131110.29799412
217.84; 678.97414; 131801.46436494
218.86; 674.29341; 132487.8659578
219.88; 668.34857; 133168.21596206
220.90; 663.28128; 133843.40768034
221.91; 661.05851; 134516.33672213
222.93; 663.00394; 135191.24612351
223.95; 669.49662; 135872.76479244
224.97; 679.91706; 136564.89101675
225.99; 692.84847; 137270.18086202
227.00; 706.46786; 137989.3346618
228.02; 719.00982; 138721.25563081
229.04; 729.17207; 139463.52133039
230.06; 736.35887; 140213.10288066
231.08; 740.71529; 140967.11908757
232.09; 742.97212; 141723.43264743
233.11; 744.1739; 142480.96956928
234.13; 745.38576; 143239.74010454
235.15; 747.4621; 144000.62427244
236.17; 750.92242; 144765.03089465
237.18; 755.93257; 145534.53763497
238.20; 762.35543; 146310.58256095
