#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 16.021733; 16.309432640203
1.02; 16.845696; 33.457624349603
2.04; 19.243922; 53.047106811927
3.05; 23.014722; 76.475100753716
4.07; 27.879293; 104.85501816824
5.09; 33.54615; 139.00355138447
6.11; 39.767294; 179.48494062571
7.13; 46.369426; 226.68701553395
8.14; 53.254962; 280.89826880485
9.16; 60.380356; 342.3628657038
10.18; 67.727776; 411.30681958842
11.20; 75.286897; 487.94563158413
12.22; 83.056424; 572.49348739944
13.23; 91.0634; 665.1920989705
14.25; 99.387646; 766.36443399914
15.27; 108.17401; 876.48090390665
16.29; 117.61851; 996.21147327105
17.31; 127.92507; 1126.4336749055
18.32; 139.24226; 1268.176285234
19.34; 151.59991; 1422.498453379
20.36; 164.8681; 1590.3270630082
21.38; 178.7555; 1772.2924442088
22.40; 192.85239; 1968.6078526591
23.41; 206.70986; 2179.0295739792
24.43; 219.93622; 2402.9151560677
25.45; 232.28708; 2639.3733847124
26.47; 243.72797; 2887.4779402984
27.48; 254.45489; 3146.5020341019
28.50; 264.8674; 3416.1256225863
29.52; 275.49692; 3696.5696020392
30.54; 286.90001; 3988.6214301122
31.56; 299.53297; 4293.5330670026
32.57; 313.62974; 4612.7946089496
33.59; 329.10992; 4947.8143051906
34.61; 345.5448; 5299.5639963839
35.63; 362.20309; 5668.2711073818
36.65; 378.18261; 6053.2446844167
37.66; 392.6107; 6452.9054350147
38.68; 404.87046; 6865.0460962447
39.70; 414.79148; 7287.2859216099
40.72; 422.74137; 7717.6183901478
41.74; 429.5743; 8154.9064911117
42.75; 436.43145; 8599.1748709196
43.77; 444.4362; 9051.5917448206
44.79; 454.3677; 9514.1184564826
45.81; 466.41364; 9988.907416516
46.83; 480.0885; 10477.616796977
47.84; 494.35744; 10980.851337635
48.86; 507.94241; 11497.914788858
49.88; 519.7263; 12026.97374009
50.90; 529.13381; 12565.609126881
51.92; 536.36822; 13111.608825091
52.93; 542.42294; 13663.771971355
53.95; 548.85281; 14222.480450279
54.97; 557.36259; 14789.851518778
55.99; 569.326; 15369.400816125
57.01; 585.3706; 15965.282824808
58.02; 605.14664; 16581.295989303
59.04; 627.3472; 17219.908370554
60.06; 649.97907; 17881.559018885
61.08; 670.81732; 18564.422108518
62.10; 687.92978; 19264.704938057
63.11; 700.14069; 19977.417951722
64.13; 707.3192; 20697.438371926
65.15; 710.42152; 21420.616818373
66.17; 711.27596; 22144.665053892
67.19; 712.16174; 22869.614975599
68.20; 715.28263; 23597.741822291
69.22; 722.26255; 24332.973934056
70.24; 733.78553; 25079.935937171
71.26; 749.46665; 25842.860647203
72.27; 767.98274; 26624.633940375
73.29; 787.4242; 27426.197797898
74.31; 805.77255; 28246.439484914
75.33; 821.3771; 29082.565932054
76.35; 833.30852; 29930.838045722
77.36; 841.50604; 30787.454885824
78.38; 846.69621; 31649.355089239
79.40; 850.12493; 32514.745583527
80.42; 853.19203; 33383.258256212
81.44; 857.09391; 34255.742870226
82.45; 862.56404; 35133.795845883
