#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 129.2408; 131.56155508114
1.02; 132.83034; 266.77710982289
2.04; 143.16768; 412.51563134742
3.05; 159.07862; 574.45080031246
4.07; 178.96049; 756.62485806419
5.09; 201.17701; 961.41437729646
6.11; 224.39794; 1189.8418014336
7.13; 247.78306; 1442.0742634674
8.14; 270.98317; 1717.9234360299
9.16; 294.0079; 2017.210791417
10.18; 317.05593; 2339.9600434478
11.20; 340.39933; 2686.4718678044
12.22; 364.36534; 3057.3800639017
13.23; 389.39282; 3453.765149993
14.25; 416.09132; 3877.3281609243
15.27; 445.22411; 4330.5470933056
16.29; 477.57479; 4816.6976165753
17.31; 513.72221; 5339.6446540026
18.32; 553.80512; 5903.3943694558
19.34; 597.3768; 6511.4981696553
20.36; 643.41895; 7166.4708935818
21.38; 690.51721; 7869.387617521
22.40; 737.12988; 8619.7540298166
23.41; 781.84372; 9415.637196421
24.43; 823.52562; 10253.950743002
25.45; 861.34097; 11130.758686208
26.47; 894.68665; 12041.511090554
27.48; 923.13785; 12981.225582976
28.50; 946.50132; 13944.723078364
29.52; 965.00098; 14927.052431574
30.54; 979.52432; 15924.165921746
31.56; 991.78047; 16933.755638373
32.57; 1004.2104; 17955.998515201
33.59; 1019.5669; 18993.873615293
34.61; 1040.223; 20052.775745595
35.63; 1067.4184; 21139.361586891
36.65; 1100.7352; 22259.862559527
37.66; 1138.0653; 23418.363965068
38.68; 1176.1739; 24615.658287029
39.70; 1211.7406; 25849.157899218
40.72; 1242.5447; 27114.014820731
41.74; 1268.362; 28405.152615056
42.75; 1291.1969; 29719.535333276
43.77; 1314.6969; 31057.840040529
44.79; 1342.8932; 32424.847383818
45.81; 1378.6832; 33828.287393527
46.83; 1422.5996; 35276.432414911
47.84; 1472.341; 36775.212038723
48.86; 1523.2839; 38325.849330443
49.88; 1569.8489; 39923.887719267
50.90; 1607.2796; 41560.02895921
51.92; 1633.2338; 43222.590515269
52.93; 1648.6392; 44900.834118375
53.95; 1657.517; 46588.114942837
54.97; 1665.8298; 48283.857791118
55.99; 1679.7359; 49993.756481438
57.01; 1703.8194; 51728.171078959
58.02; 1739.8465; 53499.25970013
59.04; 1786.401; 55317.738823818
60.06; 1839.4436; 57190.213072252
61.08; 1893.5467; 59117.761889373
62.10; 1943.3694; 61096.028067217
63.11; 1984.9155; 63116.586345038
64.13; 2016.242; 65169.033709236
65.15; 2037.507; 67243.127867354
66.17; 2050.4634; 69330.411119825
67.19; 2057.6613; 71425.021487642
68.20; 2061.6567; 73523.699082752
69.22; 2064.4652; 75625.235540638
70.24; 2067.362; 77729.720873747
71.26; 2070.9957; 79837.90509301
72.27; 2075.6739; 81950.851550799
73.29; 2081.6521; 84069.883576292
74.31; 2089.2842; 86196.684766766
75.33; 2098.9777; 88333.35349456
76.35; 2110.987; 90482.247153072
77.36; 2125.1527; 92645.56091633
78.38; 2140.723; 94824.724572094
79.40; 2156.3693; 97019.815455148
80.42; 2170.4398; 99229.229496726
81.44; 2181.4017; 101449.80227108
82.45; 2188.338; 103677.43592725
83.47; 2191.3218; 105908.10696818
84.49; 2191.508; 108138.96757722
85.51; 2190.8673; 110369.175913
86.53; 2191.6122; 112600.14252861
87.54; 2195.4945; 114835.06116717
88.56; 2203.2271; 117077.85125141
89.58; 2214.2724; 119331.88503331
90.60; 2227.1267; 121599.00392898
91.62; 2240.048; 123879.27615922
92.63; 2251.9913; 126171.70609599
93.65; 2263.3959; 128475.74548366
94.67; 2276.4821; 130793.10603177
95.69; 2294.8572; 133129.17165559
96.71; 2322.4768; 135493.35284027
97.72; 2362.2525; 137898.02398309
98.74; 2414.762; 140356.14752173
99.76; 2477.5207; 142878.15664442
100.78; 2545.1119; 145468.97076396
101.80; 2610.1976; 148126.03927144
102.81; 2665.1387; 150839.03541322
103.83; 2703.7609; 153591.34735511
104.85; 2722.7628; 156363.00242923
105.87; 2722.3959; 159134.28397396
106.89; 2706.289; 161889.16937331
107.90; 2680.543; 164617.8464398
108.92; 2652.3981; 167317.87329515
109.94; 2628.8253; 169993.90404023
110.96; 2615.3213; 172656.18831779
111.98; 2615.0595; 175318.20600483
112.99; 2628.4279; 177993.83215271
114.01; 2652.9363; 180694.40681479
115.03; 2683.4839; 183426.07758154
116.05; 2713.019; 186187.81384107
117.07; 2733.6213; 188970.52233782
118.08; 2737.9546; 191757.64194173
119.10; 2720.8876; 194527.38808946
120.12; 2680.9155; 197256.44440345
121.14; 2620.9364; 199924.44456372
122.15; 2548.014; 202518.21288115
123.17; 2472.0118; 205034.61419699
124.19; 2403.3426; 207481.11329932
125.21; 2350.4206; 209873.74002664
126.23; 2317.5752; 212232.93157214
127.24; 2304.1084; 214578.41449523
128.26; 2304.8314; 216924.63340749
129.28; 2311.9304; 219278.07874626
130.30; 2317.5467; 221637.24125671
131.32; 2316.204; 223995.03697253
132.33; 2306.2725; 226342.72282889
133.35; 2290.0198; 228673.8641187
134.37; 2272.3213; 230986.98919406
135.39; 2258.5905; 233286.13682104
136.41; 2252.7483; 235579.33742555
137.42; 2255.9923; 237875.84022551
138.44; 2266.7616; 240183.30569543
139.46; 2281.8019; 242506.08155865
140.48; 2297.7921; 244845.13475595
141.50; 2312.7998; 247199.4651369
142.51; 2326.9478; 249568.19758823
143.53; 2342.0443; 251952.29757802
144.55; 2360.3912; 254355.07391365
145.57; 2383.3418; 256781.2130011
146.59; 2410.2761; 259234.7700865
147.60; 2438.4682; 261717.02550035
148.62; 2463.9188; 264225.18846971
149.64; 2482.7952; 266752.56681096
150.66; 2492.8466; 269290.17706584
151.68; 2494.162; 271829.12635359
152.69; 2488.9154; 274362.7348335
153.71; 2480.1766; 276887.44760986
154.73; 2470.2751; 279402.08106503
155.75; 2459.4139; 281905.65829124
156.77; 2445.1516; 284394.71713715
157.78; 2423.0318; 286861.25892081
158.80; 2388.1792; 289292.32233171
159.82; 2337.2889; 291671.58159369
160.84; 2270.2601; 293982.60842239
161.86; 2190.8504; 296212.79963702
162.87; 2106.083; 298356.70120843
163.89; 2024.596; 300417.65261516
164.91; 1954.4995; 302407.24873747
165.93; 1901.4512; 304342.84396461
166.94; 1867.5512; 306243.9305221
167.96; 1851.3228; 308128.49719665
168.98; 1848.6501; 310010.34324179
170.00; 1854.2333; 311897.87273772
171.02; 1863.0023; 313794.32865703
172.03; 1871.0438; 315698.97055157
173.05; 1875.8599; 317608.51501402
174.07; 1876.0741; 319518.27745023
175.09; 1870.9086; 321422.78162754
176.11; 1859.7887; 323315.96624408
177.12; 1842.296; 325191.34404269
178.14; 1818.466; 327042.46399121
179.16; 1789.2168; 328863.80944062
180.18; 1756.6003; 330651.95275798
181.20; 1723.6358; 332406.53963661
182.21; 1693.6701; 334130.62275593
183.23; 1669.4438; 335830.04448568
184.25; 1652.2025; 337511.9153803
185.27; 1641.219; 339182.60550184
186.29; 1633.9539; 340845.90010614
187.30; 1626.8504; 342501.96357913
188.32; 1616.5063; 344147.49718996
189.34; 1600.8177; 345777.06054301
190.36; 1579.6842; 347385.11085359
191.38; 1555.0223; 348968.0564755
192.39; 1530.0862; 350525.61823327
193.41; 1508.3398; 352061.04307049
194.43; 1492.2837; 353580.12343379
195.45; 1482.6441; 355089.39118185
196.47; 1478.1934; 356594.12822642
197.48; 1476.2399; 358096.87672516
198.50; 1473.5981; 359596.93604034
199.52; 1467.6905; 361090.98166925
200.54; 1457.4098; 362574.56194437
201.56; 1443.4688; 364043.95085262
202.57; 1428.1491; 365497.74502902
203.59; 1414.56; 366937.70605242
204.61; 1405.6668; 368368.61415281
205.63; 1403.406; 369797.22091763
206.65; 1408.1553; 371230.66226735
207.66; 1418.7013; 372674.83897694
208.68; 1432.6906; 374133.25613841
209.70; 1447.4045; 375606.65145247
210.72; 1460.6123; 377093.4917645
211.74; 1471.2447; 378591.15536145
212.75; 1479.6943; 380097.42026398
213.77; 1487.6668; 381611.8008952
214.79; 1497.6434; 383136.33725961
215.81; 1512.1323; 384675.62264156
216.82; 1532.9534; 386236.10305057
217.84; 1560.7879; 387824.91775474
218.86; 1595.1368; 389448.69818149
219.88; 1634.6964; 391112.74854445
220.90; 1678.0054; 392820.8856209
221.91; 1724.1138; 394575.95910327
222.93; 1772.9969; 396380.79343595
223.95; 1825.5165; 398239.09041541
224.97; 1882.8927; 400155.79396161
225.99; 1945.8411; 402136.5762835
227.00; 2013.6829; 404186.41854193
228.02; 2083.7882; 406307.62499085
229.04; 2151.6308; 408497.89229788
230.06; 2211.534; 410749.13847807
231.08; 2257.9433; 413047.62737367
232.09; 2286.8529; 415375.54498545
233.11; 2296.926; 417713.71648833
234.13; 2289.9259; 420044.76222772
235.15; 2270.2932; 422355.82276432
236.17; 2243.9884; 424640.10614672
237.18; 2216.9719; 426896.88787522
238.20; 2193.8108; 429130.09262706
239.22; 2176.8447; 431346.02664329
240.24; 2166.1282; 433551.05170899
241.26; 2160.0796; 435749.91949706
242.27; 2156.5114; 437945.15499633
243.29; 2153.5981; 440137.42489675
244.31; 2150.3929; 442326.43212271
245.33; 2146.7165; 444511.69686947
246.35; 2142.5169; 446692.68664229
247.36; 2137.0373; 448868.09842513
248.38; 2128.2202; 451034.53475341
249.40; 2112.6988; 453185.17094835
250.42; 2086.4943; 455309.13212495
251.44; 2046.2478; 457392.12404359
252.45; 1990.5749; 459418.44340639
253.47; 1921.0387; 461373.97787032
254.49; 1842.3219; 463249.38206066
255.51; 1761.4322; 465042.44403512
256.53; 1686.0917; 466758.81259053
257.54; 1622.751; 468410.70310804
258.56; 1574.8203; 470013.80219007
259.58; 1541.6733; 471583.15904567
260.60; 1518.7712; 473129.20262832
261.61; 1498.9237; 474655.04230445
262.63; 1474.365; 476155.88229834
263.65; 1439.0736; 477620.79712009
