#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 20.369939; 20.735718921643
1.02; 20.902033; 42.013086916627
2.04; 22.427802; 64.843622010583
3.05; 24.756759; 90.044934710167
4.07; 27.63362; 118.17476699442
5.09; 30.807031; 149.53499477746
6.11; 34.087386; 184.23448280923
7.13; 37.375443; 222.28107093894
8.14; 40.656698; 263.66783513066
9.16; 43.97071; 308.42812082811
10.18; 47.373515; 356.65231437348
11.20; 50.911285; 408.47780512851
12.22; 54.615064; 464.07358358277
13.23; 58.514092; 523.63840425327
14.25; 62.655123; 587.41861533746
15.27; 67.112039; 655.73577548278
16.29; 71.975335; 729.00356014365
17.31; 77.321878; 807.71389552709
18.32; 83.176358; 892.38383843261
19.34; 89.481286; 983.47192595627
20.36; 96.089774; 1081.2871689772
21.38; 102.78561; 1185.918483895
22.40; 109.32333; 1297.2049191185
23.41; 115.47284; 1414.75128765
24.43; 121.05261; 1537.9776218611
25.45; 125.94302; 1666.1821811367
26.47; 130.08243; 1798.6004798474
27.48; 133.4577; 1934.4546570549
28.50; 136.10235; 2073.0009812076
29.52; 138.10856; 2213.5895376749
30.54; 139.64672; 2355.7438731159
31.56; 140.97582; 2499.2511708345
32.57; 142.42526; 2644.2339358004
33.59; 144.33814; 2791.1639361364
34.61; 146.98407; 2940.7873750843
35.63; 150.46875; 3093.9580685289
36.65; 154.67832; 3251.4139234546
37.66; 159.29086; 3413.565149864
38.68; 163.86603; 3580.3736963876
39.70; 167.99261; 3751.3829246013
40.72; 171.4462; 3925.9077629293
41.74; 174.29711; 4103.3346973596
42.75; 176.91994; 4283.4315637496
43.77; 179.88902; 4466.5508239187
44.79; 183.78603; 4653.6370722695
45.81; 188.98288; 4846.0134907364
46.83; 195.47744; 5045.0010931749
47.84; 202.84607; 5251.4896350585
48.86; 210.33795; 5465.6045913712
49.88; 217.08647; 5686.5892464573
50.90; 222.36994; 5912.9522479458
51.92; 225.83537; 6142.8429046393
52.93; 227.61033; 6374.5403994042
53.95; 228.26646; 6606.9058076737
54.97; 228.64815; 6839.659752997
55.99; 229.62431; 7073.4073942315
57.01; 231.84368; 7309.4142554156
58.02; 235.56801; 7549.2123238883
59.04; 240.62773; 7794.1609651212
60.06; 246.50187; 8045.0892353418
61.08; 252.48561; 8302.108686301
62.10; 257.88584; 8564.62534493
63.11; 262.18518; 8831.5185409048
64.13; 265.13271; 9101.412201805
65.15; 266.74935; 9372.951530114
66.17; 267.26293; 9645.0136573496
67.19; 267.00656; 9916.8148145057
68.20; 266.31749; 10187.91452875
69.22; 265.46512; 10458.146566575
70.24; 264.6211; 10727.519424684
71.26; 263.86782; 10996.125475672
72.27; 263.23001; 11264.082270555
73.29; 262.70994; 11531.509655305
74.31; 262.30991; 11798.529819967
75.33; 262.03425; 12065.269377157
76.35; 261.87305; 12331.844838956
77.36; 261.77817; 12598.32371804
78.38; 261.6464; 12864.668463047
79.40; 261.32266; 13130.683655786
80.42; 260.62901; 13395.992738525
81.44; 259.41455; 13660.065559679
82.45; 257.61107; 13922.30251706
83.47; 255.27323; 14182.159651775
84.49; 252.58439; 14439.279658566
85.51; 249.81948; 14693.585104864
86.53; 247.27266; 14945.298005159
87.54; 245.17353; 15194.874082674
88.56; 243.6244; 15442.873208689
89.58; 242.58765; 15689.816963297
90.60; 241.93526; 15936.096620743
91.62; 241.54775; 16181.981809269
92.63; 241.42584; 16427.742894366
93.65; 241.76636; 16673.850616978
94.67; 242.96015; 16921.173564386
95.69; 245.49465; 17171.076527055
96.71; 249.77983; 17425.341620402
97.72; 255.94911; 17685.886770531
98.74; 263.70452; 17954.326594354
99.76; 272.26856; 18231.484242784
100.78; 280.47483; 18516.995511719
101.80; 286.98571; 18809.134578724
