#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 0.26584642; 0.27062018803649
1.02; 0.28048859; 0.55614546708687
2.04; 0.32343455; 0.88538788537971
3.05; 0.39198051; 1.2844071305245
4.07; 0.48234452; 1.7754130377245
5.09; 0.59053195; 2.3765490811175
6.11; 0.71316494; 3.1025202124393
7.13; 0.8480239; 3.9657719511386
8.14; 0.99413454; 4.9777580124794
9.16; 1.1513835; 6.1498167628906
10.18; 1.3198188; 7.4933353319147
11.20; 1.498925; 9.0191763270603
12.22; 1.687205; 10.736678200194
13.23; 1.882307; 12.652785522522
14.25; 2.0817356; 14.7719025132
15.27; 2.2839258; 17.096840388511
16.29; 2.4892553; 19.630794833351
17.31; 2.7005036; 22.379790943707
18.32; 2.922402; 25.354670051447
19.34; 3.1602272; 28.571644933032
20.36; 3.4177779; 32.050795389975
21.38; 3.6953912; 35.81254414812
22.40; 3.9887605; 39.872930242827
23.41; 4.2891455; 44.239095303435
24.43; 4.5851311; 48.906560952059
25.45; 4.8655535; 53.859484472002
26.47; 5.1227436; 59.074216354345
27.48; 5.35504; 64.525416007275
28.50; 5.5676848; 70.193078863627
29.52; 5.7717026; 76.068423008482
30.54; 5.9810234; 82.156846753597
31.56; 6.2087001; 88.477035535092
32.57; 6.4633855; 95.056483047182
33.59; 6.7471546; 101.92479523587
34.61; 7.0553078; 109.10679407787
35.63; 7.3781435; 116.61742573125
36.65; 7.7040724; 124.45983903116
37.66; 8.0230796; 132.62698781593
38.68; 8.3295293; 141.10608920218
39.70; 8.6236302; 149.88457259574
40.72; 8.9113657; 158.95595835418
41.74; 9.2031628; 168.32438091899
42.75; 9.5118372; 178.00702075898
43.77; 9.850371; 188.03427334861
44.79; 10.229895; 198.44786542668
45.81; 10.658028; 209.29727812447
46.83; 11.137576; 220.63485025039
47.84; 11.665653; 232.5099811423
48.86; 12.2334; 244.96305408271
49.88; 12.826662; 258.02004206603
50.90; 13.427898; 271.68906286869
51.92; 14.019354; 285.96016021459
52.93; 14.586999; 300.80909621429
53.95; 15.124253; 316.20493294394
54.97; 15.634227; 332.1199016059
55.99; 16.129421; 348.53895593184
57.01; 16.628426; 365.46597562755
58.02; 17.15021; 382.92414947872
59.04; 17.707488; 400.94960849797
60.06; 18.301249; 419.57948979579
61.08; 18.918401; 438.83760585144
62.10; 19.533677; 458.72204620783
63.11; 20.115603; 479.19886161457
64.13; 20.635026; 500.20442767199
65.15; 21.073748; 521.65659353181
66.17; 21.430651; 543.47207192018
67.19; 21.723415; 565.58557078648
68.20; 21.985172; 587.96552670419
69.22; 22.256968; 610.62215996897
70.24; 22.578043; 633.60563374271
71.26; 22.976496; 656.99471529317
72.27; 23.462714; 680.87874550806
73.29; 24.027104; 705.33730058709
74.31; 24.642554; 730.42235757564
75.33; 25.270928; 756.14707132845
76.35; 25.872058; 782.48370959816
77.36; 26.413264; 809.37127293875
78.38; 26.877346; 836.73125087689
79.40; 27.267303; 864.4881887149
80.42; 27.606644; 892.59056072815
81.44; 27.934936; 921.02712056292
82.45; 28.299321; 949.83460793563
83.47; 28.743697; 979.09445146713
84.49; 29.298122; 1008.9186752348
85.51; 29.971169; 1039.4280320169
86.53; 30.747494; 1070.7276538192
87.54; 31.591488; 1102.8864255227
88.56; 32.456119; 1135.9253538981
89.58; 33.294298; 1169.8175124409
90.60; 34.069177; 1204.4984640914
91.62; 34.760023; 1239.8826677801
92.63; 35.361931; 1275.8795877857
93.65; 35.880006; 1312.4038855761
94.67; 36.321009; 1349.3771057552
95.69; 36.686701; 1386.7225847415
96.71; 36.97265; 1424.3591471284
97.72; 37.174061; 1462.2007366488
98.74; 37.296966; 1500.1674385219
99.76; 37.370171; 1538.2086601516
100.78; 37.451976; 1576.3331552563
101.80; 37.626713; 1614.6355255337
102.81; 37.989434; 1653.3071296099
103.83; 38.621554; 1692.6222050429
104.85; 39.56434; 1732.8969957602
105.87; 40.799005; 1774.4286225676
106.89; 42.241071; 1817.4282100337
107.90; 43.752566; 1861.9664342606
108.92; 45.17001; 1907.9475553121
109.94; 46.340848; 1955.12053904
110.96; 47.158057; 2003.125406049
111.98; 47.583105; 2051.5629539859
112.99; 47.651203; 2100.0698227241
114.01; 47.458444; 2148.380470807
115.03; 47.135994; 2196.3628789125
116.05; 46.819956; 2244.0235740113
117.07; 46.625796; 2291.4866220951
118.08; 46.633432; 2338.9574435335
119.10; 46.884497; 2386.6838381485
120.12; 47.388764; 2434.9235548526
121.14; 48.134049; 2483.9219392453
122.15; 49.093869; 2533.8973796583
123.17; 50.229584; 2585.0289283016
124.19; 51.487353; 2637.4408323113
125.21; 52.793488; 2691.1823253167
126.23; 54.05311; 2746.2060591914
127.24; 55.156099; 2802.3525880673
128.26; 55.991384; 2859.3494010449
129.28; 56.46706; 2916.8304310329
130.30; 56.530984; 2974.3765329326
131.32; 56.185598; 3031.5710471405
132.33; 55.492008; 3088.0595169657
133.35; 54.561398; 3143.6006661851
134.37; 53.535498; 3198.0974934712
135.39; 52.560843; 3251.6021638266
136.41; 51.763033; 3304.2946972499
137.42; 51.226813; 3356.4413823111
138.44; 50.985891; 3408.3428194189
139.46; 51.023684; 3460.2827284369
140.48; 51.283582; 3512.487202288
141.50; 51.685376; 3565.1006847962
142.51; 52.143632; 3618.180652175
143.53; 52.583932; 3671.7088254357
144.55; 52.95384; 3725.6135493561
145.57; 53.226914; 3779.7962509918
146.59; 53.399707; 3834.1548482489
147.60; 53.483311; 3888.5985513376
148.62; 53.492238; 3943.0513409388
149.64; 53.434036; 3997.444884177
150.66; 53.302864; 4051.7048993013
151.68; 53.079044; 4105.7370757161
152.69; 52.734854; 4159.4188815787
153.71; 52.244701; 4212.6017331382
154.73; 51.596284; 4265.1245236779
155.75; 50.798792; 4316.8355022549
156.77; 49.88506; 4367.6163403402
157.78; 48.906571; 4417.4011187049
158.80; 47.922759; 4466.1844190452
159.82; 46.98811; 4514.0162869859
160.84; 46.141435; 4560.9862767833
161.86; 45.4009; 4607.2024341442
162.87; 44.766217; 4652.7725115799
163.89; 44.226669; 4697.7933519513
164.91; 43.771371; 4742.3507189141
165.93; 43.397321; 4786.5273185829
166.94; 43.111678; 4830.4131460245
167.96; 42.927097; 4874.1110784651
168.98; 42.851824; 4917.7323859207
170.00; 42.878603; 4961.3809534808
171.02; 42.977296; 5005.129986311
172.03; 43.095073; 5048.9989114112
173.05; 43.16552; 5092.9395479864
174.07; 43.124807; 5136.838741081
175.09; 42.930384; 5180.5400193345
176.11; 42.576323; 5223.8808786868
177.12; 42.100041; 5266.7369034585
178.14; 41.577353; 5309.0608543222
