#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 22.369068; 22.770745482337
1.02; 23.487091; 46.679590146254
2.04; 26.781449; 73.941949670879
3.05; 32.065621; 106.58336834921
4.07; 39.012036; 146.29593715202
5.09; 47.150586; 194.29319885724
6.11; 55.900494; 251.19748923697
7.13; 64.644983; 317.00329207979
8.14; 72.839251; 391.15050681864
9.16; 80.12376; 472.71303697212
10.18; 86.405553; 560.67016099114
11.20; 91.875464; 654.19541908148
12.22; 96.947918; 752.88421607315
13.23; 102.13606; 856.85432220269
14.25; 107.89841; 966.69024877091
15.27; 114.50463; 1083.2510215792
16.29; 121.96311; 1207.4042008385
17.31; 130.03249; 1339.7716676533
18.32; 138.31137; 1480.5666744154
19.34; 146.37418; 1629.569269599
20.36; 153.9072; 1786.2401555646
21.38; 160.80029; 1949.9279071097
22.40; 167.1669; 2120.0965976172
23.41; 173.29053; 2296.4988830884
24.43; 179.52017; 2479.242669119
25.45; 186.15278; 2668.7381679345
26.47; 193.34219; 2865.5521754018
27.48; 201.06141; 3070.224018258
28.50; 209.12518; 3283.1044245148
29.52; 217.25838; 3504.2640779971
30.54; 225.18228; 3733.4899226944
31.56; 232.68774; 3970.3560031269
32.57; 239.67363; 4214.3334139855
33.59; 246.14477; 4464.8981729703
34.61; 252.18053; 4721.6070734097
35.63; 257.89549; 4984.133557747
36.65; 263.41427; 5252.2779156759
37.66; 268.87221; 5525.978228133
38.68; 274.43813; 5805.3444021138
39.70; 280.34005; 6090.7184713527
40.72; 286.86863; 6382.7383541851
41.74; 294.33824; 6682.3619768971
42.75; 303.00286; 6990.8058139541
43.77; 312.94677; 7309.3721217094
44.79; 323.98871; 7639.1786468584
45.81; 335.6445; 7980.8502685962
46.83; 347.18104; 8334.2655867921
47.84; 357.76636; 8698.4563050816
48.86; 366.68486; 9071.7256710055
49.88; 373.55635; 9451.9899153204
50.90; 378.48595; 9837.2722816089
51.92; 382.0855; 10226.218832132
52.93; 385.34424; 10618.482642607
53.95; 389.37589; 11014.85049442
54.97; 395.11298; 11417.058453315
55.99; 403.04171; 11827.337524578
57.01; 413.06112; 12247.815924622
58.02; 424.51148; 12679.950296226
59.04; 436.36167; 13124.14765024
60.06; 447.49308; 13579.676294063
61.08; 456.98778; 14044.870135067
62.10; 464.33196; 14517.540031643
63.11; 469.47953; 14995.449937165
64.13; 472.77272; 15476.712165355
65.15; 474.76513; 15960.002575745
66.17; 476.02122; 16444.571632864
67.19; 476.96412; 16930.100523763
68.20; 477.8149; 17416.495477492
69.22; 478.62477; 17903.714836508
70.24; 479.3648; 18391.687517866
71.26; 480.02123; 18880.328420719
72.27; 480.65193; 19369.611340015
73.29; 481.38637; 19859.641895526
74.31; 482.38238; 20350.686338482
75.33; 483.77251; 20843.145881984
76.35; 485.63389; 21337.500227133
77.36; 487.99611; 21834.259206296
78.38; 490.87589; 22333.949676985
79.40; 494.30681; 22837.132683175
80.42; 498.33079; 23344.411924865
81.44; 502.9367; 23856.379786058
82.45; 507.96313; 24373.464327996
83.47; 513.01052; 24895.686902648
84.49; 517.41867; 25422.396777139
85.51; 520.34893; 25952.089530403
86.53; 520.97235; 26482.416902846
87.54; 518.71771; 27010.449144442
88.56; 513.49888; 27533.168843175
89.58; 505.83464; 28048.086683033
90.60; 496.80171; 28553.809384853
91.62; 487.81571; 29050.384727059
92.63; 480.29551; 29539.304828726
93.65; 475.31024; 30023.150142731
94.67; 473.31889; 30504.968351051
95.69; 474.08371; 30987.565114759
96.71; 476.78138; 31472.907987518
97.72; 480.2704; 31961.802528386
98.74; 483.42336; 32453.906652498
99.76; 485.41607; 32948.039269681
100.78; 485.8867; 33442.650958785
101.80; 484.92837; 33936.287110221
102.81; 482.93815; 34427.89730959
103.83; 480.39261; 34916.916260776
104.85; 477.63926; 35403.132420855
105.87; 474.779; 35886.436955417
106.89; 471.67462; 36366.581360825
107.90; 468.07085; 36843.057291795
108.92; 463.77053; 37315.155680191
109.94; 458.7931; 37782.187254426
110.96; 453.45139; 38243.781205553
111.98; 448.31442; 38700.145940655
112.99; 444.06584; 39152.185808161
114.01; 441.305; 39601.415257646
115.03; 440.35684; 40049.679520593
116.05; 441.154; 40498.755253465
117.07; 443.2304; 40949.944671279
118.08; 445.83007; 41403.780444647
119.10; 448.0992; 41859.926099006
120.12; 449.30499; 42317.299188004
121.14; 449.01833; 42774.380475703
122.15; 447.21011; 43229.621065818
123.17; 444.23708; 43681.835241826
124.19; 440.72594; 44130.475229924
125.21; 437.39139; 44575.720790648
126.23; 434.84011; 45018.369261248
127.24; 433.41258; 45459.564566324
128.26; 433.10061; 45900.442301554
129.28; 433.55568; 46341.783278697
130.30; 434.17869; 46783.758454235
