#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 70.096242; 71.35494945667
1.02; 73.323348; 145.9949537312
2.04; 82.674111; 230.15363166836
3.05; 97.242956; 329.14276484697
4.07; 115.77438; 446.99608764771
5.09; 136.94241; 586.39755052148
6.11; 159.58595; 748.84915844734
7.13; 182.83054; 934.96276157692
8.14; 206.08414; 1144.747523486
9.16; 228.95196; 1377.810742661
10.18; 251.14656; 1633.4671076334
11.20; 272.45939; 1910.8190103454
12.22; 292.81587; 2208.8929276144
13.23; 312.37978; 2526.8820600534
14.25; 331.63351; 2864.4706641259
15.27; 351.35943; 3222.1394004256
16.29; 372.48697; 3601.3150622342
17.31; 395.83361; 4004.2565999885
18.32; 421.82596; 4433.6572218355
19.34; 450.31248; 4892.0558953168
20.36; 480.55773; 5381.242922426
21.38; 511.44524; 5901.8721109807
22.40; 541.83798; 6453.4397962214
23.41; 570.98123; 7034.6740471039
24.43; 598.81035; 7644.2371402765
25.45; 626.05214; 8281.531207548
26.47; 654.07432; 8947.3506417743
27.48; 684.51781; 9644.1602376521
28.50; 718.81371; 10375.881573789
29.52; 757.71954; 11147.207370262
30.54; 801.0025; 11962.593345835
31.56; 847.35654; 12825.165740185
32.57; 894.58276; 13735.81239178
33.59; 940.00324; 14692.695122534
34.61; 981.03079; 15691.342138114
35.63; 1015.7851; 16725.367554537
36.65; 1043.6306; 17787.73845073
37.66; 1065.5142; 18872.385943149
38.68; 1084.0044; 19975.855603944
39.70; 1102.9749; 21098.636466653
40.72; 1126.9455; 22245.818395621
41.74; 1160.1668; 23426.818140142
42.75; 1205.6146; 24654.08177102
43.77; 1264.1092; 25940.890350698
44.79; 1333.7805; 27298.621337806
45.81; 1410.053; 28733.994459297
46.83; 1486.2237; 30246.906084679
47.84; 1554.5775; 31829.398859134
48.86; 1607.8515; 33466.122307368
49.88; 1640.7617; 35136.346936846
50.90; 1651.259; 36817.257322891
51.92; 1641.213; 38487.941328463
52.93; 1616.3195; 40133.284841325
53.95; 1585.1809; 41746.930557352
54.97; 1557.6918; 43332.593642371
55.99; 1543.0357; 44903.337381543
57.01; 1547.7177; 46478.847246621
58.02; 1574.0998; 48081.212899559
59.04; 1619.8211; 49730.120868332
60.06; 1678.3054; 51438.563355934
61.08; 1740.2888; 53210.102271778
62.10; 1796.0257; 55038.378965094
63.11; 1837.6221; 56908.998963601
64.13; 1860.8775; 58803.292002669
65.15; 1866.1322; 60702.934103912
66.17; 1857.8891; 62594.185046668
67.19; 1843.3419; 64470.627550583
68.20; 1830.2698; 66333.76320988
69.22; 1824.9447; 68191.478153545
70.24; 1830.6702; 70055.021446523
71.26; 1847.3362; 71935.529960833
72.27; 1872.0128; 73841.158230189
73.29; 1900.2581; 75775.538957241
74.31; 1927.5986; 77737.751111441
75.33; 1950.6493; 79723.427955963
76.35; 1967.548; 81726.306906164
77.36; 1977.7013; 83739.52144013
78.38; 1981.1387; 85756.235166604
79.40; 1977.9119; 87769.664169938
80.42; 1967.9093; 89772.910937818
81.44; 1951.2134; 91759.162016708
82.45; 1928.8204; 93722.617945712
83.47; 1903.3135; 95660.108929513
84.49; 1879.0439; 97572.894553878
85.51; 1861.5464; 99467.868409045
86.53; 1856.2354; 101357.43591686
87.54; 1866.7584; 103257.71539257
88.56; 1893.5747; 105185.29272468
89.58; 1933.3051; 107153.31386277
90.60; 1979.1529; 109168.00615484
91.62; 2022.3345; 111226.65539853
92.63; 2054.1112; 113317.65196593
93.65; 2067.8275; 115422.61116174
94.67; 2060.3811; 117519.9901808
95.69; 2032.7691; 119589.26142403
96.71; 1989.6654; 121614.65495434
97.72; 1938.2609; 123587.72095177
98.74; 1886.7568; 125508.35798638
99.76; 1842.8945; 127384.34510766
100.78; 1812.7877; 129229.6847283
101.80; 1800.1607; 131062.17062196
102.81; 1805.9823; 132900.58265162
103.83; 1828.4423; 134761.85803505
104.85; 1863.2474; 136658.56346135
105.87; 1904.2463; 138597.00403302
106.89; 1944.3878; 140576.30694552
107.90; 1976.9324; 142588.73880097
108.92; 1996.7172; 144621.31075367
109.94; 2001.1715; 146658.41698199
110.96; 1990.7681; 148684.93301837
111.98; 1968.7174; 150689.00242668
112.99; 1939.934; 152663.77154803
114.01; 1909.5596; 154607.62084114
115.03; 1881.5039; 156522.9105821
116.05; 1857.4821; 158413.74718096
117.07; 1836.8689; 160283.6004326
118.08; 1817.3963; 162133.63141835
119.10; 1796.4165; 163962.30584697
120.12; 1772.242; 165766.37169682
121.14; 1745.0533; 167542.76067682
122.15; 1717.0347; 169290.62788006
123.17; 1691.6967; 171012.70211164
124.19; 1672.6532; 172715.39091287
125.21; 1662.318; 174407.55888159
126.23; 1661.0056; 176098.39091789
127.24; 1666.7582; 177795.07884081
128.26; 1675.9431; 179501.11658926
129.28; 1684.3896; 181215.7525586
130.30; 1688.6537; 182934.72911202
131.32; 1686.9782; 184652.00008818
132.33; 1679.652; 186361.81338103
133.35; 1668.6937; 188060.4715915
134.37; 1657.017; 189747.24334457
135.39; 1647.3881; 191424.21333079
136.41; 1641.5187; 193095.20852267
137.42; 1639.5544; 194764.20417455
138.44; 1640.0693; 196433.72392958
139.46; 1640.5115; 198103.69385403
140.48; 1637.9291; 199771.03500581
141.50; 1629.7556; 201430.05585855
142.51; 1614.4582; 203073.50462119
143.53; 1591.917; 204694.00741325
144.55; 1563.4821; 206285.56469882
145.57; 1531.7245; 207844.79417914
146.59; 1499.944; 209371.67246709
147.60; 1471.5259; 210869.62228625
148.62; 1449.2599; 212344.90634098
149.64; 1434.7467; 213805.4165406
150.66; 1428.0166; 215259.0757885
151.68; 1427.4669; 216712.17550322
152.69; 1430.1658; 218168.02260578
153.71; 1432.4888; 219626.23437088
154.73; 1430.9567; 221082.8865202
155.75; 1423.0689; 222531.50930225
156.77; 1407.9009; 223964.69170986
157.78; 1386.2843; 225375.86928294
158.80; 1360.505; 226760.80470617
159.82; 1333.6056; 228118.35770062
160.84; 1308.5098; 229450.36416339
161.86; 1287.2552; 230760.73441368
162.87; 1270.5861; 232054.13627218
163.89; 1258.0293; 233334.75580345
164.91; 1248.4025; 234605.57562771
165.93; 1240.5413; 235868.393186
166.94; 1233.9482; 237124.4991666
167.96; 1229.0955; 238375.6653729
168.98; 1227.2557; 239624.95869041
170.00; 1229.9143; 240876.95838142
171.02; 1237.9978; 242137.18670119
172.03; 1251.2228; 243410.87753812
173.05; 1267.8364; 244701.48024171
174.07; 1284.8655; 246009.41792541
175.09; 1298.8031; 247331.54343595
176.11; 1306.4898; 248661.49370991
177.12; 1305.889; 249990.83236628
178.14; 1296.5007; 251310.61410497
179.16; 1279.3131; 252612.89962934
180.18; 1256.3676; 253891.82766778
181.20; 1230.1488; 255144.066104
182.21; 1203.0485; 256368.7175972
183.23; 1177.0826; 257566.93687042
184.25; 1153.898; 258741.55524079
185.27; 1134.9629; 259896.89853735
186.29; 1121.7481; 261038.78967716
187.30; 1115.7216; 262174.5461653
188.32; 1118.0833; 263312.70666782
189.34; 1129.3064; 264462.29186763
190.36; 1148.6798; 265631.59838531
191.38; 1174.079; 266826.76012217
192.39; 1202.1405; 268050.48724947
193.41; 1228.8749; 269301.42888495
194.43; 1250.5893; 270574.47479034
195.45; 1264.8636; 271862.05131389
196.47; 1271.2831; 273156.1626499
197.48; 1271.6833; 274450.68140003
198.50; 1269.8005; 275743.28349694
199.52; 1270.3915; 277036.48723972
200.54; 1278.0395; 278337.47634983
201.56; 1295.9529; 279656.70045418
202.57; 1325.0735; 281005.56806939
203.59; 1363.7363; 282393.79273478
204.61; 1407.9836; 283827.05925107
205.63; 1452.474; 285305.61506321
206.65; 1491.77; 286824.17251849
207.66; 1521.6831; 288373.18027811
208.68; 1540.3261; 289941.16580385
209.70; 1548.5854; 291517.55891822
210.72; 1549.874; 293095.26374525
211.74; 1549.2208; 294672.30368899
212.75; 1551.9459; 296252.11764947
213.77; 1562.2985; 297842.47009515
214.79; 1582.4536; 299453.33961917
215.81; 1612.1534; 301094.44220699
216.82; 1649.0733; 302773.12764933
217.84; 1689.7583; 304493.22869794
218.86; 1730.7868; 306255.09498491
219.88; 1769.755; 308056.62918863
220.90; 1805.7551; 309894.80991984
221.91; 1839.2172; 311767.05370987
222.93; 1871.2258; 313671.88086008
223.95; 1902.6108; 315608.65659916
224.97; 1933.1852; 317576.55569798
225.99; 1961.4203; 319573.19692144
227.00; 1984.6655; 321593.50079549
228.02; 1999.7975; 323629.20832535
229.04; 2004.0252; 325669.21953578
230.06; 1995.5401; 327700.59324856
231.08; 1973.7913; 329709.82765302
232.09; 1939.3498; 331684.00202163
233.11; 1893.504; 333611.50738112
234.13; 1837.8405; 335482.3496865
235.15; 1774.0426; 337288.24850881
236.17; 1704.0151; 339022.86231328
237.18; 1630.2566; 340682.39315708
238.20; 1556.2502; 342266.58873187
239.22; 1486.5872; 343779.87035247
240.24; 1426.6159; 345232.10378609
241.26; 1381.5894; 346638.50217284
242.27; 1355.4997; 348018.34239234
243.29; 1349.9528; 349392.53604516
244.31; 1363.4816; 350780.5014817
245.33; 1391.596; 352197.0861859
246.35; 1427.6481; 353650.37036083
247.36; 1464.3317; 355140.99683034
248.38; 1495.4148; 356663.2645964
249.40; 1517.2075; 358207.71637488
250.42; 1529.3262; 359764.50443361
251.44; 1534.5194; 361326.5790064
252.45; 1537.6015; 362891.79103006
253.47; 1543.8134; 364463.32641702
254.49; 1557.1062; 366048.39338012
255.51; 1578.8645; 367655.60931738
256.53; 1607.439; 369291.9128712
257.54; 1638.6027; 370959.93972368
258.56; 1666.7452; 372656.61446494
259.58; 1686.3956; 374373.29245053
260.60; 1693.5768; 376097.28057352
261.61; 1686.5825; 377814.14878584
262.63; 1665.9917; 379510.0564616
263.65; 1634.0177; 381173.41592369
264.67; 1593.5193; 382795.54978351
265.69; 1547.1003; 384370.43112141
266.70; 1496.6466; 385893.95274806
267.72; 1443.4412; 387363.31357108
268.74; 1388.7345; 388776.98539964
269.76; 1334.4437; 390135.39148802
270.78; 1283.5932; 391442.0339373
271.79; 1240.2174; 392704.52173049
272.81; 1208.6741; 393934.89978509
273.83; 1192.5739; 395148.88853606
274.85; 1193.7067; 396364.03040357
275.87; 1211.3651; 397597.14781883
276.88; 1242.3285; 398861.78463468
277.90; 1281.5313; 400166.32820174
278.92; 1323.2056; 401513.29445063
279.94; 1362.1458; 402899.9000552
280.96; 1394.7439; 404319.68919608
281.97; 1419.5741; 405764.75439087
282.99; 1437.4797; 407228.04668499
284.01; 1451.2716; 408705.37850516
285.03; 1465.2025; 410196.8914255
286.05; 1484.3495; 411707.89512681
287.06; 1513.9544; 413249.03534794
288.08; 1558.7161; 414835.74102948
289.10; 1622.041; 416486.90874118
290.12; 1705.3483; 418222.87972583
291.14; 1807.6297; 420062.96879062
292.15; 1925.5034; 422023.04817447
293.17; 2053.913; 424113.84297623
294.19; 2187.4044; 426340.52630955
295.21; 2321.6407; 428703.85638006
296.23; 2454.612; 431202.54549685
297.24; 2586.9861; 433835.98566384
298.26; 2721.2725; 436606.12368104
299.28; 2859.8968; 439517.37524811
300.30; 3002.7416; 442574.03659022
301.32; 3145.0326; 445775.54403494
302.33; 3276.4621; 449110.84109123
303.35; 3382.114; 452553.68716594
304.37; 3445.1729; 456060.7245278
305.39; 3450.7698; 459573.45923055
306.41; 3389.8664; 463024.19694439
307.42; 3262.0025; 466344.77472043
308.44; 3076.0461; 469476.05687371
309.46; 2848.7067; 472375.91732684
310.48; 2601.2588; 475023.88655559
311.49; 2355.4409; 477421.62373635
312.51; 2129.6663; 479589.53209024
313.53; 1936.4729; 481560.77792191
314.55; 1781.6494; 483374.42011618
315.57; 1664.9129; 485069.22958309
316.58; 1581.5833; 486679.21318133
317.60; 1524.5387; 488231.12779533
318.62; 1485.8575; 489743.66660955
319.64; 1457.8646; 491227.7098651
320.66; 1433.6297; 492687.08308577
321.67; 1407.1832; 494119.53483557
322.69; 1373.7353; 495517.93810682
323.71; 1330.0428; 496871.86431405
324.73; 1274.8513; 498169.60796481
325.75; 1209.1869; 499400.50810124
326.76; 1136.2484; 500557.15990399
327.78; 1060.7791; 501636.987233
328.80; 988.01158; 502642.74038487
329.82; 922.46873; 503581.77374628
330.84; 866.98959; 504464.33174137
331.85; 822.27776; 505301.37501415
332.87; 787.08088; 506102.58938515
333.89; 758.88296; 506875.09949522
334.91; 734.82221; 507623.11679725
335.93; 712.50322; 508348.41432929
336.94; 690.46072; 509051.27354607
337.96; 668.20391; 509731.47629638
338.98; 645.94484; 510389.02026686
340.00; 624.21628; 511024.44550592
341.02; 603.57972; 511638.86361927
342.03; 584.52731; 512233.88719434
343.05; 567.5511; 512811.62972594
344.07; 553.25472; 513374.81915907
345.09; 542.36331; 513926.92160413
346.11; 535.55277; 514472.09121622
347.12; 533.13141; 515014.79598258
348.14; 534.70841; 515559.10607366
349.16; 539.02225; 516107.80746646
350.18; 544.05611; 516661.633105
351.20; 547.45642; 517218.9201171
352.21; 547.14236; 517775.88742493
353.23; 541.90534; 518327.52367643
354.25; 531.78745; 518868.86035322
355.27; 518.09976; 519396.26354714
356.28; 503.06711; 519908.3641584
357.30; 489.21399; 520406.36289283
358.32; 478.68805; 520893.64667158
359.34; 472.72702; 521374.86238214
360.36; 471.41346; 521854.74093895
361.37; 473.75951; 522337.00767444
362.39; 478.06153; 522823.65367886
363.41; 482.39557; 523314.71154782
364.43; 485.10675; 523808.529288
365.45; 485.17272; 524302.41417886
366.46; 482.3747; 524793.45080559
367.48; 477.26681; 525279.28782155
368.50; 470.97831; 525758.72341372
369.52; 464.90975; 526231.98147292
370.54; 460.39471; 526700.64341786
371.55; 458.39897; 527167.27379267
372.57; 459.32069; 527634.84243608
373.59; 462.93617; 528106.09148106
374.61; 468.50432; 528583.00866074
375.63; 475.00105; 529066.53923049
376.64; 481.41427; 529556.59818022
377.66; 487.00663; 530052.34991213
378.68; 491.46133; 530552.63633921
379.70; 494.86912; 531056.39175285
380.72; 497.57911; 531562.90581297
381.73; 499.99556; 532071.87971551
382.75; 502.42891; 532583.33066044
383.77; 505.08422; 533097.48460349
384.79; 508.2009; 533614.81118709
385.81; 512.27163; 534136.2815962
386.82; 518.20877; 534663.79575736
387.84; 527.32578; 535200.59064866
388.86; 541.07023; 535751.3767974
389.88; 560.55871; 536322.00137095
390.90; 586.07403; 536918.59944062
391.91; 616.73692; 537546.41101635
392.93; 650.5256; 538208.61800564
393.95; 684.69376; 538905.60670442
394.97; 716.47742; 539634.94980125
395.99; 743.85223; 540392.1592702
397.00; 766.06619; 541171.98159139
398.02; 783.75133; 541969.80662463
399.04; 798.58328; 542782.72994187
400.06; 812.64119; 543609.96360575
401.07; 827.7404; 544452.56761032
402.09; 845.01045; 545312.75177994
403.11; 864.8688; 546193.15089557
404.13; 887.34922; 547096.43410669
405.15; 912.57239; 548025.39342162
406.16; 941.07781; 548983.37002229
407.18; 973.80798; 549974.66452156
408.20; 1011.7205; 551004.55228683
409.22; 1055.2143; 552078.71494918
410.24; 1103.6908; 553202.22455309
411.25; 1155.5462; 554378.52069085
412.27; 1208.7136; 555608.93900399
413.29; 1261.5958; 556893.18912345
414.31; 1313.9897; 558230.77395893
415.33; 1367.5171; 559622.847399
416.34; 1425.2078; 561073.64748104
417.36; 1490.205; 562590.6119155
418.38; 1563.9611; 564182.65681637
419.40; 1644.5945; 565856.78304995
420.42; 1726.1458; 567613.92503778
421.43; 1799.2361; 569445.46970704
422.45; 1853.1568; 571331.90333133
423.47; 1878.8706; 573244.51249693
424.49; 1871.9811; 575150.10844701
425.51; 1834.6255; 577017.67807498
426.52; 1775.5172; 578825.07796399
427.54; 1707.9482; 580563.69550476
428.56; 1646.2635; 582239.52073503
429.58; 1601.8816; 583870.16711682
