#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 76.043913; 77.409421683518
1.02; 79.691583; 158.53201433286
2.04; 90.436536; 250.59250597731
3.05; 107.66383; 360.18964198395
4.07; 130.3028; 492.83226902622
5.09; 156.82836; 652.47677604069
6.11; 185.36473; 841.1700742539
7.13; 213.92161; 1058.9330409639
8.14; 240.73686; 1303.992771757
9.16; 264.64231; 1573.3872273331
10.18; 285.33736; 1863.8483500458
11.20; 303.46476; 2172.7623844664
12.22; 320.43639; 2498.9528014854
13.23; 338.03599; 2843.0588516607
14.25; 357.90392; 3207.3896017711
15.27; 381.0557; 3595.2878598101
16.29; 407.58315; 4010.1899185328
17.31; 436.63312; 4454.6635942971
18.32; 466.67083; 4929.7143574558
19.34; 495.94361; 5434.5635506915
20.36; 522.99701; 5966.9519361669
21.38; 547.0807; 6523.8564768626
22.40; 568.32147; 7102.383207044
23.41; 587.61952; 7700.5545169216
24.43; 606.3151; 8317.757128914
25.45; 625.74424; 8954.7377594791
26.47; 646.83057; 9613.183365822
27.48; 669.83897; 10295.050536074
28.50; 694.35401; 11001.872958454
29.52; 719.46794; 11734.260276094
30.54; 744.09635; 12491.718254626
31.56; 767.30758; 13272.804255744
32.57; 788.56306; 14075.527423511
33.59; 807.81226; 14897.845447166
34.61; 825.44581; 15738.113662362
35.63; 842.16022; 16595.396423877
36.65; 858.80664; 17469.624526326
37.66; 876.28016; 18361.639918465
38.68; 895.46498; 19273.184631678
39.70; 917.20655; 20206.861324728
40.72; 942.25715; 21166.038446111
41.74; 971.15138; 22154.628641333
42.75; 1004.0103; 23176.667780602
43.77; 1040.3295; 24235.678330705
44.79; 1078.8499; 25333.900968636
45.81; 1117.6131; 26471.582835503
46.83; 1154.2595; 27646.56917627
47.84; 1186.5417; 28854.417468166
48.86; 1212.9321; 30089.129989073
49.88; 1233.1385; 31344.411805125
50.90; 1248.3403; 32615.168374159
51.92; 1261.021; 33898.833348617
52.93; 1274.4008; 35196.118416716
53.95; 1291.6059; 36510.917521733
54.97; 1314.8136; 37849.341002328
55.99; 1344.637; 39218.12348678
57.01; 1379.9477; 40622.850731388
58.02; 1418.1954; 42066.512454041
59.04; 1456.1256; 43548.785488472
60.06; 1490.6644; 45066.217566627
61.08; 1519.6909; 46613.197346631
62.10; 1542.4645; 48183.359606594
63.11; 1559.601; 49770.966074782
64.13; 1572.6486; 51371.854465519
65.15; 1583.446; 52983.734144405
66.17; 1593.5037; 54605.852104543
67.19; 1603.6172; 56238.265198528
68.20; 1613.8149; 57881.059086929
69.22; 1623.6078; 59533.821777818
70.24; 1632.4005; 61195.535028837
71.26; 1639.875; 62864.857027626
72.27; 1646.1967; 64540.614263182
73.29; 1651.9804; 66222.258987586
74.31; 1658.0649; 67910.097502751
75.33; 1665.2226; 69605.222253953
76.35; 1673.9428; 71309.223798993
77.36; 1684.3803; 73023.850263903
78.38; 1696.4678; 74750.781269951
79.40; 1710.1045; 76491.593879542
80.42; 1725.2908; 78247.865512983
81.44; 1742.1024; 80021.250559245
82.45; 1760.4792; 81813.3424178
83.47; 1779.9096; 83625.213616865
84.49; 1799.1663; 85456.687299453
85.51; 1816.2655; 87305.567158793
86.53; 1828.7536; 89167.159395685
87.54; 1834.3018; 91034.3994468
88.56; 1831.4498; 92898.736321138
89.58; 1820.2519; 94751.674171413
90.60; 1802.5709; 96586.613532165
91.62; 1781.8633; 98400.473456297
92.63; 1762.4603; 100194.58196977
93.65; 1748.5285; 101974.5085431
94.67; 1743.0166; 103748.82417674
95.69; 1746.9147; 105527.10798809
96.71; 1759.0621; 107317.75732571
97.72; 1776.5573; 109126.21600975
98.74; 1795.6309; 110954.0907339
99.76; 1812.6893; 112799.33025219
100.78; 1825.1963; 114657.30128732
101.80; 1832.1291; 116522.32966079
102.81; 1833.9144; 118389.17536079
103.83; 1831.9319; 120254.00299683
104.85; 1827.8239; 122114.64882839
105.87; 1822.8912; 123970.27344903
106.89; 1817.797; 125820.71238517
107.90; 1812.6506; 127665.91247082
108.92; 1807.3812; 129505.74852118
109.94; 1802.1893; 131340.29941522
110.96; 1797.8371; 133170.42001411
111.98; 1795.6156; 134998.2792313
112.99; 1796.9689; 136827.51606831
114.01; 1802.9139; 138662.80459379
115.03; 1813.492; 140508.86115896
116.05; 1827.4983; 142369.17556471
117.07; 1842.6379; 144244.90141994
118.08; 1856.1031; 146134.33428488
119.10; 1865.4041; 148033.23515579
120.12; 1869.1799; 149935.97968116
121.14; 1867.7107; 151837.22853952
122.15; 1862.9419; 153733.62303243
123.17; 1857.9927; 155624.9794536
124.19; 1856.2837; 157514.5961162
125.21; 1860.5436; 159408.54920582
126.23; 1871.9859; 161314.15003882
127.24; 1889.886; 163237.97244799
128.26; 1911.6663; 165183.96628653
129.28; 1933.4444; 167152.12921067
130.30; 1950.8798; 169138.04065346
131.32; 1960.0926; 171133.33032694
132.33; 1958.4323; 173126.92992381
