#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 4.087857; 4.1612620291473
1.02; 4.2691357; 8.5070579190178
2.04; 4.8006763; 13.393939283017
3.05; 5.6468697; 19.142208949207
4.07; 6.7523853; 26.015845812038
5.09; 8.047512; 34.207865736139
6.11; 9.4546618; 43.832303484767
7.13; 10.895692; 54.923647782802
8.14; 12.299897; 67.444412454856
9.16; 13.612376; 81.301223448927
10.18; 14.801866; 96.36888435585
11.20; 15.866356; 112.52015059089
12.22; 16.8343; 129.65674135664
13.23; 17.759701; 147.73535034012
14.25; 18.71085; 166.78218781557
15.27; 19.754711; 186.89163151574
16.29; 20.94105; 208.20871682897
17.31; 22.29124; 230.90023690516
18.32; 23.795705; 255.12323727655
19.34; 25.421148; 281.00086911555
20.36; 27.125139; 308.61309029237
21.38; 28.872723; 338.00427614414
22.40; 30.648875; 369.20350877724
23.41; 32.462365; 402.24879550871
24.43; 34.340286; 437.20572446818
25.45; 36.316596; 474.17445176482
26.47; 38.420473; 513.28483555202
27.48; 40.669937; 554.68507621408
28.50; 43.072973; 598.53150429181
29.52; 45.633839; 644.98478316356
30.54; 48.358567; 694.21171810837
31.56; 51.253103; 746.38516540055
32.57; 54.310675; 801.67108934422
33.59; 57.490963; 860.19440870622
34.61; 60.699646; 921.98402860505
35.63; 63.780042; 986.90935963667
36.65; 66.526567; 1054.6305336893
37.66; 68.722705; 1124.5872814703
38.68; 70.196481; 1196.0442704489
39.70; 70.877776; 1268.1947877755
40.72; 70.838232; 1340.3050507507
41.74; 70.297924; 1411.8653035101
42.75; 69.592684; 1482.7076529828
43.77; 69.108696; 1553.0573233841
44.79; 69.201894; 1623.5018648556
45.81; 70.12471; 1694.8857934692
46.83; 71.979891; 1768.1582162952
47.84; 74.711681; 1844.2114833397
48.86; 78.132417; 1923.7469120286
49.88; 81.972179; 2007.191052737
50.90; 85.934311; 2094.6684729557
