#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 16.83654; 17.138871030964
1.02; 17.592031; 35.046799718906
2.04; 19.787085; 55.189198188783
3.05; 23.223356; 78.82957259831
4.07; 27.619238; 106.94476486305
5.09; 32.670205; 140.20162345244
6.11; 38.111027; 178.99700472262
7.13; 43.765312; 223.54820409684
8.14; 49.57164; 274.00999404249
9.16; 55.581471; 330.58953354773
10.18; 61.930316; 393.63192305559
11.20; 68.789027; 463.65618371978
12.22; 76.305913; 541.33231039532
13.23; 84.552305; 627.40290866393
14.25; 93.484154; 722.56574332741
15.27; 102.92993; 827.3439692359
16.29; 112.61019; 941.97628302604
17.31; 122.187; 1066.3573737415
18.32; 131.33308; 1200.0487816461
19.34; 139.80367; 1342.3628849246
20.36; 147.49099; 1492.5023479457
21.38; 154.44453; 1649.720217507
22.40; 160.84974; 1813.4583069189
23.41; 166.97086; 1983.4274368174
24.43; 173.07643; 2159.6117777279
25.45; 179.3724; 2342.2051401038
26.47; 185.96584; 2531.5103441116
27.48; 192.87085; 2727.8445491123
28.50; 200.05145; 2931.4882914051
29.52; 207.48114; 3142.695134498
30.54; 215.19074; 3361.7500216639
31.56; 223.27979; 3589.0392082137
32.57; 231.88081; 3825.0838631519
33.59; 241.0856; 4070.4985978775
34.61; 250.85975; 4325.8629991891
35.63; 260.97982; 4591.5291941808
36.65; 271.02252; 4867.4184230436
37.66; 280.41905; 5152.8729201201
38.68; 288.56585; 5446.6205059759
39.70; 294.96354; 5746.8806613997
40.72; 299.34594; 6051.6019069999
41.74; 301.76303; 6358.7836500446
42.75; 302.59509; 6666.8123915879
43.77; 302.49403; 6974.7382596976
44.79; 302.26669; 7282.4327032492
45.81; 302.72727; 7590.5960039315
46.83; 304.55095; 7900.6157331152
47.84; 308.15736; 8214.3066269191
48.86; 313.64459; 8533.5832866446
49.88; 320.78366; 8860.12720654
50.90; 329.07226; 9195.1085649111
51.92; 337.83674; 9539.0117828978
52.93; 346.36221; 9891.5935690541
53.95; 354.02491; 10251.975647056
54.97; 360.39873; 10618.84600496
55.99; 365.31267; 10990.718535585
57.01; 368.84635; 11366.188205958
58.02; 371.26748; 11744.122480302
59.04; 372.93118; 12123.750329534
60.06; 374.17337; 12504.642673177
61.08; 375.23175; 12886.612405409
62.10; 376.21829; 13269.586385552
63.11; 377.14809; 13653.506862138
64.13; 378.00877; 14038.303475593
65.15; 378.83903; 14423.945256656
66.17; 379.78231; 14810.547256137
67.19; 381.09202; 15198.482486252
68.20; 383.08491; 15588.44639056
69.22; 386.06054; 15981.439364184
70.24; 390.21866; 16378.665120734
71.26; 395.60635; 16781.375314944
72.27; 402.11413; 17190.710147741
73.29; 409.51914; 17607.582959118
74.31; 417.5546; 18032.635527208
75.33; 425.97519; 18466.259892494
