#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 76.05851; 77.424281206978
1.02; 79.707815; 158.56339709369
2.04; 90.456251; 250.64395717201
3.05; 107.68527; 360.26291298618
4.07; 130.32007; 492.92311682854
5.09; 156.83291; 652.57225483044
6.11; 185.34826; 841.24878946567
7.13; 213.87928; 1058.9686632516
8.14; 240.66948; 1303.9598052538
9.16; 264.55672; 1573.2671342173
10.18; 285.24478; 1863.6340073286
11.20; 303.3778; 2172.4595141729
12.22; 320.36589; 2498.5781673992
13.23; 337.98878; 2842.6361612387
14.25; 357.88213; 3206.9447244463
15.27; 381.05761; 3594.8449286132
16.29; 407.60496; 4009.7691916094
17.31; 436.67054; 4454.280958245
18.32; 466.71974; 4929.3815127905
19.34; 495.99951; 5434.2876076253
20.36; 523.05351; 5966.7335071985
21.38; 547.12803; 6523.6862343507
22.40; 568.34597; 7102.2379088695
23.41; 587.60481; 7700.3942488851
24.43; 606.24513; 8317.5256272659
25.45; 625.60749; 8954.3670517658
26.47; 646.62438; 9612.6027690328
27.48; 669.57248; 10294.198662824
28.50; 694.04869; 11000.71027649
29.52; 719.1553; 11732.779340782
30.54; 743.81329; 12489.949172174
31.56; 767.09044; 13270.814136619
32.57; 788.44212; 14073.414187487
33.59; 807.80795; 14895.727826414
34.61; 825.56769; 15736.120114361
35.63; 842.40849; 16593.655600616
36.65; 859.17528; 17468.258956495
37.66; 876.76019; 18360.762992838
38.68; 896.04627; 19272.899428973
39.70; 917.8773; 20207.258907352
40.72; 943.00119; 21167.193423774
41.74; 971.9446; 22156.591085257
42.75; 1004.8181; 23179.452560133
43.77; 1041.1073; 24239.254887472
44.79; 1079.5475; 25338.187615697
45.81; 1118.1826; 26476.44929223
46.83; 1154.6657; 27651.849152438
47.84; 1186.7704; 28859.930208185
48.86; 1212.995; 30094.706736001
49.88; 1233.0724; 31349.921205968
50.90; 1248.1997; 32620.534688903
51.92; 1260.8672; 33904.043102678
52.93; 1274.289; 35201.214309881
53.95; 1291.575; 36515.981917711
54.97; 1314.8809; 37854.473983043
55.99; 1344.7991; 39223.421392132
57.01; 1380.1849; 40628.390090192
58.02; 1418.4802; 42072.341737195
59.04; 1456.4296; 43554.924186496
60.06; 1490.9626; 45072.659823482
61.08; 1519.963; 46619.916552982
62.10; 1542.6927; 48190.311128324
63.11; 1559.7675; 49778.087173058
64.13; 1572.734; 51379.062541687
65.15; 1583.4298; 52990.925785051
66.17; 1593.3678; 54612.905446509
67.19; 1603.3503; 56245.046905816
68.20; 1613.4165; 57887.435307238
69.22; 1623.0898; 59539.670685558
70.24; 1631.7853; 61200.757728957
71.26; 1639.1916; 62869.384038075
72.27; 1645.4747; 64544.406308338
73.29; 1651.2453; 66225.302769114
