#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 4.3373122; 4.4151966833731
1.02; 4.5359473; 9.0325953388489
2.04; 5.1198491; 14.244380807067
3.05; 6.051895; 20.404948726209
4.07; 7.2679017; 27.803358988927
5.09; 8.6772989; 36.636474841482
6.11; 10.170034; 46.989130250886
7.13; 11.631327; 58.829319579311
8.14; 12.962479; 72.024563418417
9.16; 14.102491; 86.380291162726
10.18; 15.043492; 101.69391656753
11.20; 15.833687; 117.81192639587
12.22; 16.565031; 134.67441283891
13.23; 17.347699; 152.3336219809
14.25; 18.278188; 170.94002878918
15.27; 19.410547; 190.69912841797
16.29; 20.739811; 211.81136115767
17.31; 22.203113; 234.413171855
18.32; 23.698396; 258.53711685054
19.34; 25.114963; 284.10306506538
20.36; 26.366253; 310.94277293
21.38; 27.414611; 338.84966386477
22.40; 28.280461; 367.63795310879
23.41; 29.033502; 397.19280548653
24.43; 29.769309; 427.49667709834
25.45; 30.579274; 458.62505798177
26.47; 31.523569; 490.71469109763
27.48; 32.615329; 523.91568876561
28.50; 33.820156; 558.34314785147
29.52; 35.069872; 594.04276444661
30.54; 36.284983; 630.97931095053
31.56; 37.398057; 669.04891899666
32.57; 38.370863; 708.10880193803
33.59; 39.201069; 748.01379905846
34.61; 39.918448; 788.64905627946
35.63; 40.574088; 829.95172716147
36.65; 41.227822; 871.9198706618
37.66; 41.938356; 914.61130704393
38.68; 42.75806; 958.13716707312
39.70; 43.731232; 1002.6536741765
40.72; 44.892557; 1048.3523598234
41.74; 46.262484; 1095.4455721082
42.75; 47.838459; 1144.1430593841
43.77; 49.58442; 1194.6178595232
44.79; 51.423953; 1246.9652245345
45.81; 53.243337; 1301.164644171
46.83; 54.908437; 1357.0590639631
47.84; 56.294479; 1414.3644140151
48.86; 57.321891; 1472.715625866
49.88; 57.987054; 1531.7439450259
50.90; 58.376078; 1591.1682738551
51.92; 58.653653; 1650.8751614239
52.93; 59.026576; 1710.9616682822
53.95; 59.690398; 1771.7239178016
54.97; 60.774404; 1833.589638504
55.99; 62.302137; 1897.0105250989
