#Wavenumber (cm^-1);   Spectrum at 400.00 K (cm*km*mol^-1); Spectrum (normalised);   Integral (km*mol^-1)
497.78; 0.015503737; 0.004162141294799; 24.752411584448
498.8; 0.015215749; 0.004084827886605; 24.767900560312
499.82; 0.015038; 0.00403710929766; 24.783208595754
500.83; 0.014991372; 0.00402459152054; 24.798469165571
501.85; 0.015077438; 0.004047696843643; 24.81381734662
502.87; 0.015277856; 0.004101501164112; 24.829369545098
503.89; 0.015556003; 0.00417617265233; 24.845204885106
504.91; 0.0158612; 0.004258105997609; 24.861350902693
505.92; 0.016135955; 0.004331866867744; 24.877776608997
506.94; 0.016326062; 0.004382903091793; 24.894395835118
507.96; 0.016392275; 0.004400678668194; 24.911082463901
508.98; 0.01632101; 0.004381546829246; 24.927696548147
510; 0.016130743; 0.004330467651514; 24.94411694796
511.01; 0.015871178; 0.004260784696677; 24.960273122765
512.03; 0.015613903; 0.004191716516429; 24.976167402004
513.05; 0.015435781; 0.004143897791711; 24.9918803614
514.07; 0.015399024; 0.004134029988382; 25.007555903752
515.09; 0.015533466; 0.004170122357593; 25.023368301805
516.1; 0.015826551; 0.004248804109057; 25.03947904773
517.12; 0.016224557; 0.004355653006724; 25.055994946949
518.14; 0.016645288; 0.004468602669706; 25.07293913143
519.16; 0.016998914; 0.004563537289502; 25.090243291982
520.18; 0.017211079; 0.004620495215698; 25.107763428115
521.19; 0.017241658; 0.004628704469935; 25.125314692088
522.21; 0.017093966; 0.004589054998836; 25.142715612057
523.23; 0.016812255; 0.004513426717325; 25.159829761751
524.25; 0.016468892; 0.004421247307844; 25.176594382818
525.27; 0.016145614; 0.004334459927905; 25.193029921322
526.28; 0.015914626; 0.004272448769343; 25.209230324325
527.3; 0.015824817; 0.004248338598515; 25.225339305483
528.32; 0.015896236; 0.004267511780383; 25.241520987625
529.34; 0.016123046; 0.004328401310893; 25.257933553178
530.36; 0.01648248; 0.004424895149388; 25.274712006632
531.37; 0.016945696; 0.004549250357556; 25.291961993822
532.39; 0.017486411; 0.004694410987552; 25.309762406088
533.41; 0.018084555; 0.004854989036744; 25.328171702909
534.43; 0.018724468; 0.005026780413389; 25.347232402989
535.45; 0.019389463; 0.005205305316793; 25.366970039844
536.46; 0.02005604; 0.00538425492474; 25.387386222816
537.48; 0.020691147; 0.005554756080127; 25.408448917802
538.5; 0.02125467; 0.005706039757661; 25.430085254538
539.52; 0.021707108; 0.005827501498345; 25.452182153632
540.54; 0.0220202; 0.005911554339429; 25.474597766556
541.55; 0.022186785; 0.00595627583513; 25.497182956403
542.57; 0.02222618; 0.00596685183731; 25.519808248609
543.59; 0.022182764; 0.00595519635538; 25.542389345182
544.61; 0.02211787; 0.005937774878404; 25.564904382744
545.62; 0.022097453; 0.00593229371997; 25.587398636067
546.64; 0.022179449; 0.005954306408757; 25.609976358057
547.66; 0.022404667; 0.006014768550119; 25.63278334194
548.68; 0.022793448; 0.00611914089949; 25.655986088843
549.7; 0.023348021; 0.006268021855371; 25.679753366926
550.71; 0.024058331; 0.006458712047233; 25.704243709866
551.73; 0.024908214; 0.006686872079233; 25.729599197131
552.75; 0.025879317; 0.006947574895451; 25.755943225286
553.77; 0.026951897; 0.007235520279843; 25.783379093151
554.79; 0.028103596; 0.007544705992106; 25.811987341247
555.8; 0.029308517; 0.007868179710157; 25.841822147313
556.82; 0.030538787; 0.008198458633925; 25.872909315177
557.84; 0.031769446; 0.008528841988836; 25.905249240339
558.86; 0.03298563; 0.008855339377722; 25.938827188345
559.88; 0.034189658; 0.009178573360528; 25.973630784496
560.89; 0.035405444; 0.009504963902127; 26.009671998662
561.91; 0.036678724; 0.009846789312855; 26.047009356787
562.93; 0.038073165; 0.01022114166863; 26.085766196015
563.95; 0.039663683; 0.010648132957757; 26.12614211363
564.97; 0.041528438; 0.011148746054469; 26.168416271765
565.98; 0.043740179; 0.011742511193126; 26.212941886559
567; 0.046356515; 0.012444894115815; 26.260130818521
568.02; 0.049408489; 0.013264228642456; 26.310426527746
569.04; 0.05288801; 0.014198342658981; 26.364264239213
570.06; 0.056737048; 0.015231657401423; 26.422020105333
571.07; 0.060843561; 0.016334094016216; 26.483956224708
572.09; 0.065049312; 0.01746317211608; 26.550173617245
573.11; 0.069171902; 0.018569924770651; 26.620587628265
574.13; 0.073037991; 0.019607817033417; 26.694937151018
575.15; 0.076518894; 0.020542302062381; 26.772830082936
576.16; 0.079556527; 0.021357786596706; 26.853815194212
577.18; 0.082169488; 0.022059263465141; 26.93746018736
578.2; 0.084436224; 0.022667792590087; 27.023412619984
579.22; 0.086462341; 0.023211725013205; 27.11142755262
580.24; 0.088347683; 0.02371786490664; 27.201361682007
581.25; 0.090171101; 0.024207380650842; 27.293151972174
582.27; 0.092004465; 0.024699566503376; 27.386808547144
583.29; 0.093953859; 0.025222901830028; 27.482449521412
584.31; 0.096210563; 0.025828737759039; 27.58038772271
585.33; 0.099084679; 0.026600324434538; 27.681251650634
586.34; 0.10299626; 0.027650429503274; 27.786097396412
587.36; 0.10841378; 0.029104819738828; 27.896457947776
588.38; 0.11575334; 0.031075201831975; 28.0142898487
589.4; 0.12527394; 0.033631107057357; 28.141813312839
590.41; 0.13701471; 0.036783040275118; 28.281288376543
591.43; 0.15081068; 0.040486713553297; 28.434807141572
592.45; 0.16639669; 0.044670941900446; 28.604191789185
593.47; 0.18357207; 0.049281853344045; 28.791060231699
594.49; 0.20236718; 0.054327598345478; 28.997061289551
595.5; 0.22314097; 0.059904540808348; 29.224209166976
596.52; 0.24655436; 0.066190111659442; 29.475190865425
597.54; 0.27340494; 0.073398432324794; 29.753505294949
598.56; 0.30436009; 0.08170866798615; 30.063330732028
599.58; 0.33966934; 0.09118780759703; 30.409099467485
600.59; 0.37895381; 0.101734136835669; 30.79485809231
601.61; 0.42115213; 0.113062719760104; 31.223572788557
602.63; 0.46465309; 0.124741010096129; 31.696569580509
603.65; 0.50758113; 0.136265494031116; 32.213265271056
604.67; 0.54814672; 0.147155753410959; 32.77125497783
605.68; 0.58494846; 0.157035567663125; 33.366707271192
606.7; 0.61712979; 0.165674984244723; 33.99491876516
607.72; 0.64434357; 0.172980809770889; 34.650832717693
608.74; 0.66654669; 0.178941470908611; 35.329348485153
609.76; 0.68370742; 0.183548449405595; 36.025333135083
610.77; 0.6955404; 0.186725137367892; 36.733363252476
611.79; 0.70137483; 0.188291451478781; 37.447332562794
612.81; 0.70021531; 0.187980166136793; 38.160121528329
613.83; 0.69098802; 0.18550300306649; 38.863517513511
614.85; 0.67290049; 0.1806472153597; 39.548501172768
615.86; 0.6458033; 0.173372689645545; 40.205901063917
616.88; 0.61043882; 0.163878722960153; 40.827301444889
617.9; 0.56849487; 0.152618428338156; 41.406004689082
618.92; 0.5224383; 0.14025405761297; 41.937824335478
619.94; 0.47516602; 0.127563316749185; 42.4215228396
620.95; 0.42955933; 0.115319721042674; 42.858795703827
621.97; 0.38804978; 0.104176045670504; 43.253813632542
622.99; 0.35229572; 0.094577492135785; 43.612435470895
624.01; 0.32303485; 0.086722103764018; 43.941271009835
625.03; 0.30012971; 0.080572977972143; 44.246790101459
626.04; 0.28277501; 0.075913926188122; 44.534642858927
627.06; 0.26979977; 0.072430586512409; 44.809287379515
628.08; 0.25998092; 0.069794612936978; 45.07393674051
629.1; 0.25229142; 0.067730285769512; 45.330758519969
630.12; 0.2460306; 0.06604950277756; 45.581207053532
631.13; 0.24082131; 0.064651014076056; 45.826352759536
632.15; 0.23649639; 0.063489943804502; 46.067095877738
633.17; 0.23292693; 0.062531684717281; 46.304205439603
634.19; 0.2298588; 0.061708012942482; 46.5381917794
635.21; 0.22681748; 0.06089153859422; 46.769082191261
636.22; 0.2231173; 0.059898186347843; 46.996205977281
637.24; 0.21797573; 0.058517877792745; 47.218095862754
638.26; 0.21069792; 0.0565640731367; 47.432577254378
639.28; 0.20087198; 0.053926196176183; 47.63705625869
640.29; 0.18850998; 0.050607487229669; 47.828951278928
641.31; 0.17408577; 0.046735156314494; 48.006163079352
642.33; 0.15845273; 0.042538302269096; 48.167461116154
643.35; 0.14266264; 0.038299286499053; 48.312685522854
644.37; 0.12773796; 0.034292599147504; 48.442717254449
645.38; 0.11446315; 0.030728836753856; 48.559235806687
646.4; 0.10325264; 0.027719257411356; 48.664342538186
647.42; 0.094126494; 0.025269247511874; 48.760159247597
648.44; 0.086789752; 0.023299621940473; 48.848507470412
649.46; 0.080779709; 0.02168616267231; 48.930737728635
650.47; 0.075628354; 0.020303227231024; 49.007724129082
651.49; 0.070988788; 0.019057686930738; 49.079987651886
652.51; 0.066693083; 0.017904459733271; 49.147878331958
653.53; 0.062736387; 0.016842243068182; 49.211741266677
654.55; 0.059207819; 0.015894961868539; 49.272012271245
655.56; 0.056203794; 0.015088499755365; 49.329225308576
656.58; 0.053759924; 0.014432417144694; 49.383950591608
657.6; 0.051825022; 0.013912972347895; 49.436706227739
658.62; 0.050281392; 0.013498568635623; 49.487890515515
659.64; 0.048997327; 0.013153847878189; 49.537767680328
660.65; 0.047887172; 0.012855815089763; 49.586514755093
661.67; 0.046954266; 0.012605366660022; 49.634312171401
662.69; 0.046301094; 0.012430015765344; 49.681444687197
663.71; 0.046104589; 0.012377261930889; 49.728377169568
664.73; 0.046567092; 0.012501425726706; 49.775780459555
665.74; 0.047860735; 0.012848717799; 49.82450062258
666.76; 0.050083136; 0.013445344726798; 49.875483094032
667.78; 0.053236333; 0.01429185363264; 49.929675384175
668.8; 0.057231875; 0.015364498915084; 49.987934963661
669.82; 0.061916365; 0.016622099535765; 50.050963151145
670.83; 0.067106338; 0.018015402385406; 50.119274507124
671.85; 0.07262033; 0.019495691544232; 50.19319886945
672.87; 0.078298919; 0.021020168499245; 50.272903790109
673.89; 0.084008879; 0.022553067329227; 50.358421203973
674.91; 0.089633365; 0.024063019764735; 50.449664101745
675.92; 0.095054436; 0.025518363303595; 50.546425416152
676.94; 0.10013621; 0.026882618993448; 50.648359757624
677.96; 0.10471612; 0.028112144012961; 50.75495625328
678.98; 0.10860872; 0.02915715343257; 50.86551524041
680; 0.11162209; 0.029966124309302; 50.979141709533
681.01; 0.11358302; 0.030492556596511; 51.094764317948
682.03; 0.114364; 0.030702218893312; 51.211181933293
683.05; 0.11390498; 0.030578990145486; 51.327132292037
684.07; 0.11222436; 0.030127810026598; 51.441371844572
685.08; 0.10941723; 0.029374206447482; 51.552753862696
686.1; 0.10564287; 0.028360939799742; 51.660293746648
687.12; 0.10110581; 0.027142918313504; 51.76321509913
688.14; 0.096035884; 0.025781843343891; 51.860975485216
689.16; 0.090671101; 0.024341610910773; 51.953274753132
690.17; 0.085244621; 0.022884815268961; 52.04005009848
691.19; 0.079974669; 0.021470041215401; 52.121460860637
692.21; 0.075055137; 0.020149341097212; 52.197863751137
693.23; 0.070645396; 0.018965499735902; 52.269777715832
694.25; 0.066859938; 0.017949253713312; 52.337838247927
695.26; 0.063760502; 0.017117177513478; 52.402743687893
696.28; 0.061354057; 0.016471142037763; 52.465199469998
697.3; 0.059598675; 0.01599989127349; 52.525868349819
698.32; 0.058416512; 0.01568252717995; 52.585333838536
699.34; 0.057710217; 0.015492914857075; 52.644080349376
700.35; 0.057377935; 0.015403710258615; 52.70248861087
701.37; 0.057323368; 0.015389061173428; 52.760841325481
702.39; 0.057460788; 0.015425953018067; 52.819333928046
703.41; 0.057718448; 0.015495124555614; 52.878088816975
704.43; 0.058045311; 0.015582874366517; 52.937176438368
705.44; 0.058423917; 0.015684515130099; 52.996649464984
706.46; 0.058886946; 0.01580882013615; 53.056593834692
707.48; 0.059529128; 0.015981220649715; 53.117191918114
708.5; 0.060503127; 0.016242700927598; 53.178781490432
709.52; 0.061990645; 0.01664204078318; 53.241885291919
710.53; 0.064148794; 0.017221418585656; 53.307185996178
711.55; 0.067043858; 0.017998628972125; 53.375433750314
712.57; 0.070594773; 0.018951909459005; 53.447296182842
713.59; 0.074551482; 0.020014129614081; 53.523186374348
714.61; 0.078525631; 0.021081031720624; 53.60312207865
715.62; 0.082074181; 0.022033677298374; 53.686670053148
716.64; 0.084816028; 0.022769754969372; 53.773009109856
717.66; 0.086546009; 0.023234186567981; 53.861109212094
718.68; 0.087306885; 0.02343845173449; 53.949983853836
719.7; 0.087391253; 0.02346110121163; 54.038944378209
720.71; 0.087268514; 0.023428150635882; 54.127779959448
721.73; 0.087458769; 0.023479226592088; 54.216809212239
722.75; 0.088395058; 0.023730583223768; 54.306791567368
723.77; 0.090319621; 0.024247252407252; 54.398733044277
724.79; 0.093246551; 0.025033017556647; 54.493654009716
725.8; 0.0969975; 0.026039999275157; 54.592393279328
726.82; 0.10128939; 0.02719220229574; 54.695501507218
727.84; 0.10583495; 0.028412505696397; 54.803236921135
728.86; 0.1104158; 0.029642283068799; 54.91563544275
729.88; 0.11490382; 0.030847139251143; 55.032602577786
730.89; 0.1192325; 0.032009218934252; 55.15397611844
731.91; 0.12334363; 0.033112895031266; 55.279534612686
732.93; 0.12714576; 0.034133616827642; 55.408963507566
733.95; 0.13051329; 0.035037665682088; 55.541820406936
734.96; 0.13333308; 0.035794667971385; 55.677547725856
735.98; 0.13557802; 0.03639734573084; 55.815560302696
737; 0.13736848; 0.036878013553229; 55.955395487084
738.02; 0.13898091; 0.037310887349268; 56.096872060638
739.04; 0.14078238; 0.037794510921981; 56.240182443782
740.05; 0.14310132; 0.038417054759906; 56.385853410095
741.07; 0.14607741; 0.039216017428457; 56.534553908877
742.09; 0.1495507; 0.040148458667483; 56.686790068174
743.11; 0.15304491; 0.041086516100584; 56.842583183323
744.13; 0.15587051; 0.041845078145502; 57.00125264037
745.14; 0.15733033; 0.042236982181604; 57.161408128306
746.16; 0.15696913; 0.042140014241831; 57.321195925675
747.18; 0.15478502; 0.041553666935798; 57.478760396479
748.2; 0.15132446; 0.04062464319919; 57.632802166842
749.22; 0.14761431; 0.03962861440143; 57.783067161795
750.23; 0.14493461; 0.038909220746361; 57.930604336608
751.25; 0.1444877; 0.03878924305543; 58.077686575407
752.27; 0.14705608; 0.039478751685429; 58.227383314287
753.29; 0.15275052; 0.041007484008142; 58.382876756328
754.31; 0.16092769; 0.043202731317329; 58.546694200055
755.32; 0.17030915; 0.045721282945978; 58.720061561376
756.34; 0.1792758; 0.048128474466384; 58.902556591391
757.36; 0.18626012; 0.050003488644456; 59.092161359633
758.38; 0.19012938; 0.051042232195531; 59.285704861829
759.4; 0.19045491; 0.051129624148561; 59.479579740023
760.41; 0.18759493; 0.05036183243097; 59.670543279782
761.43; 0.18257182; 0.049013325709055; 59.856393512014
762.45; 0.17678356; 0.047459406420368; 60.036351542515
763.47; 0.17163479; 0.046077164949526; 60.211068349654
764.49; 0.16819274; 0.045153110417141; 60.382281304534
765.5; 0.16696052; 0.044822307995358; 60.552239911521
766.52; 0.16782031; 0.045053127665729; 60.723073742662
767.54; 0.17014501; 0.045677217836249; 60.896274019586
768.56; 0.17302691; 0.046450894208434; 61.072407946602
769.58; 0.17554246; 0.047126220069169; 61.251102590948
770.59; 0.1769723; 0.047510075658886; 61.431252758311
771.61; 0.17692312; 0.047496872770519; 61.611352857659
772.63; 0.1753404; 0.047071974936526; 61.789841821889
773.65; 0.17244219; 0.046293919973261; 61.965380528989
774.67; 0.16862583; 0.045269377983687; 62.137034346741
775.68; 0.16439646; 0.044133959114805; 62.304382850523
776.7; 0.16033943; 0.043044806731916; 62.467601473434
777.72; 0.1571237; 0.042181510184385; 62.627546615428
778.74; 0.15549645; 0.041744657803443; 62.785835292654
779.75; 0.15622505; 0.041940258138213; 62.944865653341
780.77; 0.15996421; 0.042944074975654; 63.107702315431
781.79; 0.16706609; 0.04485064937244; 63.277768383523
782.81; 0.1773903; 0.047622292156188; 63.458344056319
783.83; 0.19019102; 0.051058780101975; 63.651950308061
784.84; 0.2041472; 0.05480546344004; 63.859763350102
785.86; 0.21756052; 0.058406410300293; 64.081230568536
786.88; 0.22868798; 0.061393693996619; 64.314025065547
787.9; 0.23612488; 0.063390208036768; 64.554390004274
788.92; 0.23912907; 0.064196714445928; 64.797813078935
789.93; 0.23779089; 0.063837465947461; 65.039873940551
790.95; 0.23299966; 0.06255120985089; 65.277057539859
791.97; 0.22622104; 0.060731418001754; 65.507340793649
792.99; 0.21915554; 0.058834610198681; 65.730431677376
794.01; 0.21337823; 0.057283630552686; 65.94764150817
795.02; 0.21005342; 0.05639105033165; 66.161466824125
796.04; 0.20978275; 0.056318386122739; 66.375016613765
797.06; 0.21259607; 0.057073651472472; 66.591430237374
798.08; 0.21805209; 0.058538377438041; 66.813397857314
799.1; 0.22539474; 0.060509589074194; 67.042839977282
800.11; 0.23371423; 0.062743043684567; 67.280750980289
801.13; 0.24208299; 0.064989725344754; 67.527181013991
802.15; 0.24966067; 0.067024033256889; 67.781324800646
803.17; 0.25577757; 0.068666179410823; 68.041695330881
804.19; 0.26000508; 0.069801098943138; 68.306369281872
805.2; 0.26220949; 0.070392895997724; 68.573287228472
806.22; 0.26257145; 0.070490067967492; 68.840573632374
807.24; 0.26154881; 0.070215529501462; 69.106819039671
808.26; 0.25977214; 0.069738563749642; 69.371255864273
809.28; 0.25788606; 0.069232225732344; 69.633772743533
810.29; 0.25637663; 0.068827003369851; 69.894753090557
811.31; 0.2554398; 0.06857550150103; 70.154779779206
812.33; 0.25494088; 0.068441561178461; 70.414298589852
813.35; 0.25448747; 0.068319838494151; 70.673355851374
814.37; 0.25359787; 0.068081016015684; 70.9315075348
815.38; 0.25190958; 0.067627776804608; 71.187940618417
816.4; 0.24935329; 0.066941513862295; 71.441771505834
817.42; 0.24622553; 0.066101833786696; 71.692418469381
818.44; 0.24312742; 0.065270113565512; 71.939911693521
819.46; 0.24078418; 0.064641046136954; 72.185019594366
820.47; 0.23980418; 0.064377954827491; 72.429129902978
821.49; 0.24046022; 0.06455407566694; 72.673908029804
822.51; 0.24257003; 0.065120476356347; 72.920833855229
823.53; 0.24552085; 0.065912655027561; 73.170763488514
824.55; 0.24843413; 0.06669475569086; 73.423658712577
825.56; 0.25041965; 0.067227789422253; 73.678575113863
826.58; 0.25083868; 0.06734028243389; 73.933918067982
827.6; 0.24949328; 0.06697909565047; 74.187891457178
828.62; 0.24668391; 0.06622489071979; 74.439005032358
829.63; 0.24312062; 0.065268288033976; 74.686491331244
830.65; 0.23971973; 0.064355283336588; 74.930515667339
831.67; 0.23735317; 0.063719955408708; 75.172130955909
832.69; 0.2366299; 0.063525785968508; 75.413009985733
833.71; 0.23777522; 0.063833259171115; 75.65505490124
834.72; 0.24064018; 0.064602387822094; 75.900016218024
835.74; 0.24483006; 0.065727205185047; 76.149242654971
836.76; 0.2499037; 0.067089277217031; 76.403633833056
837.78; 0.25557488; 0.068611765148053; 76.663798037218
838.8; 0.2618503; 0.070296467663595; 76.930350347299
839.81; 0.26906225; 0.072232591509802; 77.204244104277
840.83; 0.27779095; 0.074575902849507; 77.487023308833
841.85; 0.28870694; 0.077506415199698; 77.780914516298
842.87; 0.30238672; 0.081178896050073; 78.088731153697
843.89; 0.31915857; 0.085681475620094; 78.413620802406
844.9; 0.33901861; 0.091013112282941; 78.758727113414
845.92; 0.36162965; 0.097083283835925; 79.126850492634
846.94; 0.38638623; 0.10372944817269; 79.520174999228
847.96; 0.41251113; 0.11074295240799; 79.940093529357
848.98; 0.43914657; 0.1178935164771; 80.387125790301
849.99; 0.46541586; 0.124945783726863; 80.860899055679
851.01; 0.4904519; 0.131666972040508; 81.360157924032
852.03; 0.51340661; 0.137829405420352; 81.882783697804
853.05; 0.53346271; 0.143213676452724; 82.425825717137
854.07; 0.54986314; 0.147616544416457; 82.985562664754
855.08; 0.5619587; 0.15086372474206; 83.55761236756
856.1; 0.56925911; 0.152823596605854; 84.137093573174
857.12; 0.57146577; 0.153415997696609; 84.71882107198
858.14; 0.56847035; 0.152611845686209; 85.297499360813
859.16; 0.56031954; 0.150423674996325; 85.867880469184
860.17; 0.54716517; 0.14689224598769; 86.424871000202
861.19; 0.5292297; 0.14207728038755; 86.963603995825
862.21; 0.50681309; 0.136059305613442; 87.479517851082
863.23; 0.48034852; 0.128954613393361; 87.968491912044
864.25; 0.45048759; 0.120938132602047; 88.427068843818
865.26; 0.41817388; 0.11226317721683; 88.85275181269
866.28; 0.38465689; 0.103265188657275; 89.244315932888
867.3; 0.3514133; 0.09434059720385; 89.602039504817
868.32; 0.31997349; 0.085900249466938; 89.927758708916
869.34; 0.29168864; 0.078306883931765; 90.224685159244
870.35; 0.26750085; 0.071813417254092; 90.496989479639
871.37; 0.24778531; 0.066520573136364; 90.749224234447
872.39; 0.23231493; 0.062367386879126; 90.985710805146
873.41; 0.22036039; 0.059158064856035; 91.210028177889
874.42; 0.2108968; 0.056617464564889; 91.424712016803
875.44; 0.20285589; 0.054458797686139; 91.631210560199
876.46; 0.19535335; 0.052444661897466; 91.830071844171
877.48; 0.18783435; 0.050426107248635; 92.021279104494
878.5; 0.18011227; 0.048353033637432; 92.204625622813
879.51; 0.17231162; 0.046258867083183; 92.38003141539
880.53; 0.16475314; 0.044229713613029; 92.547743004094
881.55; 0.15782906; 0.042370871496674; 92.70840617233
882.57; 0.15190719; 0.040781083197929; 92.863041137459
883.59; 0.14728152; 0.039539273425026; 93.012967370181
884.6; 0.14416313; 0.038702108824499; 93.15971921933
885.62; 0.14268985; 0.038306591309799; 93.304971332141
886.64; 0.14292994; 0.038371045996012; 93.450467846227
887.66; 0.14486493; 0.038890514417337; 93.59793409461
888.68; 0.14835294; 0.039826907395215; 93.748950984285
889.69; 0.1530892; 0.041098406217009; 93.904789181055
890.71; 0.15858794; 0.042574600815986; 94.066224857964
891.73; 0.16420653; 0.044082970408268; 94.233380024508
892.75; 0.16922; 0.045428889170773; 94.405638686633
893.77; 0.17293643; 0.046426603900597; 94.58168050927
894.78; 0.17482797; 0.046934407712334; 94.759647840248
895.8; 0.17464321; 0.046884806946684; 94.937427091794
896.82; 0.17246786; 0.046300811354806; 95.112991929084
897.84; 0.16871238; 0.045292613241681; 95.284733853631
898.86; 0.16402376; 0.044033903879053; 95.451702961451
899.87; 0.15913953; 0.042722680954136; 95.613700132153
900.89; 0.15471951; 0.041536080087142; 95.771197916927
901.91; 0.1511989; 0.040590935296317; 95.925111873622
902.93; 0.14870269; 0.039920801462036; 96.076484792936
903.95; 0.14704574; 0.039475975803653; 96.226171006821
904.96; 0.14581893; 0.039146625753284; 96.374608381891
905.98; 0.14453631; 0.0388022929213; 96.521740109039
907; 0.14279917; 0.03833593941383; 96.667103503634
908.02; 0.14042685; 0.037699065153355; 96.810051973855
909.04; 0.13751395; 0.036917066505054; 96.950035245422
910.05; 0.13439698; 0.036080283118464; 97.086845570936
911.07; 0.13154265; 0.035314008202811; 97.220750310263
912.09; 0.12939629; 0.034737795281404; 97.352470146991
913.11; 0.12824131; 0.034427728750175; 97.483014271717
914.13; 0.1281164; 0.03439419534664; 97.613431236667
915.14; 0.12881619; 0.034582061333833; 97.744560561219
916.16; 0.12997238; 0.03489245270229; 97.876866833493
917.18; 0.13118463; 0.035217893967491; 98.010407121863
918.2; 0.13215578; 0.035478609401353; 98.144935998686
919.22; 0.13278712; 0.035648099265962; 98.280107554348
920.23; 0.13320656; 0.035760702346412; 98.415706079252
921.25; 0.13372742; 0.035900532692787; 98.551834824187
922.27; 0.13475881; 0.036177420188365; 98.689013474225
923.29; 0.13670088; 0.036698789310171; 98.828169074971
924.3; 0.1398573; 0.037546163464268; 98.970537775558
925.32; 0.14438352; 0.038761274838471; 99.117513973492
926.34; 0.15027213; 0.040342134140326; 99.27048451623
927.36; 0.15736207; 0.042245503118505; 99.430672316072
928.38; 0.16535434; 0.044391112077569; 99.598995895786
929.39; 0.17382261; 0.046664508244087; 99.775939816082
930.41; 0.18222026; 0.048918945728693; 99.961432173501
931.43; 0.18989644; 0.050979697002034; 100.1547385541
932.45; 0.19613862; 0.052655475889896; 100.35439920877
933.47; 0.20025171; 0.053759678169529; 100.55824680579
934.48; 0.2016689; 0.05414013773367; 100.76353704373
935.5; 0.20007168; 0.053711347222138; 100.96720138322
936.52; 0.19548443; 0.052479851702409; 101.16619609918
937.54; 0.18830939; 0.05055363673399; 101.35788693641
938.56; 0.17928126; 0.048129940260823; 101.54038752212
939.57; 0.16934354; 0.045462054783396; 101.71277193591
940.59; 0.15947336; 0.042812301129481; 101.87510893674
941.61; 0.15049839; 0.040402876017549; 102.02830980819
942.63; 0.14295298; 0.03837723132639; 102.17382977762
943.65; 0.13700932; 0.036781593272916; 102.31329935101
944.66; 0.13249706; 0.035570229607571; 102.44817564394
945.68; 0.12899958; 0.03463129430857; 102.57949165273
946.7; 0.12599457; 0.033824567761784; 102.70774869201
947.72; 0.12299802; 0.033020112390997; 102.83295537286
948.74; 0.11967441; 0.032127854322584; 102.9547787606
949.75; 0.11589045; 0.031112010453853; 103.07275023672
950.77; 0.11170857; 0.029989340775059; 103.18646474023
951.79; 0.10733344; 0.028814791100802; 103.29572555326
952.81; 0.10303501; 0.027660832348419; 103.40061074499
953.83; 0.099073199; 0.02659724250777; 103.50146298598
954.84; 0.095643644; 0.025676542389581; 103.5988240886
955.86; 0.092853594; 0.024927524116144; 103.69334504054
956.88; 0.090726896; 0.024356589665478; 103.78570110576
957.9; 0.089229113; 0.02395449406266; 103.87653249277
958.92; 0.088300292; 0.023705142294143; 103.96641837928
959.93; 0.087883451; 0.023593236942584; 104.05587994038
960.95; 0.087940487; 0.023608548856795; 104.14539956086
961.97; 0.088452348; 0.023745963326951; 104.23544023413
962.99; 0.089405756; 0.02400191573427; 104.32645143542
964.01; 0.090773045; 0.024368978850009; 104.41885447867
965.02; 0.092494136; 0.024831023834596; 104.51300951796
966.04; 0.094469328; 0.02536128490574; 104.60917521745
967.06; 0.096568448; 0.02592481575219; 104.70747773082
968.08; 0.098656308; 0.026485323733185; 104.80790559486
969.09; 0.10062801; 0.027014647877115; 104.91034056733
970.11; 0.1024426; 0.027501793651848; 105.01462271255
971.13; 0.10414207; 0.027958034251536; 105.12063485012
972.15; 0.10584632; 0.028415558092508; 105.22838184068
973.17; 0.10772237; 0.028919203450792; 105.33803856746
974.18; 0.10993612; 0.029513507926633; 105.44994878881
975.2; 0.11260253; 0.030229333741393; 105.56457330454
976.22; 0.1157526; 0.03107500317119; 105.68240445259
977.24; 0.1193302; 0.032035447527042; 105.80387744269
978.26; 0.12322122; 0.03308003277903; 105.92931132943
979.27; 0.12730425; 0.034176165135435; 106.05890156417
980.29; 0.13150263; 0.035303264412806; 106.19276556748
981.31; 0.13581626; 0.036461303765092; 106.3310206546
982.33; 0.14031895; 0.037670098263262; 106.47385929016
983.35; 0.14512147; 0.038959385279102; 106.62158668058
984.36; 0.15031498; 0.040353637673602; 106.77460084109
985.38; 0.15591888; 0.041858063580847; 106.93331953281
986.4; 0.16185552; 0.043451817041471; 107.09808146938
987.42; 0.16796304; 0.045091445035729; 107.26906059199
988.44; 0.17404062; 0.046723035322022; 107.44622643477
989.45; 0.17990572; 0.048297583117055; 107.62936269156
990.47; 0.18543664; 0.049782416775561; 107.81812919178
991.49; 0.19058057; 0.051163358897486; 108.01213198821
992.51; 0.19532283; 0.052436468482399; 108.2109622028
993.53; 0.19963258; 0.053593466207868; 108.41417955723
994.54; 0.20341288; 0.054608327511096; 108.62124509638
995.56; 0.20648393; 0.055432783190613; 108.83143682305
996.58; 0.20861509; 0.056004915512119; 109.04379798047
997.6; 0.20960014; 0.056269362547207; 109.25716188049
998.62; 0.20934909; 0.056201965533696; 109.4702702215
999.63; 0.20795955; 0.055828928902929; 109.68196407229
1000.65; 0.20573537; 0.055231824383866; 109.89139380451
1001.67; 0.20313902; 0.054534806913127; 110.09818056585
1002.69; 0.20068971; 0.053877263877228; 110.3024740273
1003.71; 0.1988404; 0.053380797153245; 110.50488497447
