#Wavenumber (cm^-1);  Spectrum (K*cm*km*mol^-1); Spectrum (normalised);  Integral (K*km*mol^-1)
519.16; 135.2013; 0.004082498283752; 221814.63936267
520.18; 135.81366; 0.004100988924367; 221952.89181245
521.19; 135.49588; 0.004091393333906; 222090.82076928
522.21; 134.37121; 0.004057433132748; 222227.60486346
523.23; 132.73615; 0.004008061346798; 222362.72453311
524.25; 130.97646; 0.003954926270397; 222496.05291784
525.27; 129.45962; 0.003909124220441; 222627.8372229
526.28; 128.44212; 0.003878400092761; 222758.58575364
527.3; 128.02498; 0.003865804257262; 222888.90965495
528.32; 128.17226; 0.003870251480382; 223019.38348779
529.34; 128.78286; 0.00388868897656; 223150.47888284
530.36; 129.78466; 0.003918939031705; 223282.59406312
531.37; 131.21081; 0.003962002633367; 223416.16100868
532.39; 133.22415; 0.004022796849803; 223551.77744821
533.41; 136.07558; 0.004108897782865; 223690.29651345
534.43; 140.00834; 0.004227650235323; 223832.81895701
535.45; 145.14207; 0.004382666821067; 223980.56732244
536.46; 151.38002; 0.004571026105846; 224134.66564664
537.48; 158.37601; 0.004782274941235; 224295.88558599
538.5; 165.57744; 0.004999727181824; 224464.43627523
539.52; 172.33389; 0.005203742938546; 224639.86474137
540.54; 178.03881; 0.005376007007819; 224821.10056808
541.55; 182.26201; 0.00550352950022; 225006.63543118
542.57; 184.83649; 0.00558126773337; 225194.79100268
543.59; 185.88136; 0.005612818317438; 225384.01020433
544.61; 185.76534; 0.00560931501199; 225573.11130911
545.62; 185.03285; 0.005587196961588; 225761.46676666
546.64; 184.32033; 0.005565681919372; 225949.09690572
547.66; 184.28381; 0.005564579172303; 226136.68987653
548.68; 185.54381; 0.005602625757931; 226325.56546383
549.7; 188.6397; 0.005696108332519; 226517.59254022
550.71; 193.98092; 0.005857390224655; 226715.0567412
551.73; 201.78823; 0.006093137437704; 226920.46845435
552.75; 212.03412; 0.006402519287883; 227136.31003915
553.77; 224.40564; 0.006776086029973; 227364.7453006
554.79; 238.31912; 0.007196213338076; 227607.3438823
555.8; 253.0059; 0.007639690983216; 227864.89296962
556.82; 267.6654; 0.008082344889581; 228137.36479315
557.84; 281.65395; 0.008504738989099; 228424.07635856
558.86; 294.65833; 0.008897415383714; 228724.0258231
559.88; 306.80153; 0.009264087842923; 229036.33654226
560.89; 318.64767; 0.009621790366635; 229360.7061174
561.91; 331.10597; 0.009997977491821; 229697.75771031
562.93; 345.26665; 0.010425569177676; 230049.22426082
563.95; 362.21967; 0.01093747753251; 230417.94825404
564.97; 382.90361; 0.011562043639132; 230807.72760227
565.98; 408.00815; 0.012320092869904; 231223.0622937
567; 437.92383; 0.013223417854629; 231668.84985369
568.02; 472.71178; 0.014273864456623; 232150.0500506
569.04; 512.06684; 0.015462218155197; 232671.31199589
570.06; 555.26846; 0.016766721436639; 233236.55132947
571.07; 601.14471; 0.018151987050875; 233848.49070668
572.09; 648.09491; 0.019569681340218; 234508.22335565
573.11; 694.21197; 0.020962218381664; 235214.90118463
574.13; 737.51204; 0.022269694430055; 235965.65661318
575.15; 776.22954; 0.023438796556301; 236755.82478541
576.16; 809.09489; 0.024431188899939; 237579.44847418
577.18; 835.50324; 0.025228607590083; 238429.95471549
578.2; 855.51707; 0.025832939254248; 239300.83417228
579.22; 869.71387; 0.026261621608891; 240186.16536008
580.24; 878.96169; 0.026540866033896; 241080.91043552
581.25; 884.24603; 0.026700430394451; 241981.03473855
582.27; 886.65393; 0.026773138627415; 242883.61017535
583.29; 887.5463; 0.026800084366794; 243787.09401131
584.31; 888.84548; 0.026839314020061; 244691.90035593
585.33; 893.28027; 0.026973225621235; 245601.22112613
586.34; 904.4116; 0.027309343954571; 246521.87311009
587.36; 926.329; 0.027971155252867; 247464.83606063
588.38; 963.04434; 0.029079800750635; 248445.17364222
589.4; 1017.7605; 0.030731993660714; 249481.20991403
590.41; 1092.2896; 0.032982452220207; 250593.11354877
591.43; 1186.8829; 0.035838763401419; 251801.30917459
592.45; 1300.6023; 0.039272600615479; 253125.2662107
593.47; 1432.1449; 0.043244621881105; 254583.12792008
594.49; 1580.8242; 0.047734097848269; 256192.33875167
595.5; 1747.2881; 0.052760592312869; 257971.00268506
596.52; 1933.5968; 0.058386314461975; 259939.32081556
597.54; 2142.4861; 0.064693873699528; 262120.27917703
598.56; 2375.9465; 0.071743374572108; 264538.89022566
599.58; 2633.543; 0.079521681948964; 267219.72335878
600.59; 2911.0648; 0.087901647764408; 270183.06168202
601.61; 3200.0606; 0.096628079074695; 273440.58528247
602.63; 3488.5634; 0.105339623903462; 276991.79224192
603.65; 3762.9279; 0.113624252826205; 280822.29045767
604.67; 4010.318; 0.121094370781189; 284904.62110547
605.68; 4221.1251; 0.127459839337724; 289201.54433909
606.7; 4390.5785; 0.132576603856082; 293670.96375356
607.72; 4519.0297; 0.136455278125825; 298271.14096967
608.74; 4610.8026; 0.139226425346635; 302964.73907639
609.76; 4671.9513; 0.141072853323316; 307720.58388638
610.77; 4707.6254; 0.142150057847418; 312512.74341547
611.79; 4719.8805; 0.142520109205779; 317317.37809372
612.81; 4706.6448; 0.142120447941174; 322108.53935418
613.83; 4662.206; 0.140778587140043; 326854.46383466
614.85; 4579.1162; 0.138269632226907; 331515.80650474
615.86; 4450.9743; 0.134400297488065; 336046.70631783
616.88; 4275.2685; 0.129094737357021; 340398.74518841
617.9; 4055.424; 0.122456378155281; 344526.99180132
618.92; 3801.4187; 0.114786509586607; 348396.67202927
619.94; 3528.731; 0.106552512818453; 351988.76794034
620.95; 3255.8549; 0.098312827179877; 355303.08772684
621.97; 3001.0236; 0.090618016960624; 358358.00021573
622.99; 2778.9997; 0.083913849244028; 361186.90201126
624.01; 2598.7629; 0.078471472383237; 363832.33046105
625.03; 2462.6559; 0.074361625851387; 366339.20793652
626.04; 2367.1251; 0.071477006198725; 368748.83910721
627.06; 2304.7248; 0.06959278528032; 371094.94954925
628.08; 2266.7072; 0.06844481712652; 373402.35965629
629.1; 2245.3725; 0.067800600864292; 375688.05199854
630.12; 2235.483; 0.067501980460663; 377963.67719166
631.13; 2234.3791; 0.067468647424254; 380238.17865899
632.15; 2240.8957; 0.06766542074164; 382519.31374189
633.17; 2253.5878; 0.068048667622159; 384813.36886254
634.19; 2269.0159; 0.068514529945758; 387123.12918543
635.21; 2280.8185; 0.068870917748566; 389444.90394911
636.22; 2280.0219; 0.068846863851652; 391765.86780921
637.24; 2256.6018; 0.068139677470639; 394062.99102424
638.26; 2201.8555; 0.066486574462075; 396304.38494364
639.28; 2110.8417; 0.063738348799321; 398453.13072205
640.29; 1984.0855; 0.059910856245959; 400472.84416369
641.31; 1827.9654; 0.055196700092807; 402333.63406818
642.33; 1653.6081; 0.049931858867097; 404016.93577814
643.35; 1474.5873; 0.044526199981007; 405518.00196797
644.37; 1304.0849; 0.039377760170328; 406845.5041191
645.38; 1152.3186; 0.034795070068374; 408018.51472316
646.4; 1024.9176; 0.030948107325795; 409061.83664792
647.42; 922.60581; 0.027858730913862; 410001.00954816
648.44; 842.13149; 0.025428752257695; 410858.26306702
649.46; 778.02343; 0.02349296432574; 411650.25734461
650.47; 724.55557; 0.021878464711565; 412387.82365269
651.49; 677.32504; 0.020452305660834; 413077.3113152
652.51; 634.0542; 0.019145712232838; 413722.75112975
653.53; 594.53184; 0.017952306793173; 414327.9588907
654.55; 559.89648; 0.016906467753481; 414897.90935129
655.56; 531.64332; 0.016053343728707; 415439.09930812
656.58; 510.76002; 0.015422757806759; 415959.03097262
657.6; 497.27963; 0.015015707955617; 416465.24018227
658.62; 490.34158; 0.014806208659252; 416964.38674719
659.64; 488.65465; 0.014755270622193; 417461.81609595
660.65; 491.1268; 0.014829918929067; 417961.76198204
661.67; 497.40067; 0.015019362843493; 418468.09440457
662.69; 508.10529; 0.015342596368453; 418985.32366327
663.71; 524.76223; 0.015845564379579; 419519.50896895
664.73; 549.41679; 0.016590026147969; 420078.79155015
665.74; 584.15134; 0.01763886029943; 420673.43241085
666.76; 630.65546; 0.019043084889633; 421315.41245457
667.78; 689.97669; 0.020834331125172; 422017.77895575
668.8; 762.48496; 0.023023769302414; 422793.95573922
669.82; 847.98971; 0.025605645328219; 423657.17267399
670.83; 945.8899; 0.028561810377327; 424620.04777808
671.85; 1055.2322; 0.031863477980312; 425694.22867074
672.87; 1174.6047; 0.035468014522321; 426889.92556411
673.89; 1301.8776; 0.039311109195362; 428215.18076672
674.91; 1433.892; 0.043297376793606; 429674.82091968
675.92; 1566.2479; 0.047293956224384; 431269.19371744
676.94; 1693.3418; 0.051131645866608; 432992.9425808
677.96; 1808.7373; 0.054616094098265; 434834.1591442
678.98; 1905.8502; 0.057548486372453; 436774.23240105
680; 1978.8137; 0.059751670539517; 438788.57935366
681.01; 2023.3189; 0.06109553633532; 440848.23071083
682.03; 2037.2105; 0.061515002961444; 442922.02308802
683.05; 2020.6827; 0.061015934423388; 444978.9909012
684.07; 1976.0378; 0.059667850287893; 446990.51206998
685.08; 1907.0987; 0.057586185707498; 448931.85625423
686.1; 1818.469; 0.05490994961998; 450782.97926375
687.12; 1714.8598; 0.051781397001174; 452528.6325719
688.14; 1600.6568; 0.048332957145202; 454158.03214699
689.16; 1479.7917; 0.044683350497074; 455664.39628865
690.17; 1355.8588; 0.040941109471652; 457044.60204096
691.19; 1232.3275; 0.037210995040507; 458299.05821219
692.21; 1112.6811; 0.033598187895479; 459431.71958905
693.23; 1000.3642; 0.030206700154708; 460450.04715528
694.25; 898.52102; 0.027131473751102; 461364.70278497
695.26; 809.61642; 0.024446936864862; 462188.85736834
696.28; 735.08806; 0.022196500650189; 462937.1452896
697.3; 675.17634; 0.020387424154056; 463624.44566842
698.32; 629.00627; 0.0189932864384; 464264.74690369
699.34; 594.8955; 0.017963287762482; 464870.32484951
700.35; 570.77808; 0.017235045313937; 465451.35230555
701.37; 554.60111; 0.016746570334322; 466015.91229883
702.39; 544.58399; 0.016444096355092; 466570.27530108
703.41; 539.30707; 0.016284756046652; 467119.26663117
704.43; 537.67764; 0.016235554262509; 467666.59926805
705.44; 538.86608; 0.016271440043639; 468215.141688
706.46; 542.29156; 0.016374874819939; 468767.17109633
707.48; 547.6748; 0.01653742553551; 469324.68040567
708.5; 555.10194; 0.016761693248196; 469889.75023198
709.52; 565.00212; 0.017060636141931; 470464.89800582
710.53; 577.9615; 0.017451953729917; 471053.23787686
711.55; 594.37656; 0.01794761800443; 471658.28756216
712.57; 614.05105; 0.01854170305878; 472283.36502856
713.59; 635.91348; 0.019201854499288; 472930.69750951
714.61; 658.02681; 0.019869582041649; 473600.54040575
715.62; 677.96952; 0.020471766187426; 474290.68412184
716.64; 693.51658; 0.020941220591839; 474996.65407311
717.66; 703.40365; 0.02123976761991; 475712.6886395
718.68; 707.88727; 0.021375153677255; 476433.28733109
719.7; 708.85865; 0.021404485179119; 477154.87485302
720.71; 709.42253; 0.021421511932059; 477877.03637213
721.73; 713.05614; 0.021531231339999; 478602.89675543
722.75; 722.63412; 0.021820445178267; 479338.50710177
723.77; 739.66488; 0.022334700947043; 480091.45403667
724.79; 764.00473; 0.02306965982578; 480869.17788545
725.8; 794.12422; 0.023979138996709; 481677.56207759
726.82; 827.77995; 0.024995397419989; 482520.20635018
727.84; 862.78749; 0.026052474696379; 483398.48678184
728.86; 897.5693; 0.027102735896757; 484312.17359912
729.88; 931.27488; 0.028120499575826; 485260.17124305
730.89; 963.48425; 0.029093084142289; 486240.9566351
731.91; 993.71307; 0.030005864609413; 487252.51366415
732.93; 1021.0398; 0.030831014429168; 488291.88815015
733.95; 1044.1208; 0.031527961447334; 489354.75803377
734.96; 1061.6649; 0.032057717878227; 490435.48713602
735.98; 1073.1936; 0.032405835078016; 491527.95193538
737; 1079.7202; 0.032602910352431; 492627.06051966
738.02; 1083.954; 0.032730752919283; 493730.47888141
739.04; 1089.7838; 0.032906787827931; 494839.83171272
740.05; 1101.088; 0.033248126092424; 495960.69180855
741.07; 1120.2294; 0.033826114119526; 497101.03694797
742.09; 1146.7933; 0.034628229751252; 498268.42301336
743.11; 1177.1253; 0.035544125811; 499466.68581433
744.13; 1204.988; 0.036385459621627; 500693.31160196
745.14; 1223.2729; 0.036937585029212; 501938.55064058
746.16; 1226.3013; 0.037029029695813; 503186.87248012
747.18; 1211.9779; 0.036596524565186; 504420.61369651
748.2; 1183.0404; 0.035722736413104; 505624.89772733
749.22; 1146.8924; 0.034631222145408; 506792.38472888
750.23; 1113.9478; 0.033636436792317; 507926.33551296
751.25; 1094.902; 0.03306133547441; 509040.89848855
752.27; 1097.7236; 0.033146535669655; 510158.33371244
753.29; 1125.2827; 0.033978702064888; 511303.82295352
754.31; 1174.3679; 0.03546086417988; 512499.27883332
755.32; 1236.4282; 0.037334818559306; 513757.9094302
756.34; 1299.8494; 0.039249866270781; 515081.1000608
757.36; 1353.0987; 0.040857766312134; 516458.496149
758.38; 1387.8031; 0.041905690063153; 517871.21986502
759.4; 1400.8511; 0.042299683594327; 519297.22584628
760.41; 1394.9132; 0.042120384530198; 520717.18727074
761.43; 1377.2729; 0.041587723272689; 522119.19167717
762.45; 1357.378; 0.040986982783467; 523500.94389996
763.47; 1343.9032; 0.040580101726304; 524868.97934337
764.49; 1342.2381; 0.040529822861438; 526235.31977445
765.5; 1353.138; 0.040858953003257; 527612.75585684
766.52; 1372.8721; 0.041454838023456; 529010.28044422
767.54; 1394.7072; 0.042114164215405; 530430.03213996
768.56; 1411.1488; 0.042610629883872; 531866.52068982
769.58; 1416.1668; 0.042762151920922; 533308.11738393
770.59; 1406.7107; 0.042476618334921; 534740.08817566
771.61; 1383.1396; 0.041764872402773; 536148.06464526
772.63; 1348.6157; 0.040722398976124; 537520.89720479
773.65; 1307.8738; 0.039492168668969; 538852.2563114
774.67; 1265.9515; 0.038226295354135; 540140.94027692
775.68; 1227.3745; 0.037061435724144; 541390.35452865
776.7; 1196.0072; 0.036114278053205; 542607.83819865
777.72; 1175.412; 0.035492391513256; 543804.35690169
778.74; 1169.2949; 0.035307681379171; 544994.64869229
779.75; 1181.5566; 0.035677932029171; 546197.4223108
780.77; 1215.6604; 0.03670772024104; 547434.9121634
781.79; 1273.3837; 0.038450715857077; 548731.16185565
782.81; 1353.3827; 0.040866341891752; 550108.84706938
783.83; 1450.2093; 0.043790089136205; 551585.09760244
784.84; 1554.3583; 0.046934941395425; 553167.36731794
785.86; 1653.602; 0.049931674673309; 554850.66277839
786.88; 1735.4026; 0.052401701286292; 556617.22774478
787.9; 1789.7629; 0.054043148753544; 558439.12914779
788.92; 1811.6557; 0.054704217237549; 560283.31643554
789.93; 1802.2626; 0.05442058598083; 562117.94203278
790.95; 1768.62; 0.053404724027129; 563918.32085271
791.97; 1721.779; 0.05199032710854; 565671.01759834
792.99; 1674.0564; 0.050549309658292; 567375.13475197
794.01; 1636.1989; 0.049406175836523; 569040.71464926
795.02; 1615.2496; 0.048773596998185; 570684.96903547
796.04; 1613.6049; 0.048723934125659; 572327.5492079
797.06; 1629.3341; 0.049198888375394; 573986.14102216
798.08; 1657.4465; 0.05004776205303; 575673.3500174
799.1; 1691.5779; 0.051078383666299; 577395.30333853
800.11; 1725.5676; 0.05210472654847; 579151.85671379
801.13; 1754.5695; 0.052980459303817; 580937.93276154
802.15; 1775.5859; 0.053615064273818; 582745.40260283
803.17; 1787.5138; 0.053975235598197; 584565.01455371
804.19; 1790.8864; 0.054077073625729; 586388.05962305
805.2; 1787.4713; 0.053973952280825; 588207.6282597
806.22; 1779.8062; 0.053742499198682; 590019.39416207
807.24; 1770.6805; 0.053466942272912; 591821.8705088
808.26; 1762.5643; 0.0532218679092; 593616.08489128
809.28; 1757.0419; 0.053055115159617; 595404.67775966
810.29; 1754.3864; 0.05297493047062; 597190.56738981
811.31; 1753.4464; 0.052946546509913; 598975.50014071
812.33; 1751.9698; 0.052901959535041; 600758.92976358
813.35; 1747.3489; 0.052762428211604; 602537.65556389
814.37; 1737.6016; 0.052468101636924; 604306.4590375
815.38; 1722.2689; 0.05200511998338; 606059.65441819
816.4; 1702.8898; 0.051419954437704; 607793.12279328
817.42; 1682.8292; 0.050814210520515; 609506.17030008
818.44; 1666.4483; 0.050319577731213; 611202.54279314
819.46; 1657.8525; 0.050060021508399; 612890.16504974
820.47; 1659.6127; 0.050113171984608; 614579.57920515
821.49; 1671.8913; 0.050483932941987; 616281.49242432
822.51; 1692.271; 0.051099312307965; 618004.1513275
823.53; 1716.3585; 0.05182665130108; 619751.33022014
824.55; 1738.9723; 0.052509490886861; 621521.52893255
825.56; 1755.5416; 0.053009812546586; 623308.59454229
826.58; 1763.2861; 0.053243663167538; 625103.5436693
827.6; 1761.8345; 0.053199831085238; 626897.01515455
828.62; 1753.1381; 0.052937237174715; 628681.63411493
829.63; 1740.7594; 0.052563453627478; 630453.65203861
830.65; 1728.8041; 0.05220245494084; 632213.50004107
831.67; 1720.8522; 0.051962341731111; 633965.25330951
832.69; 1719.2097; 0.051912745289131; 635715.33463661
833.71; 1724.6798; 0.052077918803453; 637470.98424952
834.72; 1736.8678; 0.052445944030151; 639239.04068198
835.74; 1754.8687; 0.052989493858119; 641025.42125588
836.76; 1778.0711; 0.053690106634615; 642835.42093855
837.78; 1806.7908; 0.05455731816261; 644674.65601186
838.8; 1842.5162; 0.055636071726269; 646550.25794596
839.81; 1887.6868; 0.057000029742767; 648471.84168744
840.83; 1945.0847; 0.058733199677087; 650451.85400553
841.85; 2017.0473; 0.060906160965139; 652505.12109588
842.87; 2104.7693; 0.063554988413154; 654647.68539007
843.89; 2207.9213; 0.066669735556603; 656895.25402273
844.9; 2324.6943; 0.070195778368976; 659261.6924734
845.92; 2452.2199; 0.074046503496134; 661757.94647623
846.94; 2587.1796; 0.07812170649807; 664391.58363916
847.96; 2726.3487; 0.082324015291708; 667166.88899738
848.98; 2866.8608; 0.086566876914313; 670085.22956084
849.99; 3006.1028; 0.090771386974691; 673145.31251011
851.01; 3141.3189; 0.094854332154845; 676343.03960654
852.03; 3269.1332; 0.098713774781425; 679670.87610226
853.05; 3385.251; 0.102220033369271; 683116.91553526
854.07; 3484.532; 0.105217892946873; 686664.01870364
855.08; 3561.4763; 0.107541280167961; 690289.44784997
856.1; 3610.9929; 0.109036468709174; 693965.28278616
857.12; 3629.1969; 0.109586151284397; 697659.6486101
858.14; 3613.9698; 0.109126358297077; 701338.51395581
859.16; 3565.1184; 0.107651255937419; 704967.65063201
860.17; 3484.1362; 0.105205941487673; 708514.35096679
861.19; 3373.738; 0.101872390242017; 711948.67066997
862.21; 3237.4142; 0.097755997281783; 715244.21867019
863.23; 3079.2167; 0.092979112575469; 718378.72836617
864.25; 2903.8396; 0.087683477771962; 721334.7117573
865.26; 2716.8827; 0.082038182768249; 724100.3810855
866.28; 2525.0484; 0.07624561124331; 726670.77144383
867.3; 2336.0105; 0.070537478981904; 729048.72937755
868.32; 2157.8032; 0.065156384300107; 731245.27993609
869.34; 1997.7829; 0.060324458866583; 733278.93668102
870.35; 1861.4164; 0.056206776549836; 735173.7782471
871.37; 1751.2675; 0.052880753092908; 736956.49294514
872.39; 1666.5277; 0.050321975270021; 738652.94625309
873.41; 1603.2802; 0.048412172552136; 740285.01635428
874.42; 1555.4471; 0.04696781847672; 741868.39433687
875.44; 1516.1561; 0.045781399114873; 743411.77582181
876.46; 1479.1447; 0.044663813877311; 744917.48130518
877.48; 1439.8388; 0.043476944599491; 746383.17509374
878.5; 1395.8895; 0.042149864594919; 747804.13040938
879.51; 1347.1468; 0.040678044508164; 749175.46773893
880.53; 1295.2225; 0.039110153773127; 750493.94833743
881.55; 1242.878; 0.037529574803739; 751759.14451888
882.57; 1193.4481; 0.036037004229965; 752974.02314998
883.59; 1150.4073; 0.03473735702146; 754145.08814847
884.6; 1117.0651; 0.033730565856904; 755282.21224361
885.62; 1096.2928; 0.033103331657975; 756398.19097845
886.64; 1090.1852; 0.032918908383067; 757507.95246244
887.66; 1099.6314; 0.033204143031609; 758627.32977276
888.68; 1123.8726; 0.033936123104257; 759771.38353274
889.69; 1160.2106; 0.0350333745555; 760952.42788679
890.71; 1204.0465; 0.036357030367366; 762178.09523008
891.73; 1249.3591; 0.037725276173673; 763449.888887
892.75; 1289.6079; 0.038940616979738; 764762.65412004
893.77; 1318.8926; 0.03982488907986; 766105.22984935
894.78; 1333.0973; 0.040253809980556; 767462.2653805
895.8; 1330.7186; 0.040181983462116; 768816.87953485
896.82; 1313.1395; 0.039651170181623; 770153.59892837
897.84; 1284.2546; 0.038778970323512; 771460.91465408
898.86; 1249.5243; 0.037730264503789; 772732.87651165
899.87; 1214.6943; 0.036678548172488; 773969.38285003
900.89; 1184.5047; 0.035766951980831; 775175.15747669
901.91; 1161.723; 0.035079042536536; 776357.7413529
902.93; 1146.74; 0.034626620320289; 777525.07317807
903.95; 1137.8162; 0.034357159906931; 778683.3209949
904.96; 1131.8853; 0.034178072212722; 779835.5313831
905.98; 1125.6648; 0.033990239842958; 780981.40954237
907; 1116.7414; 0.033720791507881; 782118.20413723
908.02; 1104.3099; 0.033345413627532; 783242.34393312
909.04; 1089.352; 0.032893749323428; 784351.25721606
910.05; 1074.2206; 0.032436846064873; 785444.76743802
911.07; 1061.7797; 0.032061184344917; 786525.61337555
912.09; 1054.3946; 0.03183818605958; 787598.94160363
913.11; 1053.1139; 0.031799514422902; 788670.9661324
914.13; 1057.3163; 0.031926408844684; 789747.26851473
915.14; 1064.9347; 0.032156451787503; 790831.32611638
916.16; 1073.1698; 0.032405116420287; 791923.76661426
917.18; 1079.4355; 0.032594313635821; 793022.58537121
918.2; 1082.2055; 0.032677955732798; 794124.22389881
919.22; 1081.4719; 0.032655804165165; 795225.11559439
920.23; 1078.6798; 0.032571494743155; 796323.16513189
921.25; 1076.1973; 0.032496533910756; 797418.68758079
922.27; 1076.5436; 0.032506990682663; 798514.56246121
923.29; 1081.6749; 0.03266193389285; 799615.6608464
924.3; 1092.5774; 0.032991142543496; 800727.85750922
925.32; 1109.2687; 0.033495148078972; 801857.04517924
926.34; 1131.1318; 0.034155319750602; 803008.48857907
927.36; 1157.3641; 0.034947422487253; 804186.63528327
928.38; 1187.2871; 0.035850968504523; 805395.24227252
929.39; 1220.3452; 0.036849181069891; 806637.50102365
930.41; 1255.7829; 0.037919247329832; 807915.83378258
931.43; 1292.1627; 0.039017760961455; 809231.19969603
932.45; 1326.9941; 0.04006951956674; 810582.02246652
933.47; 1356.7253; 0.040967274048198; 811963.11031792
934.48; 1377.2222; 0.041586192350553; 813365.06308826
935.5; 1384.6542; 0.041810606814355; 814774.58128382
936.52; 1376.5237; 0.041565100652091; 816175.82303453
937.54; 1352.4835; 0.040839189915722; 817552.59292099
938.56; 1314.6312; 0.039696213111608; 818890.83070484
939.57; 1267.1396; 0.038262170868726; 820180.72417011
940.59; 1215.3126; 0.036697218175579; 821417.85999698
941.61; 1164.3531; 0.03515846025468; 822603.12122748
942.63; 1118.231; 0.033765771026891; 823741.43215346
943.65; 1078.9911; 0.032580894665461; 824839.79848282
944.66; 1046.677; 0.031605147703036; 825905.27049377
945.68; 1019.8316; 0.030794531980948; 826943.41507984
946.7; 996.34354; 0.030085293499967; 827957.64980995
947.72; 974.32169; 0.029420328260506; 828949.46725053
948.74; 952.70998; 0.028767747486623; 829919.28490153
949.75; 931.48334; 0.028126794172048; 830867.49474805
950.77; 911.43478; 0.027521413811122; 831795.29602641
951.79; 893.70242; 0.026985972737206; 832705.04652305
952.81; 879.24956; 0.026549558470884; 833600.08463152
953.83; 868.48835; 0.026224616171097; 834484.16829987
954.84; 861.15256; 0.026003106835869; 835360.78444449
955.86; 856.42147; 0.025860248247932; 836232.58454876
956.88; 853.21682; 0.025763481588699; 837101.12245461
957.9; 850.559; 0.025683226845671; 837966.95481242
958.92; 847.87714; 0.025602246197946; 838830.0571501
959.93; 845.19967; 0.025521398109357; 839690.43394671
960.95; 843.18831; 0.025460663680412; 840548.76325957
961.97; 843.0074; 0.025455200975804; 841406.90841083
962.99; 846.04606; 0.025546955450317; 842268.1467917
964.01; 853.54018; 0.025773245671182; 843137.01385905
965.02; 866.17927; 0.026154891877492; 844018.74698374
966.04; 883.8183; 0.026687514786458; 844918.43587389
967.06; 905.42254; 0.02733986999844; 845840.11695195
968.08; 929.33306; 0.02806186495606; 846786.13789998
969.09; 953.84357; 0.02880197703345; 847757.10949439
970.11; 977.95219; 0.02952995375981; 848752.62261844
971.13; 1002.0412; 0.030257338348437; 849772.65735825
972.15; 1028.204; 0.031047342483739; 850819.3246938
973.17; 1060.0134; 0.032007849674921; 851898.37262807
974.18; 1101.7067; 0.033266808173796; 853019.86251429
975.2; 1156.9853; 0.034935984355003; 854197.62362947
976.22; 1227.8081; 0.037074528580912; 855447.47930619
977.24; 1313.6075; 0.03966530177057; 856784.67507748
978.26; 1411.2411; 0.042613416947248; 858221.25766947
979.27; 1515.738; 0.045768774291499; 859764.21355435
980.29; 1621.6006; 0.048965369907174; 861414.93297487
981.31; 1724.2052; 0.052063587922866; 863170.09945881
982.33; 1820.7991; 0.05498030862726; 865023.59439415
983.35; 1910.7522; 0.057696505707969; 866968.65764246
984.36; 1995.0223; 0.060241100609213; 868999.50423867
985.38; 2075.1156; 0.06265957409867; 871111.88236573
986.4; 2152.0207; 0.064981777648205; 873302.54659155
987.42; 2225.5875; 0.067203178882816; 875568.09866401
988.44; 2294.6001; 0.069287062847373; 877903.90256034
989.45; 2357.4591; 0.07118513453469; 880303.6942197
990.47; 2413.0896; 0.07286493658374; 882760.11531748
991.49; 2461.5648; 0.074328679319975; 885265.88202801
992.51; 2504.0505; 0.075611564893812; 887814.89743046
993.53; 2541.9877; 0.0767571053131; 890402.53117961
994.54; 2575.8033; 0.0777781911234; 893024.58783201
995.56; 2603.7176; 0.078621083032295; 895675.05996118
996.58; 2621.2469; 0.079150392566784; 898343.37619286
997.6; 2621.7821; 0.079166553306966; 901012.23720289
998.62; 2598.2055; 0.078454641298452; 903657.098238
999.63; 2545.0859; 0.076850657639762; 906247.88583567
1000.65; 2460.718; 0.074303109598776; 908752.7906178
1001.67; 2348.2778; 0.07090789872784; 911143.23611675
1002.69; 2215.6468; 0.0669030124592; 913398.66893237
1003.71; 2073.9119; 0.062623227531113; 915509.82173819
1004.72; 1934.9956; 0.058428552211163; 917479.5637344
1005.74; 1809.1469; 0.054628462258165; 919321.19721635
1006.76; 1703.0327; 0.051424269403646; 921054.81099243
1007.78; 1618.9197; 0.048884418247324; 922702.80139415
1008.8; 1555.0459; 0.046955703960725; 924285.77097637
1009.81; 1506.894; 0.045501723495231; 925819.72402869
1010.83; 1468.8468; 0.044352861548626; 927314.94673492
1011.85; 1435.6784; 0.04335131839723; 928776.40543026
1012.87; 1403.5041; 0.042379792794067; 930205.1120807
1013.89; 1370.076; 0.041370407818634; 931599.79033854
1014.9; 1334.5541; 0.040297799080511; 932958.30883432
1015.92; 1297.0218; 0.039164484901318; 934278.62108309
1016.94; 1258.013; 0.037986586766824; 935559.22404921
1017.96; 1218.2142; 0.036784834027055; 936799.31350456
1018.97; 1178.3648; 0.035581553384719; 937998.83800234
1019.99; 1139.2739; 0.034401176183019; 939158.56966622
1021.01; 1101.8386; 0.033270790987006; 940280.19381291
1022.03; 1066.9883; 0.032218461682936; 941366.34181986
1023.05; 1035.5499; 0.031269157097523; 942420.48694785
1024.06; 1008.0904; 0.030439998194297; 943446.6794516
1025.08; 984.80946; 0.029737013847296; 944449.17298736
1026.1; 965.53302; 0.029154948192478; 945432.04394105
1027.12; 949.80568; 0.028680050106749; 946398.90513754
1028.14; 937.04037; 0.028294592598822; 947352.77180273
1029.15; 926.6663; 0.027981340263449; 948296.07810481
1030.17; 918.23018; 0.027726605690471; 949230.79680151
1031.19; 911.4344; 0.027521402336755; 950158.59769428
