#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 0.87073638; 0.886372063481
1.02; 0.91916186; 1.8220391759027
2.04; 1.0621979; 2.9033108325344
3.05; 1.2930054; 4.2195345608278
4.07; 1.5999133; 5.848177288573
5.09; 1.9663977; 7.8498853343327
6.11; 2.3717006; 10.264174212132
7.13; 2.7924536; 13.106771516404
8.14; 3.2054247; 16.369755580906
9.16; 3.591106; 20.025346565636
10.18; 3.9374233; 24.033473616178
11.20; 4.242534; 28.352190201381
12.22; 4.5156659; 32.948943265961
13.23; 4.7753335; 37.810026674609
14.25; 5.0450124; 42.945631560867
15.27; 5.347252; 48.388903375112
16.29; 5.6979346; 54.189154912379
17.31; 6.1026158; 60.401354496754
18.32; 6.5564072; 67.075494089792
19.34; 7.0477304; 74.249779494846
20.36; 7.564826; 81.950445878379
21.38; 8.1026495; 90.198593449696
22.40; 8.6672846; 99.021515196665
23.41; 9.2755665; 108.46364164797
24.43; 9.9491986; 118.59149644914
25.45; 10.704781; 129.48850119335
26.47; 11.543089; 141.23886782724
27.48; 12.441855; 153.9041394842
28.50; 13.355666; 167.4996313512
29.52; 14.224487; 181.97954496958
30.54; 14.989263; 197.23796760477
31.56; 15.610192; 213.12846973017
32.57; 16.081619; 229.49886386521
33.59; 16.437917; 246.23195431074
34.61; 16.747256; 263.27993816085
35.63; 17.094043; 280.68093624804
36.65; 17.554861; 298.55102742709
37.66; 18.175333; 317.05273182259
38.68; 18.955539; 336.34865211651
39.70; 19.84913; 356.55420967587
40.72; 20.776839; 377.70413513257
41.74; 21.650249; 399.74315408793
42.75; 22.398126; 422.54348018053
43.77; 22.986719; 445.94296830557
44.79; 23.427511; 469.7911638582
45.81; 23.770341; 493.98834507094
46.83; 24.084877; 518.50571067278
47.84; 24.4374; 543.38192934576
48.86; 24.87116; 568.69969680506
49.88; 25.396895; 594.55263968353
50.90; 25.996033; 621.01547966357
51.92; 26.634302; 648.12804999267
52.93; 27.279718; 675.89762587365
53.95; 27.917632; 704.31657090078
54.97; 28.55703; 733.38639488273
55.99; 29.22593; 763.13713082525
57.01; 29.958046; 793.63312883727
58.02; 30.776135; 824.96190657754
59.04; 31.678606; 857.20936060725
60.06; 32.634536; 890.42990952468
61.08; 33.58909; 924.62215351334
62.10; 34.477579; 959.71884092466
63.11; 35.243466; 995.59516893082
64.13; 35.854514; 1032.093516971
65.15; 36.312095; 1069.0576627408
66.17; 36.651122; 1106.3669229115
67.19; 36.931031; 1143.9611190166
68.20; 37.220916; 1181.8504048936
69.22; 37.583379; 1220.1086632376
70.24; 38.06179; 1258.8539231161
71.26; 38.67433; 1298.222722575
72.27; 39.416121; 1338.346632787
73.29; 40.268246; 1379.3379699746
74.31; 41.210409; 1421.288388077
75.33; 42.232729; 1464.2794833478
76.35; 43.342298; 1508.4000720245
77.36; 44.561604; 1553.7618617252
78.38; 45.918568; 1600.5049828428
79.40; 47.431027; 1648.787721828
80.42; 49.090985; 1698.7602260496
81.44; 50.854902; 1750.5283216834
82.45; 52.645001; 1804.118661258
83.47; 54.36322; 1859.4580731542
84.49; 55.914948; 1916.3770776334
85.51; 57.235667; 1974.6405163604
86.53; 58.311613; 2033.9992223223
87.54; 59.186741; 2094.2487711454
88.56; 59.95231; 2155.2776356407
89.58; 60.721229; 2217.0892267416
90.60; 61.594686; 2279.789959115
91.62; 62.63154; 2343.5461642256
92.63; 63.83036; 2408.522716421
93.65; 65.129907; 2474.8221508456
94.67; 66.42788; 2542.4428664754
95.69; 67.612023; 2611.2689879614
96.71; 68.594179; 2681.0949023173
97.72; 69.337721; 2751.6777099051
98.74; 69.871452; 2822.8038329407
99.76; 70.287443; 2894.353417
100.78; 70.724405; 2966.3478092708
101.80; 71.341012; 3038.9698808603
102.81; 72.284622; 3112.5525063398
103.83; 73.660656; 3187.5358756404
104.85; 75.507372; 3264.3991222548
105.87; 77.780379; 3343.5761914483
106.89; 80.350903; 3425.3699436387
107.90; 83.020656; 3509.8813884539
108.92; 85.553398; 3596.9710560228
109.94; 87.718941; 3686.2651531506
110.96; 89.340357; 3777.209780904
111.98; 90.331829; 3869.1636844153
112.99; 90.714906; 3961.5075442121
114.01; 90.606015; 4053.740557691
115.03; 90.17706; 4145.5369138252
116.05; 89.600785; 4236.7466462005
117.07; 88.999318; 4327.3441110585
118.08; 88.414666; 4417.3464261818
119.10; 87.812747; 4506.7360129607
120.12; 87.120008; 4595.4204217067
121.14; 86.278466; 4683.2481772496
122.15; 85.296519; 4770.0763524399
123.17; 84.273262; 4855.8628970433
