#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 6.423714; 6.5390636779491
1.02; 6.5995241; 13.257094415169
2.04; 7.1183684; 20.503286301979
3.05; 7.9554983; 28.601640303686
4.07; 9.0727355; 37.837293547041
5.09; 10.422175; 48.446617618186
6.11; 11.94996; 60.611161658922
7.13; 13.59949; 74.454855999351
8.14; 15.313923; 90.043768316943
9.16; 17.03843; 107.38815509638
10.18; 18.72296; 126.44732088553
11.20; 20.326102; 147.1384159872
12.22; 21.820039; 169.35027393404
13.23; 23.195634; 192.96242818452
14.25; 24.465906; 217.86766483038
15.27; 25.665874; 243.9944175365
16.29; 26.847329; 271.32383950729
17.31; 28.068465; 299.89632610914
18.32; 29.380156; 329.80405743696
19.34; 30.812221; 361.16956854827
20.36; 32.363796; 394.11451601528
21.38; 34.001241; 428.7263118153
22.40; 35.665034; 465.03177753433
23.41; 37.28435; 502.98563735071
24.43; 38.795398; 542.47767862738
25.45; 40.158141; 583.35693358228
26.47; 41.366355; 625.46609826273
27.48; 42.448096; 668.67642821977
28.50; 43.456863; 712.91363910255
29.52; 44.456857; 758.16880140216
30.54; 45.50756; 804.49353377055
31.56; 46.652635; 851.98390339857
32.57; 47.916014; 900.76033841527
33.59; 49.304755; 950.95045148633
34.61; 50.815334; 1002.678268566
35.63; 52.438675; 1056.0585768847
36.65; 54.160126; 1111.1912476913
37.66; 55.953442; 1168.149437588
38.68; 57.771463; 1226.9582944181
39.70; 59.538877; 1287.5663019909
40.72; 61.152991; 1349.8174077318
41.74; 62.496152; 1413.4357933283
42.75; 63.459122; 1478.0344415308
43.77; 63.969903; 1543.1530421861
44.79; 64.019169; 1608.3217939886
45.81; 63.673208; 1673.1383720759
46.83; 63.068363; 1737.3392439195
47.84; 62.386666; 1800.8461781469
48.86; 61.818504; 1863.7747480747
49.88; 61.522618; 1926.4021178865
50.90; 61.594769; 1989.1029349654
51.92; 62.053605; 2052.2708266569
52.93; 62.846587; 2116.2459405231
53.95; 63.872518; 2181.2654073807
54.97; 65.012308; 2247.4451313351
55.99; 66.158065; 2314.7911866446
57.01; 67.232497; 2383.2309670749
58.02; 68.195158; 2452.6506952324
59.04; 69.037205; 2522.9275906331
60.06; 69.770032; 2593.9504720131
61.08; 70.414163; 2665.6290512022
62.10; 70.992933; 2737.8967936281
63.11; 71.531948; 2810.7132294774
64.13; 72.061815; 2884.0690475224
65.15; 72.61982; 2957.9928905191
66.17; 73.246818; 3032.5549905793
67.19; 73.978336; 3107.8617439707
68.20; 74.832283; 3184.0377792979
69.22; 75.798198; 3261.1970738803
70.24; 76.833245; 3339.4100021985
71.26; 77.868098; 3418.6763656905
72.27; 78.822048; 3498.9138094327
73.29; 79.622942; 3579.9665285496
74.31; 80.225284; 3661.6324062654
75.33; 80.62021; 3743.7003011884
76.35; 80.833805; 3825.9856269203
77.36; 80.914449; 3908.3530441842
78.38; 80.913754; 3990.7197545579
79.40; 80.867882; 4073.0397683742
80.42; 80.785649; 4155.2760731187
81.44; 80.647313; 4237.3715576208
82.45; 80.414113; 4319.2296546512
83.47; 80.045186; 4400.7122000059
84.49; 79.516355; 4481.656417923
85.51; 78.835149; 4561.9071977095
86.53; 78.04794; 4641.3566324225
87.54; 77.237481; 4719.9810549318
88.56; 76.511559; 4797.8665202638
89.58; 75.985218; 4875.216193496
90.60; 75.759964; 4952.3365672527
91.62; 75.903628; 5029.603185386
92.63; 76.434494; 5107.4102015604
93.65; 77.312887; 5186.1113846264
94.67; 78.442725; 5265.9626933756
95.69; 79.684052; 5347.0776202633
96.71; 80.875496; 5429.4053856811
97.72; 81.862915; 5512.7383006976
98.74; 82.528275; 5596.7485232025
99.76; 82.811749; 5681.0473104344
100.78; 82.721055; 5765.2537746338
101.80; 82.325137; 5849.0572119898
102.81; 81.733741; 5932.2586337093
103.83; 81.068659; 6014.7830306327
104.85; 80.434982; 6096.6623718543
105.87; 79.900391; 6177.9975222785
106.89; 79.487447; 6258.9123136289
107.90; 79.179109; 6339.5132302385
108.92; 78.933163; 6419.8637836478
109.94; 78.698737; 6499.9757018314
110.96; 78.428556; 6579.8125875751
111.98; 78.083685; 6659.2984093694
112.99; 77.631814; 6738.3242458333
114.01; 77.043512; 6816.751216159
115.03; 76.291768; 6894.4129441879
