#Wavenumber (cm^-1);  Spectrum at 400.00 K (cm*km*mol^-1);  Integral (km*mol^-1)
0.00; 0.00046656929; 0.00047494740037877
1.02; 0.00049375207; 0.00097756570355267
2.04; 0.00057355629; 0.0015614212591813
3.05; 0.0007011985; 0.0022752110790961
4.07; 0.00087001615; 0.0031608499750622
5.09; 0.001072868; 0.0042529833018084
6.11; 0.0013032427; 0.005579628135099
7.13; 0.0015557275; 0.0071632916175053
8.14; 0.001825821; 0.0090218985689688
9.16; 0.0021093836; 0.011169160077745
10.18; 0.0024021601; 0.013614455417275
11.20; 0.002699713; 0.016362646794122
12.22; 0.0029978502; 0.019414328958959
13.23; 0.0032933448; 0.02276681189231
14.25; 0.0035845972; 0.026415777152152
15.27; 0.0038719404; 0.030357245410373
16.29; 0.0041575081; 0.034589409233493
17.31; 0.0044448239; 0.039114048120456
18.32; 0.0047383891; 0.043937523738023
19.34; 0.0050434535; 0.049071541723614
20.36; 0.0053659007; 0.054533797040336
21.38; 0.0057119199; 0.060348285008551
22.40; 0.0060870528; 0.066544642054045
23.41; 0.0064944145; 0.073155675774023
24.43; 0.0069323512; 0.08021251018284
25.45; 0.0073923136; 0.08773756641251
26.47; 0.0078580274; 0.095736699177111
27.48; 0.0083068999; 0.10419276477376
28.50; 0.0087139665; 0.11306320662088
29.52; 0.0090577347; 0.12228358971435
30.54; 0.0093263769; 0.13177743896756
31.56; 0.009522256; 0.1414706847159
32.57; 0.009663006; 0.15130720782334
33.59; 0.0097783308; 0.16126112664131
34.61; 0.0099030544; 0.17134200871103
35.63; 0.010068261; 0.18159106442816
36.65; 0.010293133; 0.19206902988462
37.66; 0.010579985; 0.20283899782088
38.68; 0.010914055; 0.21394903492871
39.70; 0.011268106; 0.22541948018604
40.72; 0.011610365; 0.23723833065244
41.74; 0.011913345; 0.2493656016135
42.75; 0.012160881; 0.26174485387566
43.77; 0.012351452; 0.27431809925772
44.79; 0.012497122; 0.28703962991955
45.81; 0.012618868; 0.29988509267563
46.83; 0.012740112; 0.31285397684807
47.84; 0.012880631; 0.32596590293372
48.86; 0.013052637; 0.33925292420146
49.88; 0.013259892; 0.35275092249994
50.90; 0.013499576; 0.36649290859032
51.92; 0.013765749; 0.38050584688957
52.93; 0.014052835; 0.39481102698335
53.95; 0.014357756; 0.40942660269282
54.97; 0.014679987; 0.42437019613917
