#Wavenumber (cm^-1);  Spectrum at 400.00 K (cm*km*mol^-1);  Integral (km*mol^-1)
0.00; 5.6658418E-05; 5.7675824247506E-05
1.02; 6.0165467E-05; 0.00011892167321886
2.04; 7.0604278E-05; 0.00019079378149827
3.05; 8.7784443E-05; 0.00028015455680361
4.07; 0.00011154352; 0.00039370105071565
5.09; 0.00014187925; 0.0005381280068422
6.11; 0.0001789901; 0.00072033220263294
7.13; 0.00022318098; 0.0009475208077122
8.14; 0.00027466319; 0.0012271160792192
9.16; 0.00033334063; 0.0015664424529547
10.18; 0.00039869372; 0.0019722954551551
11.20; 0.00046983379; 0.0024505659838995
12.22; 0.00054571932; 0.0030060847074132
13.23; 0.00062543962; 0.0036427552534215
14.25; 0.00070842633; 0.0043639026886301
15.27; 0.0007944767; 0.0051726456847722
16.29; 0.00088356117; 0.0060720728311659
17.31; 0.00097550324; 0.0070650930361941
18.32; 0.0010697045; 0.0081540060852274
19.34; 0.0011650937; 0.0093400211785204
20.36; 0.0012603878; 0.010623041591021
21.38; 0.0013546004; 0.012001966309394
22.40; 0.0014475774; 0.013475537618506
23.41; 0.001540273; 0.015043469064782
24.43; 0.0016345344; 0.016707354586303
25.45; 0.0017323537; 0.018470815895868
26.47; 0.0018347907; 0.020338553688647
27.48; 0.001940977; 0.022314384513346
28.50; 0.0020476677; 0.02439882186517
29.52; 0.0021496747; 0.026587097957976
30.54; 0.0022412082; 0.028868551211692
31.56; 0.0023177884; 0.031227959814754
32.57; 0.0023781038; 0.033648766821805
33.59; 0.0024251148; 0.036117429082989
34.61; 0.0024658893; 0.038627597957211
35.63; 0.0025100532; 0.041182723756196
36.65; 0.0025672264; 0.043796049439457
37.66; 0.0026441937; 0.046487724502452
38.68; 0.002742704; 0.049279678776592
39.70; 0.0028586262; 0.052189636910722
40.72; 0.0029827704; 0.055225968443642
41.74; 0.003103153; 0.058384844289549
42.75; 0.0032080342; 0.061650484698752
43.77; 0.0032888283; 0.064998369985644
44.79; 0.0033420634; 0.068400446316422
45.81; 0.0033698979; 0.071830856967395
46.83; 0.0033791619; 0.075270697977183
47.84; 0.0033793244; 0.078710704419302
48.86; 0.0033800499; 0.082151449327477
49.88; 0.0033890395; 0.08560134531928
50.90; 0.0034106739; 0.089073264172143
51.92; 0.0034456688; 0.092580806344373
52.93; 0.0034916458; 0.096135151131547
53.95; 0.0035442923; 0.099743087700832
54.97; 0.0035986984; 0.10340640738234
55.99; 0.0036505054; 0.10712246436224
57.01; 0.0036966329; 0.11088547712883
58.02; 0.0037355229; 0.11468807822952
59.04; 0.0037669819; 0.11852270325079
60.06; 0.0037917941; 0.12238258600054
61.08; 0.0038113033; 0.12626232827899
62.10; 0.0038271253; 0.1301581767251
63.11; 0.0038410688; 0.13406821904033
64.13; 0.0038552371; 0.13799268409531
65.15; 0.0038721859; 0.14193440224594
66.17; 0.0038949519; 0.14589929516355
67.19; 0.0039267819; 0.14989658974027
68.20; 0.0039704839; 0.15393837105955
69.22; 0.0040274781; 0.15803816993018
70.24; 0.0040968; 0.16220853551253
71.26; 0.0041744218; 0.16645791680901
72.27; 0.004253255; 0.1707875468417
73.29; 0.0043240468; 0.17518923988196
74.31; 0.0043771141; 0.17964495318864
75.33; 0.0044045485; 0.18412859346139
76.35; 0.0044022984; 0.18860994322863
77.36; 0.004371483; 0.19305992424439
78.38; 0.0043184583; 0.19745592840114
79.40; 0.0042535099; 0.20178581793367
80.42; 0.0041884689; 0.20604949855439
81.44; 0.0041338951; 0.21025762542356
82.45; 0.0040966207; 0.21442780854025
83.47; 0.0040783385; 0.21857938114528
84.49; 0.0040755943; 0.22272816027648
85.51; 0.0040811144; 0.22688255865455
86.53; 0.0040860174; 0.231041948088
87.54; 0.0040822458; 0.23519749810907
88.56; 0.0040645606; 0.23933504538026
89.58; 0.0040316438; 0.24343908476979
90.60; 0.0039861495; 0.24749681292088
91.62; 0.0039338353; 0.25150128747908
92.63; 0.0038820944; 0.25545309208807
93.65; 0.0038382753; 0.25936029072156
94.67; 0.0038081378; 0.26323681067239
95.69; 0.0037947081; 0.26709965971959
96.71; 0.0037977001; 0.27096555456868
97.72; 0.0038135925; 0.27484762718391
98.74; 0.0038363668; 0.27875288307525
99.76; 0.0038588129; 0.28268098806297
100.78; 0.0038741732; 0.28662472924437
101.80; 0.0038777714; 0.29057213315689
102.81; 0.0038681962; 0.29450978994745
103.83; 0.0038476658; 0.29842654768843
104.85; 0.0038213836; 0.30231655128278
105.87; 0.0037959982; 0.30618071366476
106.89; 0.0037775868; 0.31002613403541
107.90; 0.0037697791; 0.3138636065091
108.92; 0.0037726336; 0.31770398474957
109.94; 0.0037826458; 0.32155455490713
110.96; 0.0037938829; 0.32541656399616
111.98; 0.003799844; 0.32928464117237
112.99; 0.0037953867; 0.33314818106499
114.01; 0.0037780601; 0.33699408320295
115.03; 0.003748424; 0.3408098170631
