#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 2.6487027; 2.6962650563323
1.02; 2.7438423; 5.4893780658979
2.04; 3.0168003; 8.5603505504191
3.05; 3.4332152; 12.055215517375
4.07; 3.9451438; 16.071201679927
5.09; 4.5026204; 20.6546749693
6.11; 5.0655555; 25.811191896087
7.13; 5.6129008; 31.524882686393
8.14; 6.1465815; 37.781837453183
9.16; 6.6889216; 44.590871015426
10.18; 7.2739307; 51.995418556073
11.20; 7.9345344; 60.072432138782
12.22; 8.6891785; 68.917640864418
13.23; 9.531811; 78.620613163582
14.25; 10.428742; 89.236622943911
15.27; 11.324253; 100.76422405951
16.29; 12.154349; 113.13682686582
17.31; 12.865391; 126.23324001221
18.32; 13.432307; 139.9067486345
19.34; 13.870505; 154.02632423052
20.36; 14.236955; 168.51892956613
21.38; 14.61891; 183.40034879032
22.40; 15.112715; 198.78444043676
23.41; 15.798627; 214.86676053698
24.43; 16.719384; 231.88637189169
25.45; 17.869487; 250.07673877176
26.47; 19.198864; 269.6203540715
27.48; 20.629837; 290.62063802808
28.50; 22.081701; 313.09885669742
29.52; 23.494508; 337.0152519394
30.54; 24.843914; 362.3052846511
31.56; 26.142194; 388.91690980397
32.57; 27.425622; 416.83500983197
33.59; 28.733507; 446.08448043772
34.61; 30.087252; 476.7120045786
35.63; 31.4778; 508.75504679497
36.65; 32.866579; 542.21180633127
37.66; 34.199819; 577.02574593342
38.68; 35.430842; 613.09281375457
39.70; 36.541584; 650.29056915992
40.72; 37.554453; 688.51938192851
41.74; 38.528843; 727.74008154094
42.75; 39.542032; 767.99216363562
43.77; 40.659981; 809.38226933136
44.79; 41.907643; 852.04244107017
45.81; 43.249374; 896.06843731903
46.83; 44.587443; 941.45652991935
47.84; 45.781211; 988.05982706439
48.86; 46.682956; 1035.5810618075
49.88; 47.180592; 1083.6088681393
50.90; 47.234581; 1131.6916332277
51.92; 46.897203; 1179.4309624805
52.93; 46.306973; 1226.5694629212
53.95; 45.658184; 1273.0475241709
54.97; 45.153165; 1319.0114974793
55.99; 44.950494; 1364.769161045
57.01; 45.124231; 1410.7036811762
58.02; 45.646351; 1457.1696963272
59.04; 46.397783; 1504.4006371666
60.06; 47.204743; 1552.4530284202
61.08; 47.88928; 1601.2022489716
62.10; 48.31878; 1650.3886814586
63.11; 48.43997; 1699.6984811322
64.13; 48.288566; 1748.8541579799
65.15; 47.973947; 1797.6895653968
66.17; 47.64627; 1846.1914120398
67.19; 47.458202; 1894.5018139482
68.20; 47.533438; 1942.8888030618
69.22; 47.949732; 1991.6995607967
70.24; 48.737331; 2041.3120604548
71.26; 49.887562; 2092.0954454493
72.27; 51.363377; 2144.3811464664
73.29; 53.105081; 2198.4398270767
74.31; 55.029186; 2254.4571639624
75.33; 57.023962; 2312.5050962094
76.35; 58.948824; 2372.5124554616
77.36; 60.644346; 2434.245782962
78.38; 61.955269; 2497.3135734516
79.40; 62.762443; 2561.2030325728
80.42; 63.014083; 2625.3486498994
81.44; 62.744881; 2689.2202316656
82.45; 62.074568; 2752.4094633045
