#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 34.719462; 35.342914608086
1.02; 36.357942; 72.353730272854
2.04; 41.089142; 114.18070407048
3.05; 48.409987; 163.45998230246
4.07; 57.631659; 222.12652414168
5.09; 68.053999; 291.40255858541
6.11; 79.126619; 371.95004178304
7.13; 90.547601; 464.12359273188
8.14; 102.2721; 568.23218171067
9.16; 114.43321; 684.72024877262
10.18; 127.20614; 814.21060802543
11.20; 140.66509; 957.40159872327
12.22; 154.68361; 1114.8628348494
13.23; 168.91462; 1286.8106322507
14.25; 182.8597; 1472.9539135886
15.27; 196.00741; 1672.4809993414
16.29; 207.99763; 1884.2136142805
17.31; 218.75865; 2106.9004816297
18.32; 228.57101; 2339.5759058101
19.34; 238.03331; 2581.8835431892
20.36; 247.93474; 2834.2704047139
21.38; 259.06787; 3097.9903189699
22.40; 272.03485; 3374.9100582479
23.41; 287.10384; 3667.1693771558
24.43; 304.1598; 3976.790925103
25.45; 322.76652; 4305.3533161534
26.47; 342.32373; 4653.8241008123
27.48; 362.27293; 5022.6023125425
28.50; 382.28829; 5411.7552982915
29.52; 402.38952; 5821.370465954
30.54; 422.93416; 6251.8991937943
31.56; 444.48184; 6704.3625294624
32.57; 467.56352; 7180.3220129015
33.59; 492.42316; 7681.5875404024
34.61; 518.8161; 8209.7199393684
35.63; 545.94062; 8765.4639309283
36.65; 572.54682; 9348.2918887145
37.66; 597.2157; 9956.2316985612
38.68; 618.74566; 10586.088076823
39.70; 636.53964; 11234.05795752
40.72; 650.86945; 11896.61497171
41.74; 662.91439; 12571.433218608
42.75; 674.52765; 13258.073257998
43.77; 687.76409; 13958.187426311
44.79; 704.28399; 14675.11813531
45.81; 724.8023; 15412.935602187
46.83; 748.76068; 16175.141662491
47.84; 774.34905; 16963.395579104
48.86; 798.90558; 17776.646983215
49.88; 819.60451; 18610.969006543
50.90; 834.23994; 19460.189268142
51.92; 841.86704; 20317.173586811
52.93; 843.09255; 21175.405422645
53.95; 839.91031; 22030.397869579
54.97; 835.12388; 22880.517945722
55.99; 831.53829; 23726.988043893
57.01; 831.18428; 24573.097778305
58.02; 834.8297; 25422.918388497
59.04; 841.931; 26279.967812261
60.06; 851.01957; 27146.269013026
61.08; 860.35981; 28022.07817085
62.10; 868.61993; 28906.295774602
63.11; 875.30127; 29797.314692285
64.13; 880.7762; 30693.906861717
65.15; 885.94885; 31595.764558541
66.17; 891.70902; 32503.485860593
67.19; 898.43428; 33418.053186075
68.20; 905.76988; 34340.087834577
69.22; 912.79186; 35269.270562122
70.24; 918.48588; 36204.249558622
71.26; 922.3278; 37143.139458751
72.27; 924.69692; 38084.441021234
73.29; 926.91578; 39028.001283435
74.31; 930.86771; 39975.584446811
75.33; 938.32931; 40930.763194613
76.35; 950.28759; 41898.114953844
77.36; 966.53172; 42882.002533905
78.38; 985.70261; 43885.405259256
79.40; 1005.7935; 44909.259629836
80.42; 1024.9003; 45952.563889287
81.44; 1041.9076; 47013.180904717
82.45; 1056.8156; 48088.97358006
83.47; 1070.56; 49178.757449089
84.49; 1084.396; 50282.625799492
85.51; 1099.1081; 51401.470443623
86.53; 1114.396; 52535.877521835
87.54; 1128.727; 53684.872938975
88.56; 1139.7588; 54845.098203442
89.58; 1145.2001; 56010.862474604
90.60; 1143.7861; 57175.187330327
91.62; 1135.9788; 58331.564713049
92.63; 1124.0926; 59475.842505892
93.65; 1111.7529; 60607.558986907
94.67; 1102.8443; 61730.206920292
95.69; 1100.2978; 62850.262641609
96.71; 1105.1272; 63975.234404463
97.72; 1116.0408; 65111.315788991
98.74; 1129.7569; 66261.359536449
99.76; 1141.9132; 67423.777859143
100.78; 1148.279; 68592.676283268
101.80; 1145.8973; 69759.15023728
102.81; 1133.834; 70913.344325523
103.83; 1113.3547; 72046.691335346
104.85; 1087.53; 73153.74997263
105.87; 1060.43; 74233.221952939
106.89; 1036.1526; 75287.98056719
107.90; 1017.9412; 76324.200734554
108.92; 1007.5832; 77349.876945129
109.94; 1005.1879; 78373.114819832
110.96; 1009.3428; 79400.582228453
111.98; 1017.5734; 80436.428050706
112.99; 1026.9814; 81481.850804336
114.01; 1034.9195; 82535.354167004
115.03; 1039.5641; 83593.585560036
116.05; 1040.2721; 84652.537689624
117.07; 1037.6497; 85708.820282227
118.08; 1033.3213; 86760.696803234
119.10; 1029.4548; 87808.637329152
120.12; 1028.1577; 88855.25753209
121.14; 1030.9005; 89904.669768844
122.15; 1038.1142; 90961.425229167
123.17; 1049.0686; 92029.33182745
124.19; 1062.0553; 93110.458284069
125.21; 1074.8136; 94204.572184075
126.23; 1085.0724; 95309.129036524
127.24; 1091.0522; 96419.773128922
128.26; 1091.8007; 97531.179079033
129.28; 1087.2912; 98637.994560805
130.30; 1078.2975; 99735.654873391
131.32; 1066.1174; 100820.91633427
132.33; 1052.2531; 101892.0646187
133.35; 1038.1494; 102948.8559574
134.37; 1025.0488; 103992.31138119
135.39; 1013.9738; 105024.49293424
136.41; 1005.7983; 106048.35220683
137.42; 1001.3436; 107067.67679547
138.44; 1001.4364; 108087.09579728
139.46; 1006.8871; 109112.06336678
140.48; 1018.3812; 110148.73151933
141.50; 1036.3093; 111203.64967288
142.51; 1060.5847; 112283.27913402
143.53; 1090.5093; 113393.37058082
144.55; 1124.7378; 114538.30508015
145.57; 1161.3705; 115720.5301701
146.59; 1198.1774; 116940.22301045
147.60; 1232.9182; 118195.28055854
148.62; 1263.7053; 119481.67805362
149.64; 1289.3343; 120794.16469611
150.66; 1309.5167; 122127.19618649
151.68; 1324.9655; 123475.9538559
152.69; 1337.3121; 124837.27986574
153.71; 1348.8678; 126210.36907419
154.73; 1362.2633; 127597.09431011
155.75; 1380.0176; 129001.89269931
156.77; 1404.092; 130431.19773725
157.78; 1435.4871; 131892.46167975
158.80; 1473.9476; 133392.87668923
159.82; 1517.8389; 134937.97119183
160.84; 1564.2617; 136530.32209441
161.86; 1609.4413; 138168.66390847
162.87; 1649.3826; 139847.66418787
163.89; 1680.7023; 141558.54657589
164.91; 1701.4741; 143290.57376858
165.93; 1711.8672; 145033.18075314
166.94; 1714.3687; 146778.33407461
167.96; 1713.4598; 148522.56216872
168.98; 1714.7651; 150268.11899741
170.00; 1723.8554; 152022.92939575
171.02; 1745.0155; 153799.27992038
172.03; 1780.3198; 155611.5686555
173.05; 1829.2755; 157473.69214752
174.07; 1889.1151; 159396.72978195
175.09; 1955.6055; 161387.45180968
176.11; 2024.0784; 163447.87627971
177.12; 2090.3374; 165575.7495606
178.14; 2151.1857; 167765.56374114
179.16; 2204.5037; 170009.65334237
180.18; 2249.0128; 172299.05130252
181.20; 2283.9889; 174624.05348338
182.21; 2309.1834; 176974.70258631
183.23; 2325.0635; 179341.51690374
184.25; 2333.2689; 181716.68397835
185.27; 2336.9985; 184095.64764811
186.29; 2340.9871; 186478.67147485
187.30; 2350.8528; 188871.73814962
188.32; 2371.8534; 191286.18255626
189.34; 2407.3774; 193736.78889712
190.36; 2457.689; 196238.61024143
191.38; 2519.4409; 198803.29239215
192.39; 2586.2499; 201435.98317669
193.41; 2650.2639; 204133.83750654
194.43; 2704.286; 206886.684008
195.45; 2743.7942; 209679.74809769
196.47; 2768.2159; 212497.67247257
197.48; 2781.0691; 215328.68081199
198.50; 2788.9733; 218167.73531971
199.52; 2799.9143; 221017.9273013
200.54; 2821.3578; 223889.94780513
201.56; 2858.7886; 226800.07126362
202.57; 2915.0174; 229767.43320175
203.59; 2990.262; 232811.39084693
204.61; 3082.7228; 235949.46958168
205.63; 3189.2462; 239195.98463798
206.65; 3305.7457; 242561.09108464
207.66; 3427.2721; 246049.90619894
208.68; 3547.8829; 249661.49784569
209.70; 3660.6138; 253387.84469938
210.72; 3757.8523; 257213.17619636
211.74; 3832.2338; 261114.22484818
212.75; 3877.9263; 265061.7865237
213.77; 3891.9472; 269023.62078562
214.79; 3875.0661; 272968.27084995
215.81; 3831.9391; 276869.01952593
216.82; 3770.3438; 280707.06680745
217.84; 3699.6671; 284473.16829741
218.86; 3629.0229; 288167.35702988
219.88; 3565.4722; 291796.85384701
220.90; 3512.7704; 295372.70253935
221.91; 3470.9015; 298905.93044202
222.93; 3436.4478; 302404.08602132
223.95; 3403.6578; 305868.86281534
224.97; 3365.9425; 309295.24699243
225.99; 3317.4784; 312672.29683099
227.00; 3254.5981; 315985.33729978
228.02; 3176.6948; 319219.07549607
229.04; 3086.4502; 322360.94864537
230.06; 2989.3147; 325403.9420422
231.08; 2892.3151; 328348.19398188
232.09; 2802.4364; 331200.95331692
233.11; 2724.9604; 333974.84546534
234.13; 2662.2022; 336684.85246697
235.15; 2613.0225; 339344.79665461
236.17; 2573.2996; 341964.3045833
237.18; 2537.2667; 344547.13258945
238.20; 2499.3476; 347091.36056445
239.22; 2455.9476; 349591.40923676
240.24; 2406.6576; 352041.28282377
241.26; 2354.5054; 354438.06773086
242.27; 2305.192; 356784.65376261
243.29; 2265.5673; 359090.90355625
244.31; 2241.8213; 361372.98085312
245.33; 2237.9194; 363651.08625318
