#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 0.25149644; 0.25601251857505
1.02; 0.26601323; 0.52680251174374
2.04; 0.30891889; 0.84126860676384
3.05; 0.37816343; 1.2262226644015
4.07; 0.47003852; 1.7047015953003
5.09; 0.57902376; 2.2941228020909
6.11; 0.69799724; 3.0046538775752
7.13; 0.8189652; 3.8383251137564
8.14; 0.93425858; 4.7893600327335
9.16; 1.0379227; 5.8459205545132
10.18; 1.1268878; 6.9930437434899
11.20; 1.2015207; 8.2161399494055
12.22; 1.2653297; 9.5041910165508
13.23; 1.3238744; 10.851838028228
14.25; 1.3832059; 12.259881929826
15.27; 1.4483376; 13.734227087511
16.29; 1.5222331; 15.283794678699
17.31; 1.6056086; 16.918234968906
18.32; 1.6975444; 18.646261957124
19.34; 1.7966027; 20.475125975836
20.36; 1.9019733; 22.41125275005
21.38; 2.014182; 24.461603084047
22.40; 2.1350866; 26.635029076373
23.41; 2.2671812; 28.942921673748
24.43; 2.412498; 31.398740557772
25.45; 2.5715446; 34.0164619761
26.47; 2.7426805; 36.808392362111
27.48; 2.9221539; 39.783018965175
28.50; 3.1047627; 42.943533377741
29.52; 3.2848888; 46.287408433024
30.54; 3.4575594; 49.807054744027
31.56; 3.6192302; 53.491274919103
32.57; 3.768137; 57.327075763004
33.59; 3.9042334; 61.301416893012
34.61; 4.0288534; 65.402615790381
35.63; 4.1442679; 69.621301660157
36.65; 4.2532554; 73.950932123379
37.66; 4.358725; 78.387926088833
38.68; 4.4633741; 82.931448344993
39.70; 4.5693633; 87.582863025876
40.72; 4.678035; 92.344900778151
41.74; 4.7897529; 97.220662561193
42.75; 4.9039472; 102.21266918778
43.77; 5.0193954; 107.32219706457
44.79; 5.1346757; 112.54907530883
45.81; 5.2486445; 117.89196888082
46.83; 5.3607716; 123.34900301798
47.84; 5.4712358; 128.9184849469
48.86; 5.5808108; 134.59950955339
49.88; 5.6906896; 140.39238602706
50.90; 5.8024269; 146.29900619183
51.92; 5.9180927; 152.32336915274
52.93; 6.0405505; 158.47238891874
53.95; 6.1735961; 164.7568432989
54.97; 6.32163; 171.19198981375
55.99; 6.4886634; 177.79716916094
57.01; 6.6767541; 184.59381671655
58.02; 6.8843337; 191.60177132691
59.04; 7.1051392; 198.83449640141
60.06; 7.3284468; 206.29453901817
61.08; 7.5409626; 213.97091350069
62.10; 7.730132; 221.83985427872
63.11; 7.8880028; 229.86950070158
64.13; 8.0143719; 238.02778545874
65.15; 8.1179843; 246.2915431915
66.17; 8.2150771; 254.65413720034
67.19; 8.3254385; 263.1290743617
68.20; 8.46707; 271.74818621537
69.22; 8.6511463; 280.55467981647
70.24; 8.8789968; 289.59311536653
71.26; 9.1422148; 298.89949547871
72.27; 9.4259323; 308.49468781541
73.29; 9.7141439; 318.383267111
74.31; 9.9951658; 328.55791457122
75.33; 10.265199; 339.00744376302
76.35; 10.528604; 349.72510877614
77.36; 10.794713; 360.7136611735
78.38; 11.072304; 371.98478921861
79.40; 11.36387; 383.55271887209
80.42; 11.661981; 395.42411213959
81.44; 11.94939; 407.58807584435
82.45; 12.203207; 420.01041428801
83.47; 12.401907; 432.63501994037
84.49; 12.5328; 445.3928693973
85.51; 12.597236; 458.21631242866
86.53; 12.611445; 471.05421891117
87.54; 12.602381; 483.88289905398
88.56; 12.599703; 496.70885316136
89.58; 12.626434; 509.56201815022
90.60; 12.691478; 522.48139545523
91.62; 12.786653; 535.497656394
92.63; 12.889449; 548.61855908982
93.65; 12.970829; 561.82230331213
94.67; 13.005652; 575.06149585189
95.69; 12.982389; 588.27700748882
96.71; 12.908994; 601.41780654702
97.72; 12.813024; 614.46091217444
98.74; 12.735929; 627.42553782834
99.76; 12.723253; 640.37726015747
100.78; 12.813653; 653.42100615514
101.80; 13.029817; 666.68479769402
102.81; 13.373587; 680.2985319711
103.83; 13.826159; 694.37296563998
104.85; 14.352713; 708.98340832236
105.87; 14.909696; 724.16083518021
106.89; 15.452608; 739.89092333081
107.90; 15.942437; 756.11963631982
108.92; 16.34968; 772.76290467543
109.94; 16.655792; 789.71778197577
110.96; 16.852567; 806.87296753788
111.98; 16.940232; 824.11739272129
112.99; 16.925013; 841.34632539312
114.01; 16.816691; 858.46499157193
115.03; 16.626518; 875.39006918333
116.05; 16.365745; 892.04969151898
117.07; 16.045065; 908.38287507913
118.08; 15.675137; 924.33948860508
119.10; 15.268163; 939.8818194294
120.12; 14.839988; 954.98828672834
121.14; 14.411804; 969.65888137434
122.15; 14.010266; 983.92072785729
123.17; 13.665135; 997.83124535782
124.19; 13.404317; 1011.47626173
125.21; 13.247283; 1024.9614239469
126.23; 13.198809; 1038.3972423722
127.24; 13.245427; 1051.8805151648
128.26; 13.356446; 1065.4768009413
129.28; 13.490128; 1079.2091688576
130.30; 13.603746; 1093.0571948009
131.32; 13.66473; 1106.9672999612
132.33; 13.659345; 1120.8719236238
133.35; 13.595888; 1134.7119511878
134.37; 13.501071; 1148.4554592319
135.39; 13.410537; 1162.1068068715
136.41; 13.356523; 1175.7031704692
137.42; 13.35675; 1189.2997655072
138.44; 13.408238; 1202.9487734282
139.46; 13.488079; 1216.6790558329
140.48; 13.560814; 1230.4833795208
141.50; 13.589857; 1244.3172673421
142.51; 13.549143; 1258.1097106625
143.53; 13.431326; 1271.7822211679
144.55; 13.250178; 1285.2703301287
145.57; 13.036911; 1298.5413430313
146.59; 12.832049; 1311.6038148298
147.60; 12.675609; 1324.5070376446
148.62; 12.598466; 1337.3317323997
149.64; 12.616864; 1350.1751551797
150.66; 12.730738; 1363.1344975178
151.68; 12.925296; 1376.2918908194
152.69; 13.174598; 1389.7030626429
153.71; 13.445892; 1403.3904007668
154.73; 13.703855; 1417.3403337515
155.75; 13.914454; 1431.5046471493
156.77; 14.048491; 1445.8054051932
