#Wavenumber (cm^-1);  Spectrum at 400.00 K (cm*km*mol^-1);  Integral (km*mol^-1)
0.00; 0.0012798635; 0.0013028457683942
1.02; 0.001327617; 0.0026543025835653
2.04; 0.0014666183; 0.0041472567213964
3.05; 0.0016851953; 0.005862712800133
4.07; 0.0019672821; 0.0078653210466565
5.09; 0.0022965175; 0.010203076756517
6.11; 0.002660244; 0.012911090324604
7.13; 0.0030521776; 0.016018075403058
8.14; 0.0034728305; 0.01955326698693
9.16; 0.0039274066; 0.023551197455225
10.18; 0.0044217179; 0.028052315471174
11.20; 0.0049574287; 0.033098763959012
12.22; 0.0055283451; 0.038726380682627
13.23; 0.0061193067; 0.044955570833602
14.25; 0.006708478; 0.051784511976457
15.27; 0.0072726697; 0.0591877758991
16.29; 0.007794144; 0.067121878151537
17.31; 0.0082666275; 0.075536948258441
18.32; 0.0086983076; 0.084391450034056
19.34; 0.0091104876; 0.093665533280131
20.36; 0.0095320493; 0.10336874809604
21.38; 0.0099913826; 0.11353954445156
22.40; 0.010508415; 0.124236657157
23.41; 0.011089384; 0.13552517154938
24.43; 0.011726033; 0.14746176750695
25.45; 0.012399285; 0.16008370486836
26.47; 0.013085852; 0.17340453790516
27.48; 0.01376526; 0.18741697901614
28.50; 0.014424808; 0.20210081064534
29.52; 0.015061004; 0.21743226304921
30.54; 0.01567758; 0.23339136249713
31.56; 0.016281525; 0.24996525277978
32.57; 0.016879288; 0.26714763988584
33.59; 0.017474853; 0.28493628601022
34.61; 0.018070301; 0.3033310728474
35.63; 0.01866804; 0.32233433202904
36.65; 0.019272942; 0.34195335532898
37.66; 0.019892616; 0.3622031795906
38.68; 0.020534944; 0.38310686681354
39.70; 0.021203511; 0.40469112585085
40.72; 0.021892854; 0.42697710626382
41.74; 0.022586046; 0.44996872645055
42.75; 0.023256495; 0.47364283525659
43.77; 0.02387433; 0.49794587253298
44.79; 0.024415815; 0.52280011869692
45.81; 0.024872776; 0.54811953154498
46.83; 0.025258544; 0.57383163962307
47.84; 0.025607838; 0.59989931377347
48.86; 0.025969865; 0.62633551582273
49.88; 0.026396184; 0.65320569187447
50.90; 0.02692668; 0.6806158898138
51.92; 0.027577748; 0.70868884764405
52.93; 0.028336213; 0.73753388973553
53.95; 0.029160844; 0.76721837028711
54.97; 0.029991163; 0.79774808037398
