#Wavenumber (cm^-1);  Spectrum at 400.00 K (cm*km*mol^-1);  Integral (km*mol^-1)
0.00; 0.010294307; 0.010479160592522
1.02; 0.010593175; 0.021262555302962
2.04; 0.011474103; 0.032942697522202
3.05; 0.012892102; 0.046066300921362
4.07; 0.014778364; 0.061110038107909
5.09; 0.017047749; 0.078463910802937
6.11; 0.019606415; 0.098422395328505
7.13; 0.02235824; 0.1211821190649
8.14; 0.025209599; 0.14684440267044
9.16; 0.02807316; 0.17542166827494
10.18; 0.030872003; 0.20684803520304
11.20; 0.033545188; 0.24099558859041
12.22; 0.036054926; 0.27769794753367
13.23; 0.038393979; 0.31678136144277
14.25; 0.040590527; 0.35810076640451
15.27; 0.042707255; 0.40157490907022
16.29; 0.044832213; 0.44721216685382
17.31; 0.047061209; 0.495118446676
18.32; 0.04947449; 0.54548134269905
19.34; 0.052113222; 0.59853035365669
20.36; 0.05496271; 0.65448002100239
21.38; 0.057948539; 0.71346913309473
22.40; 0.060948728; 0.77551230795242
23.41; 0.06382041; 0.84047873144437
24.43; 0.066434779; 0.90810647001789
25.45; 0.068710885; 0.97805118598751
26.47; 0.070638532; 1.0499581635184
27.48; 0.072283431; 1.1235395771414
28.50; 0.073773045; 1.1986373533064
29.52; 0.07526752; 1.2752564407165
30.54; 0.076924552; 1.3535623152405
31.56; 0.078868374; 1.4338469162502
32.57; 0.081170762; 1.5164752490254
33.59; 0.083846954; 1.6018278305405
34.61; 0.086863678; 1.6902513064926
35.63; 0.090152458; 1.7820226185486
36.65; 0.09362071; 1.8773244610861
37.66; 0.097156037; 1.9762251142985
38.68; 0.10062437; 2.078656383721
39.70; 0.10386761; 2.1843891291524
40.72; 0.10670869; 2.2930139738894
41.74; 0.10897027; 2.4039410097299
42.75; 0.11050741; 2.5164327806146
43.77; 0.11124744; 2.6296778742809
44.79; 0.11122452; 2.7428996408305
45.81; 0.11059478; 2.855480352084
46.83; 0.10962241; 2.967071237644
47.84; 0.10863593; 3.0776579312338
48.86; 0.10796383; 3.1875604465687
49.88; 0.10786697; 3.297364365948
50.90; 0.10848722; 3.4077996759087
51.92; 0.10982687; 3.5195986919666
52.93; 0.11176379; 3.6333694113604
53.95; 0.11409556; 3.7495137668013
54.97; 0.1165969; 3.8682043746936
55.99; 0.119072; 3.9894145335216
57.01; 0.12138709; 4.1129813544429
58.02; 0.1234774; 4.2386760175783
59.04; 0.12533283; 4.3662594286388
60.06; 0.12697358; 4.4955130554705
61.08; 0.12842859; 4.6262478223245
62.10; 0.12972556; 4.7583028482523
63.11; 0.13089381; 4.8915470993923
64.13; 0.13197404; 5.0258909722022
65.15; 0.13302544; 5.1613051263555
66.17; 0.13412225; 5.2978357942975
67.19; 0.1353376; 5.4356036266951
68.20; 0.13671958; 5.5747782588575
69.22; 0.13826985; 5.7155310021724
70.24; 0.13993485; 5.8579786395177
71.26; 0.14161555; 6.0021371607412
72.27; 0.14319388; 6.1479023562952
73.29; 0.14456657; 6.2950648862714
74.31; 0.14567374; 6.4433544701309
75.33; 0.14651126; 6.5924966083025
76.35; 0.14712203; 6.7422604863716
77.36; 0.14757006; 6.8924804380012
78.38; 0.14790762; 7.0430440143446
79.40; 0.14814866; 7.1938529619007
80.42; 0.14825875; 7.3447739737382
81.44; 0.14816543; 7.4955999830717
82.45; 0.14778515; 7.6460388910798
83.47; 0.14705734; 7.7957369216092
84.49; 0.14597408; 7.944332238257
85.51; 0.14459647; 8.0915252072943
86.53; 0.14305344; 8.2371474338255
87.54; 0.14152409; 8.3812128512476
88.56; 0.1402086; 8.5239391568207
89.58; 0.13929395; 8.6657343841656
