#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 2.5181829; 2.5634015199033
1.02; 2.6419944; 5.2528378212226
2.04; 2.9991493; 8.3058424254584
3.05; 3.550857; 11.92046165294
4.07; 4.2447037; 16.241386873965
5.09; 5.0290401; 21.36073265951
6.11; 5.8665736; 27.332651399238
7.13; 6.7433214; 34.197061576931
8.14; 7.6707024; 42.005505595767
9.16; 8.6807134; 50.842097284798
10.18; 9.8160819; 60.834445077766
11.20; 11.11841; 72.152506300103
12.22; 12.617388; 84.996462814254
13.23; 14.323341; 99.577005485588
14.25; 16.224093; 116.09243253154
15.27; 18.285989; 134.70678050948
16.29; 20.458104; 155.53224794762
17.31; 22.678471; 178.61795283197
18.32; 24.881196; 203.94593679489
19.34; 27.003546; 231.43438104727
20.36; 28.992148; 260.94713621838
21.38; 30.807451; 292.30779189922
22.40; 32.425638; 325.31569192522
23.41; 33.837518; 359.76082479578
24.43; 35.044653; 395.43476897759
25.45; 36.053912; 432.13609559277
26.47; 36.872494; 469.67070336509
27.48; 37.505716; 507.84990412407
28.50; 37.959259; 546.49079194271
29.52; 38.246058; 585.42362816909
30.54; 38.39609; 624.5091910392
31.56; 38.465613; 663.66552472961
32.57; 38.541676; 702.899288107
33.59; 38.738523; 742.33343299994
34.61; 39.184609; 782.22167405993
35.63; 40.001985; 822.94196860424
36.65; 41.282549; 864.96582156412
37.66; 43.067275; 908.80644887622
38.68; 45.334277; 954.9547862362
39.70; 47.999407; 1003.8161115844
40.72; 50.929764; 1055.6604133571
41.74; 53.966963; 1110.5964527728
42.75; 56.954588; 1168.5737657697
43.77; 59.763495; 1229.4104250065
44.79; 62.309818; 1292.8391309964
45.81; 64.562966; 1358.5614446774
46.83; 66.543685; 1426.3000442887
47.84; 68.314385; 1495.8411402327
48.86; 69.964899; 1567.0623880894
49.88; 71.596561; 1639.944598046
50.90; 73.306623; 1714.5675771415
51.92; 75.174143; 1791.0916108644
52.93; 77.248217; 1869.7269619601
53.95; 79.539697; 1950.694941358
54.97; 82.018011; 2034.185737361
55.99; 84.614598; 2120.3197465623
57.01; 87.233446; 2209.1196305915
58.02; 89.767239; 2300.4988059623
59.04; 92.115451; 2394.2683605011
60.06; 94.199482; 2490.1593687638
61.08; 95.970372; 2587.8530663593
62.10; 97.40718; 2687.0093727267
63.11; 98.50783; 2787.2860930992
64.13; 99.277686; 2888.3464933122
65.15; 99.722611; 2989.8598085697
66.17; 99.851698; 3091.5045283516
67.19; 99.690467; 3192.9851221818
68.20; 99.299755; 3294.0679878141
69.22; 98.791091; 3394.6330552143
70.24; 98.3285; 3494.7272247254
71.26; 98.110285; 3594.5992616011
72.27; 98.331647; 3694.6966348607
73.29; 99.137298; 3795.6141263475
74.31; 100.57919; 3897.9993980879
75.33; 102.59508; 4002.4367623112
76.35; 105.01831; 4109.3408669468
77.36; 107.61882; 4218.8921796913
78.38; 110.16457; 4331.0349607041
79.40; 112.48432; 4445.5391433575
80.42; 114.51138; 4562.1067871085
81.44; 116.29393; 4680.488985817
82.45; 117.96843; 4800.5757596919
83.47; 119.70554; 4922.4308369597
84.49; 121.64676; 5046.2619922923
85.51; 123.85305; 5172.3390576537
86.53; 126.28172; 5300.8883970536
87.54; 128.79789; 5431.9990898297
88.56; 131.21541; 5565.5707169657
89.58; 133.35274; 5701.3180480594
90.60; 135.08572; 5838.8294837203
91.62; 136.38142; 5977.659884191
92.63; 137.30361; 6117.4290354289
93.65; 137.98954; 6257.8964295282
94.67; 138.60517; 6398.9905109202
95.69; 139.29169; 6540.7834385587
96.71; 140.11787; 6683.4173788179
97.72; 141.0519; 6827.0021238967
98.74; 141.96229; 6971.5136075075
99.76; 142.65112; 7116.726288195
100.78; 142.91501; 7262.2076000384
101.80; 142.6205; 7407.3891143606
102.81; 141.77329; 7551.7082087209
103.83; 140.55804; 7694.7902255161
104.85; 139.32909; 7836.6212312964
105.87; 138.54433; 7977.6533799107
106.89; 138.65128; 8118.7944001116
107.90; 139.95321; 8261.2607256582
108.92; 142.49485; 8406.314332569
109.94; 146.00826; 8554.9444423526
110.96; 149.94533; 8707.5823202474
111.98; 153.59816; 8863.938617885
112.99; 156.27922; 9023.0241238129
114.01; 157.51046; 9183.3629784615
115.03; 157.16311; 9343.3482376733
116.05; 155.50252; 9501.6430952676
117.07; 153.12121; 9657.5138842662
118.08; 150.7788; 9811.0001957003
119.10; 149.19793; 9962.8772490037
120.12; 148.87851; 10114.429143641
121.14; 149.9847; 10267.107091724
122.15; 152.33323; 10422.175743518
