#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 16.195371; 16.486188975215
1.02; 17.022415; 33.814272410819
2.04; 19.412003; 53.574854237761
3.05; 23.114875; 77.104799323555
4.07; 27.792341; 105.39620266614
5.09; 33.10682; 139.09751675513
6.11; 38.807945; 178.60233046184
7.13; 44.790268; 224.19689054322
8.14; 51.108503; 276.22314078832
9.16; 57.949517; 335.21324864777
10.18; 65.572264; 401.96298353489
11.20; 74.23389; 477.52988042614
12.22; 84.120981; 563.16140863352
13.23; 95.30026; 660.17296092761
14.25; 107.69584; 769.80268282997
15.27; 121.09312; 893.07025433504
16.29; 135.16459; 1030.6619764939
17.31; 149.51084; 1182.8575636463
18.32; 163.7094; 1349.5066646607
19.34; 177.36425; 1530.0558126372
20.36; 190.14872; 1723.6190057489
21.38; 201.83428; 1929.077593798
22.40; 212.29909; 2145.1889058704
23.41; 221.51394; 2370.6805376269
24.43; 229.50911; 2604.3109036135
25.45; 236.33279; 2844.887480971
26.47; 242.01688; 3091.2502258954
27.48; 246.56628; 3342.2440620649
28.50; 249.98169; 3596.7146308722
29.52; 252.31463; 3853.5600381284
30.54; 253.73964; 4111.8560392912
31.56; 254.61786; 4371.0460289263
32.57; 255.5238; 4631.1582269839
33.59; 257.21394; 4892.9909186538
34.61; 260.53232; 5158.2015746218
35.63; 266.2684; 5429.2513125127
36.65; 275.00017; 5709.1896237757
37.66; 286.96362; 6001.3062066097
38.68; 301.98527; 6308.7141781299
39.70; 319.49851; 6633.9498773716
40.72; 338.64133; 6978.6721357387
41.74; 358.41111; 7343.5191809015
42.75; 377.83846; 7728.1424320925
43.77; 396.13984; 8131.3956971696
44.79; 412.81903; 8551.627656865
45.81; 427.70448; 8987.0123661878
46.83; 440.92733; 9435.8573607029
47.84; 452.85698; 9896.8462206087
48.86; 464.01498; 10369.193449993
49.88; 474.98394; 10852.70660605
50.90; 486.32088; 11347.760277556
51.92; 498.47893; 11855.190321328
52.93; 511.73998; 12376.119541466
53.95; 526.16456; 12911.732358447
54.97; 541.5698; 13463.027045576
55.99; 557.54714; 14030.585977256
57.01; 573.52511; 14614.409789935
58.02; 588.86956; 15213.853590963
59.04; 602.99881; 15827.680360231
60.06; 615.48138; 16454.213845779
61.08; 626.08599; 17091.542366517
62.10; 634.76888; 17737.709696934
63.11; 641.60781; 18390.838762785
64.13; 646.71571; 19049.167444428
65.15; 650.17862; 19711.021224433
66.17; 652.05498; 20374.785057944
67.19; 652.44662; 21038.947559075
68.20; 651.61634; 21702.264871713
69.22; 650.09689; 22364.035455838
70.24; 648.72705; 23024.411594101
71.26; 648.56962; 23684.627478077
72.27; 650.7096; 24347.021766505
73.29; 655.9821; 25014.78323728
74.31; 664.71915; 25691.438652323
75.33; 676.61215; 26380.200624764
76.35; 690.7568; 27083.361241167
77.36; 705.88711; 27801.923856376
78.38; 720.73592; 28535.601922789
79.40; 734.40843; 29283.198009989
80.42; 746.64254; 30043.247900886
81.44; 757.86365; 30814.720396802
82.45; 769.00951; 31597.538894222
83.47; 781.18021; 32392.746635359
84.49; 795.22873; 33202.255163671
85.51; 811.42813; 34028.253981443
86.53; 829.32486; 34872.47090419
87.54; 847.82491; 35735.520076441
88.56; 865.48306; 36616.544483041
89.58; 880.90252; 37513.265235461
90.60; 893.1213; 38422.424174466
91.62; 901.87074; 39340.489666686
92.63; 907.63355; 40264.421449974
93.65; 911.48775; 41192.2766487
94.67; 914.78178; 42123.485030398
95.69; 918.72948; 43058.711991633
96.71; 924.03452; 43999.339264052
97.72; 930.64953; 44946.700322551
98.74; 937.74664; 45901.285938567
99.76; 943.92918; 46862.16511018
100.78; 947.6522; 47826.834158721
101.80; 947.75669; 48791.609567176
102.81; 943.97156; 49752.531883386
103.83; 937.22016; 50706.581558882
104.85; 929.59707; 51652.871265644
105.87; 923.96197; 52593.424681683
106.89; 923.21264; 53533.21531207
107.90; 929.41835; 54479.323089211
108.92; 943.07246; 55439.33015688
109.94; 962.72417; 56419.341814337
110.96; 985.15904; 57422.191206036
111.98; 1006.1352; 58446.393434935
112.99; 1021.4973; 59486.233593325
114.01; 1028.3478; 60533.047314731
115.03; 1025.9131; 61577.382581229
116.05; 1015.8191; 62611.442576374
117.07; 1001.6754; 63631.104938215
118.08; 988.08691; 64636.934776325
119.10; 979.39757; 65633.919239691
120.12; 978.55353; 66630.044503274
121.14; 986.41972; 67634.177209979
122.15; 1001.7236; 68653.888650154
123.17; 1021.5882; 69693.821374565
124.19; 1042.4335; 70754.973718428
125.21; 1060.9359; 71834.96072021
126.23; 1074.7572; 72929.01716985
127.24; 1082.8728; 74031.334976733
128.26; 1085.4852; 75136.312090559
129.28; 1083.639; 76239.409784029
130.30; 1078.7203; 77337.500544744
131.32; 1072.0111; 78428.761576374
132.33; 1064.3994; 79512.274229092
133.35; 1056.2727; 80587.514270365
134.37; 1047.5603; 81653.885468629
135.39; 1037.8763; 82710.39876017
136.41; 1026.7253; 83755.560807721
137.42; 1013.749; 84787.513509501
138.44; 998.9896; 85804.441814241
139.46; 983.12221; 86805.217796557
140.48; 967.57532; 87790.167716213
