#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 1.0299587; 1.0484535513045
1.02; 1.0750762; 2.1428347040924
2.04; 1.2060314; 3.3705226106794
3.05; 1.4106403; 4.8064935858357
4.07; 1.6716828; 6.5081945384572
5.09; 1.9706703; 8.5142519052119
6.11; 2.2916729; 10.847076036895
7.13; 2.6242916; 13.518491681821
8.14; 2.9651417; 16.536877983346
9.16; 3.3176069; 19.914058645106
10.18; 3.6900211; 23.670340938649
11.20; 4.0927351; 27.836568705975
12.22; 4.5347079; 32.452705641233
13.23; 5.0203323; 37.563187305131
14.25; 5.5471798; 43.20997695146
15.27; 6.1052239; 49.424831453341
16.29; 6.6778626; 56.222607443914
17.31; 7.244684; 63.597383097987
18.32; 7.7854663; 71.52265179439
19.34; 8.2844785; 79.955893411629
20.36; 8.7339212; 88.846648317241
21.38; 9.1354641; 98.146156587373
22.40; 9.4993367; 107.81607142755
23.41; 9.841197; 117.83398532197
24.43; 10.177786; 128.19453216914
25.45; 10.522853; 138.90634241343
26.47; 10.884786; 149.98658510366
27.48; 11.266744; 161.45564477412
28.50; 11.669087; 173.33427161237
29.52; 12.0929; 185.64432186958
30.54; 12.542858; 198.41241009927
31.56; 13.027796; 211.67414405082
32.57; 13.558219; 225.475826018
33.59; 14.141242; 239.87100039073
34.61; 14.774626; 254.91093210278
35.63; 15.442223; 270.63044875814
36.65; 16.112929; 287.03271521896
37.66; 16.744224; 304.07761310592
38.68; 17.289913; 321.6779985534
39.70; 17.710249; 339.70626758693
40.72; 17.981767; 358.01093031408
41.74; 18.104111; 376.44013437115
42.75; 18.101933; 394.86712149548
43.77; 18.021267; 413.21199366895
44.79; 17.92121; 431.4550122117
45.81; 17.862865; 449.63863845061
46.83; 17.898032; 467.85806302239
47.84; 18.06005; 486.24241508758
48.86; 18.358583; 504.93066068793
49.88; 18.779196; 524.0470719894
50.90; 19.287568; 543.68098407644
51.92; 19.837254; 563.87445231243
52.93; 20.379227; 584.61962612309
53.95; 20.871117; 605.86552209696
54.97; 21.284132; 627.53184978331
55.99; 21.606252; 649.52608232412
57.01; 21.841181; 671.75946201832
58.02; 22.003697; 694.15827571577
59.04; 22.113045; 716.66840113525
60.06; 22.186548; 739.25334912064
61.08; 22.235482; 761.88810985567
62.10; 22.264433; 784.55234149127
63.11; 22.274048; 807.22636130682
64.13; 22.265831; 829.89201618569
65.15; 22.246825; 852.53832450883
66.17; 22.232092; 875.16963504934
67.19; 22.243734; 897.81279600373
68.20; 22.306638; 920.51999116795
69.22; 22.442451; 943.36543822095
70.24; 22.664034; 966.43644637189
71.26; 22.972499; 989.8214589456
72.27; 23.357889; 1013.5987822997
73.29; 23.803071; 1037.829281488
74.31; 24.289154; 1062.5545919684
75.33; 24.800176; 1087.8001012047
76.35; 25.325221; 1113.5800838547
77.36; 25.857337; 1139.9017369568
78.38; 26.39011; 1166.7657302861
79.40; 26.913858; 1194.1628763268
80.42; 27.413612; 1222.0687503092
81.44; 27.870336; 1250.4395494637
82.45; 28.265375; 1279.212481231
83.47; 28.586631; 1308.3124376857
84.49; 28.834025; 1337.6642304773
85.51; 29.021859; 1367.2072305857
86.53; 29.176737; 1396.9078901269
87.54; 29.331331; 1426.7659190392
88.56; 29.51586; 1456.8117911663
89.58; 29.750064; 1487.096072633
90.60; 30.038291; 1517.673756169
91.62; 30.36927; 1548.5883620591
92.63; 30.720475; 1579.8604801702
93.65; 31.065442; 1611.4837597038
94.67; 31.381487; 1643.4287595083
95.69; 31.655319; 1675.6525080082
96.71; 31.884914; 1708.1099743928
97.72; 32.077436; 1740.7634202397
98.74; 32.244319; 1773.5867454302
99.76; 32.395486; 1806.5639518078
100.78; 32.53479; 1839.6829641049
101.80; 32.658155; 1872.9275565372
102.81; 32.754873; 1906.2706041764
103.83; 32.811473; 1939.6712676063
104.85; 32.816773; 1973.0773268754
105.87; 32.766487; 2006.4321964557
106.89; 32.665902; 2039.6846754817
107.90; 32.529777; 2072.7985845185
108.92; 32.379274; 2105.759287831
109.94; 32.236542; 2138.5746969919
110.96; 32.118129; 2171.2695665296
111.98; 32.028804; 2203.8735069161
112.99; 31.957502; 2236.4048653458
114.01; 31.876831; 2268.8541033383
115.03; 31.746953; 2301.1711315608
116.05; 31.523682; 2333.2608793502
117.07; 31.169393; 2364.9899765258
118.08; 30.664302; 2396.2049125679
119.10; 30.015019; 2426.7589066003
120.12; 29.257525; 2456.5418050141
121.14; 28.452861; 2485.5055900829
122.15; 27.675752; 2513.6783114155
123.17; 26.99858; 2541.1617010713
124.19; 26.474835; 2568.1119402016
125.21; 26.126773; 2594.7078677211
126.23; 25.941159; 2621.1148478156
127.24; 25.874685; 2647.4541608641
128.26; 25.867752; 2673.7864156895
129.28; 25.862518; 2700.1133433499
130.30; 25.819663; 2726.3966460968
131.32; 25.728526; 2752.5871753014
132.33; 25.607425; 2778.6544285767
133.35; 25.494135; 2804.6063574838
134.37; 25.429829; 2830.4928262655
135.39; 25.441976; 2856.3916603185
136.41; 25.53204; 2882.3821753355
137.42; 25.672187; 2908.5153538251
138.44; 25.812128; 2934.7909859244
139.46; 25.893799; 2961.1497560767
140.48; 25.868998; 2987.4832795637
141.50; 25.714179; 3013.6592036786
142.51; 25.437698; 3039.5536830254
143.53; 25.077387; 3065.0813811315
144.55; 24.689528; 3090.2142547701
145.57; 24.33304; 3114.984239482
146.59; 24.054006; 3139.4701798484
147.60; 23.875262; 3163.7741667197
148.62; 23.793893; 3187.9953231415
149.64; 23.786758; 3212.2092164002
150.66; 23.821627; 3236.4586043478
151.68; 23.86989; 3260.7571226226
152.69; 23.916629; 3285.103219172
153.71; 23.964989; 3309.4985439852
154.73; 24.033907; 3333.9640244167
155.75; 24.150483; 3358.5481739562
156.77; 24.339969; 3383.3252125869
157.78; 24.616955; 3408.3842109577
158.80; 24.980673; 3433.8134581357
159.82; 25.415772; 3459.68561724
160.84; 25.897924; 3486.0485860846
161.86; 26.401953; 3512.9246348118
162.87; 26.909402; 3540.3172452547
163.89; 27.412796; 3568.2222884298
164.91; 27.915206; 3596.6387634526
165.93; 28.425594; 3625.5747914555
166.94; 28.952044; 3655.0467233961
167.96; 29.495879; 3685.0722558709
168.98; 30.049339; 3715.661186322
170.00; 30.598162; 3746.8087952994
171.02; 31.128462; 3778.4962268376
172.03; 31.635481; 3810.6997810386
173.05; 32.130813; 3843.4075619914
174.07; 32.644912; 3876.6386733652
175.09; 33.223073; 3910.4583283116
176.11; 33.915249; 3944.9825883868
177.12; 34.762189; 3980.3689970123
178.14; 35.781897; 4016.7934236003
179.16; 36.960661; 4054.4177810997
180.18; 38.251934; 4093.3565990891
181.20; 39.584273; 4133.6516808659
182.21; 40.877065; 4175.2627689061
183.23; 42.060454; 4218.0784963965
184.25; 43.094408; 4261.9467441158
185.27; 43.981592; 4306.7181068782
186.29; 44.76987; 4352.2919030759
187.30; 45.542569; 4398.6522732033
188.32; 46.397755; 4445.883185144
189.34; 47.420945; 4494.1556605922
