#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 384.45473; 391.35832509551
1.02; 396.16119; 794.63331694273
2.04; 430.55584; 1232.9205794047
3.05; 485.58114; 1727.2212252181
4.07; 558.16649; 2295.4106242944
5.09; 644.66982; 2951.6566827857
6.11; 741.33259; 3706.3012666568
7.13; 844.64557; 4566.1140053285
8.14; 951.5612; 5534.7622426924
9.16; 1059.5472; 6613.3355540326
10.18; 1166.536; 7800.8188294128
11.20; 1270.8624; 9094.5019467319
12.22; 1371.2804; 10490.40619843
13.23; 1467.1027; 11983.853403954
14.25; 1558.4345; 13570.272454148
15.27; 1646.3925; 15246.228982655
16.29; 1733.1607; 17010.511795601
17.31; 1821.7522; 18864.976949461
18.32; 1915.4328; 20814.804843582
19.34; 2016.8904; 22867.91227165
20.36; 2127.365; 25033.477997729
21.38; 2246.0206; 27319.83006319
22.40; 2369.8231; 29732.207716229
23.41; 2494.0521; 32271.045163098
24.43; 2613.3837; 34931.356970558
25.45; 2723.2735; 37703.531892718
26.47; 2821.2437; 40575.436237095
27.48; 2907.6707; 43535.319518115
28.50; 2985.8105; 46574.745729179
29.52; 3061.0308; 49690.743021037
30.54; 3139.4724; 52886.590429318
31.56; 3226.5385; 56171.067373418
32.57; 3325.6525; 59556.438136626
33.59; 3437.6077; 63055.774472337
34.61; 3560.6149; 66680.326778466
35.63; 3690.9147; 70437.518669724
36.65; 3823.6572; 74329.836743922
37.66; 3953.7208; 78354.553892517
38.68; 4076.2497; 82504.000221523
39.70; 4186.8795; 86766.0628917
40.72; 4281.7949; 91124.745361067
41.74; 4357.8532; 95560.851848332
42.75; 4412.9522; 100053.04678595
43.77; 4446.6615; 104579.55627298
44.79; 4460.9309; 109120.59142451
45.81; 4460.555; 113661.24391001
46.83; 4453.0638; 118194.27067985
47.84; 4447.865; 122722.00529017
48.86; 4454.716; 127256.71395932
49.88; 4481.867; 131819.06116621
50.90; 4534.3742; 136434.8584724
51.92; 4613.0715; 141130.76617861
52.93; 4714.4993; 145929.92298643
53.95; 4831.7985; 150848.48537635
54.97; 4956.2844; 155893.76901039
55.99; 5079.2347; 161064.21072447
57.01; 5193.4162; 166350.88430784
58.02; 5294.0211; 171739.96937736
59.04; 5378.9224; 177215.48027778
60.06; 5448.3825; 182761.69852859
61.08; 5504.4767; 188365.01831951
62.10; 5550.4874; 194015.17494032
63.11; 5590.4123; 199705.97338225
64.13; 5628.5892; 205435.63429697
65.15; 5669.3362; 211206.77389115
66.17; 5716.5057; 217025.93001332
67.19; 5772.9375; 222902.53127505
68.20; 5839.9197; 228847.31751585
69.22; 5916.854; 234870.41958929
70.24; 6001.3119; 240979.49617319
71.26; 6089.5506; 247178.39586763
72.27; 6177.3783; 253466.70041683
73.29; 6261.0982; 259840.22823683
74.31; 6338.1948; 266292.2370443
75.33; 6407.5067; 272814.80233155
76.35; 6468.824; 279399.78605588
77.36; 6522.089; 286038.99124889
78.38; 6566.5593; 292723.46520977
79.40; 6600.3389; 299442.32542435
80.42; 6620.5603; 306181.77011387
81.44; 6624.2523; 312924.97309135
82.45; 6609.6573; 319653.31897065
83.47; 6577.5563; 326348.98748447
84.49; 6532.118; 332998.40177171
85.51; 6480.9119; 339595.69046227
86.53; 6433.9805; 346145.20497572
87.54; 6402.1497; 352662.31706991
88.56; 6394.9827; 359172.13353974
89.58; 6418.8762; 365706.27254473
90.60; 6475.7436; 372298.30009217
91.62; 6562.5673; 378978.71046361
92.63; 6671.8832; 385770.39963042
93.65; 6793.0589; 392685.44041729
94.67; 6914.0859; 399723.68147503
95.69; 7023.5318; 406873.33376553
96.71; 7112.2982; 414113.34641016
97.72; 7174.8776; 421417.06219644
98.74; 7209.8958; 428756.42500427
99.76; 7219.8541; 436105.9249458
100.78; 7210.1454; 443445.54183254
101.80; 7187.5823; 450762.19050561
102.81; 7158.8075; 458049.54761712
103.83; 7129.0006; 465306.56263518
104.85; 7101.2239; 472535.30218207
105.87; 7076.5477; 479738.9223816
106.89; 7054.8315; 486920.43637586
107.90; 7035.7885; 494082.56543683
108.92; 7019.8386; 501228.45817888
109.94; 7008.3229; 508362.6284789
110.96; 7002.9119; 515491.29057282
111.98; 7004.3968; 522621.46427289
112.99; 7011.378; 529758.74456896
114.01; 7019.4989; 536904.29155658
115.03; 7021.7475; 544052.12754662
116.05; 7009.9746; 551187.97916083
117.07; 6977.2859; 558290.55510799
118.08; 6920.5559; 565335.38238437
119.10; 6842.1486; 572300.39443729
120.12; 6750.1197; 579171.72502365
121.14; 6656.6584; 585947.91600738
122.15; 6575.1431; 592641.12797755
123.17; 6516.6971; 599274.84442676
124.19; 6487.3355; 605878.67200131
125.21; 6486.6081; 612481.75917632
126.23; 6508.1231; 619106.74768036
127.24; 6541.6828; 625765.89845189
128.26; 6576.2275; 632460.21422825
129.28; 6602.5623; 639181.33778552
130.30; 6615.0148; 645915.13741106
131.32; 6611.6516; 652645.5133845
132.33; 6593.2691; 659357.17681154
133.35; 6561.8209; 666036.82729396
134.37; 6519.0836; 672672.97313207
135.39; 6466.1565; 679255.24139633
136.41; 6403.9336; 685774.16942319
137.42; 6334.2052; 692222.1170065
138.44; 6260.7292; 698595.26912257
139.46; 6189.609; 704896.02403828
140.48; 6128.6128; 711134.68745539
141.50; 6085.526; 717329.49036127
142.51; 6066.0646; 723504.48236149
143.53; 6072.0872; 729685.60512908
144.55; 6100.7614; 735895.91695635
145.57; 6144.9952; 742151.25694452
146.59; 6194.9935; 748457.49305102
147.60; 6240.4159; 754809.96718455
148.62; 6272.4543; 761195.05499466
149.64; 6285.2494; 767593.1676871
150.66; 6276.3713; 773982.2428172
151.68; 6246.4532; 780340.86263893
152.69; 6198.3438; 786650.50911348
153.71; 6136.2225; 792896.91887967
154.73; 6065.0061; 799070.83335124
155.75; 5990.123; 805168.52010863
156.77; 5917.4896; 811192.26915266
157.78; 5853.3783; 817150.7557007
158.80; 5803.9083; 823058.88387427
159.82; 5774.0697; 828936.63763823
160.84; 5766.4518; 834806.63674044
161.86; 5780.0557; 840690.48403894
162.87; 5809.6536; 846604.46072011
163.89; 5846.0638; 852555.50141936
164.91; 5877.4688; 858538.51098358
165.93; 5891.5898; 864535.89516206
166.94; 5878.2473; 870519.69729856
167.96; 5831.6676; 876456.08322896
168.98; 5751.9057; 882311.27502958
170.00; 5644.9454; 888057.58588361
171.02; 5521.3622; 893678.09436277
172.03; 5393.8241; 899168.77455684
173.05; 5274.0422; 904537.52189865
174.07; 5169.9768; 909800.33523608
175.09; 5084.0852; 914975.71462746
176.11; 5013.1407; 920078.87550855
177.12; 4949.7218; 925117.47872994
178.14; 4884.9666; 930090.16389802
179.16; 4811.7682; 934988.33631254
180.18; 4727.4033; 939800.62884917
181.20; 4634.707; 944518.56059758
182.21; 4541.3442; 949141.45305591
183.23; 4457.3365; 953678.82929891
184.25; 4391.6087; 958149.29740431
185.27; 4348.6904; 962576.07657986
186.29; 4326.7116; 966980.48223474
187.30; 4317.4311; 971375.44080227
188.32; 4308.3703; 975761.17583304
189.34; 4286.4004; 980124.54643226
190.36; 4241.6288; 984442.34153939
191.38; 4170.317; 988687.54432296
192.39; 4075.8971; 992836.63169306
193.41; 3967.8143; 996875.69541276
194.43; 3858.6647; 1000803.6495969
195.45; 3760.6552; 1004631.8343345
196.47; 3682.5826; 1008380.5444789
197.48; 3628.2663; 1012073.9630264
198.50; 3596.7841; 1015735.3340228
199.52; 3584.1866; 1019383.8812678
200.54; 3585.8657; 1023034.1377979
201.56; 3598.5947; 1026697.3519118
202.57; 3621.488; 1030383.8704292
203.59; 3655.6308; 1034105.1448347
204.61; 3702.6869; 1037874.3203681
205.63; 3763.1896; 1041705.084975
206.65; 3835.3055; 1045609.2604628
207.66; 3914.629; 1049594.1838315
208.68; 3995.1158; 1053661.0393213
209.70; 4070.8009; 1057804.9390001
210.72; 4137.6387; 1062016.8766363
211.74; 4194.7704; 1066286.9719395
212.75; 4244.7587; 1070607.9531757
213.77; 4292.7255; 1074977.7624814
214.79; 4344.7348; 1079400.5149922
215.81; 4406.0199; 1083885.6531593
216.82; 4479.6828; 1088445.7769592
217.84; 4566.2948; 1093094.0680092
218.86; 4664.4868; 1097842.3142814
219.88; 4772.2556; 1102700.2645443
220.90; 4888.4601; 1107676.5060141
221.91; 5013.9147; 1112780.4547948
222.93; 5151.6204; 1118024.5820886
223.95; 5305.9657; 1123425.8261703
224.97; 5481.0735; 1129005.3224332
225.99; 5678.7779; 1134786.0732622
227.00; 5896.8715; 1140788.8340097
228.02; 6128.238; 1147027.1158691
229.04; 6361.2637; 1153502.6077992
230.06; 6581.5697; 1160202.3617571
231.08; 6774.7167; 1167098.7310012
232.09; 6929.2198; 1174152.3777479
233.11; 7039.0735; 1181317.8507972
234.13; 7105.07; 1188550.5054202
235.15; 7134.4948; 1195813.1132119
